step,portfolio_return,cumulative_return,drawdown,log_wealth_increment,cumulative_log_wealth,turnover_l1
0,0.0,1.0,0.0,0.0,0.0,1.1165847715106794
1,0.0,1.0,0.0,0.0,0.0,0.08260487765073776
2,0.0,1.0,0.0,0.0,0.0,0.06281979382038116
3,0.0,1.0,0.0,0.0,0.0,0.0650322288274765
4,0.0,1.0,0.0,0.0,0.0,0.08729512989521027
5,0.0,1.0,0.0,0.0,0.0,0.09373236447572708
6,0.0,1.0,0.0,0.0,0.0,0.09065838158130646
7,0.0,1.0,0.0,0.0,0.0,0.09673750400543213
8,0.0,1.0,0.0,0.0,0.0,0.09648965299129486
9,0.0,1.0,0.0,0.0,0.0,0.07728379964828491
10,0.0,1.0,0.0,0.0,0.0,0.10116629302501678
11,0.0,1.0,0.0,0.0,0.0,0.11853805929422379
12,0.0,1.0,0.0,0.0,0.0,0.13837096095085144
13,-0.0077951691216892605,0.9922048308783107,-0.007795169121689316,-0.007825710271658648,-0.007825710271658648,0.13064977526664734
14,0.0,0.9922048308783107,-0.007795169121689316,0.0,-0.007825710271658648,0.14527933299541473
15,0.0,0.9922048308783107,-0.007795169121689316,0.0,-0.007825710271658648,0.1283491551876068
16,0.0,0.9922048308783107,-0.007795169121689316,0.0,-0.007825710271658648,0.09898863732814789
17,0.0,0.9922048308783107,-0.007795169121689316,0.0,-0.007825710271658648,0.09934122860431671
18,0.0,0.9922048308783107,-0.007795169121689316,0.0,-0.007825710271658648,0.1003849133849144
19,0.00645022327080369,0.9986047735678458,-0.001395226432154173,0.00642950960481525,-0.0013962006668433984,0.11649677902460098
20,0.0,0.9986047735678458,-0.001395226432154173,0.0,-0.0013962006668433984,0.10773729532957077
21,0.0,0.9986047735678458,-0.001395226432154173,0.0,-0.0013962006668433984,0.11820465326309204
22,0.0,0.9986047735678458,-0.001395226432154173,0.0,-0.0013962006668433984,0.09597782045602798
23,-1.3780638575553906e-05,0.9985910121563815,-0.0014089878436185366,-1.3780733529426031e-05,-0.0014099814003728246,0.10352586209774017
24,0.0,0.9985910121563815,-0.0014089878436185366,0.0,-0.0014099814003728246,0.14091350138187408
25,0.0,0.9985910121563815,-0.0014089878436185366,0.0,-0.0014099814003728246,0.08883776515722275
26,0.0,0.9985910121563815,-0.0014089878436185366,0.0,-0.0014099814003728246,0.09197351336479187
27,0.0,0.9985910121563815,-0.0014089878436185366,0.0,-0.0014099814003728246,0.11047690361738205
28,0.00012402165716943845,0.9987148590685436,-0.0012851409314563744,0.00012401396711953018,-0.0012859674332532944,0.08528760820627213
