step,portfolio_return,cumulative_return,drawdown,log_wealth_increment,cumulative_log_wealth,turnover_l1
0,0.0,1.0,0.0,0.0,0.0,0.8666541515027347
1,0.0,1.0,0.0,0.0,0.0,0.02468239888548851
2,0.0,1.0,0.0,0.0,0.0,0.022585470229387283
3,0.0,1.0,0.0,0.0,0.0,0.022940892726182938
4,0.0,1.0,0.0,0.0,0.0,0.02437784895300865
5,0.0,1.0,0.0,0.0,0.0,0.025782836601138115
6,0.0,1.0,0.0,0.0,0.0,0.02481471374630928
7,0.0,1.0,0.0,0.0,0.0,0.021076194941997528
8,0.0,1.0,0.0,0.0,0.0,0.026317089796066284
9,0.0006859313386181996,1.0006859313386183,0.0,0.0006856961952395479,0.0006856961952395479,0.024304203689098358
10,0.0,1.0006859313386183,0.0,0.0,0.0006856961952395479,0.030563149601221085
11,0.0,1.0006859313386183,0.0,0.0,0.0006856961952395479,0.023302100598812103
12,0.0,1.0006859313386183,0.0,0.0,0.0006856961952395479,0.021120911464095116
13,-0.0029805430935488783,0.9977033437971554,-0.002980543093548893,-0.0029849937579131433,-0.0022992975626735953,0.027934949845075607
14,0.0,0.9977033437971554,-0.002980543093548893,0.0,-0.0022992975626735953,0.023220211267471313
15,-6.776867390033752e-06,0.9976965824938999,-0.002987299762193585,-6.776890353103308e-06,-0.0023060744530266986,0.017630070447921753
16,0.0,0.9976965824938999,-0.002987299762193585,0.0,-0.0023060744530266986,0.02403857745230198
17,0.0,0.9976965824938999,-0.002987299762193585,0.0,-0.0023060744530266986,0.03007129393517971
18,0.0,0.9976965824938999,-0.002987299762193585,0.0,-0.0023060744530266986,0.01756657287478447
19,0.0005636026617139578,0.9982588869433764,-0.0024253807505769664,0.0005634438973843439,-0.0017426305556423548,0.022360943257808685
20,0.0,0.9982588869433764,-0.0024253807505769664,0.0,-0.0017426305556423548,0.024779677391052246
21,0.0,0.9982588869433764,-0.0024253807505769664,0.0,-0.0017426305556423548,0.023937366902828217
22,0.0,0.9982588869433764,-0.0024253807505769664,0.0,-0.0017426305556423548,0.029536429792642593
23,-0.00013507436215877544,0.9981240477609532,-0.002560127505977894,-0.00013508348552199596,-0.0018777140411643507,0.03003542311489582
24,0.0,0.9981240477609532,-0.002560127505977894,0.0,-0.0018777140411643507,0.020650502294301987
25,0.0,0.9981240477609532,-0.002560127505977894,0.0,-0.0018777140411643507,0.023648701608181
26,0.0,0.9981240477609532,-0.002560127505977894,0.0,-0.0018777140411643507,0.023656893521547318
27,0.0,0.9981240477609532,-0.002560127505977894,0.0,-0.0018777140411643507,0.024742979556322098
28,0.0,0.9981240477609532,-0.002560127505977894,0.0,-0.0018777140411643507,0.021306583657860756
29,0.0,0.9981240477609532,-0.002560127505977894,0.0,-0.0018777140411643507,0.02419891208410263
30,0.0,0.9981240477609532,-0.002560127505977894,0.0,-0.0018777140411643507,0.02844235487282276
31,0.0,0.9981240477609532,-0.002560127505977894,0.0,-0.0018777140411643507,0.02529008500277996
32,0.0,0.9981240477609532,-0.002560127505977894,0.0,-0.0018777140411643507,0.02993699721992016
33,-0.002971312962472439,0.9951583088396856,-0.005523833528406241,-0.002975736076643473,-0.004853450117807824,0.019946012645959854
34,0.0,0.9951583088396856,-0.005523833528406241,0.0,-0.004853450117807824,0.022875312715768814
35,0.0,0.9951583088396856,-0.005523833528406241,0.0,-0.004853450117807824,0.025800980627536774
