token_id,domain,question,market_id,market_slug,mean_weight,total_contribution,mean_step_contribution,contribution_share_of_total_return
65075454639388714811293775905500639483433054272204316386263594369997153544149,grooming-gangs,"Starmer out by April 30, 2026?",1500922,starmer-out-by-april-30-2026,0.03535082711536796,0.3893084299265187,0.00023159335510203373,1.2163534261515785
89958419168244050451443228284990944744088214601708643333969277675829695680590,league-of-legends,Will Ninjas in Pyjamas win the LPL 2026 season?,693680,will-ninjas-in-pyjamas-win-the-lpl-2026-season,0.04175105803595727,0.10879019300903893,6.471754491911894e-05,0.33990356700781577
85804162766623143925505734230172858069182216823432975004068744981960196178654,west-virginia-primary,Will Zachary Shrewsbury be the Democratic nominee for Senate in West Virginia?,943854,will-zachary-shrewsbury-be-the-democratic-nominee-for-senate-in-west-virginia,0.04167390415571844,0.08304994882908179,4.940508556161915e-05,0.25948086924044744
104812555872482040859204311862207595317318459151981099582262357665296846969541,roland-garros,Will Jack Draper win the 2026 Men's French Open?,1087518,will-jack-draper-win-the-2026-mens-french-open,0.036994441887081266,-0.05602209304314382,-3.332664666457098e-05,-0.17503516383159826
19063193541024384703688685779087142926481547676681055667364352656903314720497,basketball,Will JB Bickerstaff win the 2025–2026 NBA Coach of the Year?,643794,nba-2025-26-coach-of-the-year-jb-bickerstaff,0.033799000948629865,-0.04980776800850887,-2.9629844145454415e-05,-0.1556191559415958
52742072726655342667303322232600981394438522628089364540756474997538505603610,natural-disasters,Will there be fewer than 5 earthquakes of magnitude 7.0 or higher worldwide in 2026?,1073788,will-there-be-fewer-than-5-earthquakes-of-magnitude-7pt0-or-higher-worldwide-in-2026,0.03913493840620013,-0.04737200141432836,-2.818084557663793e-05,-0.14800885825886587
82402823484466457361170410951601106261368113664328436062375970009969959380598,nba-champion,Will the Portland Trail Blazers win the 2026 NBA Finals?,553879,will-the-portland-trail-blazers-win-the-2026-nba-finals,0.040309904768685095,0.04138481878985961,2.461916644251018e-05,0.12930253304612305
31317702573839002987249831884538721320741670016050389364356636973937868446333,new-mexico-primary,Will Duke Rodriguez win the 2026 New Mexico Governor Republican primary election?,824264,will-duke-rodriguez-win-the-2026-new-mexico-governor-republican-primary-election,0.04148841793737549,-0.03920762470226505,-2.3323988520086286e-05,-0.12250011808597831
7345183309756257693783741573478340128830660331823026035095352170224920670792,primaries,Will Connie Chan receive the most votes in the CA-11 primary?,700769,will-connie-chan-receive-the-most-votes-in-the-ca-11-primary,0.04039253899600449,-0.03755701311105072,-2.234206609818603e-05,-0.11734295499912191
9556122149160720922715284597610520228366807023831966638741974320131898296289,economic-policy,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,669663,will-the-fed-increase-interest-rates-by-25-bps-after-the-april-2026-meeting,0.03654500661273245,-0.037467722915950914,-2.2288948789976748e-05,-0.11706397713380344
57301498276970257025109591078431189727442302532145853906375186182281603517458,airdrops,MegaETH market cap (FDV) >$2B one day after launch?,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,0.042923981400903616,0.03689778244116524,2.1949900321930543e-05,0.11528325779685289
332462812953361158016354695716232633373752944798478737086328444144960550554,taylor-swift,Taylor Swift pregnant before marriage?,582717,taylor-swift-pregnant-before-marriage,0.040061876195793815,0.03489223582064306,2.0756832730900097e-05,0.10901713737495676
81085168149210534701056807267483472863288984314426354863145129521956049193057,uefa-europa-league,Will Nott'm Forest win the 2025-26 UEFA Europa League?,578535,will-nottm-forest-win-the-2025-26-uefa-europa-league,0.04312889693794658,0.03259553363825413,1.9390561355296925e-05,0.1018413318859108
91681655108670616412919019847395705594860242172439222709398777917282123641489,serie-a,Will Juventus win the 2025–26 Serie A league?,566513,will-juventus-win-the-202526-serie-a-league,0.041357475837192806,-0.03228774617115657,-1.9207463516452448e-05,-0.10087968217233716
2317130722330994677503722994963086323403276367952762140016618274858179343506,la-liga,Will Villarreal win the 2025–26 La Liga?,566230,will-villarreal-win-the-202526-la-liga,0.042827194113149086,-0.03189123670260111,-1.8971586378703814e-05,-0.0996408298549856
99804639596039576605430305696643768871601282444072106847249567969182778209050,usdptai,USD.AI FDV above $300M one day after launch?,690622,usdai-fdv-above-300m-one-day-after-launch-673-643-134-327-974-316,0.04099433331527057,0.028492856335246352,1.6949944280336913e-05,0.08902294622996766
103950812176015306889097643332505690876545410954871160290129574415932884036868,roland-garros,Will Taylor Fritz win the 2026 Men's French Open?,1087523,will-taylor-fritz-win-the-2026-mens-french-open,0.040517302813531414,-0.027553237119016288,-1.6390979844744964e-05,-0.08608720437317041
18690049947242812495755151360212639738977254879109748949267393375856311641700,economic-policy,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,669660,will-the-fed-decrease-interest-rates-by-50-bps-after-the-april-2026-meeting,0.03919982961949635,-0.02613742198262896,-1.554873407651931e-05,-0.08166363822468747
51613719567621754724891717390585755097347351696566637940067208667324364080624,ufc,Will Petr Yan fight Pedro Munhoz next?,897249,will-petr-yan-fight-pedro-munhoz-next,0.04131173813388155,-0.02109974287424106,-1.255189938979242e-05,-0.06592393732867445
49662274238485451283220527378586398370959042852997899886824914466317758572224,ligue-1,Will Marseille win the 2025–26 French Ligue 1?,566733,will-marseille-win-the-202526-french-ligue-1,0.041333256545130335,-0.019142025848850608,-1.1387284859518506e-05,-0.059807255468694136
103367863677987537227281870345670478293273189433945337168589532296599991222509,2026-nfl-draft,Will Dante Moore be the second pick in the 2026 NFL draft?,991897,will-dante-moore-be-the-second-pick-in-the-2026-nfl-draft,0.04010496436635441,0.017626315075904127,1.04856127756717e-05,0.055071575863512474
6676305416092353520750099363203230548628101142538374719045668193435729818451,south-dakota-primary,Will Larry Rhoden win the 2026 South Dakota Governor Republican primary election?,906980,will-larry-rhoden-win-the-2026-south-dakota-governor-republican-primary-election,0.039217602537506134,-0.012584945899615658,-7.486582926600629e-06,-0.039320345736718505
109303663734739671465714636465895865472163062510173069449390862173969575719974,congress,Will the number of Republican Senate members who retire in 2026 be less than 5?,909077,will-the-number-of-republican-senate-members-who-retire-in-2026-be-less-than-5,0.039360149216531866,-0.010616868134421637,-6.315804958014061e-06,-0.03317129283005956
63415064977569429650854303533694905713854849186055984415925532647266316927744,best-of-2025,Will Theodore rank #1 among boy names on the SSA’s official list for 2025?,651485,will-theodore-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,0.03792411312283608,-0.007114641356421175,-4.232386291743709e-06,-0.022228951968381528
99749016268102215655027460847575255229185808451121448681239772223604694086957,south-carolina-primary,Will Mark Smith be the Republican Nominee for SC-01?,960229,will-mark-smith-be-the-republican-nominee-for-sc-01,0.042297241917397525,0.002885909356762147,1.7167812949209678e-06,0.009016721611507605
