step,103367863677987537227281870345670478293273189433945337168589532296599991222509,103950812176015306889097643332505690876545410954871160290129574415932884036868,104812555872482040859204311862207595317318459151981099582262357665296846969541,106572879185916710503631021854572801471104977091252507745096331167318654083650,108548893345759572446077602443398325305734327289834850738242401844282632332811,115394635451048754011327777276076337527696490170069916864086987480603951060926,11843131838379676792721059608342146205696413823676149302931627463939711085828,19063193541024384703688685779087142926481547676681055667364352656903314720497,2317130722330994677503722994963086323403276367952762140016618274858179343506,24315108267836543154857233535536136482524552716493402526894829400485516895736,26668255869873077025720494041889656793382388875468342258896016287453939013252,31317702573839002987249831884538721320741670016050389364356636973937868446333,37486578038105453175288714027461169500971706842986129918617327827942330885334,38980554868563368105197970502286544690071489173012608306074305645705239965852,49662274238485451283220527378586398370959042852997899886824914466317758572224,65396033350506725313266693161572493847482432654933099338943748693899562511370,7345183309756257693783741573478340128830660331823026035095352170224920670792,82402823484466457361170410951601106261368113664328436062375970009969959380598,88657857917663921842097927058013051966750383205171131721194307619909198186324,92206458231325096769152348269441704588222763710040504959674288895806154976594
10,0.07703522592782974,0.07683813571929932,0.04055403545498848,0.0777604952454567,0.01590113714337349,0.00971981231123209,0.07630771398544312,0.007285275962203741,0.07771097868680954,0.0773795023560524,0.07719887048006058,0.010947244241833687,0.009674390777945518,0.0753345787525177,0.0773833617568016,0.0014247505459934473,0.03722676262259483,0.07647042721509933,0.07216929644346237,0.025678014382719994
11,0.07718633860349655,0.07746127992868423,0.04183198884129524,0.07763265818357468,0.014423579908907413,0.008777321316301823,0.07650883495807648,0.005983281414955854,0.07749205827713013,0.07707460224628448,0.0773182213306427,0.011287927627563477,0.00996348075568676,0.07687672227621078,0.07729065418243408,0.0014699267921969295,0.036609865725040436,0.07674459367990494,0.0714644119143486,0.026602277532219887
12,0.07697837054729462,0.0773104727268219,0.04293689504265785,0.07781779766082764,0.01476756390184164,0.008994735777378082,0.0773329883813858,0.005560113117098808,0.07801789790391922,0.0772445797920227,0.07698632776737213,0.011436211876571178,0.00868173222988844,0.07779336720705032,0.07774201035499573,0.0,0.03626126050949097,0.07677352428436279,0.07176128774881363,0.02560282126069069
13,0.07730140537023544,0.07716986536979675,0.044811710715293884,0.0772508904337883,0.01691790297627449,0.007396375760436058,0.07746278494596481,0.004612930119037628,0.07801379263401031,0.07714621722698212,0.07723347842693329,0.01067107543349266,0.009224171750247478,0.07896000891923904,0.077425517141819,0.0,0.03451388701796532,0.07763595134019852,0.07146327197551727,0.02478872798383236
14,0.07706938683986664,0.07622307538986206,0.04576277360320091,0.07716942578554153,0.019680853933095932,0.006254001520574093,0.07798199355602264,0.0046874526888132095,0.07851188629865646,0.07774316519498825,0.07687928527593613,0.008293860591948032,0.010102196596562862,0.07820717990398407,0.07815111428499222,0.0,0.035243675112724304,0.0777030810713768,0.07121556997299194,0.023120082914829254
15,0.07748190313577652,0.07615868747234344,0.04696081951260567,0.07667049020528793,0.021273255348205566,0.004209399223327637,0.07746698707342148,0.004440190736204386,0.07760093361139297,0.077289879322052,0.07727837562561035,0.008181788958609104,0.012286702170968056,0.07771769165992737,0.07794538140296936,0.00023297895677387714,0.03536834567785263,0.07830033451318741,0.07010433822870255,0.02303147129714489
16,0.0775676816701889,0.0758197158575058,0.04715520143508911,0.07701100409030914,0.022307468578219414,0.0025861309841275215,0.07761555165052414,0.006197385955601931,0.07761416584253311,0.07771491259336472,0.0774233490228653,0.007864557206630707,0.01150087732821703,0.07632984966039658,0.07828272134065628,0.0004342010070104152,0.03584092855453491,0.07822947204113007,0.0688212439417839,0.023683561012148857
17,0.07793090492486954,0.07560686767101288,0.04761137068271637,0.07698946446180344,0.022032728418707848,0.00124605733435601,0.0770363062620163,0.005653489846736193,0.07714346051216125,0.07751529663801193,0.0778409093618393,0.00813307799398899,0.012262074276804924,0.07577893137931824,0.07756179571151733,0.004777261987328529,0.03448059782385826,0.07782694697380066,0.06774862855672836,0.02482389472424984
18,0.07746424525976181,0.07508153468370438,0.04716317728161812,0.07766076922416687,0.022506536915898323,0.0008011978352442384,0.07721790671348572,0.005035546608269215,0.07739114761352539,0.07778923213481903,0.07752366364002228,0.009415784850716591,0.012983507476747036,0.07446149736642838,0.07753540575504303,0.005250326357781887,0.035187702625989914,0.07698472589254379,0.06774275749921799,0.024803411215543747
19,0.077812559902668,0.07589341700077057,0.04842264950275421,0.07819337397813797,0.020818090066313744,0.0006464055622927845,0.07740966975688934,0.00583290820941329,0.07751869410276413,0.07797714322805405,0.07814519852399826,0.009878578595817089,0.011400704272091389,0.07438718527555466,0.07747150212526321,0.003773642936721444,0.034037135541439056,0.07724931836128235,0.06771460920572281,0.025417234748601913
20,0.07750166952610016,0.07586634904146194,0.050328921526670456,0.0788193866610527,0.01749206893146038,0.0017552904319018126,0.07778490334749222,0.006547849625349045,0.07774165272712708,0.0781945064663887,0.07757856696844101,0.010231777094304562,0.009773937985301018,0.07478231191635132,0.07788176834583282,0.004375189542770386,0.03289546072483063,0.07677832990884781,0.06834539771080017,0.025324750691652298
21,0.07729706168174744,0.07651041448116302,0.052165884524583817,0.07773786783218384,0.018690288066864014,0.003990875091403723,0.07711196690797806,0.006078158970922232,0.07686926424503326,0.07714086771011353,0.07725337147712708,0.010714010335505009,0.01212333980947733,0.07607903331518173,0.07698919624090195,0.002193281427025795,0.03197011351585388,0.07640982419252396,0.06755320727825165,0.025121944025158882
22,0.07642106711864471,0.07607157528400421,0.05276806652545929,0.07687332481145859,0.017054198309779167,0.005001286510378122,0.07658487558364868,0.0068555898033082485,0.076575368642807,0.07606743276119232,0.07650557160377502,0.012387518770992756,0.017854198813438416,0.07667089253664017,0.0763934999704361,0.0,0.03268969804048538,0.07541903853416443,0.06662506610155106,0.025181753560900688
23,0.07626470178365707,0.07654344290494919,0.05398182198405266,0.07636571675539017,0.01610000990331173,0.004872841760516167,0.07607925683259964,0.006831704638898373,0.07625078409910202,0.07555149495601654,0.07671695947647095,0.013430529274046421,0.01807265356183052,0.07702909409999847,0.07575201243162155,0.0,0.032398924231529236,0.07571175694465637,0.06687388569116592,0.02517244778573513
24,0.07573780417442322,0.07654751092195511,0.053547389805316925,0.07630174607038498,0.015737133100628853,0.0067947031930089,0.07622841745615005,0.00693595502525568,0.07652579993009567,0.0758485421538353,0.07635751366615295,0.012945659458637238,0.01835435815155506,0.07632286846637726,0.0761830061674118,0.0,0.0329303964972496,0.07586880028247833,0.06770700961351395,0.02312547340989113
25,0.07613449543714523,0.07702904939651489,0.053801316767930984,0.07561355829238892,0.014377715066075325,0.00890723429620266,0.07599125802516937,0.007803884334862232,0.07620561867952347,0.07547416538000107,0.0761716365814209,0.012726284563541412,0.019620807841420174,0.07560586929321289,0.0761733278632164,0.0,0.03303440287709236,0.07628564536571503,0.06760402768850327,0.021439652889966965
26,0.07606589049100876,0.07684316486120224,0.05374184623360634,0.07615767419338226,0.01231545303016901,0.00952665600925684,0.07669869810342789,0.0076908846385777,0.07665824145078659,0.07587894797325134,0.07568712532520294,0.01196945458650589,0.02004171907901764,0.07491772621870041,0.0768427774310112,0.0,0.0336679182946682,0.07663873583078384,0.06808517128229141,0.020571941509842873
27,0.07645178586244583,0.07712289690971375,0.05437334254384041,0.07668907940387726,0.01210409589111805,0.00985911674797535,0.07658951729536057,0.0068236771039664745,0.0764322355389595,0.07557017356157303,0.07551845163106918,0.012261900119483471,0.020546503365039825,0.07491601258516312,0.07657072693109512,0.0,0.03205728158354759,0.07763874530792236,0.0676875188946724,0.020786913111805916
28,0.07656335085630417,0.07699362188577652,0.054125361144542694,0.07805371284484863,0.0118179302662611,0.008203788660466671,0.07667900621891022,0.006206555292010307,0.07682410627603531,0.07534073293209076,0.07473111152648926,0.012170939706265926,0.021936314180493355,0.07526247203350067,0.0766427218914032,0.0,0.031761668622493744,0.07758770138025284,0.06812412291765213,0.020974813029170036
29,0.07692070305347443,0.07694487273693085,0.05470908060669899,0.07802450656890869,0.011407398618757725,0.007591016590595245,0.07635058462619781,0.006549628917127848,0.07661662995815277,0.0745912492275238,0.07453233003616333,0.013468747027218342,0.021502185612916946,0.0770420953631401,0.07605109363794327,0.0,0.03151142597198486,0.07757008820772171,0.06753653287887573,0.02107986807823181
30,0.07672185450792313,0.07587086409330368,0.054582856595516205,0.07806916534900665,0.01289762556552887,0.007082612719386816,0.07666274905204773,0.005406771320849657,0.07679416984319687,0.07434671372175217,0.07414798438549042,0.014126571826636791,0.021282866597175598,0.0781499594449997,0.07620696723461151,0.0,0.031539686024188995,0.07701347023248672,0.06720477342605591,0.021892378106713295
31,0.07696426659822464,0.07547062635421753,0.05521557480096817,0.07691406458616257,0.014494485221803188,0.00759839965030551,0.0763632208108902,0.005932552739977837,0.07649166136980057,0.07344415038824081,0.07449835538864136,0.016180401667952538,0.019201751798391342,0.0787208303809166,0.07613382488489151,0.0,0.03070242889225483,0.07734532654285431,0.06593181937932968,0.02239629253745079
32,0.07704471051692963,0.07484215497970581,0.05530091002583504,0.07676644623279572,0.01471997331827879,0.007342379540205002,0.07729365676641464,0.006623614579439163,0.07747149467468262,0.07396874576807022,0.07506506890058517,0.015465928241610527,0.016722172498703003,0.07877366989850998,0.07735348492860794,0.0,0.030071008950471878,0.0775052011013031,0.06585472822189331,0.021814731881022453
33,0.07760386168956757,0.07526061683893204,0.055808912962675095,0.0764494240283966,0.01429226715117693,0.007421768270432949,0.07779254019260406,0.0061377049423754215,0.07747024297714233,0.07454580068588257,0.0763690248131752,0.015622629784047604,0.01521672960370779,0.07804626226425171,0.07763348519802094,0.0,0.028818638995289803,0.07823076099157333,0.06506755948066711,0.022211765870451927
34,0.0771452784538269,0.07491429895162582,0.055584587156772614,0.07659748196601868,0.013292122632265091,0.007250611670315266,0.07810892909765244,0.008729284629225731,0.07730624824762344,0.0753733217716217,0.07684918493032455,0.01686817780137062,0.01544954814016819,0.07654105871915817,0.07781751453876495,0.0,0.027382269501686096,0.07733859866857529,0.06488253176212311,0.022569023072719574
35,0.07709295302629471,0.0750633180141449,0.05574442818760872,0.0762379989027977,0.013270924799144268,0.0063460394740104675,0.07736441493034363,0.014084301888942719,0.076799675822258,0.07561985403299332,0.07789962738752365,0.01632297970354557,0.013977693393826485,0.07590905576944351,0.07699910551309586,0.0,0.027433810755610466,0.07694664597511292,0.06402543932199478,0.022861814126372337
36,0.07670167833566666,0.07556966692209244,0.05558327957987785,0.07652991265058517,0.014812176115810871,0.007279904559254646,0.07772481441497803,0.012876368127763271,0.07680749893188477,0.07657132297754288,0.0781310647726059,0.017568113282322884,0.012072665616869926,0.07520724087953568,0.0766359493136406,0.0,0.02838222123682499,0.07605840265750885,0.06275235116481781,0.022735433652997017
37,0.07598915696144104,0.07566609233617783,0.05527765676379204,0.07549937069416046,0.01795649528503418,0.007733993232250214,0.07673963904380798,0.013475237414240837,0.07572539895772934,0.07632959634065628,0.07781501114368439,0.021512433886528015,0.010803996585309505,0.07434392720460892,0.07545655220746994,0.0,0.028659526258707047,0.07507108896970749,0.0624467097222805,0.023498130962252617
38,0.0751706138253212,0.07610742002725601,0.054633717983961105,0.07512442022562027,0.01773364283144474,0.007818770594894886,0.07646172493696213,0.01502832118421793,0.07549936324357986,0.07693728059530258,0.07715946435928345,0.022759942337870598,0.01108910609036684,0.07284380495548248,0.07545888423919678,0.0,0.028261451050639153,0.07394526153802872,0.06301163136959076,0.024955207481980324
39,0.07528144866228104,0.0775415450334549,0.05473123490810394,0.07457281649112701,0.01827354170382023,0.009274334646761417,0.07588159292936325,0.015043044462800026,0.07500836253166199,0.07717635482549667,0.07698812335729599,0.021047137677669525,0.012581147253513336,0.0718473568558693,0.07501991093158722,0.0,0.029326070100069046,0.073865607380867,0.06171349436044693,0.024826878681778908
40,0.07545545697212219,0.07811792939901352,0.05373267084360123,0.07477500289678574,0.017871500924229622,0.008386963047087193,0.07617069780826569,0.016969023272395134,0.0751502513885498,0.07799597829580307,0.07647301256656647,0.02118695341050625,0.011721063405275345,0.07009782642126083,0.0754777118563652,0.0,0.030535461381077766,0.07344051450490952,0.06133585423231125,0.025106176733970642
41,0.07623261958360672,0.07880420982837677,0.05330241844058037,0.07508131116628647,0.01798654906451702,0.005944684613496065,0.07615775614976883,0.020385729148983955,0.07492170482873917,0.07772406935691833,0.07675007730722427,0.02193119190633297,0.010754157789051533,0.0689290389418602,0.07565781474113464,0.0,0.02944871038198471,0.07379243522882462,0.060685280710458755,0.025510204955935478
42,0.07663340866565704,0.0776657909154892,0.0525863841176033,0.07613532990217209,0.01853119768202305,0.006109821610152721,0.07699301838874817,0.018259495496749878,0.0753864049911499,0.0776531994342804,0.07662498950958252,0.021660083904862404,0.01161543745547533,0.06770583242177963,0.07697701454162598,0.0005442381370812654,0.02748560532927513,0.0737108662724495,0.06101550534367561,0.026706406846642494
43,0.07718314230442047,0.07697166502475739,0.05316599830985069,0.07644445449113846,0.018544670194387436,0.005746848881244659,0.0769602581858635,0.016053423285484314,0.07558172196149826,0.07677780836820602,0.07705112546682358,0.02189832367002964,0.011820066720247269,0.06780854612588882,0.0774136409163475,0.0,0.029126809909939766,0.07415134459733963,0.06091895326972008,0.026381269097328186
44,0.07687191665172577,0.07556610554456711,0.052796151489019394,0.07741565257310867,0.01776992715895176,0.00713181821629405,0.07752623409032822,0.015151729807257652,0.0761367604136467,0.07698854058980942,0.07688341289758682,0.0195209588855505,0.011878916062414646,0.06822748482227325,0.07798978686332703,0.0,0.029452888295054436,0.07396279275417328,0.061617717146873474,0.02711116336286068
45,0.07738201320171356,0.07623154670000076,0.0529029406607151,0.07764442265033722,0.019202517345547676,0.006938197184354067,0.07779959589242935,0.015411735512316227,0.07653933018445969,0.0767059400677681,0.07791081070899963,0.013658500276505947,0.0129835344851017,0.06924193352460861,0.0776735171675682,0.0,0.028332242742180824,0.07454314827919006,0.06305970996618271,0.02583831362426281
46,0.07697665691375732,0.07642965018749237,0.05197438597679138,0.07818354666233063,0.01953447423875332,0.007542139384895563,0.0780906230211258,0.01567358896136284,0.07722153514623642,0.07653506845235825,0.07761790603399277,0.012928030453622341,0.01327513251453638,0.07009873539209366,0.07757800072431564,0.0,0.02639320306479931,0.07439200580120087,0.06457967311143875,0.024975674226880074
47,0.07656490802764893,0.07669055461883545,0.05127323418855667,0.07764741778373718,0.02100677601993084,0.007575552444905043,0.0770479217171669,0.015562212094664574,0.07710660248994827,0.07572948932647705,0.07723040878772736,0.012358547188341618,0.013765756040811539,0.07152137905359268,0.07670051604509354,0.0,0.028384525328874588,0.07469744980335236,0.0645342767238617,0.02460252121090889
48,0.07543041557073593,0.07630007714033127,0.05158407241106033,0.0774531364440918,0.022360749542713165,0.00872129201889038,0.07626940310001373,0.014416426420211792,0.07717927545309067,0.07540344446897507,0.07616911083459854,0.012488733045756817,0.013150662183761597,0.07315046340227127,0.07604056596755981,0.0,0.0300711989402771,0.07451853901147842,0.06406822800636292,0.02522415481507778
49,0.07535187900066376,0.07686018198728561,0.0522373765707016,0.07716406136751175,0.02416194975376129,0.008969111368060112,0.07575242221355438,0.013042494654655457,0.07716740667819977,0.07511588931083679,0.07598364353179932,0.010569125413894653,0.014868472702801228,0.07350333780050278,0.07549544423818588,0.0,0.030256951227784157,0.07526817917823792,0.06314492225646973,0.02508709393441677
50,0.0747474804520607,0.07675867527723312,0.05145729333162308,0.07750149816274643,0.025418754667043686,0.00936775654554367,0.07586014270782471,0.012502082623541355,0.07781164348125458,0.0751427486538887,0.07533939927816391,0.007020031567662954,0.0158221498131752,0.0741419792175293,0.07565361261367798,0.0,0.0309040118008852,0.07542254775762558,0.06264198571443558,0.026486188173294067
51,0.0746447816491127,0.07744919508695602,0.05149075388908386,0.07709532231092453,0.025730805471539497,0.008506097830832005,0.07565009593963623,0.010898906737565994,0.07723294943571091,0.07499492168426514,0.07544712722301483,0.006199756171554327,0.01746995933353901,0.07452981919050217,0.07532758265733719,0.0,0.03184784576296806,0.07611848413944244,0.06245958432555199,0.026906143873929977
52,0.07402130961418152,0.07769786566495895,0.05142877995967865,0.07721476256847382,0.024822775274515152,0.009512319229543209,0.07592806965112686,0.011767548508942127,0.07667253911495209,0.07552550733089447,0.07497362047433853,0.005385099910199642,0.017698243260383606,0.0754547193646431,0.07564584165811539,0.0,0.0316072441637516,0.07602687925100327,0.0625360906124115,0.02608080953359604
53,0.07417873293161392,0.07918374985456467,0.051802489906549454,0.0768713504076004,0.024233071133494377,0.010163737460970879,0.0759999230504036,0.012645809911191463,0.07623937726020813,0.0759582445025444,0.07532434165477753,0.005128198768943548,0.01509379968047142,0.07438990473747253,0.07586763799190521,0.0,0.031907178461551666,0.07673155516386032,0.06271551549434662,0.025565460324287415
54,0.07395357638597488,0.07785308361053467,0.05118659883737564,0.07729759067296982,0.024129386991262436,0.01120640616863966,0.07625406980514526,0.012023013085126877,0.07658626139163971,0.07622414082288742,0.07526610046625137,0.005265119019895792,0.014506115578114986,0.07376428693532944,0.07646322250366211,0.0,0.031656913459300995,0.07648304104804993,0.06411875784397125,0.025762328878045082
55,0.07490358501672745,0.07678258419036865,0.05075128749012947,0.07729247212409973,0.02360164187848568,0.011016973294317722,0.076571524143219,0.01070611085742712,0.0767296850681305,0.07642766088247299,0.07626117020845413,0.005735795013606548,0.012730322778224945,0.07364499568939209,0.07674702256917953,0.0,0.03141539916396141,0.07729519158601761,0.06511982530355453,0.02626679837703705
56,0.07569267600774765,0.07581328600645065,0.04964723438024521,0.07760251313447952,0.022170111536979675,0.00950718391686678,0.0773070678114891,0.011119123548269272,0.07718796283006668,0.0768750011920929,0.07675719261169434,0.006530617363750935,0.01118000503629446,0.07352171838283539,0.07714730501174927,0.0,0.03142391890287399,0.07717853784561157,0.06603329628705978,0.027305278927087784
57,0.07733345031738281,0.07515352219343185,0.04999387264251709,0.07695197314023972,0.023639487102627754,0.009793913923203945,0.0771302804350853,0.009904648177325726,0.07703148573637009,0.07661502063274384,0.0776883140206337,0.006409199442714453,0.009084606543183327,0.07356494665145874,0.07683894783258438,0.0005236828001216054,0.0320592001080513,0.07713484764099121,0.06653561443090439,0.026612965390086174
58,0.07774771749973297,0.07371265441179276,0.049072425812482834,0.07671929150819778,0.024714000523090363,0.010425981134176254,0.07772212475538254,0.00990434642881155,0.07746218144893646,0.07704658061265945,0.07760698348283768,0.005915453191846609,0.0069502778351306915,0.07376598566770554,0.07699538767337799,0.0007515405886806548,0.032078538089990616,0.07662633806467056,0.06736356765031815,0.027418706566095352
59,0.07842323929071426,0.07340870052576065,0.04914504662156105,0.07628372311592102,0.023910043761134148,0.010593968443572521,0.07766905426979065,0.008797354996204376,0.07730672508478165,0.07681223005056381,0.07805895060300827,0.0067072524689137936,0.006954196374863386,0.0732952356338501,0.07710017263889313,0.0,0.03198616951704025,0.07662191241979599,0.06796234101057053,0.028963729739189148
60,0.07738621532917023,0.07307388633489609,0.04919050633907318,0.07670453190803528,0.02428313158452511,0.011790784075856209,0.07762806862592697,0.007609686814248562,0.07718168199062347,0.07679061591625214,0.07709937542676926,0.008130072616040707,0.005950104910880327,0.07240627706050873,0.07750802487134933,0.0,0.03367973864078522,0.07598073035478592,0.0693478211760521,0.028258636593818665
61,0.07663971185684204,0.07299847155809402,0.049961645156145096,0.07732046395540237,0.02381308563053608,0.011889471672475338,0.07713614404201508,0.006692362483590841,0.07653385400772095,0.07652106136083603,0.0767795741558075,0.007938996888697147,0.0032700125593692064,0.07378211617469788,0.07717251032590866,0.0,0.03580690547823906,0.07603122293949127,0.06990927457809448,0.029803190380334854
62,0.07573255896568298,0.07228706032037735,0.05055341124534607,0.07883727550506592,0.024290090426802635,0.012266142293810844,0.0772056132555008,0.0067528896033763885,0.07640207558870316,0.07724063098430634,0.07624655961990356,0.006458350457251072,0.0026676643174141645,0.07287745177745819,0.07738582789897919,0.0,0.03558166325092316,0.07568324357271194,0.07108224183320999,0.030449295416474342
63,0.07551891356706619,0.07268790900707245,0.051360949873924255,0.07878179848194122,0.025171004235744476,0.012331495061516762,0.07663457095623016,0.008556540124118328,0.07588937133550644,0.07694049179553986,0.07642880827188492,0.005155904218554497,0.00016290831263177097,0.07253608852624893,0.07678406685590744,0.0,0.03628791868686676,0.0758352279663086,0.07125487923622131,0.031681109219789505
64,0.07492382079362869,0.07262808084487915,0.05119932442903519,0.07821296900510788,0.02726408839225769,0.012456764467060566,0.07657627016305923,0.008036998100578785,0.0757930725812912,0.0772760808467865,0.07596594840288162,0.004706437699496746,0.0,0.07170701026916504,0.07661449909210205,0.0,0.03629601374268532,0.07537621259689331,0.07179328054189682,0.033173106610774994
65,0.07526729255914688,0.0732247456908226,0.051981471478939056,0.07695525139570236,0.026760190725326538,0.011434491723775864,0.07634197920560837,0.007981435395777225,0.07564195245504379,0.07732022553682327,0.07669884711503983,0.005047884304076433,0.0,0.0711088553071022,0.07624536752700806,0.0,0.03769618272781372,0.07577098906040192,0.07175128161907196,0.032771605998277664
66,0.07505642622709274,0.07332900911569595,0.05239048972725868,0.07627071440219879,0.02658379077911377,0.01120269950479269,0.07678334414958954,0.006016987841576338,0.07619529962539673,0.0778617411851883,0.07685356587171555,0.0064419712871313095,3.0306751796160825e-05,0.07033270597457886,0.0763363316655159,0.0,0.03799770027399063,0.07583334296941757,0.07124186307191849,0.03324166312813759
67,0.07553564012050629,0.07396487146615982,0.053044673055410385,0.07522282004356384,0.026763223111629486,0.011757479049265385,0.07689189910888672,0.0038752113468945026,0.07637722790241241,0.07724450528621674,0.07740958034992218,0.008485792204737663,0.0004431272391229868,0.06961856782436371,0.07618705183267593,0.0,0.037846654653549194,0.07637665420770645,0.06969970464706421,0.033255405724048615
68,0.07542161643505096,0.0739886611700058,0.05369977653026581,0.07508696615695953,0.027616756036877632,0.011677063070237637,0.07740473747253418,0.005298907402902842,0.07699153572320938,0.07716739922761917,0.07714831084012985,0.007829812355339527,0.0,0.06822961568832397,0.07654393464326859,0.0,0.03753224015235901,0.07607376575469971,0.06938660889863968,0.0329023040831089
69,0.07568174600601196,0.073837049305439,0.05457654967904091,0.07433254271745682,0.028683841228485107,0.013000203296542168,0.07650599628686905,0.0058241295628249645,0.07630036026239395,0.07632050663232803,0.07676959782838821,0.007600261829793453,0.0,0.06703712791204453,0.07592267543077469,0.0,0.03790333494544029,0.07608485221862793,0.06975243985652924,0.03386692702770233
70,0.0753198117017746,0.072663813829422,0.05490996316075325,0.07407297939062119,0.028153542429208755,0.01562877558171749,0.075812928378582,0.006142839323729277,0.07592492550611496,0.07591526955366135,0.07571897655725479,0.007921295240521431,0.0,0.06692444533109665,0.07568962872028351,0.0,0.03796711564064026,0.07584594190120697,0.07013892382383347,0.03524881973862648
71,0.0761922299861908,0.07291227579116821,0.054991625249385834,0.07408060133457184,0.028373168781399727,0.01576671004295349,0.07544682174921036,0.0063850414007902145,0.07575174421072006,0.07626848667860031,0.07592902332544327,0.005415704101324081,0.0,0.0673256516456604,0.0758807435631752,0.0,0.03768542408943176,0.07686994969844818,0.07086267322301865,0.03386212885379791
