step,portfolio_return,cumulative_return,drawdown,log_wealth_increment,cumulative_log_wealth,turnover_l1
55,0.0,1.0007977158650823,-0.014531669430610128,0.0,0.0007973978588892989,0.017715193331241608
56,0.0,1.0007977158650823,-0.014531669430610128,0.0,0.0007973978588892989,0.022587349638342857
57,-0.00955862458795309,0.991231466210647,-0.02395139124583978,-0.009604601458295977,-0.008807203599406678,0.017564844340085983
58,0.00011299695330161876,0.9913434723463455,-0.023841100726776254,0.00011299056962677705,-0.008694213029779902,0.018327362835407257
59,0.0,0.9913434723463455,-0.023841100726776254,0.0,-0.008694213029779902,0.018304724246263504
60,0.0,0.9913434723463455,-0.023841100726776254,0.0,-0.008694213029779902,0.026488889008760452
61,0.00010744403851659684,0.9914499862925715,-0.023736218272404352,0.00010743826681930974,-0.008586774762960592,0.02110336720943451
62,0.0,0.9914499862925715,-0.023736218272404352,0.0,-0.008586774762960592,0.014414849691092968
63,0.0,0.9914499862925715,-0.023736218272404352,0.0,-0.008586774762960592,0.022821489721536636
64,0.0,0.9914499862925715,-0.023736218272404352,0.0,-0.008586774762960592,0.019703587517142296
65,2.832758473232391e-05,0.9914780716760662,-0.02370856307740632,2.832718351387254e-05,-0.00855844757944672,0.015823839232325554
66,0.0,0.9914780716760662,-0.02370856307740632,0.0,-0.00855844757944672,0.021722663193941116
67,0.0,0.9914780716760662,-0.02370856307740632,0.0,-0.00855844757944672,0.015509117394685745
68,0.0,0.9914780716760662,-0.02370856307740632,0.0,-0.00855844757944672,0.01990991085767746
69,0.0,0.9914780716760662,-0.02370856307740632,0.0,-0.00855844757944672,0.023183472454547882
70,0.0,0.9914780716760662,-0.02370856307740632,0.0,-0.00855844757944672,0.021169811487197876
71,0.0,0.9914780716760662,-0.02370856307740632,0.0,-0.00855844757944672,0.023713408038020134
72,0.0,0.9914780716760662,-0.02370856307740632,0.0,-0.00855844757944672,0.02287335880100727
73,0.0,0.9914780716760662,-0.02370856307740632,0.0,-0.00855844757944672,0.018351657316088676
74,-0.00023392641451209804,0.9912461387656916,-0.023936943432764535,-0.00023395377956349006,-0.00879240135901021,0.01706736534833908
75,0.0,0.9912461387656916,-0.023936943432764535,0.0,-0.00879240135901021,0.015369599685072899
76,0.0,0.9912461387656916,-0.023936943432764535,0.0,-0.00879240135901021,0.02176189422607422
77,0.0,0.9912461387656916,-0.023936943432764535,0.0,-0.00879240135901021,0.02678246609866619
78,0.0,0.9912461387656916,-0.023936943432764535,0.0,-0.00879240135901021,0.028475668281316757
79,0.0,0.9912461387656916,-0.023936943432764535,0.0,-0.00879240135901021,0.02226022444665432
80,8.816167417749331e-06,0.991254877757603,-0.02392833829744767,8.816128555573772e-06,-0.008783585230454636,0.022264378145337105
81,0.0,0.991254877757603,-0.02392833829744767,0.0,-0.008783585230454636,0.02616468444466591
82,0.0,0.991254877757603,-0.02392833829744767,0.0,-0.008783585230454636,0.023900002241134644
83,0.0,0.991254877757603,-0.02392833829744767,0.0,-0.008783585230454636,0.02363181859254837
84,0.0,0.991254877757603,-0.02392833829744767,0.0,-0.008783585230454636,0.025417817756533623
85,0.0,0.991254877757603,-0.02392833829744767,0.0,-0.008783585230454636,0.01880589872598648
86,0.0,0.991254877757603,-0.02392833829744767,0.0,-0.008783585230454636,0.01943177729845047
87,0.0,0.991254877757603,-0.02392833829744767,0.0,-0.008783585230454636,0.021435238420963287
88,0.0,0.991254877757603,-0.02392833829744767,0.0,-0.008783585230454636,0.020352479070425034
89,0.0,0.991254877757603,-0.02392833829744767,0.0,-0.008783585230454636,0.018920298665761948
90,-5.943807402411398e-05,0.9911959594768022,-0.023986354117128683,-5.9439840536434906e-05,-0.008843025070991072,0.03177597001194954
91,0.0,0.9911959594768022,-0.023986354117128683,0.0,-0.008843025070991072,0.024241996929049492
92,0.0,0.9911959594768022,-0.023986354117128683,0.0,-0.008843025070991072,0.01867081969976425
93,0.0,0.9911959594768022,-0.023986354117128683,0.0,-0.008843025070991072,0.02495674043893814
94,0.0,0.9911959594768022,-0.023986354117128683,0.0,-0.008843025070991072,0.01902349479496479
95,-1.9653783567304174e-05,0.9911764787259418,-0.024005536478083567,-1.965397670543903e-05,-0.00886267904769651,0.022618155926465988
96,0.0,0.9911764787259418,-0.024005536478083567,0.0,-0.00886267904769651,0.021014373749494553
97,0.0,0.9911764787259418,-0.024005536478083567,0.0,-0.00886267904769651,0.022368174046278
98,0.0,0.9911764787259418,-0.024005536478083567,0.0,-0.00886267904769651,0.02367955818772316
99,2.7568254951540766e-05,0.9912038037318093,-0.023978630013882007,2.7567874954184122e-05,-0.008835111172742325,0.02044009417295456
100,0.0,0.9912038037318093,-0.023978630013882007,0.0,-0.008835111172742325,0.025750331580638885
101,0.0,0.9912038037318093,-0.023978630013882007,0.0,-0.008835111172742325,0.024440079927444458
102,0.0,0.9912038037318093,-0.023978630013882007,0.0,-0.008835111172742325,0.02116675302386284
103,0.0,0.9912038037318093,-0.023978630013882007,0.0,-0.008835111172742325,0.025895677506923676
104,0.0,0.9912038037318093,-0.023978630013882007,0.0,-0.008835111172742325,0.02009902335703373
105,0.0,0.9912038037318093,-0.023978630013882007,0.0,-0.008835111172742325,0.023599503561854362
106,0.0,0.9912038037318093,-0.023978630013882007,0.0,-0.008835111172742325,0.019244663417339325
107,0.0,0.9912038037318093,-0.023978630013882007,0.0,-0.008835111172742325,0.02260533533990383
108,0.13838321994990108,1.1283697777188069,0.0,0.1296090276549169,0.12077391648217456,0.022884534671902657
109,0.0,1.1283697777188069,0.0,0.0,0.12077391648217456,0.022492969408631325
110,0.0013626322144686834,1.1299073307277594,0.0,0.0013617046736950785,0.12213562115586964,0.0212295763194561
111,0.0,1.1299073307277594,0.0,0.0,0.12213562115586964,0.026557181030511856
112,1.797699577568936e-07,1.1299075338511526,0.0,1.7976994159827668e-07,0.12213580092581124,0.02223847433924675
113,0.00013215664555044654,1.1300568586406088,0.0,0.00013214791363027736,0.12226794883944152,0.025472063571214676
114,0.0,1.1300568586406088,0.0,0.0,0.12226794883944152,0.024861570447683334
115,0.00010395727312082762,1.1301743362701044,0.0,0.0001039518699379738,0.12237190070937949,0.021696921437978745
116,0.0,1.1301743362701044,0.0,0.0,0.12237190070937949,0.0220290869474411
117,0.0,1.1301743362701044,0.0,0.0,0.12237190070937949,0.022199027240276337
118,0.0,1.1301743362701044,0.0,0.0,0.12237190070937949,0.018887989223003387
119,0.0,1.1301743362701044,0.0,0.0,0.12237190070937949,0.02427762560546398
120,0.0,1.1301743362701044,0.0,0.0,0.12237190070937949,0.019409768283367157
121,0.0,1.1301743362701044,0.0,0.0,0.12237190070937949,0.022860100492835045
122,0.0,1.1301743362701044,0.0,0.0,0.12237190070937949,0.022897392511367798
123,0.0,1.1301743362701044,0.0,0.0,0.12237190070937949,0.016669567674398422
124,0.0,1.1301743362701044,0.0,0.0,0.12237190070937949,0.02370818890631199
125,-0.014727089352704382,1.1135301578357213,-0.014727089352704392,-0.014836609538922697,0.10753529117045679,0.021235860884189606
126,0.0,1.1135301578357213,-0.014727089352704392,0.0,0.10753529117045679,0.018134374171495438
127,-0.0012866142738313813,1.1120974740403082,-0.01599475554316243,-0.0012874426726055559,0.10624784849785124,0.019672147929668427
128,0.0,1.1120974740403082,-0.01599475554316243,0.0,0.10624784849785124,0.02215573564171791
129,0.0,1.1120974740403082,-0.01599475554316243,0.0,0.10624784849785124,0.022591659799218178
130,0.0,1.1120974740403082,-0.01599475554316243,0.0,0.10624784849785124,0.024649184197187424
131,-0.001185076187054314,1.1107795538061398,-0.01716087672630484,-0.001185778945108298,0.10506206955274294,0.02525806799530983
132,0.0,1.1107795538061398,-0.01716087672630484,0.0,0.10506206955274294,0.019742153584957123
133,-7.816270863922849e-05,1.1106927322675133,-0.017237698094336396,-7.816576350292472e-05,0.10498390378924002,0.01987036131322384
134,0.0,1.1106927322675133,-0.017237698094336396,0.0,0.10498390378924002,0.02397286146879196
135,0.0,1.1106927322675133,-0.017237698094336396,0.0,0.10498390378924002,0.024176450446248055
136,0.0,1.1106927322675133,-0.017237698094336396,0.0,0.10498390378924002,0.024454113095998764
137,4.284861274318748e-06,1.1106974914317893,-0.017233487094207245,4.284852094326901e-06,0.10498818864133436,0.02215436100959778
138,0.0,1.1106974914317893,-0.017233487094207245,0.0,0.10498818864133436,0.019635427743196487
139,0.0,1.1106974914317893,-0.017233487094207245,0.0,0.10498818864133436,0.024263018742203712
140,0.0,1.1106974914317893,-0.017233487094207245,0.0,0.10498818864133436,0.02210560441017151
141,0.0,1.1106974914317893,-0.017233487094207245,0.0,0.10498818864133436,0.025353770703077316
142,0.0,1.1106974914317893,-0.017233487094207245,0.0,0.10498818864133436,0.02348872274160385
143,0.0,1.1106974914317893,-0.017233487094207245,0.0,0.10498818864133436,0.023563336580991745
144,-0.015560769424256354,1.0934141838675193,-0.03252609019941477,-0.015683108988142954,0.0893050796531914,0.023451413959264755
145,0.00016597265909825068,1.0935956607271116,-0.032365515981996995,0.00016595888716028898,0.08947103854035168,0.015873337164521217
146,0.0,1.0935956607271116,-0.032365515981996995,0.0,0.08947103854035168,0.016511736437678337
147,0.0,1.0935956607271116,-0.032365515981996995,0.0,0.08947103854035168,0.020825721323490143
148,-0.0011038281954824933,1.0923885190023437,-0.0334336182083772,-0.001104437862511462,0.08836660067784022,0.023526255041360855
149,0.0,1.0923885190023437,-0.0334336182083772,0.0,0.08836660067784022,0.02944362722337246
150,0.00012413050760241127,1.0925241177437066,-0.03331363783277386,0.00012412280404844322,0.08849072348188866,0.023385008797049522
151,0.0,1.0925241177437066,-0.03331363783277386,0.0,0.08849072348188866,0.022299330681562424
152,0.0,1.0925241177437066,-0.03331363783277386,0.0,0.08849072348188866,0.024274472147226334
153,0.0,1.0925241177437066,-0.03331363783277386,0.0,0.08849072348188866,0.03279433399438858
154,0.0,1.0925241177437066,-0.03331363783277386,0.0,0.08849072348188866,0.024853244423866272
155,0.0,1.0925241177437066,-0.03331363783277386,0.0,0.08849072348188866,0.02099437825381756
156,0.0,1.0925241177437066,-0.03331363783277386,0.0,0.08849072348188866,0.02563401684165001
157,-0.011595132946968078,1.0798561553506993,-0.044522494720123706,-0.011662880706361876,0.07682784277552679,0.021408341825008392
158,-0.0003889680106555469,1.0794361258501584,-0.04489414490457866,-0.00038904367833437743,0.07643879909719241,0.02311514876782894
159,1.219062743565212e-05,1.0794492848538093,-0.04488250156493745,1.2190553130557365e-05,0.07645098965032296,0.019700009375810623
160,0.0009887159013977425,1.0805165535264967,-0.04393816170653153,0.0009882274437682742,0.07743921709409124,0.019048601388931274
161,-0.00012494251132011424,1.080381551074776,-0.04405761447358525,-0.00012495031728588648,0.07731426677680535,0.021973326802253723
162,0.0,1.080381551074776,-0.04405761447358525,0.0,0.07731426677680535,0.026691187173128128
163,0.0,1.080381551074776,-0.04405761447358525,0.0,0.07731426677680535,0.02225048840045929
164,0.0,1.080381551074776,-0.04405761447358525,0.0,0.07731426677680535,0.019147954881191254
165,0.0,1.080381551074776,-0.04405761447358525,0.0,0.07731426677680535,0.015006279572844505
166,0.0,1.080381551074776,-0.04405761447358525,0.0,0.07731426677680535,0.020272517576813698
167,0.0,1.080381551074776,-0.04405761447358525,0.0,0.07731426677680535,0.02247597463428974
168,-0.0008151689135293308,1.0795008576195895,-0.04483686898939132,-0.0008155013443785968,0.07649876543242676,0.019552288576960564
169,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.016680315136909485
170,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.019453728571534157
171,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.018970627337694168
172,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.016857992857694626
173,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.018354538828134537
174,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.018285777419805527
175,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.022682353854179382
176,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.02111910656094551
177,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.02220260351896286
178,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.02437750995159149
179,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.02314096689224243
180,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.02114531211555004
181,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.026726633310317993
182,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.024360619485378265
183,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.021181117743253708
184,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.019692137837409973
185,0.0,1.0795008576195895,-0.04483686898939132,0.0,0.07649876543242676,0.0190582312643528
186,-0.006497459655458277,1.0724868443491737,-0.051043002897513845,-0.006518660028721535,0.06998010540370522,0.021219845861196518
187,0.001021062874275706,1.0735819208490878,-0.05007405813848831,0.001020541944150545,0.07100064734785577,0.01967283897101879
188,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.01926678791642189
189,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.02912777289748192
190,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.021425876766443253
191,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.019886163994669914
192,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.02365313097834587
193,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.0194854736328125
194,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.018535586073994637
195,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.017399273812770844
196,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.020255040377378464
197,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.015822382643818855
198,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.019839633256196976
199,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.017910420894622803
200,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.02233743853867054
201,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.02150331623852253
202,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.015469363890588284
203,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.019224924966692924
204,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.01650143787264824
205,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.017676999792456627
206,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.022859565913677216
207,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.018618091940879822
208,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.01572040282189846
209,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.0154154933989048
210,0.0,1.0735819208490878,-0.05007405813848831,0.0,0.07100064734785577,0.0174843929708004
211,-0.003140602959319949,1.0702102262913968,-0.053057398362633235,-0.003145545002837608,0.06785510234501817,0.014151517301797867
212,0.0,1.0702102262913968,-0.053057398362633235,0.0,0.06785510234501817,0.01746225357055664
213,2.4772007771603344e-05,1.0702367375474398,-0.053033940693146264,2.4771700950485864e-05,0.06787987404596865,0.019345957785844803
214,0.0,1.0702367375474398,-0.053033940693146264,0.0,0.06787987404596865,0.019385743886232376
215,0.0,1.0702367375474398,-0.053033940693146264,0.0,0.06787987404596865,0.02187689207494259
216,0.00014106060664814264,1.0703877057908953,-0.05290036108634533,0.00014105065853628213,0.06802092470450494,0.017503295093774796
217,0.0,1.0703877057908953,-0.05290036108634533,0.0,0.06802092470450494,0.01670849695801735
218,0.0,1.0703877057908953,-0.05290036108634533,0.0,0.06802092470450494,0.0198499895632267
219,0.0,1.0703877057908953,-0.05290036108634533,0.0,0.06802092470450494,0.016108214855194092
220,0.027646562291516203,1.0999802461751165,-0.026716311922846403,0.02727129691595039,0.09529222162045532,0.014735665172338486
221,0.0,1.0999802461751165,-0.026716311922846403,0.0,0.09529222162045532,0.019331619143486023
222,0.0,1.0999802461751165,-0.026716311922846403,0.0,0.09529222162045532,0.017036836594343185
223,0.0,1.0999802461751165,-0.026716311922846403,0.0,0.09529222162045532,0.017907600849866867
224,0.0030904824223081883,1.103379715790807,-0.023708395792924608,0.003085716697907276,0.0983779383183626,0.016698751598596573
225,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.016528960317373276
226,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.02092478983104229
227,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.01318756677210331
228,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.021983543410897255
229,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.018350332975387573
230,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.01744944229722023
231,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.017502490431070328
232,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.019675392657518387
233,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.021204980090260506
234,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.016348712146282196
235,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.01994900032877922
236,0.0,1.103379715790807,-0.023708395792924608,0.0,0.0983779383183626,0.018710248172283173
237,-1.2241021400635506e-05,1.103366209296093,-0.023720346599344966,-1.2241096322549385e-05,0.09836569722204005,0.02743258699774742
238,0.0,1.103366209296093,-0.023720346599344966,0.0,0.09836569722204005,0.021273745223879814
239,0.0,1.103366209296093,-0.023720346599344966,0.0,0.09836569722204005,0.01956208050251007
240,0.0,1.103366209296093,-0.023720346599344966,0.0,0.09836569722204005,0.02024875208735466
241,0.0,1.103366209296093,-0.023720346599344966,0.0,0.09836569722204005,0.018970433622598648
242,0.0,1.103366209296093,-0.023720346599344966,0.0,0.09836569722204005,0.02194344252347946
243,0.0,1.103366209296093,-0.023720346599344966,0.0,0.09836569722204005,0.024056490510702133
244,0.0,1.103366209296093,-0.023720346599344966,0.0,0.09836569722204005,0.02619938924908638
245,0.0,1.103366209296093,-0.023720346599344966,0.0,0.09836569722204005,0.01955999620258808
246,-0.0005162258166819815,1.1027966231735997,-0.024224327360731768,-0.0005163591071028308,0.09784933811493722,0.021110011264681816
247,0.0,1.1027966231735997,-0.024224327360731768,0.0,0.09784933811493722,0.02944044955074787
248,0.0,1.1027966231735997,-0.024224327360731768,0.0,0.09784933811493722,0.024847019463777542
249,-0.015454817097634079,1.0857531030665633,-0.039304761909692454,-0.015575487692616923,0.0822738504223203,0.024881668388843536
250,0.0,1.0857531030665633,-0.039304761909692454,0.0,0.0822738504223203,0.025012103840708733
251,9.497099758302163e-06,1.085763414572096,-0.039295638091178975,9.497054661135782e-06,0.08228334747698143,0.026224803179502487
252,0.0,1.085763414572096,-0.039295638091178975,0.0,0.08228334747698143,0.02892548404633999
253,0.0,1.085763414572096,-0.039295638091178975,0.0,0.08228334747698143,0.0255145113915205
254,0.0,1.085763414572096,-0.039295638091178975,0.0,0.08228334747698143,0.025134775787591934
255,0.0,1.085763414572096,-0.039295638091178975,0.0,0.08228334747698143,0.02310096099972725
256,0.0,1.085763414572096,-0.039295638091178975,0.0,0.08228334747698143,0.027269138023257256
257,0.0,1.085763414572096,-0.039295638091178975,0.0,0.08228334747698143,0.024593424052000046
258,0.0,1.085763414572096,-0.039295638091178975,0.0,0.08228334747698143,0.022086188197135925
259,2.994931188144099e-05,1.0857959324392283,-0.03926686565661841,2.994886340975416e-05,0.08231329634039118,0.01901540346443653
260,0.0,1.0857959324392283,-0.03926686565661841,0.0,0.08231329634039118,0.017389392480254173
261,-0.0034356808496846065,1.0820654841474815,-0.0425676380879394,-0.0034415963542118134,0.07887169998617936,0.026075739413499832
262,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.024252742528915405
263,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.024527471512556076
264,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.024704910814762115
265,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.024143101647496223
266,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.021586494520306587
267,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.020939011126756668
268,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.022074706852436066
269,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.024820411577820778
270,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.018975192680954933
271,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.027619142085313797
272,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.02238401398062706
273,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.020307058468461037
274,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.024923216551542282
275,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.023133113980293274
276,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.025296930223703384
277,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.020997971296310425
278,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.02252042666077614
279,0.0,1.0820654841474815,-0.0425676380879394,0.0,0.07887169998617936,0.01881127618253231
280,-0.009537355974316597,1.0717454404376456,-0.051699011344825574,-0.009583127814516559,0.0692885721716628,0.019238704815506935
281,0.0,1.0717454404376456,-0.051699011344825574,0.0,0.0692885721716628,0.025138037279248238
282,0.0,1.0717454404376456,-0.051699011344825574,0.0,0.0692885721716628,0.018451416864991188
283,-0.0005377132135132954,1.0711691487527997,-0.052208925316813204,-0.0005378578331081905,0.0687507143385546,0.021531127393245697
284,0.0,1.0711691487527997,-0.052208925316813204,0.0,0.0687507143385546,0.018488755449652672
285,0.0,1.0711691487527997,-0.052208925316813204,0.0,0.0687507143385546,0.020181458443403244
