step,portfolio_return,cumulative_return,drawdown
0,0.0,1.0,0.0
1,-0.00599417486228049,0.9940058251377195,-0.005994174862280488
2,0.0,0.9940058251377195,-0.005994174862280488
3,0.0,0.9940058251377195,-0.005994174862280488
4,0.0009594968735025488,0.9949595706191824,-0.005040429380817613
5,0.0,0.9949595706191824,-0.005040429380817613
6,0.0,0.9949595706191824,-0.005040429380817613
7,0.0,0.9949595706191824,-0.005040429380817613
8,0.0,0.9949595706191824,-0.005040429380817613
9,0.0,0.9949595706191824,-0.005040429380817613
10,0.003538528154062668,0.9984802630719726,-0.0015197369280274264
11,0.00014403369277715697,0.9986240778714279,-0.0013759221285720713
12,3.784697113585781e-05,0.9986618727680788,-0.0013381272319211712
13,0.0,0.9986618727680788,-0.0013381272319211712
14,-0.00827125247035708,0.9904016882858944,-0.009598311714105634
15,0.0,0.9904016882858944,-0.009598311714105634
16,0.0,0.9904016882858944,-0.009598311714105634
17,0.00019645526145513258,0.9905962579085121,-0.009403742091487866
18,0.0,0.9905962579085121,-0.009403742091487866
19,-1.2958265166467644e-05,0.9905834214995293,-0.00941657850047073
20,-0.0002390356185679925,0.990346636778628,-0.009653363221372002
21,0.0,0.990346636778628,-0.009653363221372002
22,0.0,0.990346636778628,-0.009653363221372002
23,0.0,0.990346636778628,-0.009653363221372002
24,0.0,0.990346636778628,-0.009653363221372002
25,0.0008069502266973294,0.9911457972216855,-0.008854202778314502
26,0.0,0.9911457972216855,-0.008854202778314502
27,0.0,0.9911457972216855,-0.008854202778314502
28,0.0,0.9911457972216855,-0.008854202778314502
29,0.0,0.9911457972216855,-0.008854202778314502
30,-0.0012516394257545483,0.9899052400652119,-0.010094759934788144
31,0.0,0.9899052400652119,-0.010094759934788144
32,0.0,0.9899052400652119,-0.010094759934788144
33,3.2631590181276605e-05,0.989937542247324,-0.010062457752676002
34,-0.0002875659130724139,0.989652869954103,-0.010347130045897046
35,0.003040835933764423,0.9926622419630124,-0.007337758036987552
36,0.0012757901690508184,0.9939286706924968,-0.006071329307503204
37,-0.0013227275523700224,0.9926139738546813,-0.0073860261453186915
38,0.0,0.9926139738546813,-0.0073860261453186915
39,0.002330741670448335,0.9949275006062137,-0.0050724993937862894
40,0.0,0.9949275006062137,-0.0050724993937862894
41,-0.0016219925350434872,0.993313735627321,-0.006686264372679052
42,0.0,0.993313735627321,-0.006686264372679052
43,0.0,0.993313735627321,-0.006686264372679052
44,0.0,0.993313735627321,-0.006686264372679052
