learning_rate,lambda_penalty,rolling_window,domain_limit,max_weight,uniform_mix,evaluation_mode,sortino_ratio,max_drawdown,mean_return,volatility,concentration_penalty_lambda,covariance_penalty_lambda,covariance_shrinkage,entropy_lambda,variance_penalty,downside_penalty,regime_k,macro_integration,lambda_macro_explicit,lambda_etf_tracking,max_domain_exposure,max_domain_exposure_threshold,domain_exposure_json
0.021949708264698314,0.2736423003164504,48,0.09427776993795095,0.06368343268768928,0.06306430866298976,online,0.06514542937354177,-0.15110666303154652,0.0001916912731441902,0.007751694730988673,10.701370675110507,0.998008893359983,0.09197344408275902,0.0,1.5444538478550311,2.515770069066678,0.6838936403926779,both,3.8796806711141976,0.0,0.09277572110295296,0.12,"{""roland-garros"": 0.05785783752799034, ""epstein"": 0.05336959287524223, ""hockey"": 0.0836859755218029, ""serie-a"": 0.04745360463857651, ""comex-silver-futures"": 0.05187593400478363, ""basketball"": 0.045670799911022186, ""ligue-1"": 0.09277572110295296, ""la-liga"": 0.08980642631649971, ""nba"": 0.051121294498443604, ""new-mexico-primary"": 0.05522659048438072, ""league-of-legends"": 0.0557689368724823, ""tennis"": 0.05989065766334534, ""airdrops"": 0.05346465855836868, ""south-dakota-primary"": 0.05698796734213829, ""primaries"": 0.04922350496053696, ""awards"": 0.04325762763619423, ""nba-champion"": 0.05256292223930359}"
0.02553420754851218,0.6817841228233148,96,0.09518467143512564,0.08735812926628413,0.052592421981694094,online,0.06547791956567205,-0.18596726610534586,0.00019037953791154738,0.007907138010469604,19.298935859702144,2.923741997688739,0.043067278127821323,0.0,1.7876463456349674,2.0024940286044717,0.26773931356107167,both,4.191639928972409,0.0,0.07734101265668869,0.12,"{""roland-garros"": 0.06959975510835648, ""epstein"": 0.06079426407814026, ""hockey"": 0.07103026658296585, ""serie-a"": 0.04164000600576401, ""comex-silver-futures"": 0.05323874205350876, ""basketball"": 0.04261239990592003, ""ligue-1"": 0.07434482499957085, ""la-liga"": 0.07734101265668869, ""nba"": 0.04865206778049469, ""new-mexico-primary"": 0.05843719467520714, ""league-of-legends"": 0.0648178830742836, ""tennis"": 0.07408549636602402, ""airdrops"": 0.055465150624513626, ""south-dakota-primary"": 0.058862730860710144, ""primaries"": 0.04613440856337547, ""awards"": 0.04603207856416702, ""nba-champion"": 0.05691179633140564}"
0.00683855963260734,0.3045405073078078,24,0.08565227509563209,0.0724668199396595,0.0636683665894846,online,0.048159277595548375,-0.20817153485884743,0.00014329145380862694,0.008169660697735986,17.72930434584731,9.761260374421195,0.03890592342953492,0.0,1.4548896203106172,2.4407853089069493,0.3953195012695743,both,2.197215941687828,0.0,0.08081753179430962,0.12,"{""roland-garros"": 0.06554140150547028, ""epstein"": 0.05670725926756859, ""hockey"": 0.07151555642485619, ""serie-a"": 0.04866921529173851, ""comex-silver-futures"": 0.05493258312344551, ""basketball"": 0.04115305468440056, ""ligue-1"": 0.08081753179430962, ""la-liga"": 0.07722946256399155, ""nba"": 0.05597459897398949, ""new-mexico-primary"": 0.057683732360601425, ""league-of-legends"": 0.06275328993797302, ""tennis"": 0.0665198341012001, ""airdrops"": 0.056795183569192886, ""south-dakota-primary"": 0.05920439213514328, ""primaries"": 0.046766024082899094, ""awards"": 0.04293995350599289, ""nba-champion"": 0.05479690805077553}"
0.03215130409142636,0.33064952971745604,48,0.09518198133567723,0.05082737014206344,0.09587566201766937,online,0.09755165715807872,-0.13773971492559622,0.000273250735352102,0.008334989717579441,19.575140856791094,5.959037004874729,0.04022967302580665,0.0,1.0574484925110201,2.922281116632402,0.06940198478227898,both,3.4767960344499134,0.0,0.09987648203969002,0.12,"{""roland-garros"": 0.05059221386909485, ""epstein"": 0.05028265342116356, ""hockey"": 0.09941825643181801, ""serie-a"": 0.049750253558158875, ""comex-silver-futures"": 0.05022167041897774, ""basketball"": 0.04832698777318001, ""ligue-1"": 0.09987648203969002, ""la-liga"": 0.09953248873353004, ""nba"": 0.050058312714099884, ""new-mexico-primary"": 0.050235647708177567, ""league-of-legends"": 0.050255078822374344, ""tennis"": 0.05072015896439552, ""airdrops"": 0.05037938430905342, ""south-dakota-primary"": 0.0502207987010479, ""primaries"": 0.0500187911093235, ""awards"": 0.04985658824443817, ""nba-champion"": 0.05025423318147659}"
0.005000000000000002,0.25,24,0.08,0.04,0.0,online,0.09755185240379446,-0.13437376794617162,0.0002812282383946988,0.00836614190065065,2.0,0.5,0.02,0.0,1.0,2.0,0.0,both,0.0,0.0,0.09708457812666893,0.12,"{""roland-garros"": 0.050642263144254684, ""epstein"": 0.050665050745010376, ""hockey"": 0.09708457812666893, ""serie-a"": 0.05055021122097969, ""comex-silver-futures"": 0.05061516910791397, ""basketball"": 0.05069936439394951, ""ligue-1"": 0.09705957025289536, ""la-liga"": 0.09685451537370682, ""nba"": 0.05061111971735954, ""new-mexico-primary"": 0.050647955387830734, ""league-of-legends"": 0.050662241876125336, ""tennis"": 0.05064350739121437, ""airdrops"": 0.05062978342175484, ""south-dakota-primary"": 0.050638046115636826, ""primaries"": 0.05065639317035675, ""awards"": 0.05068400502204895, ""nba-champion"": 0.05065623298287392}"
0.015811388300841896,0.625,48,0.1,0.07,0.05,online,0.06378727406705344,-0.15941300337850461,0.00019049382912101194,0.00806272796852284,9.999999999999998,2.2360679774997902,0.06,0.0,1.5,2.5,0.4,both,2.5,0.0,0.09285415709018707,0.12,"{""roland-garros"": 0.061965908855199814, ""epstein"": 0.05461868271231651, ""hockey"": 0.07920873910188675, ""serie-a"": 0.04468316584825516, ""comex-silver-futures"": 0.05200272053480148, ""basketball"": 0.0453764833509922, ""ligue-1"": 0.09285415709018707, ""la-liga"": 0.08775903657078743, ""nba"": 0.05135857313871384, ""new-mexico-primary"": 0.05424303188920021, ""league-of-legends"": 0.0583350732922554, ""tennis"": 0.06436830759048462, ""airdrops"": 0.05408869683742523, ""south-dakota-primary"": 0.057644072920084, ""primaries"": 0.04636857658624649, ""awards"": 0.04234187304973602, ""nba-champion"": 0.05278295278549194}"
0.028117066259517463,0.4375,48,0.09,0.055,0.07500000000000001,online,0.09279875946042579,-0.1359701389556245,0.00026425709762979656,0.008206680898942909,22.360679774997894,4.728708045015881,0.04,0.0,1.75,2.75,0.6000000000000001,both,3.75,0.0,0.0929117202758789,0.12,"{""roland-garros"": 0.053622812032699585, ""epstein"": 0.05337613821029663, ""hockey"": 0.09009464830160141, ""serie-a"": 0.049615442752838135, ""comex-silver-futures"": 0.052189216017723083, ""basketball"": 0.04670644551515579, ""ligue-1"": 0.0929117202758789, ""la-liga"": 0.09208652004599571, ""nba"": 0.05216684192419052, ""new-mexico-primary"": 0.053183071315288544, ""league-of-legends"": 0.05287554860115051, ""tennis"": 0.05398730933666229, ""airdrops"": 0.05294227972626686, ""south-dakota-primary"": 0.053806692361831665, ""primaries"": 0.050795551389455795, ""awards"": 0.04815560579299927, ""nba-champion"": 0.05148421227931976}"
0.01185686852830828,0.53125,48,0.105,0.0925,0.08750000000000001,online,0.06187125728067844,-0.15444905729867575,0.0001884453735899109,0.00827150160250657,6.68740304976422,0.7271077167244769,0.05,0.0,1.875,2.625,0.7000000000000001,both,1.875,0.0,0.08178278058767319,0.12,"{""roland-garros"": 0.07206258177757263, ""epstein"": 0.05691814795136452, ""hockey"": 0.07558716833591461, ""serie-a"": 0.041534751653671265, ""comex-silver-futures"": 0.05371297150850296, ""basketball"": 0.04325633868575096, ""ligue-1"": 0.08178278058767319, ""la-liga"": 0.07703506201505661, ""nba"": 0.051345713436603546, ""new-mexico-primary"": 0.05239390954375267, ""league-of-legends"": 0.06654152274131775, ""tennis"": 0.07584080100059509, ""airdrops"": 0.05393253639340401, ""south-dakota-primary"": 0.053541410714387894, ""primaries"": 0.042583249509334564, ""awards"": 0.044413670897483826, ""nba-champion"": 0.057517360895872116}"
0.03749471046662279,0.90625,48,0.085,0.0625,0.037500000000000006,online,0.043430434878626,-0.16292859904339663,0.00013196300531044238,0.007340507651028958,33.437015248821105,3.251724563121182,0.09000000000000001,0.0,1.375,2.125,0.30000000000000004,both,4.375,0.0,0.08355638012290001,0.12,"{""roland-garros"": 0.058800455182790756, ""epstein"": 0.05688191577792168, ""hockey"": 0.07857078686356544, ""serie-a"": 0.04903702810406685, ""comex-silver-futures"": 0.053332600742578506, ""basketball"": 0.045342497527599335, ""ligue-1"": 0.08355638012290001, ""la-liga"": 0.08244321867823601, ""nba"": 0.05444879084825516, ""new-mexico-primary"": 0.056763749569654465, ""league-of-legends"": 0.05665161460638046, ""tennis"": 0.060533471405506134, ""airdrops"": 0.05555740371346474, ""south-dakota-primary"": 0.05777518451213837, ""primaries"": 0.050225380808115005, ""awards"": 0.04669007658958435, ""nba-champion"": 0.05338941141963005}"
0.021084825171429115,0.34375,48,0.11499999999999999,0.07750000000000001,0.0125,online,0.08775196644054703,-0.1368499736631552,0.00025170823823250746,0.008130759767894902,14.953487812212206,6.876560219336323,0.03,0.0,1.125,2.375,0.1,both,3.125,0.0,0.09967515617609024,0.12,"{""roland-garros"": 0.06558709591627121, ""epstein"": 0.05516885593533516, ""hockey"": 0.08384305611252785, ""serie-a"": 0.041905250400304794, ""comex-silver-futures"": 0.04824845492839813, ""basketball"": 0.039113663136959076, ""ligue-1"": 0.09967515617609024, ""la-liga"": 0.09358072280883789, ""nba"": 0.04819841682910919, ""new-mexico-primary"": 0.05537858605384827, ""league-of-legends"": 0.05995618551969528, ""tennis"": 0.06861509382724762, ""airdrops"": 0.054232340306043625, ""south-dakota-primary"": 0.054446376860141754, ""primaries"": 0.0420374795794487, ""awards"": 0.0376017689704895, ""nba-champion"": 0.052411507815122604}"
