token_a,token_b,corr,abs_corr
94195159380649683762164114216519545499991614727769221572315275622082093227806,94387913280398317052582281843978069916338462525042652614881277797162415545237,0.8588223198437999,0.8588223198437999
70026524713009669538763377800911903794570186848119999786864842995489783143838,35772478648141184011258957985537045975935629101627518451751092071575033100741,-0.1860181466269613,0.1860181466269613
11966409881281293602137861492007400834690026843003461391578987664208256196909,36553834009124167357981460132800746681781045509640776189348736916365216865880,0.09973405619650136,0.09973405619650136
82924591030419390649945107956366329459342453014204495918712243498287775914589,92206458231325096769152348269441704588222763710040504959674288895806154976594,0.02740502684175647,0.02740502684175647
11966409881281293602137861492007400834690026843003461391578987664208256196909,100075392620587674415757008337155597840247947392028754376271407831307492671931,-0.021408639803987762,0.021408639803987762
94195159380649683762164114216519545499991614727769221572315275622082093227806,19492530427143824685987034788783271266048069021010222880965233900093546828095,-0.009283284368905059,0.009283284368905059
9556122149160720922715284597610520228366807023831966638741974320131898296289,92206458231325096769152348269441704588222763710040504959674288895806154976594,0.0045788250125640894,0.0045788250125640894
70026524713009669538763377800911903794570186848119999786864842995489783143838,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.0021487878561593484,0.0021487878561593484
100075392620587674415757008337155597840247947392028754376271407831307492671931,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0018470303184363512,0.0018470303184363512
82924591030419390649945107956366329459342453014204495918712243498287775914589,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0018084408639601115,0.0018084408639601115
9556122149160720922715284597610520228366807023831966638741974320131898296289,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.001615863115297203,0.001615863115297203
30168634295384984099987626703440157654602987915064535215384295190163901851184,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.001611865516662446,0.001611865516662446
19492530427143824685987034788783271266048069021010222880965233900093546828095,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0014582655950181786,0.0014582655950181786
100075392620587674415757008337155597840247947392028754376271407831307492671931,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.0012934520341468339,0.0012934520341468339
82924591030419390649945107956366329459342453014204495918712243498287775914589,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.001266428325932237,0.001266428325932237
92206458231325096769152348269441704588222763710040504959674288895806154976594,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.0012510559105576916,0.0012510559105576916
113379015922744700109400673843380371641970914885846970213129353605968934558386,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0012489827451434934,0.0012489827451434934
46795587673242136909437201632973334679982713622973285707845177101454063819719,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.001248982745143491,0.001248982745143491
9556122149160720922715284597610520228366807023831966638741974320131898296289,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.0011315685576581947,0.0011315685576581947
94195159380649683762164114216519545499991614727769221572315275622082093227806,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.0011303633232289207,0.0011303633232289207
70026524713009669538763377800911903794570186848119999786864842995489783143838,30168634295384984099987626703440157654602987915064535215384295190163901851184,-0.0011287690897587303,0.0011287690897587303
94195159380649683762164114216519545499991614727769221572315275622082093227806,11966409881281293602137861492007400834690026843003461391578987664208256196909,-0.0011102214917323684,0.0011102214917323684
82924591030419390649945107956366329459342453014204495918712243498287775914589,100075392620587674415757008337155597840247947392028754376271407831307492671931,-0.0010885818753203027,0.0010885818753203027
94387913280398317052582281843978069916338462525042652614881277797162415545237,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.0010877705357210795,0.0010877705357210795
391670908629060088409431896998377161667071768186645889213963384874929102170,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0010702770744695634,0.0010702770744695634
19492530427143824685987034788783271266048069021010222880965233900093546828095,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.0010212050020919146,0.0010212050020919146
13516120433742364095801101793558742894298506681439248699088928599069619128824,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.0009773843616768256,0.0009773843616768256
9556122149160720922715284597610520228366807023831966638741974320131898296289,100075392620587674415757008337155597840247947392028754376271407831307492671931,-0.0009726606688477829,0.0009726606688477829
100075392620587674415757008337155597840247947392028754376271407831307492671931,30168634295384984099987626703440157654602987915064535215384295190163901851184,0.0009702543344714167,0.0009702543344714167
57692461228141098196519006129212454078633070644580607609751365664388305515775,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0009541122220714795,0.0009541122220714795
9556122149160720922715284597610520228366807023831966638741974320131898296289,82924591030419390649945107956366329459342453014204495918712243498287775914589,-0.0009523391591104243,0.0009523391591104243
82924591030419390649945107956366329459342453014204495918712243498287775914589,30168634295384984099987626703440157654602987915064535215384295190163901851184,0.0009499830995616689,0.0009499830995616689
19492530427143824685987034788783271266048069021010222880965233900093546828095,100075392620587674415757008337155597840247947392028754376271407831307492671931,-0.0008777956347788975,0.0008777956347788975
92206458231325096769152348269441704588222763710040504959674288895806154976594,70026524713009669538763377800911903794570186848119999786864842995489783143838,-0.0008760986737414162,0.0008760986737414162
46795587673242136909437201632973334679982713622973285707845177101454063819719,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.0008746468621521205,0.0008746468621521205
113379015922744700109400673843380371641970914885846970213129353605968934558386,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.0008746468621521181,0.0008746468621521181
82924591030419390649945107956366329459342453014204495918712243498287775914589,19492530427143824685987034788783271266048069021010222880965233900093546828095,-0.0008594561119515641,0.0008594561119515641
9556122149160720922715284597610520228366807023831966638741974320131898296289,30168634295384984099987626703440157654602987915064535215384295190163901851184,0.0008488210376843516,0.0008488210376843516
94195159380649683762164114216519545499991614727769221572315275622082093227806,70026524713009669538763377800911903794570186848119999786864842995489783143838,-0.0007915791772130524,0.0007915791772130524
36553834009124167357981460132800746681781045509640776189348736916365216865880,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.0007898055973619176,0.0007898055973619176
9556122149160720922715284597610520228366807023831966638741974320131898296289,19492530427143824685987034788783271266048069021010222880965233900093546828095,-0.0007679341128568487,0.0007679341128568487
19492530427143824685987034788783271266048069021010222880965233900093546828095,30168634295384984099987626703440157654602987915064535215384295190163901851184,0.0007660342660616066,0.0007660342660616066
94387913280398317052582281843978069916338462525042652614881277797162415545237,70026524713009669538763377800911903794570186848119999786864842995489783143838,-0.0007617519853732366,0.0007617519853732366
92206458231325096769152348269441704588222763710040504959674288895806154976594,100075392620587674415757008337155597840247947392028754376271407831307492671931,0.000753066808202522,0.000753066808202522
46795587673242136909437201632973334679982713622973285707845177101454063819719,100075392620587674415757008337155597840247947392028754376271407831307492671931,-0.0007518188767166815,0.0007518188767166815
