learning_rate,lambda_penalty,rolling_window,domain_limit,max_weight,uniform_mix,evaluation_mode,sortino_ratio,max_drawdown,mean_return,volatility,concentration_penalty_lambda,covariance_penalty_lambda,covariance_shrinkage,entropy_lambda,variance_penalty,downside_penalty,regime_k,macro_integration,lambda_macro_explicit,lambda_etf_tracking,max_domain_exposure,max_domain_exposure_threshold,domain_exposure_json
0.03503682393260289,0.808639865649907,96,0.10908053623173765,0.09723149962710095,0.07993117652505868,online,0.021644899172133213,-0.25526701132194773,7.010904203430605e-05,0.006954116931784172,9.679483938883362,3.3248001962986486,0.02499367225913369,0.0,1.3414872256607029,2.247076709217002,0.37835862773969214,both,3.6143363196095435,0.0,0.07788881659507751,0.12,"{""roland-garros"": 0.07282758504152298, ""nba-champion"": 0.05855870991945267, ""serie-a"": 0.03709331899881363, ""la-liga"": 0.0701596587896347, ""nba"": 0.043862756341695786, ""new-mexico-primary"": 0.043865352869033813, ""taylor-swift"": 0.03855491802096367, ""grooming-gangs"": 0.05748163163661957, ""colombia-election"": 0.06665556877851486, ""best-of-2025"": 0.055036187171936035, ""prediction-markets"": 0.03744368255138397, ""ligue-1"": 0.07788881659507751, ""ufc"": 0.06042306125164032, ""airdrops"": 0.047101520001888275, ""north-carolina-midterm"": 0.05081252008676529, ""primaries"": 0.03660542890429497, ""rhode-island-primary"": 0.04016711562871933, ""uefa-europa-league"": 0.042315203696489334, ""league-of-legends"": 0.06314688920974731}"
0.008815028944401292,0.26659062330967365,96,0.09481908926202423,0.059077403533999574,0.0031616760120170787,online,0.03867022771917857,-0.23171981820946674,9.136527770344136e-05,0.005160706414915464,32.33068136876829,8.792569877093012,0.08918621493280604,0.0,1.5973509663691532,2.914849767957098,0.5780566146102687,both,0.8249055892102941,0.0,0.09402423352003098,0.12,"{""roland-garros"": 0.05456646531820297, ""nba-champion"": 0.05060085281729698, ""serie-a"": 0.040670350193977356, ""la-liga"": 0.05292406678199768, ""nba"": 0.048539336770772934, ""new-mexico-primary"": 0.05305630341172218, ""taylor-swift"": 0.0512838214635849, ""grooming-gangs"": 0.05457343906164169, ""colombia-election"": 0.09402423352003098, ""best-of-2025"": 0.04376852884888649, ""prediction-markets"": 0.048877887427806854, ""ligue-1"": 0.05627072602510452, ""ufc"": 0.05069345608353615, ""airdrops"": 0.05112253502011299, ""north-carolina-midterm"": 0.05026283860206604, ""primaries"": 0.04378329962491989, ""rhode-island-primary"": 0.047888051718473434, ""uefa-europa-league"": 0.05385600030422211, ""league-of-legends"": 0.05323783680796623}"
0.018608545852434835,0.3573830602276604,96,0.10748959055055962,0.050532485128056484,0.03570657572372271,online,0.07546150974128582,-0.1402705304102818,0.00020969822693703568,0.006729446142812782,9.960453837826794,0.8454509772700504,0.026973841626196357,0.0,1.4316341410358087,2.217294262060665,0.32431586054331113,both,3.0118005973607316,0.0,0.10067073255777359,0.12,"{""roland-garros"": 0.050459105521440506, ""nba-champion"": 0.04994957894086838, ""serie-a"": 0.04896341264247894, ""la-liga"": 0.04984886199235916, ""nba"": 0.049778882414102554, ""new-mexico-primary"": 0.05014686658978462, ""taylor-swift"": 0.04992995411157608, ""grooming-gangs"": 0.050254885107278824, ""colombia-election"": 0.10067073255777359, ""best-of-2025"": 0.04953773692250252, ""prediction-markets"": 0.05004725977778435, ""ligue-1"": 0.05043117702007294, ""ufc"": 0.050232306122779846, ""airdrops"": 0.05004419758915901, ""north-carolina-midterm"": 0.049812786281108856, ""primaries"": 0.04959408938884735, ""rhode-island-primary"": 0.04979397729039192, ""uefa-europa-league"": 0.050091568380594254, ""league-of-legends"": 0.050412632524967194}"
0.008580648480509125,0.726450865448877,96,0.08271519780350871,0.047091421894786586,0.004550573380725742,online,0.07592976841445878,-0.13512686266007534,0.00021189353832111772,0.006717865225103371,25.486456720338705,2.2800864269944903,0.06457572014921217,0.0,1.7665649394458098,2.3466440221319598,0.6822925023687637,both,4.2155167971381715,0.0,0.09915968030691147,0.12,"{""roland-garros"": 0.05005112662911415, ""nba-champion"": 0.05005117878317833, ""serie-a"": 0.050039760768413544, ""la-liga"": 0.05001357942819595, ""nba"": 0.05004741996526718, ""new-mexico-primary"": 0.05005292966961861, ""taylor-swift"": 0.050047844648361206, ""grooming-gangs"": 0.050047438591718674, ""colombia-election"": 0.09915968030691147, ""best-of-2025"": 0.05004347860813141, ""prediction-markets"": 0.050046537071466446, ""ligue-1"": 0.05004772171378136, ""ufc"": 0.05005224421620369, ""airdrops"": 0.05005057901144028, ""north-carolina-midterm"": 0.0500505268573761, ""primaries"": 0.05004516616463661, ""rhode-island-primary"": 0.0500471405684948, ""uefa-europa-league"": 0.050052594393491745, ""league-of-legends"": 0.05005306750535965}"
0.005000000000000002,0.25,48,0.08,0.04,0.0,online,0.07050593958622403,-0.1367375784511743,0.00020270962734675698,0.0067674640425280895,2.0,0.5,0.02,0.0,1.0,2.0,0.0,both,0.0,0.0,0.09630932658910751,0.12,"{""roland-garros"": 0.05019824206829071, ""nba-champion"": 0.050183653831481934, ""serie-a"": 0.05013895779848099, ""la-liga"": 0.05017915740609169, ""nba"": 0.05017070099711418, ""new-mexico-primary"": 0.050202734768390656, ""taylor-swift"": 0.05018016695976257, ""grooming-gangs"": 0.05016636475920677, ""colombia-election"": 0.09630932658910751, ""best-of-2025"": 0.05039961636066437, ""prediction-markets"": 0.05018629506230354, ""ligue-1"": 0.0502169243991375, ""ufc"": 0.05028459429740906, ""airdrops"": 0.050184596329927444, ""north-carolina-midterm"": 0.05018623545765877, ""primaries"": 0.050226934254169464, ""rhode-island-primary"": 0.05014865845441818, ""uefa-europa-league"": 0.050197482109069824, ""league-of-legends"": 0.05023931711912155}"
0.028117066259517463,0.4375,48,0.09,0.055,0.07500000000000001,online,0.04416652415633384,-0.260120825631849,0.0001202463351387319,0.006586252966148481,22.360679774997894,4.728708045015881,0.04,0.0,1.75,2.75,0.6000000000000001,both,3.75,0.0,0.0924241840839386,0.12,"{""roland-garros"": 0.05323004350066185, ""nba-champion"": 0.04968034476041794, ""serie-a"": 0.04656531289219856, ""la-liga"": 0.05127731338143349, ""nba"": 0.04990112781524658, ""new-mexico-primary"": 0.05120794475078583, ""taylor-swift"": 0.05155353993177414, ""grooming-gangs"": 0.05225173756480217, ""colombia-election"": 0.0924241840839386, ""best-of-2025"": 0.047104381024837494, ""prediction-markets"": 0.05008542910218239, ""ligue-1"": 0.05366310849785805, ""ufc"": 0.05049588531255722, ""airdrops"": 0.05051194876432419, ""north-carolina-midterm"": 0.05015447735786438, ""primaries"": 0.047885335981845856, ""rhode-island-primary"": 0.04925600439310074, ""uefa-europa-league"": 0.05124174430966377, ""league-of-legends"": 0.05151013657450676}"
0.00889139705019462,0.8125,24,0.11,0.085,0.025,online,-0.002063229143929318,-0.5580754488513093,-7.3745456606068766e-06,0.007218846739228523,4.472135954999579,1.0573712634405643,0.08,0.0,1.25,2.25,0.2,both,1.25,0.0,0.08720652014017105,0.12,"{""roland-garros"": 0.06687913835048676, ""nba-champion"": 0.05683001130819321, ""serie-a"": 0.03156937658786774, ""la-liga"": 0.06212254613637924, ""nba"": 0.04543911665678024, ""new-mexico-primary"": 0.04541036859154701, ""taylor-swift"": 0.044022273272275925, ""grooming-gangs"": 0.06018615514039993, ""colombia-election"": 0.08720652014017105, ""best-of-2025"": 0.0460565984249115, ""prediction-markets"": 0.04160332679748535, ""ligue-1"": 0.07211610674858093, ""ufc"": 0.05382350832223892, ""airdrops"": 0.04885832220315933, ""north-carolina-midterm"": 0.052573613822460175, ""primaries"": 0.03667736053466797, ""rhode-island-primary"": 0.04381496459245682, ""uefa-europa-league"": 0.04783358424901962, ""league-of-legends"": 0.05697706341743469}"
0.01185686852830828,0.53125,96,0.105,0.0925,0.08750000000000001,online,0.012022698501703882,-0.3282677060987057,4.584618917426787e-05,0.007167310477664187,6.68740304976422,0.7271077167244769,0.05,0.0,1.875,2.625,0.7000000000000001,both,1.875,0.0,0.07497408241033554,0.12,"{""roland-garros"": 0.06547658145427704, ""nba-champion"": 0.05541025847196579, ""serie-a"": 0.03970050439238548, ""la-liga"": 0.06444720178842545, ""nba"": 0.0401858426630497, ""new-mexico-primary"": 0.0458536334335804, ""taylor-swift"": 0.04042389988899231, ""grooming-gangs"": 0.052300792187452316, ""colombia-election"": 0.07497408241033554, ""best-of-2025"": 0.054653480648994446, ""prediction-markets"": 0.04095270112156868, ""ligue-1"": 0.07228793203830719, ""ufc"": 0.06068696826696396, ""airdrops"": 0.04749603569507599, ""north-carolina-midterm"": 0.0530586801469326, ""primaries"": 0.04225277155637741, ""rhode-island-primary"": 0.04396476596593857, ""uefa-europa-league"": 0.04490942880511284, ""league-of-legends"": 0.06096453219652176}"
0.03749471046662279,0.90625,48,0.085,0.0625,0.037500000000000006,online,0.024151733262179204,-0.3290043287042841,7.012096535562092e-05,0.006507793751039212,33.437015248821105,3.251724563121182,0.09000000000000001,0.0,1.375,2.125,0.30000000000000004,both,4.375,0.0,0.08061517775058746,0.12,"{""roland-garros"": 0.056696537882089615, ""nba-champion"": 0.051487285643815994, ""serie-a"": 0.040841393172740936, ""la-liga"": 0.055402811616659164, ""nba"": 0.049220066517591476, ""new-mexico-primary"": 0.05287453532218933, ""taylor-swift"": 0.05207100883126259, ""grooming-gangs"": 0.05552568659186363, ""colombia-election"": 0.08061517775058746, ""best-of-2025"": 0.04851757735013962, ""prediction-markets"": 0.04933924973011017, ""ligue-1"": 0.059573736041784286, ""ufc"": 0.05202283337712288, ""airdrops"": 0.048396799713373184, ""north-carolina-midterm"": 0.050029296427965164, ""primaries"": 0.04154329374432564, ""rhode-island-primary"": 0.0496339313685894, ""uefa-europa-league"": 0.05216522887349129, ""league-of-legends"": 0.054043594747781754}"
0.021084825171429115,0.34375,48,0.11499999999999999,0.07750000000000001,0.0125,online,0.007097598903404045,-0.42311933040989314,2.0863927406610817e-05,0.0060358514835332465,14.953487812212206,6.876560219336323,0.03,0.0,1.125,2.375,0.1,both,3.125,0.0,0.09329485893249512,0.12,"{""roland-garros"": 0.0627659261226654, ""nba-champion"": 0.05395650118589401, ""serie-a"": 0.0391058549284935, ""la-liga"": 0.06265977025032043, ""nba"": 0.04464302211999893, ""new-mexico-primary"": 0.046699799597263336, ""taylor-swift"": 0.04383829981088638, ""grooming-gangs"": 0.055965375155210495, ""colombia-election"": 0.09329485893249512, ""best-of-2025"": 0.04659705609083176, ""prediction-markets"": 0.04321090131998062, ""ligue-1"": 0.0680164247751236, ""ufc"": 0.053913649171590805, ""airdrops"": 0.0473712719976902, ""north-carolina-midterm"": 0.05128293111920357, ""primaries"": 0.03926029056310654, ""rhode-island-primary"": 0.0434395968914032, ""uefa-europa-league"": 0.04676006734371185, ""league-of-legends"": 0.057218391448259354}"
