step,100740357893930039073645347304025265904103736920370928783519503167478569691044,108547978327958467449318042977006580876058560639743186491243488736783119648127,108548893345759572446077602443398325305734327289834850738242401844282632332811,111646250931838932302421100465311863857465734768037379595335905351441550302588,113032982619525852115420277512821190062380704297670231304441009678288132478177,115563279943088574368475763566308524191598627607680105838058505260056381768939,11876606915924142133615854761923277060697657209957870741155164849437788272266,13433573766910980267981622064090484781359464703732825845886677588040916221533,14018274637090307878372326472471535510234764986484318979992031495866993899114,15394416147421266264002744586901575755411758481406494583013250092373628427765,18791277393217683755628516529477058015186638022373024614300661393042993809537,27576533317283401577758999384642760405921738493660383550832555714312627457443,30168634295384984099987626703440157654602987915064535215384295190163901851184,32431890167345181985795456212069136470689842825539004695200064630822423107335,39133371819296059003541521092128254346605102576351704426326802558136998572706,42645635688384173938505005153732536262139883933750646945028210271328873690888,43478780997313571844864646081201368302664941062507392308569466005072068318763,46016408901619903295207375832539898750164493226855442884509133805980187874445,46551195771960533081545368009925141952498658652959429196677286705276507790996,4655209727295513535859117642120184432334179761721646415109648555849060899062,51273396751548994017117054764897754414228591289652072971120018616721173971444,5254288171817620305899304387173316577587455481755582876905938498730493405588,56940108685601594440972125972550948538859641414755179784371446688257727053902,57301498276970257025109591078431189727442302532145853906375186182281603517458,5906729942132388187374842778427213872782907171873674796265663843960406830445,63907313656443890447578607530571289622813903996374626191028175281541399992719,63931284508031754808359645663279593286333277328858705756576520335090573316938,67784084156063245454459357229936847964117127235086701895468125487885758601780,68194463917260305435439145066031544476540679280823247532132832363696000101185,68207341820749052475650610432894562714266620914604033880285153252182288802957,68370995073141964079913803663665941780115677360430806954011390499916208708512,703229116919803457142440034780425874346022451261358752931225117413237404457,75712298340810272859765060308006832993211601931382911468417184675550881103879,76641034721053425080952855862174690067662519247667787282293691334146019135577,79895259217313803731994821165811563835560123915015381398339503448680100356036,81149948856723777101519215824830787060576196646125816787577716414910058024325,82712470265251700739331694672360544122893066934757473974734613171971970115364,86511993606190995539996371064900122466738869186406355817612580895605974257272,89694314427486889897766629507723742460669068230376416068996390119126818537632,96308556109755835434254900303426519652053230974356832970824534225192181988516
20,0.0,0.03644401952624321,0.0,0.08216540515422821,0.08014005422592163,0.0,0.001744536915794015,0.0,0.07087716460227966,0.0,0.0,0.01814511977136135,0.0,0.010048015043139458,0.05397728458046913,0.0,0.08213996887207031,0.0,0.07240759581327438,0.0,0.010042536072432995,0.0655270516872406,0.01998678781092167,0.02133193053305149,0.0,0.055615123361349106,0.07081346958875656,0.02482478879392147,0.0,0.0022934258449822664,0.0,0.019749464467167854,0.07119728624820709,0.0,0.00024282350204885006,0.0810287594795227,0.015007013455033302,0.007584011182188988,0.0,0.026666322723031044
21,0.0,0.03975428268313408,0.0,0.07933077216148376,0.07745501399040222,0.0,0.006003727670758963,0.0,0.07835204899311066,0.0,0.0,0.020247910171747208,0.0,0.0009235296165570617,0.06230821833014488,0.0,0.07827284932136536,0.0,0.080677829682827,0.0,0.004064979497343302,0.060361701995134354,0.01869659125804901,0.009543494321405888,0.0,0.048035942018032074,0.08145538717508316,0.026468807831406593,0.0,0.008802666328847408,0.0,0.015844620764255524,0.07723318785429001,0.0,0.0,0.0797579362988472,0.013640814460814,0.005578396841883659,0.0,0.02718929760158062
22,0.0,0.04012170806527138,0.0,0.0807793140411377,0.07762289047241211,0.0,0.0041592298075556755,0.0,0.07980193197727203,0.0,0.005163730122148991,0.01532828900963068,0.0,0.0,0.07381945103406906,0.0,0.07578624784946442,0.0,0.08079463988542557,0.0,0.0,0.05879897251725197,0.017141718417406082,0.0,0.0,0.038761112838983536,0.07534655183553696,0.02325943298637867,0.0019301192369312048,0.0182383731007576,0.0,0.021812742576003075,0.08124245703220367,0.0,0.0,0.07940811663866043,0.011495108716189861,0.007739754393696785,0.0018962991889566183,0.029551854357123375
23,0.0,0.0417647622525692,0.0,0.08172757923603058,0.07963737845420837,0.001971917226910591,0.0034806039184331894,0.0,0.06420350074768066,0.0,0.006165390368551016,0.014060193672776222,0.0,0.0,0.08421140164136887,0.0,0.07972095906734467,0.0,0.08087077736854553,0.0008612899109721184,0.0,0.06241841986775398,0.01923251710832119,0.0006574958097189665,0.0,0.03046364150941372,0.06774923205375671,0.014532985165715218,0.00366869755089283,0.020151574164628983,0.0,0.029142357409000397,0.07917260378599167,0.0036142906174063683,0.0057554710656404495,0.08160865306854248,0.00956893339753151,0.004426166415214539,0.0013571646995842457,0.027804041281342506
24,0.0,0.046529367566108704,0.0,0.0811193659901619,0.08314592391252518,0.0075947996228933334,0.0,0.0,0.050750624388456345,0.0,0.010226836428046227,0.012405657209455967,0.0010347772622480989,0.0,0.07368561625480652,0.0,0.08045477420091629,0.005165055859833956,0.07936468720436096,0.0,0.0,0.06510784476995468,0.028297893702983856,0.0,0.0,0.017848903313279152,0.06394430249929428,0.00645881611853838,0.002232752973213792,0.02065390534698963,0.0,0.03887442871928215,0.07453200966119766,0.013271634466946125,0.016282284632325172,0.0798434242606163,0.010146008804440498,0.0004090654547326267,0.0,0.03061920776963234
25,0.0,0.05096273869276047,0.0,0.08136608451604843,0.07480097562074661,0.007777232676744461,0.0,0.0,0.04072302207350731,0.0,0.011479491367936134,0.01080270390957594,0.002590826014056802,0.0,0.07335895299911499,0.0,0.0795130580663681,0.007152386009693146,0.07708130776882172,0.0,0.0019162471871823072,0.06929707527160645,0.0334581695497036,0.003854043548926711,0.0,0.008230676874518394,0.06424406915903091,0.0,0.000898807542398572,0.01788848266005516,0.0,0.04547546058893204,0.07422588765621185,0.017544347792863846,0.022050848230719566,0.08040466904640198,0.010448286309838295,0.0,0.0,0.03245415538549423
26,0.004394689574837685,0.049851834774017334,0.0,0.08191153407096863,0.07113230228424072,0.00698673352599144,0.0003960274043492973,0.0,0.034070245921611786,0.0,0.01754622533917427,0.004877747502177954,0.009411525912582874,0.0,0.07519907504320145,0.0026100424584001303,0.08149972558021545,0.016960028558969498,0.07497721910476685,0.0,0.0,0.07468045502901077,0.032146140933036804,0.003612134139984846,0.0,0.0,0.06551284343004227,0.0,0.0,0.01471217256039381,0.0007749367505311966,0.04373228922486305,0.07565528154373169,0.013186329044401646,0.020718051120638847,0.08258187770843506,0.007923407480120659,0.0,0.0,0.032939162105321884
27,0.01592070795595646,0.052897438406944275,0.0,0.08130817860364914,0.07061126083135605,0.0010322178713977337,0.0,0.0,0.031162384897470474,0.0,0.023184707388281822,0.0,0.01584634557366371,0.0,0.07793282717466354,0.0,0.07627162337303162,0.01849374547600746,0.07608280330896378,0.0,0.00046117487363517284,0.08069126307964325,0.03868015110492706,0.0001307495404034853,0.0,0.0,0.067306749522686,0.0,0.0,0.012021906673908234,0.005643220618367195,0.03790774941444397,0.07920753955841064,0.00313800061121583,0.017412519082427025,0.08151973783969879,0.004971886053681374,0.0,0.0,0.030163079500198364
28,0.022582760080695152,0.05424081161618233,0.0013591821771115065,0.07932531088590622,0.07273443788290024,0.001482721185311675,0.0,0.0,0.027437973767518997,0.0,0.02239764668047428,0.006748117506504059,0.02127513848245144,0.0,0.07692069560289383,0.0,0.06778866052627563,0.012898252345621586,0.07757101207971573,0.0009633086156100035,0.0,0.07977386564016342,0.04563280567526817,0.0,0.0011814197059720755,0.0,0.06790220737457275,0.0004022445064038038,0.0,0.011728616431355476,0.006496842950582504,0.03334783762693405,0.08390387892723083,0.0,0.011236749589443207,0.08110906928777695,0.0,0.0,0.0,0.03155846148729324
29,0.02686770260334015,0.05940951779484749,0.006377783603966236,0.08165877312421799,0.07598705589771271,0.0,0.0,0.0075177643448114395,0.024136602878570557,0.00020880287047475576,0.02790980227291584,0.017418621107935905,0.030782124027609825,0.0,0.07696007937192917,0.0,0.0647301897406578,0.0025554075837135315,0.0774976834654808,0.0,0.0,0.07170624285936356,0.04439806565642357,0.0,0.000259390682913363,0.0,0.07109472155570984,0.0036270543932914734,0.0,0.016948027536273003,0.005877836141735315,0.026796439662575722,0.0699433982372284,0.0,0.005490249488502741,0.08033031970262527,0.0,0.0,0.0,0.02351030707359314
30,0.033568017184734344,0.0584094375371933,0.014287483878433704,0.0792352482676506,0.07668077200651169,0.0,0.0,0.008855210617184639,0.02155342511832714,0.0,0.03431952744722366,0.026729542762041092,0.033291179686784744,0.0,0.08150701224803925,0.0,0.06228315457701683,0.0,0.07622581720352173,0.0,0.0,0.06463570892810822,0.040763746947050095,0.0,0.004552964121103287,0.0,0.07495429366827011,0.0,0.0,0.016591863706707954,0.0018457124242559075,0.025034183636307716,0.059437498450279236,0.0,0.007665614131838083,0.07617204636335373,0.0,0.0,0.0,0.02140047773718834
31,0.030255349352955818,0.054322779178619385,0.018968017771840096,0.07743177562952042,0.08102777600288391,0.0,0.0,0.007152630481868982,0.0194635521620512,0.003368568606674671,0.03650772199034691,0.0423666276037693,0.032626405358314514,0.0,0.07498326897621155,0.0,0.06022806838154793,0.0,0.07786941528320312,0.00021404260769486427,0.0,0.06104246526956558,0.0428415946662426,0.0,0.0006329722236841917,0.0,0.07910484820604324,0.0,0.0,0.011006349697709084,0.0,0.02491099201142788,0.05237164348363876,0.0,0.012766081839799881,0.07663293182849884,0.0,0.0,0.002214939333498478,0.01968921534717083
32,0.01997210644185543,0.05259864032268524,0.022099310532212257,0.07930287718772888,0.08053446561098099,0.0,0.0,0.0013247029855847359,0.017523009330034256,0.006801243405789137,0.033857058733701706,0.053567513823509216,0.026045167818665504,0.0,0.06500038504600525,0.0,0.05816393718123436,0.0,0.07999797910451889,0.0033090333454310894,0.0,0.06086390092968941,0.04526793584227562,0.001501022488810122,0.0,0.0,0.08278445899486542,0.0,0.0,0.0028607796411961317,0.0,0.027484912425279617,0.049785904586315155,0.0,0.020409565418958664,0.07992053031921387,0.0,0.0,0.00873669981956482,0.020286815240979195
33,0.00621735118329525,0.055723659694194794,0.02610657550394535,0.08320160955190659,0.08052467554807663,0.0007394888671115041,0.0,3.054074477404356e-05,0.018682999536395073,0.007722104899585247,0.028366142883896828,0.06167622655630112,0.02240055985748768,0.0,0.05641361325979233,0.0,0.05879773199558258,0.0,0.08163673430681229,0.007179850712418556,0.0,0.06329842656850815,0.04486004635691643,0.00812456477433443,0.0,0.0,0.07464463263750076,0.0007527050329372287,0.0,0.0,0.0,0.028370680287480354,0.05044281855225563,0.0,0.021488545462489128,0.08224514871835709,0.0,0.0,0.01844586245715618,0.011906654573976994
34,0.0,0.059512458741664886,0.026310347020626068,0.07644104957580566,0.08065246045589447,0.0,0.002077540848404169,8.159969002008438e-05,0.02186443842947483,0.013791065663099289,0.018480055034160614,0.056390777230262756,0.018416360020637512,0.0,0.054299093782901764,0.0,0.0654217079281807,0.0,0.07994686812162399,0.006865734234452248,0.0,0.07032613456249237,0.046381548047065735,0.010308049619197845,0.0,0.0,0.07907731086015701,0.004484512843191624,0.0,0.0,0.0,0.023973973467946053,0.05659778416156769,0.0,0.02526470273733139,0.07902438193559647,0.0,0.0,0.01835225708782673,0.005657823756337166
35,0.0,0.060252439230680466,0.02528248354792595,0.07216215133666992,0.07793952524662018,0.0,0.005009832326322794,0.003876477014273405,0.028514094650745392,0.014972536824643612,0.009424115531146526,0.04922621324658394,0.011673154309391975,0.0,0.05346032232046127,0.0,0.07213946431875229,0.0,0.0787121132016182,0.001143273781053722,0.0,0.07557845115661621,0.04818843677639961,0.01051730290055275,0.0,0.0,0.07991444319486618,0.008845900185406208,0.0,0.0,0.0,0.02423539198935032,0.061118654906749725,0.0,0.02722054533660412,0.08113910257816315,0.0,0.0,0.01699608378112316,0.002457494381815195
36,0.0,0.06087629869580269,0.01486171968281269,0.07340779155492783,0.0789831206202507,0.0,0.0073891496285796165,0.0011184579925611615,0.03748049959540367,0.011955812573432922,0.0,0.034852806478738785,0.003247799351811409,0.0,0.05453087016940117,0.0043092407286167145,0.08170768618583679,0.00013275037053972483,0.07932618260383606,0.0,0.0,0.08509230613708496,0.049455173313617706,0.021063588559627533,0.0,0.0,0.07311367988586426,0.014393996447324753,0.0,0.0005829568253830075,0.0,0.024454059079289436,0.0663711354136467,0.0,0.028976328670978546,0.07566869258880615,0.0003668834688141942,0.000621186220087111,0.014690574258565903,0.0009692675666883588
37,0.0,0.06534164398908615,0.007188759744167328,0.07910516113042831,0.080727219581604,0.0,0.005469995550811291,0.0027013332583010197,0.04461364820599556,0.011931526474654675,0.0,0.01847040094435215,0.0005963103612884879,0.0,0.06288120895624161,0.01118264626711607,0.06690072268247604,0.002285672351717949,0.08292417228221893,0.0,0.0,0.06581157445907593,0.048840947449207306,0.03693145886063576,0.0,0.0018833124777302146,0.07246223092079163,0.012331956066191196,0.0013107041595503688,0.001615946996025741,0.0,0.016057772561907768,0.07494796067476273,0.0,0.037544701248407364,0.06881967931985855,0.00035407475661486387,0.0005772764561697841,0.013379067182540894,0.00481090834364295
38,0.0,0.06642228364944458,0.0033071727957576513,0.08025169372558594,0.07634811103343964,0.0,0.006805953569710255,0.0012192430440336466,0.05350598692893982,0.012649113312363625,0.0,0.008029617369174957,0.002566241892054677,0.0,0.06970509141683578,0.005034720525145531,0.04826786369085312,0.0073189083486795425,0.0751262679696083,0.0,0.0,0.05337455868721008,0.052935678511857986,0.05286675691604614,0.0,0.006274794228374958,0.07597140222787857,0.014744559302926064,0.007770989090204239,0.005365594755858183,0.0,0.005084378179162741,0.08170881867408752,0.0,0.04193012788891792,0.06729459762573242,0.0,0.0007422733469866216,0.009917844086885452,0.0074594225734472275
