step,portfolio_return,cumulative_return,drawdown,log_wealth_increment,cumulative_log_wealth,turnover_l1
0,0.0,1.0,0.0,0.0,0.0,0.5698841513134538
1,0.0,1.0,0.0,0.0,0.0,0.01193609181791544
2,0.0,1.0,0.0,0.0,0.0,0.01125011034309864
3,0.0,1.0,0.0,0.0,0.0,0.009198099374771118
4,0.0,1.0,0.0,0.0,0.0,0.012469998560845852
5,0.00029485295748426826,1.0002948529574842,0.0,0.0002948094968937789,0.0002948094968937789,0.011236730962991714
6,0.0003434468309084577,1.0006384010547065,0.0,0.0003433878665459898,0.0006381973634397687,0.006752081215381622
7,0.0,1.0006384010547065,0.0,0.0,0.0006381973634397687,0.012023885734379292
8,0.0,1.0006384010547065,0.0,0.0,0.0006381973634397687,0.009923485107719898
9,0.0,1.0006384010547065,0.0,0.0,0.0006381973634397687,0.01320159062743187
10,0.0,1.0006384010547065,0.0,0.0,0.0006381973634397687,0.014866858720779419
11,0.0,1.0006384010547065,0.0,0.0,0.0006381973634397687,0.011576393619179726
12,0.0,1.0006384010547065,0.0,0.0,0.0006381973634397687,0.0104270800948143
13,0.0030752867460250863,1.0037156510670338,0.0,0.00307056772416151,0.003708765087601279,0.014593282714486122
14,0.0002720009754685759,1.003988662703217,0.0,0.0002719639899098347,0.0039807290775111135,0.015606557950377464
15,-0.00031161538042160937,1.0036758043941498,-0.00031161538042157044,-0.00031166394258300666,0.003669065134928107,0.013483031652867794
16,0.0,1.0036758043941498,-0.00031161538042157044,0.0,0.003669065134928107,0.01161421649158001
17,0.0,1.0036758043941498,-0.00031161538042157044,0.0,0.003669065134928107,0.015500044450163841
18,0.0,1.0036758043941498,-0.00031161538042157044,0.0,0.003669065134928107,0.01006527990102768
19,0.0,1.0036758043941498,-0.00031161538042157044,0.0,0.003669065134928107,0.012439257465302944
20,0.0010130472370598585,1.0046925753946951,0.0,0.0010125344509960507,0.004681599585924158,0.015125117264688015
21,0.0,1.0046925753946951,0.0,0.0,0.004681599585924158,0.020086495205760002
22,0.0,1.0046925753946951,0.0,0.0,0.004681599585924158,0.02233123779296875
23,0.0,1.0046925753946951,0.0,0.0,0.004681599585924158,0.008116415701806545
24,0.0,1.0046925753946951,0.0,0.0,0.004681599585924158,0.009971434250473976
25,-0.0009172096982732556,1.00377106162076,-0.0009172096982732469,-0.0009176305924737351,0.003763968993450423,0.01179997343569994
26,-0.002691809623502195,1.0010691010172963,-0.0036065503678828215,-0.0026954390576537533,0.0010685299357966697,0.01057291030883789
27,0.0,1.0010691010172963,-0.0036065503678828215,0.0,0.0010685299357966697,0.008346453309059143
28,0.02260813444525331,1.0237014058420841,0.0,0.022356358301841284,0.023424888237637956,0.008780596777796745
29,-0.0008449924902783507,1.02283638584186,-0.0008449924902784733,-0.0008453496976718833,0.02257953853996607,0.008933255448937416
30,-0.001680226310303338,1.021117789235233,-0.002523799021967643,-0.001681639473708321,0.02089789906625775,0.009573843330144882
31,0.0,1.021117789235233,-0.002523799021967643,0.0,0.02089789906625775,0.014648808166384697
32,0.00040094678600629207,1.0215272031309606,-0.002123864145067822,0.0004008664283224069,0.02129876549458016,0.01103251613676548
33,0.0,1.0215272031309606,-0.002123864145067822,0.0,0.02129876549458016,0.011008473113179207
34,0.0,1.0215272031309606,-0.002123864145067822,0.0,0.02129876549458016,0.012766646221280098
35,0.030495199561119082,1.052678879047551,0.0,0.030039462978593036,0.051338228473173195,0.014610359445214272
36,0.0,1.052678879047551,0.0,0.0,0.051338228473173195,0.014036119915544987
37,0.0,1.052678879047551,0.0,0.0,0.051338228473173195,0.018556101247668266
38,0.0,1.052678879047551,0.0,0.0,0.051338228473173195,0.012487627565860748
39,0.0,1.052678879047551,0.0,0.0,0.051338228473173195,0.012896820902824402
40,0.0,1.052678879047551,0.0,0.0,0.051338228473173195,0.012430915609002113
41,0.0,1.052678879047551,0.0,0.0,0.051338228473173195,0.014517806470394135
42,0.0,1.052678879047551,0.0,0.0,0.051338228473173195,0.01543133333325386
43,0.0,1.052678879047551,0.0,0.0,0.051338228473173195,0.010274539701640606
44,0.0,1.052678879047551,0.0,0.0,0.051338228473173195,0.012993281707167625
45,0.0,1.052678879047551,0.0,0.0,0.051338228473173195,0.018096882849931717
46,-0.00034727898769472805,1.0523133057920677,-0.0003472789876947102,-0.00034733930300693975,0.050990889170166254,0.011153070256114006
47,0.0,1.0523133057920677,-0.0003472789876947102,0.0,0.050990889170166254,0.011953286826610565
48,0.0,1.0523133057920677,-0.0003472789876947102,0.0,0.050990889170166254,0.01390170305967331
49,0.0,1.0523133057920677,-0.0003472789876947102,0.0,0.050990889170166254,0.012537017464637756
50,0.0,1.0523133057920677,-0.0003472789876947102,0.0,0.050990889170166254,0.013445388525724411
51,0.0,1.0523133057920677,-0.0003472789876947102,0.0,0.050990889170166254,0.010478118434548378
52,-5.228252339999657e-05,1.0522582881970335,-0.0003995433544730087,-5.22838901787624e-05,0.05093860527998749,0.009199073538184166
53,0.0,1.0522582881970335,-0.0003995433544730087,0.0,0.05093860527998749,0.011615626513957977
54,0.00046242358019718793,1.0527448772419536,0.0,0.0004623166953628691,0.05140092197535036,0.009336968883872032
55,0.0,1.0527448772419536,0.0,0.0,0.05140092197535036,0.011363247409462929
56,0.0,1.0527448772419536,0.0,0.0,0.05140092197535036,0.013609824702143669
57,0.02873063273727893,1.0829909036760441,0.0,0.028325646817135182,0.07972656879248555,0.012758351862430573
58,0.0,1.0829909036760441,0.0,0.0,0.07972656879248555,0.011626530438661575
59,0.0,1.0829909036760441,0.0,0.0,0.07972656879248555,0.008824829012155533
60,0.0004490631818771366,1.0834772350171928,0.0,0.00044896238318200394,0.08017553117566754,0.013891942799091339
61,0.0,1.0834772350171928,0.0,0.0,0.08017553117566754,0.014290343970060349
62,0.0,1.0834772350171928,0.0,0.0,0.08017553117566754,0.011688446626067162
63,-0.045018170561109266,1.0347010720521097,-0.04501817056110935,-0.046062965447977444,0.0341125657276901,0.012806578539311886
64,0.00032299082251448284,1.0350352710024284,-0.044709720194532454,0.00032293867220784667,0.03443550439989795,0.009184850379824638
65,0.0,1.0350352710024284,-0.044709720194532454,0.0,0.03443550439989795,0.009271366521716118
66,0.00016367956506638687,1.0352046851254144,-0.044553358697021817,0.00016366617102791037,0.034599170570925854,0.009107125923037529
67,0.0,1.0352046851254144,-0.044553358697021817,0.0,0.034599170570925854,0.012727193534374237
68,0.0,1.0352046851254144,-0.044553358697021817,0.0,0.034599170570925854,0.008880379609763622
69,0.0,1.0352046851254144,-0.044553358697021817,0.0,0.034599170570925854,0.011529840528964996
70,0.0,1.0352046851254144,-0.044553358697021817,0.0,0.034599170570925854,0.010867918841540813
71,0.00029811215236646234,1.035513292222237,-0.04426852844231177,0.0002980677257679547,0.034897238296693806,0.009426530450582504
72,0.0,1.035513292222237,-0.04426852844231177,0.0,0.034897238296693806,0.006001670379191637
73,0.0,1.035513292222237,-0.04426852844231177,0.0,0.034897238296693806,0.006484362296760082
74,0.0003980027790042179,1.0359254293902374,-0.04388814466064983,0.0003979235969072701,0.035295161893601074,0.007299934048205614
75,-0.0004907510194339255,1.0354170479297065,-0.04435735752835057,-0.0004908714771268991,0.034804290416474176,0.004399002529680729
76,0.0,1.0354170479297065,-0.04435735752835057,0.0,0.034804290416474176,0.010529926046729088
77,0.0,1.0354170479297065,-0.04435735752835057,0.0,0.034804290416474176,0.00990679394453764
78,0.0,1.0354170479297065,-0.04435735752835057,0.0,0.034804290416474176,0.00917474739253521
79,-0.0003244438654054763,1.0350811132203694,-0.044667409921220425,-0.0003244965087032138,0.034479793907770964,0.00835839007049799
80,0.0,1.0350811132203694,-0.044667409921220425,0.0,0.034479793907770964,0.01093539409339428
81,0.0002659555488767534,1.0353563987859677,-0.04441333391786628,0.00026592018896906777,0.03474571409674003,0.01323501393198967
82,-0.0008923151445659732,1.0344325345913077,-0.04526601837195676,-0.0008927134947114585,0.033853000602028574,0.011766786687076092
83,0.0002845711840523616,1.0347269042824987,-0.04499432859234975,0.0002845307013529228,0.0341375313033815,0.011690665036439896
84,0.0,1.0347269042824987,-0.04499432859234975,0.0,0.0341375313033815,0.009179752320051193
85,0.0,1.0347269042824987,-0.04499432859234975,0.0,0.0341375313033815,0.011289112269878387
86,0.0,1.0347269042824987,-0.04499432859234975,0.0,0.0341375313033815,0.008349118754267693
87,0.0,1.0347269042824987,-0.04499432859234975,0.0,0.0341375313033815,0.008854631334543228
88,0.0,1.0347269042824987,-0.04499432859234975,0.0,0.0341375313033815,0.005934425164014101
89,0.0,1.0347269042824987,-0.04499432859234975,0.0,0.0341375313033815,0.010832776315510273
90,0.0,1.0347269042824987,-0.04499432859234975,0.0,0.0341375313033815,0.012107789516448975
91,0.00013490090975414826,1.0348664898832336,-0.04486549745845636,0.00013489181144465964,0.03427242311482616,0.012222321704030037
92,0.0,1.0348664898832336,-0.04486549745845636,0.0,0.03427242311482616,0.013677069917321205
93,0.0,1.0348664898832336,-0.04486549745845636,0.0,0.03427242311482616,0.012680759653449059
94,0.0,1.0348664898832336,-0.04486549745845636,0.0,0.03427242311482616,0.012673427350819111
95,-0.00014840408067147334,1.0347129114731848,-0.04500724331622363,-0.0001484150936466471,0.034124008021179514,0.007389239501208067
96,0.0,1.0347129114731848,-0.04500724331622363,0.0,0.034124008021179514,0.008703626692295074
97,0.0009802079997783494,1.0357271453464847,-0.04407115177639187,0.0009797279096167997,0.03510373593079631,0.009654227644205093
98,-0.0003419413819516963,1.03537298737508,-0.04439802340780097,-0.0003419998572365015,0.03476173607355981,0.00811031088232994
99,0.0,1.03537298737508,-0.04439802340780097,0.0,0.03476173607355981,0.01363266259431839
100,0.0,1.03537298737508,-0.04439802340780097,0.0,0.03476173607355981,0.012596281245350838
101,0.0,1.03537298737508,-0.04439802340780097,0.0,0.03476173607355981,0.010452443733811378
102,0.0,1.03537298737508,-0.04439802340780097,0.0,0.03476173607355981,0.010030674748122692
103,2.5593364463731815e-05,1.0353994860533018,-0.04437356633813183,2.559303695916748e-05,0.03478732911051898,0.008382037281990051
104,0.0002549058699514719,1.0356634154600415,-0.044129971550710634,0.0002548733869701552,0.035042202497489135,0.013969122432172298
105,-0.0012617464418764478,1.0343566708306031,-0.04533603715800294,-0.0012625431141209972,0.03377965938336814,0.013993021100759506
106,0.0,1.0343566708306031,-0.04533603715800294,0.0,0.03377965938336814,0.012813910841941833
107,0.0,1.0343566708306031,-0.04533603715800294,0.0,0.03377965938336814,0.013467781245708466
108,0.0,1.0343566708306031,-0.04533603715800294,0.0,0.03377965938336814,0.012862218543887138
109,0.0001826233334011503,1.0345455684937561,-0.04516169324283059,0.00018260665979016175,0.0339622660431583,0.013771163299679756
