step,portfolio_return,cumulative_return,drawdown
0,-0.0014392790110672234,0.9985607209889328,0.0
1,-0.000504927102937348,0.9980565206169768,-0.0005049271029373692
2,0.0,0.9980565206169768,-0.0005049271029373692
3,0.0,0.9980565206169768,-0.0005049271029373692
4,0.0,0.9980565206169768,-0.0005049271029373692
5,0.0,0.9980565206169768,-0.0005049271029373692
6,-0.005246419341940625,0.9928202975828619,-0.005748697385558832
7,0.0,0.9928202975828619,-0.005748697385558832
8,0.0001690323565255953,0.9929881163373687,-0.005580636744899392
9,0.0,0.9929881163373687,-0.005580636744899392
10,0.0,0.9929881163373687,-0.005580636744899392
11,0.0,0.9929881163373687,-0.005580636744899392
12,-0.0009846623913914558,0.9920103582841127,-0.006559804093168142
13,0.0,0.9920103582841127,-0.006559804093168142
14,-0.0001687652208789031,0.9918429414368827,-0.006727462247260285
15,0.0,0.9918429414368827,-0.006727462247260285
16,0.0,0.9918429414368827,-0.006727462247260285
17,0.0,0.9918429414368827,-0.006727462247260285
18,0.0,0.9918429414368827,-0.006727462247260285
19,0.0,0.9918429414368827,-0.006727462247260285
20,-0.013368555019936851,0.9785834345031478,-0.020006080818000038
21,0.0,0.9785834345031478,-0.020006080818000038
22,0.0,0.9785834345031478,-0.020006080818000038
23,0.0,0.9785834345031478,-0.020006080818000038
24,0.0,0.9785834345031478,-0.020006080818000038
25,0.0,0.9785834345031478,-0.020006080818000038
26,-0.003128223307430747,0.9755222069950693,-0.023071720637125703
27,0.0,0.9755222069950693,-0.023071720637125703
28,0.0011480148830172114,0.9766421210074134,-0.02195019243277674
29,0.0,0.9766421210074134,-0.02195019243277674
30,0.0,0.9766421210074134,-0.02195019243277674
31,0.0010011223852634439,0.9776198592971452,-0.020971044876518463
32,0.0,0.9776198592971452,-0.020971044876518463
33,0.0,0.9776198592971452,-0.020971044876518463
34,0.0,0.9776198592971452,-0.020971044876518463
35,0.0,0.9776198592971452,-0.020971044876518463
36,0.0008985947784002845,0.9784983433979701,-0.02009129456954173
37,0.0,0.9784983433979701,-0.02009129456954173
38,0.0028618862799235775,0.9812986943818689,-0.01728690728989246
39,0.0,0.9812986943818689,-0.01728690728989246
40,0.0004413474581937878,0.9817317880663631,-0.016853189364291254
41,0.0,0.9817317880663631,-0.016853189364291254
42,0.0,0.9817317880663631,-0.016853189364291254
43,-0.0004909519252239494,0.9812498049549583,-0.017335867183750686
44,-0.013721136047559628,0.9677859428845299,-0.03081913543917969
45,-0.0006568754189892825,0.9671502280878057,-0.03145576652566451
46,0.0,0.9671502280878057,-0.03145576652566451
47,0.0,0.9671502280878057,-0.03145576652566451
48,0.0,0.9671502280878057,-0.03145576652566451
49,0.0004955906310293938,0.9676295386796439,-0.030975765077817186
50,0.0,0.9676295386796439,-0.030975765077817186
51,0.0,0.9676295386796439,-0.030975765077817186
52,0.0,0.9676295386796439,-0.030975765077817186
53,0.0,0.9676295386796439,-0.030975765077817186
54,0.0,0.9676295386796439,-0.030975765077817186
55,-0.006383646425663256,0.9614525338336853,-0.03716167317145924
56,0.025539106774974524,0.9860071727543337,-0.012571642335547306
57,0.0,0.9860071727543337,-0.012571642335547306
58,0.0,0.9860071727543337,-0.012571642335547306
59,-0.0011974116118901095,0.9848265163162707,-0.013754000516924325
60,0.0,0.9848265163162707,-0.013754000516924325
61,0.0,0.9848265163162707,-0.013754000516924325
62,-0.01820636689662933,0.9668964034306874,-0.03170995703384605
63,-0.010987660888491608,0.9562724736354888,-0.04234919966766115
64,0.0,0.9562724736354888,-0.04234919966766115
65,0.0,0.9562724736354888,-0.04234919966766115
66,0.0,0.9562724736354888,-0.04234919966766115
67,0.0,0.9562724736354888,-0.04234919966766115
68,0.0,0.9562724736354888,-0.04234919966766115
69,0.0,0.9562724736354888,-0.04234919966766115
70,0.0,0.9562724736354888,-0.04234919966766115
71,0.0,0.9562724736354888,-0.04234919966766115
72,0.0,0.9562724736354888,-0.04234919966766115
73,-0.00022226227323214232,0.9560599303416693,-0.042562049311505534
74,0.0,0.9560599303416693,-0.042562049311505534
75,0.0,0.9560599303416693,-0.042562049311505534
76,0.0,0.9560599303416693,-0.042562049311505534
77,0.0,0.9560599303416693,-0.042562049311505534
78,0.004475624832723816,0.9603388959074786,-0.03827691624361207
79,0.00022319865279964057,0.9605532422552762,-0.03806226094695131
80,0.0,0.9605532422552762,-0.03806226094695131
81,0.0,0.9605532422552762,-0.03806226094695131
82,0.0,0.9605532422552762,-0.03806226094695131
83,-0.0049339748552588115,0.9558138967108513,-0.042808437563763624
84,0.0,0.9558138967108513,-0.042808437563763624
85,0.0,0.9558138967108513,-0.042808437563763624
86,0.0,0.9558138967108513,-0.042808437563763624
87,0.0,0.9558138967108513,-0.042808437563763624
88,0.0,0.9558138967108513,-0.042808437563763624
89,0.0,0.9558138967108513,-0.042808437563763624
90,-0.012737173085862943,0.943639529670572,-0.05500035217084165
91,0.0,0.943639529670572,-0.05500035217084165
92,0.0,0.943639529670572,-0.05500035217084165
93,0.0,0.943639529670572,-0.05500035217084165
94,0.0,0.943639529670572,-0.05500035217084165
95,0.0,0.943639529670572,-0.05500035217084165
96,0.0,0.943639529670572,-0.05500035217084165
97,0.0,0.943639529670572,-0.05500035217084165
98,0.0,0.943639529670572,-0.05500035217084165
99,0.0,0.943639529670572,-0.05500035217084165
100,0.0,0.943639529670572,-0.05500035217084165
101,0.005623103862398124,0.9489457127545742,-0.04968652100116855
102,-0.007288344640557358,0.9420294693548394,-0.05661273315267912
103,0.0,0.9420294693548394,-0.05661273315267912
104,0.0,0.9420294693548394,-0.05661273315267912
105,0.0,0.9420294693548394,-0.05661273315267912
106,0.0,0.9420294693548394,-0.05661273315267912
107,0.0,0.9420294693548394,-0.05661273315267912
108,-0.0014184915380818436,0.9406932085239359,-0.05795092000783619
109,0.0,0.9406932085239359,-0.05795092000783619
110,0.0,0.9406932085239359,-0.05795092000783619
111,-0.00024539543790559485,0.9404623667020954,-0.05818209455434942
112,0.0,0.9404623667020954,-0.05818209455434942
113,0.0,0.9404623667020954,-0.05818209455434942
114,0.0,0.9404623667020954,-0.05818209455434942
115,0.0031263160984963206,0.943402549339146,-0.0552376740747027
116,0.0,0.943402549339146,-0.0552376740747027
117,-0.00022303607066472388,0.9431921365414863,-0.0554483901515892
118,0.0,0.9431921365414863,-0.0554483901515892
119,0.0,0.9431921365414863,-0.0554483901515892
120,0.0,0.9431921365414863,-0.0554483901515892
121,0.0,0.9431921365414863,-0.0554483901515892
122,0.00022371264307626676,0.9434031405472806,-0.05523708201442812
123,0.0,0.9434031405472806,-0.05523708201442812
124,0.0,0.9434031405472806,-0.05523708201442812
125,0.0005061235241215643,0.9438806190694417,-0.05475891527691801
126,-0.002932903827989805,0.9411123079886075,-0.05753121647267556
127,0.0,0.9411123079886075,-0.05753121647267556
128,0.0,0.9411123079886075,-0.05753121647267556
129,0.0014791595451350225,0.9425043632420129,-0.056137154775529274
130,0.0,0.9425043632420129,-0.056137154775529274
