step,portfolio_return,cumulative_return,drawdown,log_wealth_increment,cumulative_log_wealth,turnover_l1
0,0.0,1.0,0.0,0.0,0.0,0.9768172548152506
1,0.0,1.0,0.0,0.0,0.0,0.025266008451581
2,0.0,1.0,0.0,0.0,0.0,0.032136619091033936
3,0.0,1.0,0.0,0.0,0.0,0.030397552996873856
4,0.0,1.0,0.0,0.0,0.0,0.03637107461690903
5,0.0,1.0,0.0,0.0,0.0,0.026754356920719147
6,0.0,1.0,0.0,0.0,0.0,0.029155217111110687
7,0.0,1.0,0.0,0.0,0.0,0.03442877158522606
8,0.0,1.0,0.0,0.0,0.0,0.031014595180749893
9,0.0028230904911955225,1.0028230904911954,0.0,0.0028191130552507417,0.0028191130552507417,0.02248760126531124
10,0.0,1.0028230904911954,0.0,0.0,0.0028191130552507417,0.029855143278837204
11,0.0,1.0028230904911954,0.0,0.0,0.0028191130552507417,0.031992748379707336
12,0.0,1.0028230904911954,0.0,0.0,0.0028191130552507417,0.021672599017620087
13,-0.006451468086904944,0.9963534093260801,-0.006451468086904999,-0.006472368748941503,-0.003653255693690761,0.031364813446998596
14,0.0,0.9963534093260801,-0.006451468086904999,0.0,-0.003653255693690761,0.031022215262055397
15,0.0,0.9963534093260801,-0.006451468086904999,0.0,-0.003653255693690761,0.0294916033744812
16,0.0,0.9963534093260801,-0.006451468086904999,0.0,-0.003653255693690761,0.026852626353502274
17,0.0,0.9963534093260801,-0.006451468086904999,0.0,-0.003653255693690761,0.028376981616020203
18,0.0,0.9963534093260801,-0.006451468086904999,0.0,-0.003653255693690761,0.031726472079753876
19,0.00021906632173340768,0.9965716768026077,-0.006233815064555115,0.00021904233021050794,-0.003434213363480253,0.032960787415504456
20,0.0,0.9965716768026077,-0.006233815064555115,0.0,-0.003434213363480253,0.02549528144299984
21,0.0,0.9965716768026077,-0.006233815064555115,0.0,-0.003434213363480253,0.028303880244493484
22,0.0,0.9965716768026077,-0.006233815064555115,0.0,-0.003434213363480253,0.02695683389902115
23,0.0,0.9965716768026077,-0.006233815064555115,0.0,-0.003434213363480253,0.02971396967768669
24,0.0,0.9965716768026077,-0.006233815064555115,0.0,-0.003434213363480253,0.031997255980968475
25,0.0,0.9965716768026077,-0.006233815064555115,0.0,-0.003434213363480253,0.02372695878148079
26,0.0,0.9965716768026077,-0.006233815064555115,0.0,-0.003434213363480253,0.03799823671579361
27,0.0,0.9965716768026077,-0.006233815064555115,0.0,-0.003434213363480253,0.03518036752939224
28,2.0686845975713108e-05,0.9965922927273896,-0.006213257176551412,2.06866320058658e-05,-0.003413526731474387,0.031993042677640915
29,0.0,0.9965922927273896,-0.006213257176551412,0.0,-0.003413526731474387,0.03359195217490196
30,0.0,0.9965922927273896,-0.006213257176551412,0.0,-0.003413526731474387,0.032176028937101364
31,0.0,0.9965922927273896,-0.006213257176551412,0.0,-0.003413526731474387,0.019534297287464142
32,0.0,0.9965922927273896,-0.006213257176551412,0.0,-0.003413526731474387,0.02831774204969406
33,-0.0017705044398705163,0.994827821648375,-0.007972761017004726,-0.0017720736353081757,-0.005185600366782563,0.026640094816684723
34,0.0,0.994827821648375,-0.007972761017004726,0.0,-0.005185600366782563,0.025454441085457802
35,0.0,0.994827821648375,-0.007972761017004726,0.0,-0.005185600366782563,0.030543727800250053
36,0.0,0.994827821648375,-0.007972761017004726,0.0,-0.005185600366782563,0.024764779955148697
37,0.0,0.994827821648375,-0.007972761017004726,0.0,-0.005185600366782563,0.02466764859855175
38,0.0,0.994827821648375,-0.007972761017004726,0.0,-0.005185600366782563,0.029218405485153198
