uniform_mix,entropy_lambda,concentration_penalty_lambda,max_weight,hedge_allocation,gain_2d_combined,gain_2d_baseline,excess_2d,gain_7d_combined,gain_7d_baseline,excess_7d,score_recent_2d_7d,outperform_2d,outperform_7d
0.0,0.0,8.0,0.08,0.0,0.5723688861777654,0.740874820782595,-0.16850593460482965,0.6952439487884712,1.328240095973912,-0.6329961471854408,-0.6432530449939102,False,False
0.0,0.0,8.0,0.08,0.05,0.5396151805272447,0.740874820782595,-0.20125964025535037,0.6559457905090365,1.328240095973912,-0.6722943054648756,-0.705480369354007,False,False
0.0,0.0,8.0,0.08,0.1,0.5073084192082338,0.740874820782595,-0.23356640157436126,0.6170842668522549,1.328240095973912,-0.7111558291216571,-0.766933273415604,False,False
0.0,0.0,8.0,0.08,0.15,0.475446952350008,0.740874820782595,-0.26542786843258703,0.5786678995687244,1.328240095973912,-0.7495721964051876,-0.8276070157364777,False,False
0.0,0.0,8.0,0.08,0.2,0.44402905734397025,0.740874820782595,-0.2968457634386248,0.5407048040718598,1.328240095973912,-0.7875352919020522,-0.887497232365164,False,False
