trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
63,0.04862431202776107,0.0006308786885069839,48,256,0.005475803883746267,0.07284463969990612,0.1,16,22.73922918784328,0.06350185874849558,3.4739314732873776e-05,0.2234074521518816,-0.011135633292861206
65,0.014943064827683119,0.0006649839356371464,24,512,0.04619420818053186,0.07798350984230638,0.1,8,8.372613681522946,0.08480724528431893,4.263785459497133e-05,0.05352542222038072,-0.0026336332564240645
66,0.021930113051957884,0.0008708752195964668,24,256,0.01106625241227448,0.05479453164152801,0.1,16,3.13518640850533,0.09223759952932598,4.424139690661046e-05,0.11724604340105053,-0.005818060773145917
67,0.02505750376848411,0.0005307840914516164,48,512,0.031230758875608444,0.08902288391254842,0.1,8,19.503198880074848,0.06982514053583146,4.7081655411445994e-05,0.0870554484014706,-0.0043056907646620846
68,0.024951027624725546,0.0009800126523262264,24,256,0.009603293193504215,0.06214086329564453,0.1,16,32.50757464412285,0.07918764423578978,4.842102051304056e-05,0.15287379465177828,-0.007595268712075874
69,0.022305660336815115,0.0005488300883976894,48,256,0.029374121408909562,0.09402551474049688,0.1,16,5.144291363925392,0.08163978256285191,3.997599755048834e-05,0.08964116221173785,-0.004442082113036404
70,0.01463395201438059,0.0007221846847514157,48,512,0.012950377352535725,0.07317189420573414,0.1,8,2.7470712145192393,0.09420454796403646,5.280123902814307e-05,0.07936244607232665,-0.00391532106458819
71,0.037535832491697986,0.0006434729137922051,24,256,0.044726814189925794,0.08318140408955516,0.1,8,12.207528233367645,0.06661814890801906,3.8411080044539995e-05,0.11504627408615391,-0.005713902624263156
72,0.04784274007227018,0.0008301957456402578,24,256,0.03491574330255389,0.07755411765538156,0.1,8,16.896766924432033,0.07285521008074283,3.534237205981639e-05,0.16419878504127594,-0.008174596880003982
73,0.011485833062210493,0.000651307033736009,24,256,0.004207440419122577,0.06607962097041309,0.1,8,4.435249691752182,0.08546290885657072,4.10234283229926e-05,0.09484048051993736,-0.004701000597673876
74,0.017065318896132217,0.0008500975277004363,24,512,0.03781864852644504,0.08859339775517583,0.1,16,7.902998043421037,0.09787127397954465,4.383290324763911e-05,0.06079655279097359,-0.0029959947363010406
75,0.032600056432163294,0.0005436293233035242,96,256,0.020104734040796757,0.05524404561147094,0.1,16,47.34392113766227,0.06044180985540151,3.188539410946599e-05,0.14835681351596552,-0.007385955281688811
76,0.02834368111302353,0.0007645184838727929,24,256,0.04323342363350094,0.06493943897075952,0.1,16,6.164281254651932,0.06875289000570774,4.323105287983423e-05,0.09377500076786208,-0.0046455189855132695
77,0.016050320993760647,0.0006046869919914632,96,256,0.023844088148325684,0.07875762344338,0.1,8,27.136608705695416,0.09136179875582456,3.772451734261048e-05,0.07796317903028564,-0.003860434434171672
78,0.010534822961223853,0.0009259417459952662,96,512,0.03403282854706049,0.05097042061388493,0.1,16,14.486777094187055,0.08377017579972744,4.088806791403857e-05,0.04660663471662242,-0.0022894436679170823
79,0.04265810054646738,0.000584157013901443,96,512,0.001844429085031152,0.09291356187313796,0.1,8,2.314183532140444,0.07633947785943747,4.357682705527714e-05,0.25232798441471344,-0.012572822393680396
80,0.036090753635120675,0.0009147848838562331,96,512,0.01849751649424434,0.09985930304974318,0.1,16,3.563551132143933,0.06258563172072172,3.8925980218844845e-05,0.13573345973479603,-0.006747747006520957
81,0.012446933096039146,0.0005081671107778992,24,512,0.04882437433116138,0.056255957856774334,0.1,16,21.015511611522044,0.09503897525370122,4.0670117836207794e-05,0.04783921779033451,-0.002351290771680518
82,0.018500234986477435,0.000771848767919889,48,512,0.008948121825233102,0.08589862943626941,0.1,16,37.47249095328687,0.08760375734418631,4.194796229446287e-05,0.1124572943424344,-0.005580916754827258
83,0.02459989437717401,0.0006970828022869898,24,512,0.027074046619236472,0.07042033639736474,0.1,8,9.991761841223713,0.07001611970365047,5.249089250299909e-05,0.08821264391582738,-0.00435814130328837
84,0.023079555538469514,0.0007926023093919346,24,512,0.023242999240756037,0.08989305570721627,0.1,16,10.45705100408884,0.09700997937470675,3.74441698534388e-05,0.08634030206128651,-0.004279570933210887
