token_id,domain,question,market_id,market_slug,mean_weight,total_contribution,mean_step_contribution,contribution_share_of_total_return
36553834009124167357981460132800746681781045509640776189348736916365216865880,colombia-election,Will Daniel Quintero win the 2026 Colombian presidential election?,569369,will-daniel-quintero-win-the-2026-colombian-presidential-election,0.028199810278102092,0.049655984590450924,2.3690832342772388e-05,-0.8410571140122813
11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,"Will Claude 5 be released by April 30, 2026?",1363116,will-claude-5-be-released-by-april-30-2026,0.013744629197337434,-0.04248135448489108,-2.0267821796226658e-05,0.7195355342780994
94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,Felix Protocol FDV above $300M one day after launch?,716905,felix-protocol-fdv-above-300m-one-day-after-launch-953-129,0.01801643276454163,0.03986108728125261,1.9017694313574717e-05,-0.6751542901962531
59293102456409671843831538939564589910493616612575646727452668236549896586814,fifa-world-cup,Will Oceania win the 2026 FIFA World Cup?,840932,will-oceania-win-the-2026-fifa-world-cup,0.02330999988267192,0.026139796675186858,1.2471277039688387e-05,-0.4427474781504648
30199410412355494592582461157185905805005714926979062970059503436470906149649,congress,Will the number of Republican Senate members who retire in 2026 be exactly 5?,923035,will-the-number-of-republican-senate-members-who-retire-in-2026-be-exactly-5,0.016987627013896365,-0.02161119558250538,-1.0310684915317453e-05,0.3660434877465367
63415064977569429650854303533694905713854849186055984415925532647266316927744,best-of-2025,Will Theodore rank #1 among boy names on the SSA’s official list for 2025?,651485,will-theodore-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,0.01679967383165705,-0.019790261343541143,-9.441918579933751e-06,0.33520108861859904
9556122149160720922715284597610520228366807023831966638741974320131898296289,economic-policy,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,669663,will-the-fed-increase-interest-rates-by-25-bps-after-the-april-2026-meeting,0.016409929668744563,-0.01692919991360462,-8.076908355727396e-06,0.28674134929169004
108548893345759572446077602443398325305734327289834850738242401844282632332811,epstein,Epstein client list released by June 30?,996893,epstein-client-list-released-by-june-30,0.017253478731025163,-0.01651172204059744,-7.877729981201069e-06,0.2796702432018326
113379015922744700109400673843380371641970914885846970213129353605968934558386,2026-fifa-world-cup,Will Haiti win the 2026 FIFA World Cup?,558977,will-haiti-win-the-2026-fifa-world-cup,0.029009805065505333,-0.01612696334719658,-7.694161902288445e-06,0.2731533240644545
17988517666865803556038348708000324994436319684963570400912948173818975836974,crypto-prices,"Will Hyperliquid dip to $8 by December 31, 2026?",701744,will-hyperliquid-dip-to-8-by-december-31-2026,0.022941129740774363,-0.01197259826035617,-5.712117490627943e-06,0.20278802289664113
