token_id,domain,question,market_id,market_slug,mean_weight,total_contribution,mean_step_contribution,contribution_share_of_total_return
46551195771960533081545368009925141952498658652959429196677286705276507790996,best-of-2025,Will Lucas rank #1 among boy names on the SSA’s official list for 2025?,651490,will-lucas-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,0.03293258776882396,3.3621216322760765,0.0002774256648466108,0.9822558606015415
75712298340810272859765060308006832993211601931382911468417184675550881103879,colombia-election,Will Juan Manuel Galán win the 2026 Colombian presidential election?,569364,will-juan-manuel-galn-win-the-2026-colombian-presidential-election,0.028522430319863044,0.08520461205209381,7.030663590402988e-06,0.024892832173294067
94387913280398317052582281843978069916338462525042652614881277797162415545237,colorado-midterm,Will the Republicans win the Colorado Senate race in 2026?,630667,will-the-republicans-win-the-colorado-senate-race-in-2026,0.022263290904189614,0.0594434353366809,4.9049785738659046e-06,0.017366612252578097
11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,"Will Claude 5 be released by April 30, 2026?",1363116,will-claude-5-be-released-by-april-30-2026,0.007738436826868569,-0.040266390176436725,-3.3225835610559225e-06,-0.011763969916013304
94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,Felix Protocol FDV above $300M one day after launch?,716905,felix-protocol-fdv-above-300m-one-day-after-launch-953-129,0.022896168811139657,-0.03091473763050643,-2.5509313994971885e-06,-0.009031851175463502
113379015922744700109400673843380371641970914885846970213129353605968934558386,2026-fifa-world-cup,Will Haiti win the 2026 FIFA World Cup?,558977,will-haiti-win-the-2026-fifa-world-cup,0.01987677960353815,-0.013928241531202968,-1.1492896716893282e-06,-0.004069185582270598
108548893345759572446077602443398325305734327289834850738242401844282632332811,epstein,Epstein client list released by June 30?,996893,epstein-client-list-released-by-june-30,0.07592828095927961,0.011219997353345317,9.258187435716905e-07,0.0032779623587848392
30168634295384984099987626703440157654602987915064535215384295190163901851184,extended,Extended FDV above $300M one day after launch?,904737,extended-fdv-above-300m-one-day-after-launch-351-333,0.030774058358092535,0.007831585183227676,6.462237134439868e-07,0.0022880256235161428
82924591030419390649945107956366329459342453014204495918712243498287775914589,bernie-sanders,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,593973,will-bernie-endorse-kshama-sawant-for-wa-09-by-nov-2-2026-et,0.011198068723125346,0.006218104168361709,5.130872323097375e-07,0.001816641373878359
76184513907290761912636659055080401703643418316153242056949287928791438454394,champions-league,Will Arsenal win the 2025–26 Champions League?,566140,will-arsenal-win-the-202526-champions-league,0.01358867371363455,-0.006113023208412137,-5.04416470699904e-07,-0.0017859415955725313
105553217293060706571503179519164863553151391260530944399118771327258349812919,connecticut-primary,Will Erin Stewart win the 2026 Connecticut Governor Republican primary election?,826143,will-erin-stewart-win-the-2026-connecticut-governor-republican-primary-election,0.02435413432030804,-0.005483621625721617,-4.5248136197059303e-07,-0.00160205967192805
100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,1089563,will-openai-acquire-pinterest-in-2026,0.02261274504403473,-0.004721463646697352,-3.8959185136540575e-07,-0.0013793924922478184
