token_id,domain,question,market_id,market_slug,mean_weight,total_contribution,mean_step_contribution,contribution_share_of_total_return
43730668550917761725713780192382120243054780302570603837017194778854370301083,best-of-2025,Will James rank #1 among boy names on the SSA’s official list for 2025?,651486,will-james-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,0.04979058350153984,0.1988403257855273,0.0001282840811519531,0.3468546679649834
89958419168244050451443228284990944744088214601708643333969277675829695680590,league-of-legends,Will Ninjas in Pyjamas win the LPL 2026 season?,693680,will-ninjas-in-pyjamas-win-the-lpl-2026-season,0.04997170523222114,0.1385702989193095,8.940019285116741e-05,0.24172035944714762
11843131838379676792721059608342146205696413823676149302931627463939711085828,serie-a,Will AC Milan win the 2025–26 Serie A league?,566514,will-ac-milan-win-the-202526-serie-a-league,0.05006004791015811,0.09298291245644744,5.998897577835319e-05,0.1621982719002648
75712298340810272859765060308006832993211601931382911468417184675550881103879,colombia-election,Will Juan Manuel Galán win the 2026 Colombian presidential election?,569364,will-juan-manuel-galn-win-the-2026-colombian-presidential-election,0.04986123194653669,0.08661628829936188,5.588147632216896e-05,0.15109240944837135
106572879185916710503631021854572801471104977091252507745096331167318654083650,nba-champion,Will the Phoenix Suns win the 2026 NBA Finals?,553877,will-the-phoenix-suns-win-the-2026-nba-finals,0.04998111235686858,0.07558081218754556,4.8761814314545525e-05,0.1318422579135756
36553834009124167357981460132800746681781045509640776189348736916365216865880,colombia-election,Will Daniel Quintero win the 2026 Colombian presidential election?,569369,will-daniel-quintero-win-the-2026-colombian-presidential-election,0.04986021274063858,0.06623112161954245,4.2729755883575774e-05,0.11553277036506898
332462812953361158016354695716232633373752944798478737086328444144960550554,taylor-swift,Taylor Swift pregnant before marriage?,582717,taylor-swift-pregnant-before-marriage,0.050038658061500325,0.062326616268036095,4.021072017292651e-05,0.10872179828526558
31317702573839002987249831884538721320741670016050389364356636973937868446333,new-mexico-primary,Will Duke Rodriguez win the 2026 New Mexico Governor Republican primary election?,824264,will-duke-rodriguez-win-the-2026-new-mexico-governor-republican-primary-election,0.05000486517822253,-0.04843793286482952,-3.125027926763195e-05,-0.08449454633695568
7345183309756257693783741573478340128830660331823026035095352170224920670792,primaries,Will Connie Chan receive the most votes in the CA-11 primary?,700769,will-connie-chan-receive-the-most-votes-in-the-ca-11-primary,0.04998924314410935,-0.047060019637361325,-3.0361302991846015e-05,-0.08209093110895838
51613719567621754724891717390585755097347351696566637940067208667324364080624,ufc,Will Petr Yan fight Pedro Munhoz next?,897249,will-petr-yan-fight-pedro-munhoz-next,0.05001057574453369,-0.04457855952490919,-2.876036098381238e-05,-0.07776230199425199
49662274238485451283220527378586398370959042852997899886824914466317758572224,ligue-1,Will Marseille win the 2025–26 French Ligue 1?,566733,will-marseille-win-the-202526-french-ligue-1,0.05003167680765109,-0.04139693429072698,-2.6707699542404503e-05,-0.07221231327927874
57301498276970257025109591078431189727442302532145853906375186182281603517458,airdrops,MegaETH market cap (FDV) >$2B one day after launch?,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,0.05007754906002556,0.040312253713276944,2.6007905621468997e-05,0.07032020955206345
81085168149210534701056807267483472863288984314426354863145129521956049193057,uefa-europa-league,Will Nott'm Forest win the 2025-26 UEFA Europa League?,578535,will-nottm-forest-win-the-2025-26-uefa-europa-league,0.050065105418404164,0.040309972477858114,2.6006433856682654e-05,0.07031623019249127
76953082602184447446392227868698611312931515419726728725776351799308439033216,rhode-island-primary,Will Allen Waters be the Republican nominee for Senate in Rhode Island?,801910,will-allen-waters-be-the-republican-nominee-for-senate-in-rhode-island,0.050066708490733164,0.038603151394644264,2.4905258964286622e-05,0.06733887206478263
34554555827438551101000555305203609600029621153428996114009350892614396532498,grooming-gangs,"Starmer out by June 30, 2026?",597967,starmer-out-by-june-30-2026-862-594-548,0.0500441537870755,0.03856107836753137,2.487811507582669e-05,0.06726548038333234
103950812176015306889097643332505690876545410954871160290129574415932884036868,roland-garros,Will Taylor Fritz win the 2026 Men's French Open?,1087523,will-taylor-fritz-win-the-2026-mens-french-open,0.05002454910619591,-0.03827163068863587,-2.4691374637829593e-05,-0.06676057134056189
2317130722330994677503722994963086323403276367952762140016618274858179343506,la-liga,Will Villarreal win the 2025–26 La Liga?,566230,will-villarreal-win-the-202526-la-liga,0.0500048086400474,-0.03348441272974014,-2.1602846922412996e-05,-0.05840980602648876
24315108267836543154857233535536136482524552716493402526894829400485516895736,nba,Will the Phoenix Suns win the NBA Western Conference Finals?,564222,will-the-phoenix-suns-win-the-nba-western-conference-finals,0.05000684237840673,-0.031922988558364035,-2.059547648926712e-05,-0.05568607651953088
62831517509825405761763142539845746280269675872170259538293560849475982647892,north-carolina-midterm,Will the Republicans win the North Carolina Senate race in 2026?,630884,will-the-republicans-win-the-north-carolina-senate-race-in-2026,0.05005780486699438,-0.024760717116587568,-1.5974656204250043e-05,-0.043192296533010266
44488146241641686838477630423381146915926290111161217223359635890474557300976,prediction-markets,"SCOTUS accepts sports event contract case by December 31, 2026?",1231857,scotus-accepts-sports-event-contract-case-by-december-31-2026,0.050052558045413705,0.004245337528440522,2.738927437703563e-06,0.007405515621689343
