token_id,domain,question,market_id,market_slug,mean_weight,total_contribution,mean_step_contribution,contribution_share_of_total_return
54935126197359005865759470122412489520668573958432708236792605627229004170180,tennis,Will Hubert Hurkacz win the 2026 Men's US Open?,1088491,will-hubert-hurkacz-win-the-2026-mens-us-open,0.04880369451290104,0.6488491628100623,0.00048822359880365865,0.3872430502022616
65075454639388714811293775905500639483433054272204316386263594369997153544149,grooming-gangs,"Starmer out by April 30, 2026?",1500922,starmer-out-by-april-30-2026,0.048869298999965144,0.5771405954387901,0.00043426681372369465,0.3444462864147825
107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,562190,will-wesley-hunt-win-the-2026-republican-primary,0.05019903763444734,0.12423467313249907,9.347981424567274e-05,0.07414514269596562
106572879185916710503631021854572801471104977091252507745096331167318654083650,nba-champion,Will the Phoenix Suns win the 2026 NBA Finals?,553877,will-the-phoenix-suns-win-the-2026-nba-finals,0.05001531033429819,0.09348515668725364,7.03424805773165e-05,0.05579336354142097
75712298340810272859765060308006832993211601931382911468417184675550881103879,colombia-election,Will Juan Manuel Galán win the 2026 Colombian presidential election?,569364,will-juan-manuel-galn-win-the-2026-colombian-presidential-election,0.050179638129927435,0.08792050016423067,6.615538010852572e-05,0.0524722918828387
85804162766623143925505734230172858069182216823432975004068744981960196178654,west-virginia-primary,Will Zachary Shrewsbury be the Democratic nominee for Senate in West Virginia?,943854,will-zachary-shrewsbury-be-the-democratic-nominee-for-senate-in-west-virginia,0.050197082699645824,0.08490111942239377,6.388346081444227e-05,0.05067027952741372
7345183309756257693783741573478340128830660331823026035095352170224920670792,primaries,Will Connie Chan receive the most votes in the CA-11 primary?,700769,will-connie-chan-receive-the-most-votes-in-the-ca-11-primary,0.05015020584295154,0.07043788493906585,5.300066586837159e-05,0.04203840118321071
57301498276970257025109591078431189727442302532145853906375186182281603517458,airdrops,MegaETH market cap (FDV) >$2B one day after launch?,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,0.05020456611044975,0.05055822987245533,3.8042309911554054e-05,0.030173920644123362
49662274238485451283220527378586398370959042852997899886824914466317758572224,ligue-1,Will Marseille win the 2025–26 French Ligue 1?,566733,will-marseille-win-the-202526-french-ligue-1,0.05014416921667986,-0.041636105999350546,-3.1328898419375884e-05,-0.0248490613995798
81085168149210534701056807267483472863288984314426354863145129521956049193057,uefa-europa-league,Will Nott'm Forest win the 2025-26 UEFA Europa League?,578535,will-nottm-forest-win-the-2025-26-uefa-europa-league,0.05018067436728648,0.04008353715404034,3.0160675059473543e-05,0.023922464696113102
34554555827438551101000555305203609600029621153428996114009350892614396532498,grooming-gangs,"Starmer out by June 30, 2026?",597967,starmer-out-by-june-30-2026-862-594-548,0.050024322843343114,0.037054694297264434,2.788163604007858e-05,0.022114805206561484
18690049947242812495755151360212639738977254879109748949267393375856311641700,economic-policy,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,669660,will-the-fed-decrease-interest-rates-by-50-bps-after-the-april-2026-meeting,0.05014921359527231,-0.03476388833352498,-2.6157929521087268e-05,-0.020747617361272272
15836779649189929164270969373755572966867849674701133146273205335577116500317,basketball,Will Rudy Gobert win the 2025–2026 NBA Defensive Player of the Year?,643570,nba-2025-26-defensive-player-of-the-year-rudy-gobert,0.05015562579702888,-0.034474761784076685,-2.594037756514423e-05,-0.020575062238571765
67967023811721834738685695249992484419619114809767608640505747182577663027691,south-dakota-midterm,Will the Democrats win the South Dakota Senate race in 2026?,630937,will-the-democrats-win-the-south-dakota-senate-race-in-2026,0.05009946841984832,-0.03404943972044152,-2.562034591455344e-05,-0.020321223561294136
24315108267836543154857233535536136482524552716493402526894829400485516895736,nba,Will the Phoenix Suns win the NBA Western Conference Finals?,564222,will-the-phoenix-suns-win-the-nba-western-conference-finals,0.050107050103754214,-0.026339505419522968,-1.9819040947722322e-05,-0.01571981749240672
59261866601270864198456845856841875150453626184437295894384368539724334278520,hockey,Will the Los Angeles Kings win the Western Conference?,629120,will-the-los-angeles-kings-win-the-western-conference-195,0.05016373150510348,0.020192232166346257,1.5193553172570547e-05,0.012051031306912681
5644679982684846699855787022092402984369447277920326773883608030240292167917,nba-champion,Will the Philadelphia 76ers win the 2026 NBA Finals?,553869,will-the-philadelphia-76ers-win-the-2026-nba-finals,0.04998958854353718,-0.009690014677925896,-7.291207432600373e-06,-0.005783148157475772
11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,"Will Claude 5 be released by April 30, 2026?",1363116,will-claude-5-be-released-by-april-30-2026,0.050056613215922925,0.008427514691174854,6.341245064841877e-06,0.005029668961120698
11843131838379676792721059608342146205696413823676149302931627463939711085828,serie-a,Will AC Milan win the 2025–26 Serie A league?,566514,will-ac-milan-win-the-202526-serie-a-league,0.05016755160221799,0.008426625902454053,6.340576299814938e-06,0.0050291385184924944
63415064977569429650854303533694905713854849186055984415925532647266316927744,best-of-2025,Will Theodore rank #1 among boy names on the SSA’s official list for 2025?,651485,will-theodore-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,0.050143157238626945,0.004802299564642964,3.6134684459315003e-06,0.0028660854293830872
