trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
63,0.04862431202776107,0.0006308786885069839,96,256,0.005475803883746267,0.07284463969990612,0.1,8,22.73922918784328,0.06350185874849558,3.5075891601552326e-05,0.24429259443914755,-0.012179553830355827
64,0.037229986303980896,0.0008133423717733035,48,512,0.014805346075445414,0.06563020078465343,0.1,16,36.6273092569062,0.07726053047925234,3.7210808351674495e-05,0.16538017857627202,-0.008231798120461927
65,0.014943064827683119,0.0006649839356371464,24,512,0.04619420818053186,0.07798350984230638,0.1,16,8.372613681522946,0.08480724528431893,5.477281068983975e-05,0.0535347687650936,-0.0026219656275648408
67,0.02505750376848411,0.0005307840914516164,96,512,0.031230758875608444,0.08902288391254842,0.1,16,19.503198880074848,0.06982514053583146,4.620835039097725e-05,0.08748275522097396,-0.004327929410657721
66,0.021930113051957884,0.0008708752195964668,24,512,0.01106625241227448,0.05479453164152801,0.1,16,3.13518640850533,0.09223759952932598,3.8048353623279976e-05,0.10713704921683277,-0.005318804107218359
69,0.022305660336815115,0.0005488300883976894,96,512,0.029374121408909562,0.09402551474049688,0.1,16,5.144291363925392,0.08163978256285191,3.83023916896809e-05,0.07920851608764351,-0.003922123412692494
68,0.024951027624725546,0.0009800126523262264,24,512,0.009603293193504215,0.06214086329564453,0.1,8,32.50757464412285,0.07918764423578978,3.59339768195575e-05,0.1426632268766668,-0.0070972273670137824
70,0.01463395201438059,0.0007221846847514157,96,256,0.012950377352535725,0.07317189420573414,0.1,16,2.7470712145192393,0.09420454796403646,4.4068118746865563e-05,0.08930128161582772,-0.004420995962044521
71,0.037535832491697986,0.0006434729137922051,48,256,0.044726814189925794,0.08318140408955516,0.1,16,12.207528233367645,0.06661814890801906,4.480477666759214e-05,0.11617879611653853,-0.005764135029159335
72,0.04784274007227018,0.0008301957456402578,48,256,0.03491574330255389,0.07755411765538156,0.1,16,16.896766924432033,0.07285521008074283,3.888993375661582e-05,0.16563577616575287,-0.008242898874531028
74,0.017065318896132217,0.0008500975277004363,48,256,0.03781864852644504,0.08859339775517583,0.1,16,7.902998043421037,0.09787127397954465,4.825082700058914e-05,0.06863594660959997,-0.0033835465034794095
73,0.011485833062210493,0.000651307033736009,24,512,0.004207440419122577,0.06607962097041309,0.1,8,4.435249691752182,0.08546290885657072,4.592096629195519e-05,0.09041304391234299,-0.004474731229325195
75,0.032600056432163294,0.0005436293233035242,48,256,0.020104734040796757,0.05524404561147094,0.1,16,47.34392113766227,0.06044180985540151,3.264868175368327e-05,0.1522348926168923,-0.007579095949090932
77,0.016050320993760647,0.0006046869919914632,48,256,0.023844088148325684,0.07875762344338,0.1,16,27.136608705695416,0.09136179875582456,3.9031340149639086e-05,0.07854196737495082,-0.0038880670285979025
79,0.04265810054646738,0.000584157013901443,96,512,0.001844429085031152,0.09291356187313796,0.1,8,2.314183532140444,0.07633947785943747,5.245478305942837e-05,0.25386105751934285,-0.012640598092907714
