event_id,event_slug,event_title,market_id,market_slug,question,yes_token_id,domain,market_liquidity,tag_labels,tag_slugs,event_start,event_end
139236,2026-mens-us-open-winner-tennis,2026 Men’s US Open Winner (Tennis),1088491,will-hubert-hurkacz-win-the-2026-mens-us-open,Will Hubert Hurkacz win the 2026 Men's US Open?,54935126197359005865759470122412489520668573958432708236792605627229004170180,tennis,31686.1378,Sports|ATP|Tennis,sports|atp|tennis,2026-01-02T20:40:16.837688Z,2026-09-13T00:00:00Z
31889,texas-republican-senate-primary-winner,Texas Republican Senate Primary Winner,562190,will-wesley-hunt-win-the-2026-republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,68534.0,Politics|US Election|Elections|Primaries|Parent For Derivative|primary elections|Texas Senate|Senate Primary|Republican Primary|Texas Primary|March 3 Primaries,politics|us-presidential-election|elections|primaries|parent-for-derivative|primary-elections|texas-senate|senate-primary|republican-primary|texas-primary|march-3-primaries,2025-07-10T21:36:35.289529Z,2026-05-26T00:00:00Z
85704,who-will-announce-presidential-run-before-2027,Who will announce Presidential run before 2027?,692265,will-kamala-harris-announce-a-presidential-run-before-2027,Will Kamala Harris announce a Presidential run before 2027?,21892918566477480200155854255443225580146195615682253469077750770879493669279,celebrities,18291.4496,Politics|Celebrities|President|Elections,politics|celebrities|president|elections,2025-11-20T00:00:47.357612Z,2026-12-31T00:00:00Z
66156,most-popular-boy-name-2025,Most popular boy name 2025,651485,will-theodore-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,Will Theodore rank #1 among boy names on the SSA’s official list for 2025?,63415064977569429650854303533694905713854849186055984415925532647266316927744,best-of-2025,8824.78847,Culture|Best of 2025,pop-culture|best-of-2025,2025-10-27T17:55:11.640546Z,2025-12-31T00:00:00Z
32756,nba-western-conference-champion-933,NBA Western Conference Champion ,564222,will-the-phoenix-suns-win-the-nba-western-conference-finals,Will the Phoenix Suns win the NBA Western Conference Finals?,24315108267836543154857233535536136482524552716493402526894829400485516895736,nba,156454.43493,Sports|NBA|Hide From New,sports|nba|hide-from-new,2025-07-17T12:25:28.645689Z,2026-06-16T00:00:00Z
36308,claude-5-released-by,Claude 5 released by…?,1363116,will-claude-5-be-released-by-april-30-2026,"Will Claude 5 be released by April 30, 2026?",11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,56080.73938,AI|Tech|Claude 5,ai|tech|claude-5,2025-08-07T20:45:08.401678Z,2026-04-30T00:00:00Z
57670,south-dakota-senate-election-winner,South Dakota Senate Election Winner,630937,will-the-democrats-win-the-south-dakota-senate-race-in-2026,Will the Democrats win the South Dakota Senate race in 2026?,67967023811721834738685695249992484419619114809767608640505747182577663027691,south-dakota-midterm,22815.31649,US Election|Midterms|Elections|Politics|Senate midterms|South Dakota Midterm,us-presidential-election|midterms|elections|politics|senate-midterms|south-dakota-midterm,2025-10-13T21:43:31.121496Z,2026-11-03T00:00:00Z
57123,nhl-western-conference-champion-865,NHL: Western Conference Champion,629120,will-the-los-angeles-kings-win-the-western-conference-195,Will the Los Angeles Kings win the Western Conference?,59261866601270864198456845856841875150453626184437295894384368539724334278520,hockey,42127.3044,NHL|Sports|Hockey,nhl|sports|hockey,2025-10-10T00:34:37.44242Z,2026-06-30T00:00:00Z
33699,french-ligue-1-winner,French Ligue 1 Winner ,566733,will-marseille-win-the-202526-french-ligue-1,Will Marseille win the 2025–26 French Ligue 1?,49662274238485451283220527378586398370959042852997899886824914466317758572224,ligue-1,51963.20208,Sports|Soccer|Ligue 1,sports|soccer|ligue-1,2025-07-28T16:59:51.467008Z,2026-05-30T00:00:00Z
27830,2026-nba-champion,2026 NBA Champion,553869,will-the-philadelphia-76ers-win-the-2026-nba-finals,Will the Philadelphia 76ers win the 2026 NBA Finals?,5644679982684846699855787022092402984369447277920326773883608030240292167917,nba-champion,900334.17402,Sports|NBA|NBA Finals|Basketball|NBA Champion,sports|nba|nba-finals|basketball|nba-champion,2025-06-23T16:04:37.82012Z,2026-07-01T00:00:00Z
33699,french-ligue-1-winner,French Ligue 1 Winner ,566739,will-rennes-win-the-202526-french-ligue-1,Will Rennes win the 2025–26 French Ligue 1?,19730444129256957174015889379846911816814301308831812906398054285035177752584,ligue-1,47420.77077,Sports|Soccer|Ligue 1,sports|soccer|ligue-1,2025-07-28T16:59:51.467008Z,2026-05-30T00:00:00Z
33659,serie-a-league-winner,Serie A League Winner ,566514,will-ac-milan-win-the-202526-serie-a-league,Will AC Milan win the 2025–26 Serie A league?,11843131838379676792721059608342146205696413823676149302931627463939711085828,serie-a,24310.7898,Sports|Soccer|Serie A,sports|soccer|serie-a,2025-07-28T16:59:51.350736Z,2026-05-28T00:00:00Z
89386,who-will-place-first-in-the-primary-for-nancy-pelosis-congressional-seat-ca-11,Who will place first in the primary for Nancy Pelosi’s congressional seat (CA-11)?,700769,will-connie-chan-receive-the-most-votes-in-the-ca-11-primary,Will Connie Chan receive the most votes in the CA-11 primary?,7345183309756257693783741573478340128830660331823026035095352170224920670792,primaries,23417.77431,Elections|Trump|Politics|Primaries,elections|trump|politics|primaries,2025-11-24T20:37:21.005356Z,2026-06-02T00:00:00Z
84575,epstein-client-list-released-in-2025-372,Epstein client list released by...?,996893,epstein-client-list-released-by-june-30,Epstein client list released by June 30?,108548893345759572446077602443398325305734327289834850738242401844282632332811,epstein,58303.485,Politics|Epstein|Trump,politics|epstein|trump,2025-11-19T02:12:37.487517Z,2026-06-30T00:00:00Z
79926,how-many-different-countries-will-israel-strike-in-2026,How many different countries will Israel strike in 2026?,678747,will-israel-strike-4-countries-in-november-2025,Will Israel strike 4 countries in 2026?,92230933527175957699173261837562970961226561473212829507303559647834156802557,middle-east,17022.52573,Israel|Iran|Middle East|Politics|Geopolitics|World,israel|iran|middle-east|politics|geopolitics|world,2025-11-13T16:02:36.311448Z,2026-12-31T00:00:00Z
