event_id,event_slug,event_title,market_id,market_slug,question,yes_token_id,domain,market_liquidity,tag_labels,tag_slugs,event_start,event_end
43347,who-will-bernie-endorse,Who will Bernie endorse?,593973,will-bernie-endorse-kshama-sawant-for-wa-09-by-nov-2-2026-et,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,82924591030419390649945107956366329459342453014204495918712243498287775914589,bernie-sanders,16635.2111,bernie sanders|Politics,bernie-sanders|politics,2025-09-12T20:38:46.080162Z,2026-11-04T00:00:00Z
66156,most-popular-boy-name-2025,Most popular boy name 2025,651485,will-theodore-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,Will Theodore rank #1 among boy names on the SSA’s official list for 2025?,63415064977569429650854303533694905713854849186055984415925532647266316927744,best-of-2025,9217.53241,Culture|Best of 2025,pop-culture|best-of-2025,2025-10-27T17:55:11.640546Z,2025-12-31T00:00:00Z
57711,largest-company-end-of-june-712,Largest Company end of June?,631186,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-june-30,Will Saudi Aramco be the largest company in the world by market cap on June 30?,101572915378052466010537773686792142702472736962773444087157973880663103257016,big-tech,90336.29406,AI|Tech|Big Tech|Economy|DeepSeek|Business|Finance,ai|tech|big-tech|economy|deepseek|business|finance,2025-10-10T21:54:22.488268Z,2026-06-30T00:00:00Z
133707,will-bitcoin-outperform-gold-in-2026,Will Bitcoin outperform Gold in 2026?,1068346,will-bitcoin-outperform-gold-in-2026,Will Bitcoin outperform Gold in 2026?,47113934605305582772590235372495078183833796521066344951188393486940857661087,bitcoin,35406.2322,Crypto|Bitcoin,crypto|bitcoin,2025-12-30T20:57:35.962318Z,2027-01-01T05:00:00Z
45925,which-candidates-will-advance-to-brazils-presidential-runoff,Which candidates will advance to Brazil's presidential runoff?,601922,will-luiz-incio-lula-da-silva-qualify-for-brazils-presidential-runoff,Will Luiz Inácio Lula da Silva qualify for Brazil's presidential runoff?,89033597404049535329336367676897002196779443515433514040396661411543836790585,brazil,29101.409,Global Elections|World|Brazil|Politics,global-elections|world|brazil|politics,2025-09-18T18:02:51.714723Z,2026-10-04T00:00:00Z
33660,bundesliga-winner-527,Bundesliga Winner ,566536,will-bayern-munich-win-the-202526-bundesliga,Will Bayern Munich win the 2025–26 Bundesliga?,65593147993933210668913649351930844723488198276524447779995000909538215097563,bundesliga,45609.32514,Sports|Soccer|bundesliga,sports|soccer|bundesliga,2025-07-28T16:59:50.447116Z,2026-05-28T00:00:00Z
79041,largest-company-end-of-december-2026,Largest Company end of December 2026?,676740,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-december-31-481,Will Microsoft be the largest company in the world by market cap on December 31?,391670908629060088409431896998377161667071768186645889213963384874929102170,business,99324.24216,Economy|Business|Finance|AI|Tech|Big Tech,economy|business|finance|ai|tech|big-tech,2025-11-12T21:22:24.034809Z,2026-12-31T00:00:00Z
57096,california-governor-election-2026,California Governor Election Winner,628945,will-toni-atkins-win-the-california-governor-election-in-2026,Will Toni Atkins win the California Governor Election in 2026?,46795587673242136909437201632973334679982713622973285707845177101454063819719,california-midterm,129015.73004,Elections|US Election|Politics|Governor midterms|California Midterm,elections|us-presidential-election|politics|governor-midterms|california-midterm,2025-10-09T23:36:09.952693Z,2026-11-03T00:00:00Z
85704,who-will-announce-presidential-run-before-2027,Who will announce Presidential run before 2027?,692320,will-tucker-carlson-announce-a-presidential-run-before-2027,Will Tucker Carlson announce a presidential run before 2027?,53329768000302886237348067067040092244986863349220930322162535687958966280479,celebrities,23625.363,Politics|Celebrities|President|Elections,politics|celebrities|president|elections,2025-11-20T00:00:47.357612Z,2026-12-31T00:00:00Z
33506,uefa-champions-league-winner,UEFA Champions League Winner ,566170,will-club-brugge-win-the-202526-champions-league,Will Club Brugge win the 2025–26 Champions League?,43478780997313571844864646081201368302664941062507392308569466005072068318763,champions-league,824543.85374,Soccer|Champions League|Sports|UCL,soccer|champions-league|sports|ucl,2025-07-28T16:48:06.450445Z,2026-05-31T00:00:00Z
36308,claude-5-released-by,Claude 5 released by…?,1363116,will-claude-5-be-released-by-april-30-2026,"Will Claude 5 be released by April 30, 2026?",11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,45180.23723,AI|Tech|Claude 5,ai|tech|claude-5,2025-08-07T20:45:08.401678Z,2026-04-30T00:00:00Z
95116,new-pandemic-in-2026,New pandemic in 2026?,788518,new-pandemic-in-2026,New pandemic in 2026?,80671065454402118534970441822834492766941556283670671337094578358747393423487,climate-science,51863.4937,World|Science|Pandemics|Climate & Science,world|science|pandemics|climate-science,2025-12-01T21:41:18.23909Z,2026-12-31T00:00:00Z
34584,colombia-presidential-election,Colombia Presidential Election,569369,will-daniel-quintero-win-the-2026-colombian-presidential-election,Will Daniel Quintero win the 2026 Colombian presidential election?,36553834009124167357981460132800746681781045509640776189348736916365216865880,colombia-election,114873.15486,Politics|Global Elections|Elections|World|World Elections|Colombia Election|Colombia,politics|global-elections|elections|world|world-elections|colombia-election|colombia,2025-07-29T17:32:52.057619Z,2026-06-21T14:00:00Z
57640,colorado-senate-election-winner,Colorado Senate Election Winner,630666,will-the-democrats-win-the-colorado-senate-race-in-2026,Will the Democrats win the Colorado Senate race in 2026?,68194463917260305435439145066031544476540679280823247532132832363696000101185,colorado-midterm,31560.0254,Elections|Midterms|US Election|Politics|Senate midterms|Colorado Midterm,elections|midterms|us-presidential-election|politics|senate-midterms|colorado-midterm,2025-10-13T22:42:36.765917Z,2026-11-03T00:00:00Z
125865,gc-hit-jun-2026,What will Gold (GC) hit__ by end of June?,1295944,will-gold-gc-hit-high-9000-by-end-of-june,"Will Gold (GC) hit (HIGH) $9,000 by end of June?",91179457738197972030536046159970584284769890945507129337353196559348761227632,comex-gold-futures,62027.23824,COMEX Gold Futures|Commodities|Hide From New|Finance|Gold,comex-gold-futures|commodities|hide-from-new|finance|gold,2025-12-26T23:34:31.882421Z,2026-06-30T17:30:00Z
125871,si-hit-jun-2026,Will Silver (SI) hit__ by end of June?,1294089,will-silver-si-hit-high-250-by-end-of-june-218,Will Silver (SI) hit (HIGH) $250 by end of June?,107870429546933970357003646744953533078588414978993746450690176970570179686431,comex-silver-futures,46835.41992,COMEX Silver Futures|Commodities|Hide From New|Silver|Finance,comex-silver-futures|commodities|hide-from-new|silver|finance,2025-12-26T23:44:25.280646Z,2026-06-30T17:30:00Z
106981,bitcoin-vs-gold-vs-sp-500-in-2026,Bitcoin vs. Gold vs. S&P 500 in 2026,950852,will-bitcoin-have-the-best-performance-in-2026-749,Will Bitcoin have the best performance in 2026?,108251591904413063139495882252154135107497878738832930637657538583440424739851,commodities,27969.5939,Finance|Crypto|Bitcoin|Commodities|SPX|S&P 500,finance|crypto|bitcoin|commodities|spx|sp-500,2025-12-22T17:42:16.778437Z,2026-12-31T00:00:00Z
101979,how-many-democratic-house-members-not-running-in-2026,How many Democratic House members not running in 2026?,909072,will-the-number-of-democratic-house-members-who-retire-in-2026-be-between-24-and-27-inclusive,Will the number of Democratic House members who retire in 2026 be between 24 and 27 inclusive?,35772478648141184011258957985537045975935629101627518451751092071575033100741,congress,15345.4777,Politics|Congress|Midterms|US Election|Elections,politics|congress|midterms|us-presidential-election|elections,2025-12-12T23:43:04.679289Z,2026-08-31T00:00:00Z
97540,connecticut-governor-republican-primary-winner,Connecticut Governor Republican Primary Winner,826143,will-erin-stewart-win-the-2026-connecticut-governor-republican-primary-election,Will Erin Stewart win the 2026 Connecticut Governor Republican primary election?,105553217293060706571503179519164863553151391260530944399118771327258349812919,connecticut-primary,24977.4566,Politics|Elections|Primaries|primary elections|Republican Primary|Governor Primary|Connecticut Primary,politics|elections|primaries|primary-elections|republican-primary|governor-primary|connecticut-primary,2025-12-05T15:24:11.20621Z,2026-08-11T00:00:00Z
89502,what-price-will-bitcoin-hit-before-2027,What price will Bitcoin hit in 2026?,1393070,will-bitcoin-reach-1000000-by-december-31-2026-946,"Will Bitcoin reach $1,000,000 by December 31, 2026?",18571303954259773157233385333455041418270179723020753158306812650937565180666,crypto-prices,132349.11635,Bitcoin|Yearly|Hit Price|Crypto Prices|Crypto,bitcoin|yearly|hit-price|crypto-prices|crypto,2025-11-24T19:13:13.705699Z,2027-01-01T05:00:00Z
57641,delaware-senate-election-winner,Delaware Senate Election Winner,630680,will-the-republicans-win-the-delaware-senate-race-in-2026,Will the Republicans win the Delaware Senate race in 2026?,18791277393217683755628516529477058015186638022373024614300661393042993809537,delaware-midterm,37399.2195,Midterms|US Election|Elections|Politics|Senate midterms|Delaware Midterm,midterms|us-presidential-election|elections|politics|senate-midterms|delaware-midterm,2025-10-13T22:42:36.7631Z,2026-11-03T00:00:00Z
45018,maine-democratic-senate-primary-winner,Maine Democratic Senate Primary Winner,599324,will-janet-mills-be-the-democratic-nominee-for-senate-in-maine,Will Janet Mills be the Democratic nominee for Senate in Maine?,36538842701383075131399258783814730353525125143988435459349182813934073807848,democratic-primary,91162.8769,Politics|Elections|US Election|Primaries|primary elections|Senate Primary|Democratic Primary|Maine Primary,politics|elections|us-presidential-election|primaries|primary-elections|senate-primary|democratic-primary|maine-primary,2025-09-15T19:58:35.795828Z,2026-06-09T00:00:00Z
75478,fed-decision-in-april,Fed decision in April?,669663,will-the-fed-increase-interest-rates-by-25-bps-after-the-april-2026-meeting,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,9556122149160720922715284597610520228366807023831966638741974320131898296289,economic-policy,2981294.86252,Economic Policy|Economy|Jerome Powell|Fed|Fed Rates|Politics|fomc,economic-policy|economy|jerome-powell|fed|fed-rates|politics|fomc,2025-11-13T00:40:50.267805Z,2026-04-29T00:00:00Z
131586,is-jeffrey-epstein-alive-498,Jeffrey Epstein confirmed to be alive before 2027?,1059772,is-jeffrey-epstein-alive-498,Jeffrey Epstein confirmed to be alive before 2027?,57692461228141098196519006129212454078633070644580607609751365664388305515775,epstein,156178.64431,Politics|Epstein|Trump,politics|epstein|trump,2025-12-29T21:55:08.021771Z,2026-12-31T00:00:00Z
91926,extended-fdv-above-one-day-after-launch,Extended FDV above ___ one day after launch?,904737,extended-fdv-above-300m-one-day-after-launch-351-333,Extended FDV above $300M one day after launch?,30168634295384984099987626703440157654602987915064535215384295190163901851184,extended,46965.6217,Crypto|Pre-Market|Extended|fdv,crypto|pre-market|extended|fdv,2025-11-27T17:34:31.814033Z,2027-01-01T05:00:00Z
52130,opensea-fdv-above-one-day-after-launch,Opensea FDV above ___ one day after launch?,936450,opensea-fdv-above-2b-one-day-after-launch-771-639-367-482-177-837,Opensea FDV above $2B one day after launch?,3783874556587832518151104525711027133710881159533628607061884012946071097261,fdv,37257.025,Crypto|Pre-Market|fdv,crypto|pre-market|fdv,2025-09-30T17:29:40.007286Z,2027-01-01T05:00:00Z
91927,felix-fdv-above-one-day-after-launch,Felix FDV above ___ one day after launch?,716905,felix-protocol-fdv-above-300m-one-day-after-launch-953-129,Felix Protocol FDV above $300M one day after launch?,94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,11079.21943,Crypto|Pre-Market|Felix|fdv,crypto|pre-market|felix|fdv,2025-11-27T17:34:36.696157Z,2027-01-01T05:00:00Z
98349,which-continent-will-win-the-2026-fifa-world-cup,Which continent will win the 2026 Fifa World Cup?,840932,will-oceania-win-the-2026-fifa-world-cup,Will Oceania win the 2026 FIFA World Cup?,59293102456409671843831538939564589910493616612575646727452668236549896586814,fifa-world-cup,56406.4089,Sports|World|world cup|Soccer|FIFA World Cup,sports|world|world-cup|soccer|fifa-world-cup,2025-12-08T20:40:01.474834Z,
118172,will-trump-acquire-greenland-before-2027,Will Trump acquire Greenland before 2027?,997488,will-trump-acquire-greenland-before-2027,Will Trump acquire Greenland before 2027?,5161623255678193352839985156330393796378434470119114669671615782853260939535,foreign-policy,237689.84939,Denmark|Foreign Policy|Greenland|Politics|Trump|Davos|Parent For Derivative,denmark|foreign-policy|greenland|politics|trump|davos|parent-for-derivative,2025-12-23T01:07:54.235662Z,2026-12-31T00:00:00Z
100371,2026-f1-drivers-champion,F1 Drivers' Champion,898419,will-esteban-ocon-be-the-2026-f1-drivers-champion,Will Esteban Ocon be the 2026 F1 Drivers' Champion?,6916715613784204991816353276931022246228879746737115769314596145468774983735,formula1,804566.06207,Sports|Formula 1|f1,sports|formula1|f1,2025-12-09T00:59:52.484997Z,2026-12-06T00:00:00Z
