token_id,domain,question,market_id,market_slug,mean_weight,total_contribution,mean_step_contribution,contribution_share_of_total_return
54935126197359005865759470122412489520668573958432708236792605627229004170180,tennis,Will Hubert Hurkacz win the 2026 Men's US Open?,1088491,will-hubert-hurkacz-win-the-2026-mens-us-open,0.04863020041917385,0.6460753203662861,0.0005059321224481489,0.7284949571051899
106572879185916710503631021854572801471104977091252507745096331167318654083650,nba-champion,Will the Phoenix Suns win the 2026 NBA Finals?,553877,will-the-phoenix-suns-win-the-2026-nba-finals,0.04531315477811439,0.09244690245548585,7.239381554854021e-05,0.10424032634559552
75712298340810272859765060308006832993211601931382911468417184675550881103879,colombia-election,Will Juan Manuel Galán win the 2026 Colombian presidential election?,569364,will-juan-manuel-galn-win-the-2026-colombian-presidential-election,0.050389690619121005,0.08769366900126138,6.867162803544352e-05,0.09888072431129545
11843131838379676792721059608342146205696413823676149302931627463939711085828,serie-a,Will AC Milan win the 2025–26 Serie A league?,566514,will-ac-milan-win-the-202526-serie-a-league,0.05147688044964422,0.0799775761165918,6.262926868957855e-05,0.09018029174895864
98172226514205997050085374629597456423241301134276774374326279252701443562413,hockey,Will the Pittsburgh Penguins win the Eastern Conference?,629106,will-the-pittsburgh-penguins-win-the-eastern-conference,0.051424869540393194,-0.06765366328062065,-5.2978593015364644e-05,-0.07628422101262566
19730444129256957174015889379846911816814301308831812906398054285035177752584,ligue-1,Will Rennes win the 2025–26 French Ligue 1?,566739,will-rennes-win-the-202526-french-ligue-1,0.047340925647477924,0.06508502165476482,5.096712737256446e-05,0.07338789853742948
57301498276970257025109591078431189727442302532145853906375186182281603517458,airdrops,MegaETH market cap (FDV) >$2B one day after launch?,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,0.051949332621511586,0.047804278046446075,3.743483010684892e-05,0.05390265559926745
103950812176015306889097643332505690876545410954871160290129574415932884036868,roland-garros,Will Taylor Fritz win the 2026 Men's French Open?,1087523,will-taylor-fritz-win-the-2026-mens-french-open,0.050997924994233945,-0.03813299881762667,-2.986139296603498e-05,-0.042997614151535406
49662274238485451283220527378586398370959042852997899886824914466317758572224,ligue-1,Will Marseille win the 2025–26 French Ligue 1?,566733,will-marseille-win-the-202526-french-ligue-1,0.04815220011468575,-0.037403663992881774,-2.9290261544934828e-05,-0.042175238299805566
7345183309756257693783741573478340128830660331823026035095352170224920670792,primaries,Will Connie Chan receive the most votes in the CA-11 primary?,700769,will-connie-chan-receive-the-most-votes-in-the-ca-11-primary,0.05160654876162369,-0.0372696011134527,-2.918527886722999e-05,-0.04202407305866354
88657857917663921842097927058013051966750383205171131721194307619909198186324,la-liga,Will Real Madrid win the 2025–26 La Liga?,566227,will-real-madrid-win-the-202526-la-liga,0.049106358732560036,0.037088727361859336,2.9043639281017493e-05,0.04182012529629776
38980554868563368105197970502286544690071489173012608306074305645705239965852,league-of-legends,Will BRION win the LCK 2026 season playoffs?,693573,will-brion-win-the-lck-2026-season-playoffs,0.051499541912201637,-0.03446523519987209,-2.6989220986587382e-05,-0.038861955018366125
50252300898375978140712321807178556639478099096013757990329224333771594910605,new-mexico-primary,Will Greg Hull win the 2026 New Mexico Governor Republican primary election?,824260,will-greg-hull-win-the-2026-new-mexico-governor-republican-primary-election,0.05185476975703648,0.03290705144806355,2.5769030108115545e-05,0.03710499422810995
56988329823452841666931131821080687228531160724161634353621608700010586706540,middle-east,Will Israel strike 11 countries in 2026?,678754,will-israel-strike-11-countries-in-2026,0.048894861707946546,0.032584512129273824,2.5516454290739095e-05,0.03674130866421432
82402823484466457361170410951601106261368113664328436062375970009969959380598,nba-champion,Will the Portland Trail Blazers win the 2026 NBA Finals?,553879,will-the-portland-trail-blazers-win-the-2026-nba-finals,0.0486961634430346,0.031249768404910953,2.4471236025772084e-05,0.0352362920793448
2317130722330994677503722994963086323403276367952762140016618274858179343506,la-liga,Will Villarreal win the 2025–26 La Liga?,566230,will-villarreal-win-the-202526-la-liga,0.04768913687609201,-0.030842772126197814,-2.415252319984167e-05,-0.034777375406231506
96156230578747105661476819749931380321917772151891667564189808442987244872145,stanley-cup,Will the Boston Bruins win the 2026 NHL Stanley Cup?,553850,will-the-boston-bruins-win-the-2026-nhl-stanley-cup,0.05170244985160151,-0.016289832128906983,-1.2756328996794818e-05,-0.01836792117561606
24315108267836543154857233535536136482524552716493402526894829400485516895736,nba,Will the Phoenix Suns win the NBA Western Conference Finals?,564222,will-the-phoenix-suns-win-the-nba-western-conference-finals,0.05061935513129371,-0.016188963643680554,-1.2677340363101451e-05,-0.018254184927686587
108548893345759572446077602443398325305734327289834850738242401844282632332811,epstein,Epstein client list released by June 30?,996893,epstein-client-list-released-by-june-30,0.05085066507257577,0.012732946706447817,9.970984108416458e-06,0.014357284936185918
13516120433742364095801101793558742894298506681439248699088928599069619128824,comex-gold-futures,"Will Gold (GC) hit (HIGH) $8,000 by end of June?",1032267,gc-hit-8000-high-jun-2026-342-647-753,0.051804955193398124,-0.0005359099306657901,-4.196632190021849e-07,-0.0006042758013590152
