timestamp,portfolio_return,cumulative_return,drawdown
1770098414,0.0,1.0,0.0
1770098415,0.0,1.0,0.0
1770098416,0.0,1.0,0.0
1770098417,0.0,1.0,0.0
1770098418,0.0,1.0,0.0
1770098419,0.0,1.0,0.0
1770098420,0.0,1.0,0.0
1770098421,0.0,1.0,0.0
1770098423,0.0,1.0,0.0
1770098424,0.0,1.0,0.0
1770098425,0.0,1.0,0.0
1770098426,0.0,1.0,0.0
1770098427,0.0,1.0,0.0
1770098428,0.0,1.0,0.0
1770098429,0.0,1.0,0.0
1770102013,0.0,1.0,0.0
1770102014,0.0,1.0,0.0
1770102015,0.0037048471750540284,1.003704847175054,0.0
1770102016,0.0,1.003704847175054,0.0
1770102017,-0.0002514458134272067,1.0034524697933154,-0.00025144581342706473
1770102018,0.0,1.0034524697933154,-0.00025144581342706473
1770102019,0.0,1.0034524697933154,-0.00025144581342706473
1770102020,0.0,1.0034524697933154,-0.00025144581342706473
1770102022,0.0,1.0034524697933154,-0.00025144581342706473
1770102023,0.0,1.0034524697933154,-0.00025144581342706473
1770102027,0.0,1.0034524697933154,-0.00025144581342706473
1770102029,0.0,1.0034524697933154,-0.00025144581342706473
1770102032,0.0,1.0034524697933154,-0.00025144581342706473
1770102033,-0.0006968641114982546,1.002753199779522,-0.0009481347013621244
1770102034,0.0,1.002753199779522,-0.0009481347013621244
1770102035,-0.013074049659415516,0.9896431546494667,-0.01400978840060818
1770102037,0.0,0.9896431546494667,-0.01400978840060818
1770102038,-0.0008130081300812988,0.9888385667188574,-0.014811406458819065
1770102039,0.0,0.9888385667188574,-0.014811406458819065
1770102040,-0.000542005420054201,0.9883026108561371,-0.01534538401629404
1770102041,0.0,0.9883026108561371,-0.01534538401629404
1770105613,0.0,0.9883026108561371,-0.01534538401629404
1770105614,0.0,0.9883026108561371,-0.01534538401629404
1770105615,-0.0029482712409541678,0.98538882669119,-0.018248412902871602
1770105616,0.0,0.98538882669119,-0.018248412902871602
1770105617,0.0,0.98538882669119,-0.018248412902871602
1770105618,0.0,0.98538882669119,-0.018248412902871602
1770105619,0.0,0.98538882669119,-0.018248412902871602
1770105620,0.0,0.98538882669119,-0.018248412902871602
1770105622,0.0,0.98538882669119,-0.018248412902871602
1770105624,0.0,0.98538882669119,-0.018248412902871602
1770105625,0.0006335128286347804,0.9860130831540922,-0.01762646067791307
1770105626,0.0002367984844896995,0.9862465695578702,-0.017393836112598815
1770105627,0.0008869179600886927,0.987121289353487,-0.016522345058153087
1770105628,0.0,0.987121289353487,-0.016522345058153087
1770105629,-0.0005543237250554329,0.986574104603291,-0.017067510055349344
1770109213,0.00033875338753387566,0.9869083099232785,-0.01673453834466343
1770109214,0.0,0.9869083099232785,-0.01673453834466343
1770109216,0.0,0.9869083099232785,-0.01673453834466343
1770109217,0.0,0.9869083099232785,-0.01673453834466343
1770109218,0.0,0.9869083099232785,-0.01673453834466343
1770109219,0.0,0.9869083099232785,-0.01673453834466343
1770109220,0.0,0.9869083099232785,-0.01673453834466343
1770109221,0.0,0.9869083099232785,-0.01673453834466343
1770109222,0.0,0.9869083099232785,-0.01673453834466343
1770109223,0.0,0.9869083099232785,-0.01673453834466343
1770109226,0.0,0.9869083099232785,-0.01673453834466343
1770109228,0.0,0.9869083099232785,-0.01673453834466343
1770109229,0.0,0.9869083099232785,-0.01673453834466343
1770109230,0.0,0.9869083099232785,-0.01673453834466343
1770109231,0.001434720229555234,0.9883242472402416,-0.015323827495803632
1770109232,0.0,0.9883242472402416,-0.015323827495803632
1770109233,0.0029436501261564337,0.9912335280353137,-0.012425285356388427
1770109234,0.0011344299489506532,0.992358013035921,-0.011304951023270338
1770112813,0.0,0.992358013035921,-0.011304951023270338
1770112814,-0.0003341129301703979,0.9920264533924075,-0.011635286823128976
1770112815,0.0,0.9920264533924075,-0.011635286823128976
1770112816,0.0,0.9920264533924075,-0.011635286823128976
1770112817,0.0,0.9920264533924075,-0.011635286823128976
1770112818,0.00025406504065040675,0.9922784926336149,-0.011384177902098225
1770112819,0.0,0.9922784926336149,-0.011384177902098225
1770112820,0.002439024390243901,0.9946986840790627,-0.008972919799420498
1770112821,0.0,0.9946986840790627,-0.008972919799420498
1770112822,0.0,0.9946986840790627,-0.008972919799420498
1770112824,0.0,0.9946986840790627,-0.008972919799420498
1770112826,0.0,0.9946986840790627,-0.008972919799420498
1770112828,0.0,0.9946986840790627,-0.008972919799420498
1770112829,0.0,0.9946986840790627,-0.008972919799420498
1770112830,0.0,0.9946986840790627,-0.008972919799420498
1770112831,0.0,0.9946986840790627,-0.008972919799420498
1770112832,0.0,0.9946986840790627,-0.008972919799420498
1770116411,0.0,0.9946986840790627,-0.008972919799420498
1770116412,0.0,0.9946986840790627,-0.008972919799420498
1770116413,0.0,0.9946986840790627,-0.008972919799420498
1770116414,0.0,0.9946986840790627,-0.008972919799420498
1770116415,-0.0005028916268544134,0.9941984584395962,-0.009471299020039403
1770116416,0.0022172949002217286,0.9964028896113026,-0.007275004782833272
1770116417,0.0,0.9964028896113026,-0.007275004782833272
1770116418,0.0,0.9964028896113026,-0.007275004782833272
1770116419,0.0,0.9964028896113026,-0.007275004782833272
1770116420,0.0,0.9964028896113026,-0.007275004782833272
1770116421,0.0,0.9964028896113026,-0.007275004782833272
1770116422,0.0,0.9964028896113026,-0.007275004782833272
1770116423,0.0,0.9964028896113026,-0.007275004782833272
1770116424,0.0033771106941838623,0.9997678524655246,-0.00392246258510176
1770116425,-0.000542005420054201,0.9992259728706923,-0.004462342009174947
1770120015,0.0,0.9992259728706923,-0.004462342009174947
1770120018,0.0005134788189987168,0.9997390542431547,-0.003951154508281096
1770120020,0.0,0.9997390542431547,-0.003951154508281096
1770120021,0.0,0.9997390542431547,-0.003951154508281096
1770120023,0.0,0.9997390542431547,-0.003951154508281096
1770120024,0.0,0.9997390542431547,-0.003951154508281096
1770120025,0.0002567394094993584,0.9999957266575946,-0.003695429515856996
1770120027,0.002032520325203254,1.0020282382971426,-0.001670420226255076
1770120028,0.0,1.0020282382971426,-0.001670420226255076
1770120030,0.0,1.0020282382971426,-0.001670420226255076
1770120032,0.0,1.0020282382971426,-0.001670420226255076
1770120036,0.0,1.0020282382971426,-0.001670420226255076
1770120039,0.0,1.0020282382971426,-0.001670420226255076
1770120040,0.0,1.0020282382971426,-0.001670420226255076
1770120042,-0.0006775067750677513,1.001349357376887,-0.0023467952803023495
1770120043,0.0,1.001349357376887,-0.0023467952803023495
1770120044,0.0,1.001349357376887,-0.0023467952803023495
1770120045,0.0,1.001349357376887,-0.0023467952803023495
1770120046,0.0,1.001349357376887,-0.0023467952803023495
1770120047,0.0,1.001349357376887,-0.0023467952803023495
1770120048,0.0005543237250554329,1.00190442908275,-0.001793772439548813
1770123612,0.0,1.00190442908275,-0.001793772439548813
1770123613,0.0,1.00190442908275,-0.001793772439548813
1770123614,0.0,1.00190442908275,-0.001793772439548813
1770123615,-0.00025406504065040675,1.0016498801932472,-0.002047381745331367
1770123616,0.0,1.0016498801932472,-0.002047381745331367
1770123617,0.0015243902439024404,1.0031767854984197,-0.0005261125101871933
1770123618,0.000320924261874198,1.0034987292678352,-0.00020535709058189244
1770123620,0.0,1.0034987292678352,-0.00020535709058189244
1770123622,0.0,1.0034987292678352,-0.00020535709058189244
1770123623,0.000617474529175672,1.004118364173218,0.0
1770123624,0.0,1.004118364173218,0.0
1770123625,0.0,1.004118364173218,0.0
1770123626,0.0,1.004118364173218,0.0
1770127214,0.0,1.004118364173218,0.0
1770127215,0.0,1.004118364173218,0.0
1770127216,0.0,1.004118364173218,0.0
1770127218,0.0,1.004118364173218,0.0
1770127220,0.0,1.004118364173218,0.0
1770127221,0.0,1.004118364173218,0.0
1770127223,0.0,1.004118364173218,0.0
1770127224,0.0,1.004118364173218,0.0
1770127225,-0.0002567394094993584,1.0038605674173329,-0.00025673940949932916
1770127228,0.0,1.0038605674173329,-0.00025673940949932916
1770127231,0.0,1.0038605674173329,-0.00025673940949932916
1770127232,0.0003167564143173902,1.0041785466911426,0.0
1770127234,0.0,1.0041785466911426,0.0
1770127239,0.0,1.0041785466911426,0.0
1770127241,0.0,1.0041785466911426,0.0
1770127243,0.0,1.0041785466911426,0.0
1770127244,0.0,1.0041785466911426,0.0
1770127245,0.0003341129301703979,1.0045140557277918,0.0
1770127248,0.0,1.0045140557277918,0.0
1770127249,0.0,1.0045140557277918,0.0
1770127250,0.0008130081300813017,1.0053307338218793,0.0
1770127251,0.0,1.0053307338218793,0.0
1770127253,-0.000855798031664528,1.0044703737587026,-0.0008557980316645786
1770127254,-0.0016479894528674988,1.0028150171770305,-0.0025023771384020677
1770127256,0.0,1.0028150171770305,-0.0025023771384020677
1770127257,-0.000542005420054201,1.0022714860024087,-0.003043026256484338
1770127258,0.0,1.0022714860024087,-0.003043026256484338
1770130813,0.0,1.0022714860024087,-0.003043026256484338
1770130814,-0.0002514458134272067,1.002019469033336,-0.0032937069136991237
1770130815,0.0,1.002019469033336,-0.0032937069136991237
1770130816,0.0,1.002019469033336,-0.0032937069136991237
1770130817,0.0,1.002019469033336,-0.0032937069136991237
1770130818,0.00025947067981318137,1.002279463706152,-0.0030350908542580157
1770130819,0.0,1.002279463706152,-0.0030350908542580157
1770130820,-0.0003048780487804881,1.0019738906989246,-0.0033390435704608867
1770130821,0.0028142589118198857,1.0047937046502349,-0.000534181591766214
1770130823,0.0,1.0047937046502349,-0.000534181591766214
1770130824,0.0,1.0047937046502349,-0.000534181591766214
1770130825,0.0,1.0047937046502349,-0.000534181591766214
1770130826,0.0003295978905735007,1.005124882535749,-0.00020475976631861847
1770130827,0.0,1.005124882535749,-0.00020475976631861847
1770130828,0.0,1.005124882535749,-0.00020475976631861847
1770130829,-0.00041518043638934455,1.0047075743483922,-0.0006198551904587069
1770130830,-0.0005543237250554329,1.004150641103188,-0.0011738353150759773
1770134413,-0.00016937669376693783,1.0039805613875539,-0.0013430131884982766
1770134414,0.00025406504065040675,1.004235637749695,-0.0010892893605481957
1770134415,0.0,1.004235637749695,-0.0010892893605481957
1770134416,0.0,1.004235637749695,-0.0010892893605481957
1770134417,0.0018761726078799265,1.006119757145098,0.0
1770134418,0.0006174745291756722,1.0067410104684353,0.0
1770134419,0.0,1.0067410104684353,0.0
1770134421,0.0,1.0067410104684353,0.0
1770134422,0.0,1.0067410104684353,0.0
1770134423,0.0,1.0067410104684353,0.0
1770134424,0.001389010305873666,1.0081393841073216,0.0
1770134425,0.0,1.0081393841073216,0.0
1770134426,0.0014195380049038572,1.0095704762773023,0.0
1770134427,0.0011344299489506532,1.0107157632611676,0.0
1770138015,0.0,1.0107157632611676,0.0
1770138016,-0.00017056114617090243,1.0105433744221328,-0.0001705611461708667
1770138017,0.0,1.0105433744221328,-0.0001705611461708667
1770138019,0.0,1.0105433744221328,-0.0001705611461708667
1770138020,0.0,1.0105433744221328,-0.0001705611461708667
1770138021,0.0,1.0105433744221328,-0.0001705611461708667
1770138022,0.0,1.0105433744221328,-0.0001705611461708667
1770138024,0.0003074400491904033,1.0108540559268744,0.0
1770138025,-0.002710027100271005,1.0081146140408936,-0.0027100271002710175
1770138026,0.0,1.0081146140408936,-0.0027100271002710175
1770138027,0.0,1.0081146140408936,-0.0027100271002710175
1770138030,0.0,1.0081146140408936,-0.0027100271002710175
1770138031,0.0,1.0081146140408936,-0.0027100271002710175
1770138034,0.0,1.0081146140408936,-0.0027100271002710175
1770138036,0.00010914739095756179,1.0082246471208025,-0.002601175501700803
1770138037,0.0,1.0082246471208025,-0.002601175501700803
1770138038,0.0,1.0082246471208025,-0.002601175501700803
1770138039,0.0007048324121494859,1.0089352765308213,-0.0018981764823545744
1770138040,0.0,1.0089352765308213,-0.0018981764823545744
1770138041,0.0,1.0089352765308213,-0.0018981764823545744
1770141614,0.0,1.0089352765308213,-0.0018981764823545744
1770141615,0.0,1.0089352765308213,-0.0018981764823545744
1770141617,-0.006707317073170734,1.002168027724822,-0.008592761883997269
1770141618,0.0,1.002168027724822,-0.008592761883997269
1770141619,0.0,1.002168027724822,-0.008592761883997269
1770141621,0.0,1.002168027724822,-0.008592761883997269
1770141622,-0.0030487804878048764,0.9991126373963926,-0.011615344927033866
1770141623,0.0,0.9991126373963926,-0.011615344927033866
1770141626,0.0,0.9991126373963926,-0.011615344927033866
1770141627,0.0,0.9991126373963926,-0.011615344927033866
1770141628,0.0,0.9991126373963926,-0.011615344927033866
1770141629,0.0,0.9991126373963926,-0.011615344927033866
1770141631,0.0,0.9991126373963926,-0.011615344927033866
1770141632,0.0,0.9991126373963926,-0.011615344927033866
1770141633,0.002873517259762764,1.0019836048043982,-0.008775204561397021
1770141634,0.0,1.0019836048043982,-0.008775204561397021
1770141635,-0.002710027100271002,0.999268202081351,-0.011461450619496216
1770145213,0.0003435245620061838,0.9996114752527978,-0.011121863347294036
1770145214,0.0,0.9996114752527978,-0.011121863347294036
1770145215,-0.013456686291000842,0.9861600172174364,-0.024428886212258916
1770145216,0.0,0.9861600172174364,-0.024428886212258916
1770145217,0.0,0.9861600172174364,-0.024428886212258916
1770145218,0.0,0.9861600172174364,-0.024428886212258916
1770145219,0.00700869077656294,0.9930717078343234,-0.017591409945173497
1770145221,0.0,0.9930717078343234,-0.017591409945173497
1770145222,0.0,0.9930717078343234,-0.017591409945173497
1770145223,0.0,0.9930717078343234,-0.017591409945173497
1770145224,0.0,0.9930717078343234,-0.017591409945173497
1770145225,0.00023452157598499086,0.9933046045763108,-0.017361013934372727
1770145226,0.005575371959253189,0.9988426472156627,-0.0118824360853933
1770145227,0.001219512195121949,1.0000607480049502,-0.010677414665985152
1770148813,0.0,1.0000607480049502,-0.010677414665985152
1770148814,0.07760532150776055,1.0776707838811659,0.0
1770148815,0.0,1.0776707838811659,0.0
1770148816,0.0,1.0776707838811659,0.0
1770148817,0.0,1.0776707838811659,0.0
1770148818,0.0,1.0776707838811659,0.0
1770148819,-0.003252032520325202,1.07416616344578,-0.003252032520325243
1770148820,0.0,1.07416616344578,-0.003252032520325243
1770148821,-0.0002177700348432058,1.073932242242939,-0.0034690943599332558
1770148823,0.0,1.073932242242939,-0.0034690943599332558
1770148824,0.0,1.073932242242939,-0.0034690943599332558
1770148825,0.0,1.073932242242939,-0.0034690943599332558
1770148826,-0.0006022282445046677,1.073285489913976,-0.004069233417831386
1770148827,-0.0006775067750677513,1.0725583317229774,-0.004743983259689277
1770148828,0.0029730192032111744,1.0757470682397539,-0.0017850680098089322
1770148829,0.0,1.0757470682397539,-0.0017850680098089322
1770148830,0.0,1.0757470682397539,-0.0017850680098089322
1770152414,0.0,1.0757470682397539,-0.0017850680098089322
1770152415,-0.0026511134676564145,1.0728951406993514,-0.004431449059624004
1770152416,0.0,1.0728951406993514,-0.004431449059624004
1770152417,0.0,1.0728951406993514,-0.004431449059624004
1770152418,0.0,1.0728951406993514,-0.004431449059624004
1770152419,0.0,1.0728951406993514,-0.004431449059624004
1770152420,0.0,1.0728951406993514,-0.004431449059624004
1770152421,0.0,1.0728951406993514,-0.004431449059624004
1770152422,-0.0015243902439024404,1.071259629814139,-0.005949084045813624
1770152423,0.0,1.071259629814139,-0.005949084045813624
1770152424,0.0004394638540980009,1.0717304096997968,-0.005512234599118648
1770152425,0.0,1.0717304096997968,-0.005512234599118648
1770152427,0.0,1.0717304096997968,-0.005512234599118648
1770152429,0.0,1.0717304096997968,-0.005512234599118648
1770152430,0.0,1.0717304096997968,-0.005512234599118648
1770152431,0.0,1.0717304096997968,-0.005512234599118648
1770152432,0.0,1.0717304096997968,-0.005512234599118648
1770152434,-0.001432289933099223,1.0701953810229876,-0.0069366294140925655
1770152435,-0.0017421602787456433,1.0683309291396723,-0.008666704972604578
1770156011,0.0,1.0683309291396723,-0.008666704972604578
1770156012,-0.003569303985722783,1.0645177312962233,-0.012205074853725462
1770156013,0.0,1.0645177312962233,-0.012205074853725462
1770156014,0.0,1.0645177312962233,-0.012205074853725462
1770156015,0.0,1.0645177312962233,-0.012205074853725462
1770156016,0.0016260162601626034,1.0662486544365424,-0.010598904243731444
1770156017,0.0015485869144405743,1.0678998331503426,-0.00906673065371022
1770156018,0.0,1.0678998331503426,-0.00906673065371022
1770156020,0.0,1.0678998331503426,-0.00906673065371022
1770156021,0.0,1.0678998331503426,-0.00906673065371022
1770156022,0.0,1.0678998331503426,-0.00906673065371022
1770156023,-0.000308737264587836,1.067570132677002,-0.00937266868067732
1770156024,-0.001203587802656038,1.066285218286832,-0.010564975653630904
1770156025,0.0,1.066285218286832,-0.010564975653630904
1770159613,0.00016937669376693783,1.066465822151718,-0.010397388420509857
1770159614,0.0006968641114982536,1.067209003909315,-0.00970776987585531
1770159616,0.0,1.067209003909315,-0.00970776987585531
1770159617,0.0,1.067209003909315,-0.00970776987585531
1770159618,-0.0002567394094993584,1.0669350092998389,-0.009962016918249161
1770159619,0.0,1.0669350092998389,-0.009962016918249161
1770159620,0.0,1.0669350092998389,-0.009962016918249161
1770159621,0.0,1.0669350092998389,-0.009962016918249161
1770159622,0.0,1.0669350092998389,-0.009962016918249161
1770159624,0.0,1.0669350092998389,-0.009962016918249161
1770159625,0.0,1.0669350092998389,-0.009962016918249161
1770159626,0.0,1.0669350092998389,-0.009962016918249161
1770159627,0.0,1.0669350092998389,-0.009962016918249161
1770159628,-0.0012507817385866177,1.065600506473948,-0.011200338347994832
1770159629,0.0,1.065600506473948,-0.011200338347994832
1770159630,0.0,1.065600506473948,-0.011200338347994832
1770159631,0.0014371355834770442,1.067131918879573,-0.009779299169304645
1770159632,0.0007996801279488212,1.0679852830690009,-0.00898743935256674
1770163226,0.0,1.0679852830690009,-0.00898743935256674
1770163227,0.00016820857863751067,1.0681649273554716,-0.008820742538328319
1770163228,-0.00033875338753387566,1.067803082867885,-0.009156507869446773
1770163230,0.0,1.067803082867885,-0.009156507869446773
1770163232,0.0,1.067803082867885,-0.009156507869446773
1770163233,0.0,1.067803082867885,-0.009156507869446773
1770163234,0.0,1.067803082867885,-0.009156507869446773
1770163235,0.0,1.067803082867885,-0.009156507869446773
1770163237,0.0,1.067803082867885,-0.009156507869446773
1770163238,0.0,1.067803082867885,-0.009156507869446773
1770163240,0.0,1.067803082867885,-0.009156507869446773
1770163241,0.0,1.067803082867885,-0.009156507869446773
1770163243,0.0,1.067803082867885,-0.009156507869446773
1770163244,-0.0013183915622940027,1.0663953002932405,-0.010462827569025723
1770163245,0.0,1.0663953002932405,-0.010462827569025723
1770163246,0.0,1.0663953002932405,-0.010462827569025723
1770163247,0.001971059498393389,1.0684972288789256,-0.00851239092629219
1770163248,-0.00038714672861014357,1.0680835636722361,-0.008896242110602581
1770166812,0.0008712066211703217,1.0690140851448704,-0.008032785954462773
1770166813,0.0,1.0690140851448704,-0.008032785954462773
1770166814,-0.0002594706798131785,1.0687367073334681,-0.008290172361843373
1770166815,-0.0021842009464870787,1.066402371605765,-0.01045626590601123
1770166816,0.0,1.066402371605765,-0.01045626590601123
1770166817,0.0,1.066402371605765,-0.01045626590601123
1770166818,0.0020905923344947757,1.068631784229331,-0.00838753336086695
1770166819,8.03044430663807e-05,1.0687176001096066,-0.00830790247399571
1770166820,0.002385211687537268,1.071266717820065,-0.0059425068925381686
1770170412,0.0,1.071266717820065,-0.0059425068925381686
1770170413,-0.00032520325203252065,1.0709183383996357,-0.006265777622004087
1770170414,0.0,1.0709183383996357,-0.006265777622004087
1770170415,0.000524521374245998,1.0714800579581982,-0.005744542782047168
1770170416,0.0,1.0714800579581982,-0.005744542782047168
1770170417,0.0,1.0714800579581982,-0.005744542782047168
