event_id,event_slug,event_title,market_id,market_slug,question,yes_token_id,domain,market_liquidity,tag_labels,tag_slugs,event_start,event_end
33659,serie-a-league-winner,Serie A League Winner ,566514,will-ac-milan-win-the-202526-serie-a-league,Will AC Milan win the 2025–26 Serie A league?,11843131838379676792721059608342146205696413823676149302931627463939711085828,serie-a,24917.58816,Sports|Soccer|Serie A,sports|soccer|serie-a,2025-07-28T16:59:51.350736Z,2026-05-28T00:00:00Z
38532,uefa-europa-league-winner,UEFA Europa League: Winner ,578535,will-nottm-forest-win-the-2025-26-uefa-europa-league,Will Nott'm Forest win the 2025-26 UEFA Europa League?,81085168149210534701056807267483472863288984314426354863145129521956049193057,uefa-europa-league,53679.95167,Sports|UEFA Europa League|Soccer|Europa League|UEL,sports|uefa-europa-league|soccer|europa-league|uel,2025-08-20T06:24:29.163078Z,2026-05-24T00:00:00Z
101773,south-dakota-governor-republican-primary-winner,South Dakota Governor Republican Primary Winner,906980,will-larry-rhoden-win-the-2026-south-dakota-governor-republican-primary-election,Will Larry Rhoden win the 2026 South Dakota Governor Republican primary election?,6676305416092353520750099363203230548628101142538374719045668193435729818451,south-dakota-primary,21345.7042,Politics|Primaries|primary elections|Governor Primary|Republican Primary|South Dakota Primary,politics|primaries|primary-elections|governor-primary|republican-primary|south-dakota-primary,2025-12-11T04:59:24.819518Z,2026-06-02T00:00:00Z
97450,new-mexico-governor-republican-primary-winner,New Mexico Governor Republican Primary Winner,824264,will-duke-rodriguez-win-the-2026-new-mexico-governor-republican-primary-election,Will Duke Rodriguez win the 2026 New Mexico Governor Republican primary election?,31317702573839002987249831884538721320741670016050389364356636973937868446333,new-mexico-primary,15661.8295,Politics|Elections|Primaries|primary elections|New Mexico Primary|Governor Primary|Republican Primary,politics|elections|primaries|primary-elections|new-mexico-primary|governor-primary|republican-primary,2025-12-04T23:28:54.376082Z,2026-06-02T00:00:00Z
100260,who-will-petr-yan-fight-next-before-2027,Who will Petr Yan fight next?,897249,will-petr-yan-fight-pedro-munhoz-next,Will Petr Yan fight Pedro Munhoz next?,51613719567621754724891717390585755097347351696566637940067208667324364080624,ufc,4406.24074,Sports|UFC,sports|ufc,2025-12-08T23:08:24.291389Z,2026-12-31T00:00:00Z
34584,colombia-presidential-election,Colombia Presidential Election,569364,will-juan-manuel-galn-win-the-2026-colombian-presidential-election,Will Juan Manuel Galán win the 2026 Colombian presidential election?,75712298340810272859765060308006832993211601931382911468417184675550881103879,colombia-election,134418.27353,Politics|Global Elections|Elections|World|World Elections|Colombia Election|Colombia,politics|global-elections|elections|world|world-elections|colombia-election|colombia,2025-07-29T17:32:52.057619Z,2026-06-21T14:00:00Z
33509,la-liga-winner-114,LA LIGA Winner ,566230,will-villarreal-win-the-202526-la-liga,Will Villarreal win the 2025–26 La Liga?,2317130722330994677503722994963086323403276367952762140016618274858179343506,la-liga,522609.21006,Sports|Soccer|La Liga,sports|soccer|la-liga,2025-07-28T16:48:06.359296Z,2026-05-30T00:00:00Z
33699,french-ligue-1-winner,French Ligue 1 Winner ,566733,will-marseille-win-the-202526-french-ligue-1,Will Marseille win the 2025–26 French Ligue 1?,49662274238485451283220527378586398370959042852997899886824914466317758572224,ligue-1,52430.28934,Sports|Soccer|Ligue 1,sports|soccer|ligue-1,2025-07-28T16:59:51.467008Z,2026-05-30T00:00:00Z
66156,most-popular-boy-name-2025,Most popular boy name 2025,651486,will-james-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,Will James rank #1 among boy names on the SSA’s official list for 2025?,43730668550917761725713780192382120243054780302570603837017194778854370301083,best-of-2025,8686.61164,Culture|Best of 2025,pop-culture|best-of-2025,2025-10-27T17:55:11.640546Z,2025-12-31T00:00:00Z
34584,colombia-presidential-election,Colombia Presidential Election,569369,will-daniel-quintero-win-the-2026-colombian-presidential-election,Will Daniel Quintero win the 2026 Colombian presidential election?,36553834009124167357981460132800746681781045509640776189348736916365216865880,colombia-election,117857.27571,Politics|Global Elections|Elections|World|World Elections|Colombia Election|Colombia,politics|global-elections|elections|world|world-elections|colombia-election|colombia,2025-07-29T17:32:52.057619Z,2026-06-21T14:00:00Z
33699,french-ligue-1-winner,French Ligue 1 Winner ,566739,will-rennes-win-the-202526-french-ligue-1,Will Rennes win the 2025–26 French Ligue 1?,19730444129256957174015889379846911816814301308831812906398054285035177752584,ligue-1,48052.83295,Sports|Soccer|Ligue 1,sports|soccer|ligue-1,2025-07-28T16:59:51.467008Z,2026-05-30T00:00:00Z
28999,megaeth-market-cap-fdv-one-day-after-launch,MegaETH market cap (FDV) one day after launch? (if by June 30),556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,MegaETH market cap (FDV) >$2B one day after launch?,57301498276970257025109591078431189727442302532145853906375186182281603517458,airdrops,68132.3218,Airdrops|Featured|Crypto|MegaETH|Pre-Market|fdv,airdrops|featured|crypto|megaeth|pre-market|fdv,2025-06-26T19:50:27.580851Z,2026-07-01T04:00:00Z
89386,who-will-place-first-in-the-primary-for-nancy-pelosis-congressional-seat-ca-11,Who will place first in the primary for Nancy Pelosi’s congressional seat (CA-11)?,700769,will-connie-chan-receive-the-most-votes-in-the-ca-11-primary,Will Connie Chan receive the most votes in the CA-11 primary?,7345183309756257693783741573478340128830660331823026035095352170224920670792,primaries,23340.04271,Elections|Trump|Politics|Primaries,elections|trump|politics|primaries,2025-11-24T20:37:21.005356Z,2026-06-02T00:00:00Z
139020,2026-mens-french-open-winner,2026 Men's French Open Winner,1087523,will-taylor-fritz-win-the-2026-mens-french-open,Will Taylor Fritz win the 2026 Men's French Open?,103950812176015306889097643332505690876545410954871160290129574415932884036868,roland-garros,57901.08524,Sports|ATP|Tennis|Roland Garros,sports|atp|tennis|roland-garros,2026-01-02T20:34:01.489931Z,2026-06-07T00:00:00Z
27830,2026-nba-champion,2026 NBA Champion,553877,will-the-phoenix-suns-win-the-2026-nba-finals,Will the Phoenix Suns win the 2026 NBA Finals?,106572879185916710503631021854572801471104977091252507745096331167318654083650,nba-champion,1275133.05426,Sports|NBA|NBA Finals|Basketball|NBA Champion,sports|nba|nba-finals|basketball|nba-champion,2025-06-23T16:04:37.82012Z,2026-07-01T00:00:00Z
32756,nba-western-conference-champion-933,NBA Western Conference Champion ,564222,will-the-phoenix-suns-win-the-nba-western-conference-finals,Will the Phoenix Suns win the NBA Western Conference Finals?,24315108267836543154857233535536136482524552716493402526894829400485516895736,nba,156817.72292,Sports|NBA|Hide From New,sports|nba|hide-from-new,2025-07-17T12:25:28.645689Z,2026-06-16T00:00:00Z
32565,scotus-accepts-sports-event-contract-case-by-july-31-2026,SCOTUS accepts sports event contract case by...?     ,1231857,scotus-accepts-sports-event-contract-case-by-december-31-2026,"SCOTUS accepts sports event contract case by December 31, 2026?",44488146241641686838477630423381146915926290111161217223359635890474557300976,prediction-markets,16831.516,Politics|Prediction Markets|legal|Tech|Courts|Finance|Supreme Court ,politics|prediction-markets|legal|tech|courts|finance|supreme-court,2025-07-16T19:44:25.578373Z,2026-12-31T00:00:00Z
40270,taylor-swift-pregnant-before-marriage,Taylor Swift pregnant before marriage?,582717,taylor-swift-pregnant-before-marriage,Taylor Swift pregnant before marriage?,332462812953361158016354695716232633373752944798478737086328444144960550554,taylor-swift,17969.10218,Taylor Swift|Culture|Music|Celebrities,taylor-swift|pop-culture|music|celebrities,2025-08-28T17:01:15.048593Z,2026-08-31T00:00:00Z
