step,portfolio_return,top_market_token_id,top_market_domain,top_market_question,top_market_contribution,top_domain,top_domain_contribution
0,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
1,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
2,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
3,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
4,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
5,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
6,0.035823167713525964,21892918566477480200155854255443225580146195615682253469077750770879493669279,celebrities,Will Kamala Harris announce a Presidential run before 2027?,0.03217042218893767,celebrities,0.03217042218893767
7,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
8,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
9,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
10,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
11,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
12,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
13,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
14,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
15,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
16,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
17,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
18,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
19,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
20,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
21,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
22,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
23,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
24,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
25,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
26,0.0,107927272895121873896592780561794303301515708678562694349024225854697593171909,republican-primary,Will Wesley Hunt win the 2026 Texas Republican Primary?,0.0,republican-primary,0.0
27,-0.0011511881520429004,67967023811721834738685695249992484419619114809767608640505747182577663027691,south-dakota-midterm,Will the Democrats win the South Dakota Senate race in 2026?,-0.0011511881520429004,south-dakota-midterm,-0.0011511881520429004
28,-0.018920762836933138,11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,"Will Claude 5 be released by April 30, 2026?",-0.018920762836933135,claude-5,-0.018920762836933135
29,0.0032562027374903393,7345183309756257693783741573478340128830660331823026035095352170224920670792,primaries,Will Connie Chan receive the most votes in the CA-11 primary?,0.0032562027374903393,primaries,0.0032562027374903393
