token_id,domain,question,market_id,market_slug,mean_weight,total_contribution,mean_step_contribution,contribution_share_of_total_return
94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,Felix Protocol FDV above $300M one day after launch?,716905,felix-protocol-fdv-above-300m-one-day-after-launch-953-129,0.02398310789956118,0.07814142128212374,3.699877901615708e-05,0.5490093508864472
75712298340810272859765060308006832993211601931382911468417184675550881103879,colombia-election,Will Juan Manuel Galán win the 2026 Colombian presidential election?,569364,will-juan-manuel-galn-win-the-2026-colombian-presidential-election,0.026194775162745522,0.04976565295489187,2.356328264909653e-05,0.3496456600982729
9556122149160720922715284597610520228366807023831966638741974320131898296289,economic-policy,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,669663,will-the-fed-increase-interest-rates-by-25-bps-after-the-april-2026-meeting,0.023791649808787157,-0.017799238663605478,-8.427669821782898e-06,-0.1250546548123064
63415064977569429650854303533694905713854849186055984415925532647266316927744,best-of-2025,Will Theodore rank #1 among boy names on the SSA’s official list for 2025?,651485,will-theodore-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,0.02394361526330039,0.014323746428186188,6.7820769072851266e-06,0.10063639232269209
107870429546933970357003646744953533078588414978993746450690176970570179686431,comex-silver-futures,Will Silver (SI) hit (HIGH) $250 by end of June?,1294089,will-silver-si-hit-high-250-by-end-of-june-218,0.02425729207045389,0.012097980142340661,5.728210294668874e-06,0.08499850803843813
109303663734739671465714636465895865472163062510173069449390862173969575719974,congress,Will the number of Republican Senate members who retire in 2026 be less than 5?,909077,will-the-number-of-republican-senate-members-who-retire-in-2026-be-less-than-5,0.024598696867814296,-0.011834239482987336,-5.60333308853567e-06,-0.08314550759618666
57692461228141098196519006129212454078633070644580607609751365664388305515775,epstein,Jeffrey Epstein confirmed to be alive before 2027?,1059772,is-jeffrey-epstein-alive-498,0.02452210214069763,-0.010236172669541195,-4.84667266550246e-06,-0.07191774120125997
113379015922744700109400673843380371641970914885846970213129353605968934558386,2026-fifa-world-cup,Will Haiti win the 2026 FIFA World Cup?,558977,will-haiti-win-the-2026-fifa-world-cup,0.026326986405358327,-0.009525973709067333,-4.510404218308396e-06,-0.06692799486836107
97079880955117270083666806029014143818118511996487378321036003805764596740938,california-midterm,Will Rick Caruso win the California Governor Election in 2026?,628936,will-rick-caruso-win-the-california-governor-election-in-2026,0.0254671375358891,-0.009509972951898819,-4.5028281022248195e-06,-0.06681557606201428
94387913280398317052582281843978069916338462525042652614881277797162415545237,colorado-midterm,Will the Republicans win the Colorado Senate race in 2026?,630667,will-the-republicans-win-the-colorado-senate-race-in-2026,0.0240708429445823,0.008468333174432284,4.009627450015286e-06,0.05949717861413947
92206458231325096769152348269441704588222763710040504959674288895806154976594,airdrops,MegaETH market cap (FDV) >$3B one day after launch?,666614,megaeth-market-cap-fdv-2b-one-day-after-launch-392-656-565-965-418-578-388,0.025188866251198316,0.008259564797356999,3.910778786627367e-06,0.05803040479171426
59293102456409671843831538939564589910493616612575646727452668236549896586814,fifa-world-cup,Will Oceania win the 2026 FIFA World Cup?,840932,will-oceania-win-the-2026-fifa-world-cup,0.02380360222279626,0.007839283057190675,3.7117817505637663e-06,0.05507757130632018
11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,"Will Claude 5 be released by April 30, 2026?",1363116,will-claude-5-be-released-by-april-30-2026,0.02392557303794352,0.0074460442988220805,3.525589156639243e-06,0.05231473756292213
3783874556587832518151104525711027133710881159533628607061884012946071097261,fdv,Opensea FDV above $2B one day after launch?,936450,opensea-fdv-above-2b-one-day-after-launch-771-639-367-482-177-837,0.02530862791940149,0.004605234774756942,2.1805088895629462e-06,0.0323556561025516
100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,1089563,will-openai-acquire-pinterest-in-2026,0.025202102490098795,-0.004206035576247936,-1.9914941175416365e-06,-0.02955094524303775
