step,portfolio_return,cumulative_return,drawdown
0,0.0,1.0,0.0
1,-0.004320215550251306,0.9956797844497487,-0.004320215550251305
2,0.0,0.9956797844497487,-0.004320215550251305
3,0.0,0.9956797844497487,-0.004320215550251305
4,0.0009840759090506122,0.9966596089387545,-0.0033403910612455068
5,0.0,0.9966596089387545,-0.0033403910612455068
6,0.0,0.9966596089387545,-0.0033403910612455068
7,0.0,0.9966596089387545,-0.0033403910612455068
8,0.0,0.9966596089387545,-0.0033403910612455068
9,0.0,0.9966596089387545,-0.0033403910612455068
10,0.0034544489584689897,1.0001025186868011,0.0
11,0.0001421710052950817,1.000244704267281,0.0
12,3.767154211952116e-05,1.0002823850277878,0.0
13,0.0,1.0002823850277878,0.0
14,-0.007783168261604651,0.9924970189159973,-0.007783168261604634
15,0.0,0.9924970189159973,-0.007783168261604634
16,0.0,0.9924970189159973,-0.007783168261604634
17,0.00019428740040614072,0.9926898485817134,-0.007590393032726905
18,0.0,0.9926898485817134,-0.007590393032726905
19,-1.2975943048670992e-05,0.9926769674947732,-0.007603270483267921
20,-0.00022961598875109341,0.9924490329913714,-0.007831140639549261
21,0.0,0.9924490329913714,-0.007831140639549261
22,0.0,0.9924490329913714,-0.007831140639549261
23,0.0,0.9924490329913714,-0.007831140639549261
24,0.0,0.9924490329913714,-0.007831140639549261
25,0.0008012814385132801,0.9932442639801778,-0.007036134148672879
26,0.0,0.9932442639801778,-0.007036134148672879
27,0.0,0.9932442639801778,-0.007036134148672879
28,0.0,0.9932442639801778,-0.007036134148672879
29,0.0,0.9932442639801778,-0.007036134148672879
30,-0.0012455441057682049,0.9920071344415893,-0.008272914439024781
31,0.0,0.9920071344415893,-0.008272914439024781
32,0.0,0.9920071344415893,-0.008272914439024781
33,3.815829983445445e-05,0.9920449877472634,-0.008235071819539863
34,-0.00028743378102442663,0.9917598405054888,-0.008520138562734147
35,0.0030980844054966723,0.9948323962013567,-0.005448450265651439
36,0.0012745216096702369,0.9961003315883155,-0.004180872823583814
37,-0.001307991186254904,0.9947974411339724,-0.005483395465034624
38,0.0,0.9947974411339724,-0.005483395465034624
39,0.00232229375978932,0.9971076530237722,-0.003173835760316157
40,0.0,0.9971076530237722,-0.003173835760316157
41,-0.0016533166403406533,0.9954591183488171,-0.004821905045180541
42,0.0,0.9954591183488171,-0.004821905045180541
43,0.0,0.9954591183488171,-0.004821905045180541
44,0.0,0.9954591183488171,-0.004821905045180541
45,-2.6469448797381433e-05,0.9954327690946541,-0.004848246860809202
46,0.0,0.9954327690946541,-0.004848246860809202
47,0.00023586400562808647,0.9956675558549062,-0.004613526382105992
48,0.0,0.9956675558549062,-0.004613526382105992
49,0.0031507904904010966,0.9988046957214948,-0.0014772721467567473
50,0.001981700195666446,1.0007840271824384,0.0
51,0.0009067932952125126,1.0016915314282433,0.0
52,0.0,1.0016915314282433,0.0
53,0.00038160721305757794,1.002073784141895,0.0
54,0.0010085475320617367,1.0030844231838352,0.0
55,0.0,1.0030844231838352,0.0
56,0.0,1.0030844231838352,0.0
57,0.001425949533208892,1.0045147709488433,0.0
58,0.0,1.0045147709488433,0.0
59,0.00023340736076516946,1.0047492320903801,0.0
60,0.0,1.0047492320903801,0.0
61,0.0,1.0047492320903801,0.0
62,0.0002633399880406534,1.0050138227411427,0.0
63,0.0,1.0050138227411427,0.0
64,-0.00016468798475606115,1.0048483090400235,-0.00016468798475599566
65,0.0,1.0048483090400235,-0.00016468798475599566
66,-9.400098492282308e-05,1.0047538523092756,-0.0002586734888462283
67,0.0,1.0047538523092756,-0.0002586734888462283
68,0.0,1.0047538523092756,-0.0002586734888462283
69,0.0,1.0047538523092756,-0.0002586734888462283
70,0.00026687854126598084,1.0050219995517113,0.0
71,0.0,1.0050219995517113,0.0
72,0.0003310422916179419,1.0053547043375692,0.0
73,0.0,1.0053547043375692,0.0
74,0.0,1.0053547043375692,0.0
75,1.2787631259893245e-05,1.0053675604428136,0.0
76,0.00032564426412967277,1.0056949526222139,0.0
77,0.0,1.0056949526222139,0.0
78,0.0,1.0056949526222139,0.0
79,0.0,1.0056949526222139,0.0
80,-0.0002918151310748527,1.0054014756177931,-0.00029181513107479073
81,-0.00027640663426030794,1.0051235759798374,-0.0005681411056968066
82,0.0,1.0051235759798374,-0.0005681411056968066
83,-0.0007772113841313589,1.004342382494127,-0.0013449109240929458
84,0.0,1.004342382494127,-0.0013449109240929458
85,0.0013415056320653799,1.0056897134567648,-5.209497606961655e-06
86,0.0,1.0056897134567648,-5.209497606961655e-06
87,0.0002362190737066984,1.005927276549314,0.0
88,0.0,1.005927276549314,0.0
89,-0.00027545493389113593,1.0056501889178526,-0.0002754549338912504
90,0.0,1.0056501889178526,-0.0002754549338912504
91,0.0,1.0056501889178526,-0.0002754549338912504
92,-0.00028197135476545383,1.0053666243716632,-0.0005573486182558485
93,-0.009021272832134953,0.996296937756884,-0.00957359345644293
94,0.0,0.996296937756884,-0.00957359345644293
95,0.0,0.996296937756884,-0.00957359345644293
