step,portfolio_return,cumulative_return,drawdown,log_wealth_increment,cumulative_log_wealth,turnover_l1
97,0.0,1.0660321321209971,-0.001151399810095266,0.0,0.06394346799199495,0.024631205946207047
98,0.0,1.0660321321209971,-0.001151399810095266,0.0,0.06394346799199495,0.04634559899568558
99,0.0,1.0660321321209971,-0.001151399810095266,0.0,0.06394346799199495,0.03950624167919159
100,0.0,1.0660321321209971,-0.001151399810095266,0.0,0.06394346799199495,0.040299560874700546
101,0.0014994825388109977,1.067630628688924,0.0,0.0014983594374426469,0.06544182742943759,0.03656487911939621
102,-0.0003532352367121925,1.067253503931078,-0.0003532352367121572,-0.0003532976389739712,0.06508852979046362,0.03529655933380127
103,0.0,1.067253503931078,-0.0003532352367121572,0.0,0.06508852979046362,0.04206166788935661
104,0.0,1.067253503931078,-0.0003532352367121572,0.0,0.06508852979046362,0.03691121190786362
105,0.0,1.067253503931078,-0.0003532352367121572,0.0,0.06508852979046362,0.0402204766869545
106,8.521748532075443e-05,1.0673444525908828,-0.00026804785320999613,8.521385451712274e-05,0.06517374364498074,0.02601863630115986
107,-0.004240794038331071,1.0628180645994896,-0.004507705155803232,-0.00424981170912212,0.06092393193585862,0.040558625012636185
108,0.0,1.0628180645994896,-0.004507705155803232,0.0,0.06092393193585862,0.04428714141249657
109,0.0009401072431536563,1.063817227560174,-0.0035718356389166095,0.0009396656191003159,0.06186359755495894,0.04197143018245697
110,0.0,1.063817227560174,-0.0035718356389166095,0.0,0.06186359755495894,0.03805023059248924
111,0.00022119536995887773,1.064052539005393,-0.003351430342463213,0.0002211709098699379,0.062084768464828875,0.029691502451896667
112,0.0,1.064052539005393,-0.003351430342463213,0.0,0.062084768464828875,0.02939518913626671
113,0.0,1.064052539005393,-0.003351430342463213,0.0,0.062084768464828875,0.03707749769091606
114,0.0,1.064052539005393,-0.003351430342463213,0.0,0.062084768464828875,0.03905530646443367
115,-0.01887012720108032,1.0439737322457288,-0.022158315626675695,-0.019050440005084893,0.04303432845974398,0.032474953681230545
116,-0.001129888867338495,1.0427941579478706,-0.0232631680598685,-0.0011305276729963647,0.041903800786747616,0.04311404749751091
117,-0.0018859431147575394,1.0408275074855793,-0.025105238162996257,-0.001887723744603527,0.04001607704214409,0.026735475286841393
118,6.721418613510516e-05,1.040897465859402,-0.025039711405012044,6.721192736291005e-05,0.040083288969507004,0.03694531321525574
119,0.0,1.040897465859402,-0.025039711405012044,0.0,0.040083288969507004,0.03490876406431198
120,0.0,1.040897465859402,-0.025039711405012044,0.0,0.040083288969507004,0.03885743021965027
121,0.0,1.040897465859402,-0.025039711405012044,0.0,0.040083288969507004,0.04327555000782013
122,0.0,1.040897465859402,-0.025039711405012044,0.0,0.040083288969507004,0.03206893429160118
123,0.0,1.040897465859402,-0.025039711405012044,0.0,0.040083288969507004,0.03607591614127159
124,0.0,1.040897465859402,-0.025039711405012044,0.0,0.040083288969507004,0.04081198573112488
125,0.0,1.040897465859402,-0.025039711405012044,0.0,0.040083288969507004,0.03968391939997673
126,0.004933727905154226,1.0460329707331169,-0.02022952262275357,0.004921596953813436,0.04500488592332044,0.03191797435283661
127,0.0013260593299161316,1.0474200725133573,-0.018930288840051213,0.001325180889733015,0.046330066813053454,0.04373575747013092
128,0.0,1.0474200725133573,-0.018930288840051213,0.0,0.046330066813053454,0.04002019762992859
129,-0.006875696665409831,1.040218329813494,-0.025675826581608274,-0.006899443179543468,0.039430623633509986,0.04067293927073479
130,-0.0035682308177153238,1.036506590711901,-0.029152440123644707,-0.0035746121378374086,0.03585601149567258,0.03623030334711075
131,-0.0001939860613722552,1.0363055228807825,-0.02934077101797805,-0.00019400487910188274,0.03566200661657069,0.04192409664392471
132,0.0,1.0363055228807825,-0.02934077101797805,0.0,0.03566200661657069,0.033102791756391525
133,0.0,1.0363055228807825,-0.02934077101797805,0.0,0.03566200661657069,0.03444461151957512
134,0.0,1.0363055228807825,-0.02934077101797805,0.0,0.03566200661657069,0.030045850202441216
135,0.0,1.0363055228807825,-0.02934077101797805,0.0,0.03566200661657069,0.033398862928152084
136,7.069730096393166e-05,1.036378786884224,-0.0292721480303334,7.069480202752788e-05,0.035732701418598224,0.04621265083551407
137,0.0,1.036378786884224,-0.0292721480303334,0.0,0.035732701418598224,0.03743442893028259
138,0.0,1.036378786884224,-0.0292721480303334,0.0,0.035732701418598224,0.04385145381093025
139,0.0,1.036378786884224,-0.0292721480303334,0.0,0.035732701418598224,0.04730375111103058
140,0.0,1.036378786884224,-0.0292721480303334,0.0,0.035732701418598224,0.05214035511016846
141,-0.013998502492904664,1.0218710358524317,-0.04286088428606283,-0.0140974056107814,0.021635295807816826,0.03309972584247589
142,-0.0011630101336373236,1.020682589482465,-0.04397404677693861,-0.00116368695474022,0.020471608853076605,0.04653637111186981
143,0.00010907468652672714,1.020793920115956,-0.04386976854577951,0.0001090687383156356,0.02058067759139224,0.03561828285455704
144,0.0,1.020793920115956,-0.04386976854577951,0.0,0.02058067759139224,0.04843097925186157
145,0.021855086088180542,1.0431034591183814,-0.022973460025835557,0.021619687293465892,0.042200364884858135,0.07139875739812851
146,0.0,1.0431034591183814,-0.022973460025835557,0.0,0.042200364884858135,0.0372844897210598
147,0.0,1.0431034591183814,-0.022973460025835557,0.0,0.042200364884858135,0.04204834625124931
148,0.0,1.0431034591183814,-0.022973460025835557,0.0,0.042200364884858135,0.03766786679625511
149,0.0,1.0431034591183814,-0.022973460025835557,0.0,0.042200364884858135,0.0434076264500618
150,-0.0003888884706324656,1.0426978082094533,-0.02335341438273353,-0.00038896410736389853,0.041811400777494234,0.03965955600142479
151,0.0,1.0426978082094533,-0.02335341438273353,0.0,0.041811400777494234,0.03166358917951584
152,0.0,1.0426978082094533,-0.02335341438273353,0.0,0.041811400777494234,0.032784536480903625
153,0.0,1.0426978082094533,-0.02335341438273353,0.0,0.041811400777494234,0.05588378384709358
154,0.0,1.0426978082094533,-0.02335341438273353,0.0,0.041811400777494234,0.03837219998240471
155,-0.007360360771417618,1.0350231761654654,-0.0305418855990498,-0.007387581880466784,0.03442381889702745,0.037167150527238846
156,0.0,1.0350231761654654,-0.0305418855990498,0.0,0.03442381889702745,0.039480336010456085
157,0.0,1.0350231761654654,-0.0305418855990498,0.0,0.03442381889702745,0.052826717495918274
158,0.0,1.0350231761654654,-0.0305418855990498,0.0,0.03442381889702745,0.03737910836935043
159,-0.00032664545504330444,1.0346850905491063,-0.03085855468597387,-0.00032669881529019245,0.03409712008173726,0.04817292466759682
160,0.007085855801900235,1.0420167199011134,-0.023991358152833375,0.007060869091061606,0.041157989172798864,0.04408850893378258
161,0.00027197190456920223,1.042300119173018,-0.02372591122363421,0.0002719349269152015,0.04142992409971406,0.033824414014816284
162,0.0,1.042300119173018,-0.02372591122363421,0.0,0.04142992409971406,0.0461290217936039
163,0.0,1.042300119173018,-0.02372591122363421,0.0,0.04142992409971406,0.04325937107205391
164,0.0,1.042300119173018,-0.02372591122363421,0.0,0.04142992409971406,0.04419473558664322
165,0.00024349683903912637,1.0425539159573667,-0.023488191568981298,0.00024346719849530356,0.041673391298209364,0.04635439068078995
166,0.0,1.0425539159573667,-0.023488191568981298,0.0,0.041673391298209364,0.04982003569602966
167,0.0,1.0425539159573667,-0.023488191568981298,0.0,0.041673391298209364,0.03519619256258011
168,0.0,1.0425539159573667,-0.023488191568981298,0.0,0.041673391298209364,0.05070633441209793
169,0.0,1.0425539159573667,-0.023488191568981298,0.0,0.041673391298209364,0.031459078192710876
170,0.04661311052570289,1.0911505968708917,0.0,0.04555934165536581,0.08723273295357517,0.03652616962790489
171,0.0,1.0911505968708917,0.0,0.0,0.08723273295357517,0.03839733079075813
172,0.0,1.0911505968708917,0.0,0.0,0.08723273295357517,0.04154438152909279
173,-0.011511770077049732,1.0785895220802784,-0.011511770077049732,-0.011578543449991993,0.07565418950358317,0.030849995091557503
174,0.0,1.0785895220802784,-0.011511770077049732,0.0,0.07565418950358317,0.03420988470315933
175,-0.009958829339778078,1.067848033102208,-0.021355955663231785,-0.01000875019272033,0.06564543931086284,0.034933000802993774
176,-0.003966973296233589,1.0636119084704558,-0.025238210453633947,-0.003974862606166683,0.06167057670469615,0.03600465878844261
177,-0.005726260217753319,1.0575213899118527,-0.03081995011089933,-0.005742718103959468,0.055927858600736687,0.0428214929997921
178,0.0,1.0575213899118527,-0.03081995011089933,0.0,0.055927858600736687,0.0536549836397171
179,-0.00027771027004181727,1.0572277053610852,-0.03108910136427323,-0.00027774883867963043,0.05565010976205706,0.05109338462352753
180,0.0,1.0572277053610852,-0.03108910136427323,0.0,0.05565010976205706,0.055002808570861816
181,-0.0024290670241628393,1.0546596284049614,-0.0334426508775012,-0.002432021993649292,0.053218087768407765,0.05708348751068115
182,0.00015163454390949952,1.0548195512366942,-0.03329608739470469,0.0001516230485540935,0.05336971081696186,0.04260021820664406
183,0.0,1.0548195512366942,-0.03329608739470469,0.0,0.05336971081696186,0.03367198258638382
184,0.00015432924422634757,1.0549823407408316,-0.033146896710481766,0.00015431733669364042,0.0535240281536555,0.045075032860040665
185,0.0,1.0549823407408316,-0.033146896710481766,0.0,0.0535240281536555,0.055299874395132065
186,0.0,1.0549823407408316,-0.033146896710481766,0.0,0.0535240281536555,0.04676389694213867
187,0.0,1.0549823407408316,-0.033146896710481766,0.0,0.0535240281536555,0.0505058690905571
188,0.0,1.0549823407408316,-0.033146896710481766,0.0,0.0535240281536555,0.033411189913749695
189,-0.014616852212283343,1.0395618197796541,-0.047279245632252276,-0.01472473091853719,0.03879929723511831,0.05515183135867119
190,0.0007203069740328302,1.0403106234083797,-0.046592994228575324,0.0007200476774723527,0.03951934491259066,0.035936206579208374
191,0.0,1.0403106234083797,-0.046592994228575324,0.0,0.03951934491259066,0.03927038982510567
192,0.0,1.0403106234083797,-0.046592994228575324,0.0,0.03951934491259066,0.0650012195110321
193,0.0,1.0403106234083797,-0.046592994228575324,0.0,0.03951934491259066,0.05926663428544998
194,0.0,1.0403106234083797,-0.046592994228575324,0.0,0.03951934491259066,0.047259025275707245
195,0.0,1.0403106234083797,-0.046592994228575324,0.0,0.03951934491259066,0.047435466200113297
196,0.0,1.0403106234083797,-0.046592994228575324,0.0,0.03951934491259066,0.03823491185903549
197,0.0,1.0403106234083797,-0.046592994228575324,0.0,0.03951934491259066,0.0425342358648777
198,-0.008187248729742492,1.0317933415783418,-0.05439877452550501,-0.008220948314592351,0.03129839659799831,0.04882881045341492
199,0.0,1.0317933415783418,-0.05439877452550501,0.0,0.03129839659799831,0.04411441832780838
200,-0.01345489919185638,1.0179106661805766,-0.06712174368996027,-0.01354623656334371,0.0177521600346546,0.038857072591781616
201,-0.0005344846893263903,1.017366608514401,-0.06762035283496337,-0.0005346275771844691,0.017217532457470132,0.03443988040089607
202,0.0,1.017366608514401,-0.06762035283496337,0.0,0.017217532457470132,0.04681021720170975
203,0.0,1.017366608514401,-0.06762035283496337,0.0,0.017217532457470132,0.04084831103682518
204,0.0,1.017366608514401,-0.06762035283496337,0.0,0.017217532457470132,0.03977194428443909
205,8.510278330908888e-05,1.0174531892444314,-0.06754100473188884,8.509916227266413e-05,0.017302631619742798,0.04645366221666336
206,0.0,1.0174531892444314,-0.06754100473188884,0.0,0.017302631619742798,0.042810384184122086
207,0.0,1.0174531892444314,-0.06754100473188884,0.0,0.017302631619742798,0.03925534710288048
208,0.0,1.0174531892444314,-0.06754100473188884,0.0,0.017302631619742798,0.041456300765275955
209,0.0,1.0174531892444314,-0.06754100473188884,0.0,0.017302631619742798,0.05734829604625702
210,0.0,1.0174531892444314,-0.06754100473188884,0.0,0.017302631619742798,0.05391635373234749
211,0.0,1.0174531892444314,-0.06754100473188884,0.0,0.017302631619742798,0.045393072068691254
212,0.0,1.0174531892444314,-0.06754100473188884,0.0,0.017302631619742798,0.026721680536866188
213,0.0,1.0174531892444314,-0.06754100473188884,0.0,0.017302631619742798,0.04283147677779198
214,0.0,1.0174531892444314,-0.06754100473188884,0.0,0.017302631619742798,0.04195588082075119
215,-0.0026011702418327317,1.014806620286111,-0.06996648932210947,-0.0026045591631961426,0.014698072456546654,0.04588838294148445
216,0.0006410923086118554,1.0154572050051047,-0.06937025199166269,0.0006408868967250732,0.015338959353271727,0.04126191884279251
217,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.033920541405677795
218,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.04025924578309059
219,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.03937031701207161
220,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.040723420679569244
221,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.02620222419500351
222,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.029311545193195343
223,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.0278411153703928
224,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.03447943180799484
225,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.03859655559062958
226,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.027071643620729446
227,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.04466652125120163
228,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.029809938743710518
229,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.031896673142910004
230,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.04397911578416824
231,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.04463999718427658
232,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.03984823822975159
233,0.0,1.0154572050051047,-0.06937025199166269,0.0,0.015338959353271727,0.05050840228796005
234,0.057900312241543545,1.0742524942428253,-0.015486499000711085,0.056286106162777724,0.07162506551604945,0.048864781856536865
235,6.255860629994262e-05,1.0743196979816794,-0.015424909208205051,6.255664959193705e-05,0.0716876221656414,0.036571770906448364
236,0.0,1.0743196979816794,-0.015424909208205051,0.0,0.0716876221656414,0.05737143009901047
237,0.0,1.0743196979816794,-0.015424909208205051,0.0,0.0716876221656414,0.03463171422481537
238,0.0,1.0743196979816794,-0.015424909208205051,0.0,0.0716876221656414,0.055579669773578644
239,0.0,1.0743196979816794,-0.015424909208205051,0.0,0.0716876221656414,0.04467353597283363
240,-0.007234308999741883,1.0665477373219705,-0.022547629648441925,-0.007260603504891886,0.06442701866074951,0.03514273837208748
241,0.002796990029952098,1.069530860709728,-0.019813705113815527,0.002793085731832524,0.06722010439258204,0.03770766407251358
242,0.0,1.069530860709728,-0.019813705113815527,0.0,0.06722010439258204,0.03659544512629509
243,0.0,1.069530860709728,-0.019813705113815527,0.0,0.06722010439258204,0.03556353971362114
244,0.0,1.069530860709728,-0.019813705113815527,0.0,0.06722010439258204,0.04313967749476433
245,0.0,1.069530860709728,-0.019813705113815527,0.0,0.06722010439258204,0.034083809703588486
246,3.958931233783129e-05,1.0695732027010276,-0.019774900212437996,3.958852870168794e-05,0.06725969292128373,0.028504105284810066
247,0.0,1.0695732027010276,-0.019774900212437996,0.0,0.06725969292128373,0.038508638739585876
248,0.0,1.0695732027010276,-0.019774900212437996,0.0,0.06725969292128373,0.033452123403549194
249,0.0,1.0695732027010276,-0.019774900212437996,0.0,0.06725969292128373,0.03009326383471489
250,0.0,1.0695732027010276,-0.019774900212437996,0.0,0.06725969292128373,0.03213144838809967
251,-0.01436231916468442,1.0542116509938417,-0.033853205948821574,-0.014466455566681422,0.052793237354602306,0.03190610557794571
252,-0.012921489754098237,1.0405896659468739,-0.0463372618491088,-0.01300569839004838,0.03978753896455393,0.027024392038583755
253,3.851375853021943e-05,1.0406297429659972,-0.0463005327126923,3.851301689446343e-05,0.03982605198144839,0.04195651412010193
254,0.0,1.0406297429659972,-0.0463005327126923,0.0,0.03982605198144839,0.04154115915298462
255,0.0,1.0406297429659972,-0.0463005327126923,0.0,0.03982605198144839,0.042078763246536255
256,0.0,1.0406297429659972,-0.0463005327126923,0.0,0.03982605198144839,0.028297655284404755
257,0.0,1.0406297429659972,-0.0463005327126923,0.0,0.03982605198144839,0.03940583020448685
258,-0.008016908913850786,1.0322871091035948,-0.053946254473122734,-0.008049217118595887,0.0317768348628525,0.0357290543615818
259,0.001692042518884705,1.0340337827838946,-0.052345491310541226,0.0016906126276724396,0.033467447490524944,0.057411205023527145
260,0.0,1.0340337827838946,-0.052345491310541226,0.0,0.033467447490524944,0.041240014135837555
261,0.0,1.0340337827838946,-0.052345491310541226,0.0,0.033467447490524944,0.030985528603196144
262,0.0,1.0340337827838946,-0.052345491310541226,0.0,0.033467447490524944,0.053416479378938675
263,0.0,1.0340337827838946,-0.052345491310541226,0.0,0.033467447490524944,0.03791557624936104
264,0.0,1.0340337827838946,-0.052345491310541226,0.0,0.033467447490524944,0.030504697933793068
265,0.0,1.0340337827838946,-0.052345491310541226,0.0,0.033467447490524944,0.03662065789103508
266,0.0,1.0340337827838946,-0.052345491310541226,0.0,0.033467447490524944,0.050528574734926224
267,0.0,1.0340337827838946,-0.052345491310541226,0.0,0.033467447490524944,0.034988872706890106
268,-0.003490321571007369,1.0304246723666937,-0.055653110284082374,-0.0034964269539816324,0.02997102053654331,0.041571855545043945
269,-0.0038582289485427426,1.0264490580664758,-0.059296616791450596,-0.003865691113864517,0.026105329422678795,0.05359455943107605
270,-0.00048024288691808084,1.0259561132075556,-0.059748382899936225,-0.00048035824046659104,0.025624971182212204,0.032696433365345
271,0.0,1.0259561132075556,-0.059748382899936225,0.0,0.025624971182212204,0.035826176404953
272,0.0,1.0259561132075556,-0.059748382899936225,0.0,0.025624971182212204,0.050020981580019
273,0.0,1.0259561132075556,-0.059748382899936225,0.0,0.025624971182212204,0.039919592440128326
