step,100740357893930039073645347304025265904103736920370928783519503167478569691044,108547978327958467449318042977006580876058560639743186491243488736783119648127,108548893345759572446077602443398325305734327289834850738242401844282632332811,111646250931838932302421100465311863857465734768037379595335905351441550302588,113032982619525852115420277512821190062380704297670231304441009678288132478177,115563279943088574368475763566308524191598627607680105838058505260056381768939,11876606915924142133615854761923277060697657209957870741155164849437788272266,13433573766910980267981622064090484781359464703732825845886677588040916221533,14018274637090307878372326472471535510234764986484318979992031495866993899114,15394416147421266264002744586901575755411758481406494583013250092373628427765,18791277393217683755628516529477058015186638022373024614300661393042993809537,27576533317283401577758999384642760405921738493660383550832555714312627457443,30168634295384984099987626703440157654602987915064535215384295190163901851184,32431890167345181985795456212069136470689842825539004695200064630822423107335,39133371819296059003541521092128254346605102576351704426326802558136998572706,42645635688384173938505005153732536262139883933750646945028210271328873690888,43478780997313571844864646081201368302664941062507392308569466005072068318763,46016408901619903295207375832539898750164493226855442884509133805980187874445,46551195771960533081545368009925141952498658652959429196677286705276507790996,4655209727295513535859117642120184432334179761721646415109648555849060899062,51273396751548994017117054764897754414228591289652072971120018616721173971444,5254288171817620305899304387173316577587455481755582876905938498730493405588,56940108685601594440972125972550948538859641414755179784371446688257727053902,57301498276970257025109591078431189727442302532145853906375186182281603517458,5906729942132388187374842778427213872782907171873674796265663843960406830445,63907313656443890447578607530571289622813903996374626191028175281541399992719,63931284508031754808359645663279593286333277328858705756576520335090573316938,67784084156063245454459357229936847964117127235086701895468125487885758601780,68194463917260305435439145066031544476540679280823247532132832363696000101185,68207341820749052475650610432894562714266620914604033880285153252182288802957,68370995073141964079913803663665941780115677360430806954011390499916208708512,703229116919803457142440034780425874346022451261358752931225117413237404457,75712298340810272859765060308006832993211601931382911468417184675550881103879,76641034721053425080952855862174690067662519247667787282293691334146019135577,79895259217313803731994821165811563835560123915015381398339503448680100356036,81149948856723777101519215824830787060576196646125816787577716414910058024325,82712470265251700739331694672360544122893066934757473974734613171971970115364,86511993606190995539996371064900122466738869186406355817612580895605974257272,89694314427486889897766629507723742460669068230376416068996390119126818537632,96308556109755835434254900303426519652053230974356832970824534225192181988516
10,0.005833697505295277,0.021792873740196228,0.0,0.06196676939725876,0.07771013677120209,0.006262443959712982,7.137541979318485e-05,0.024834519252181053,0.026722842827439308,0.003183874301612377,0.013800384476780891,0.018455833196640015,0.0042995973490178585,0.0005612513632513583,0.07739362865686417,0.006069816183298826,0.03600280359387398,0.0,0.07570424675941467,0.020247003063559532,0.008431317284703255,0.07786116003990173,0.03635239601135254,0.025213783606886864,0.0099096167832613,0.0260465145111084,0.07823853194713593,0.0,0.0,0.001497784280218184,0.0006202956428751349,0.035746462643146515,0.07757998257875443,0.019384799525141716,0.00929941888898611,0.07684466242790222,0.0,0.014425701461732388,0.0,0.02163446508347988
11,0.002692674519494176,0.021744176745414734,0.0,0.06248500198125839,0.0771510973572731,0.0056349714286625385,0.0003662710660137236,0.025290053337812424,0.026613574475049973,0.0035179692786186934,0.013888606801629066,0.017915504053235054,0.004030134528875351,0.0001351278042420745,0.07715059816837311,0.0070237768813967705,0.036318741738796234,0.0,0.07622916996479034,0.018579911440610886,0.010727407410740852,0.07722270488739014,0.036657847464084625,0.026584802195429802,0.008643983863294125,0.026544839143753052,0.07816832512617111,0.0,7.794296834617853e-06,0.0027039041742682457,0.000293465331196785,0.03654012084007263,0.07693621516227722,0.020794369280338287,0.009576653130352497,0.07667627930641174,0.0,0.013713548891246319,0.0,0.02144039236009121
12,0.001975871389731765,0.021116428077220917,0.0,0.0625358521938324,0.076950304210186,0.005919972900301218,0.0005153834936209023,0.024574410170316696,0.027091575786471367,0.0024493071250617504,0.0134790800511837,0.015781549736857414,0.004945988766849041,0.0,0.07712403684854507,0.0067014689557254314,0.036187559366226196,0.0,0.0759289413690567,0.018430890515446663,0.010346121154725552,0.07728087157011032,0.036288950592279434,0.03091009333729744,0.009307706728577614,0.026209142059087753,0.0778297483921051,0.0,0.00029748654924333096,0.004675722680985928,0.0,0.0364832729101181,0.07663407176733017,0.01988806575536728,0.010444466955959797,0.0771813839673996,0.0,0.013671038672327995,0.0,0.020843198522925377
13,0.0026770157273858786,0.021071597933769226,0.0,0.06299692392349243,0.07640613615512848,0.007888044230639935,0.0008299511973746121,0.02419877052307129,0.026824887841939926,0.002849417505785823,0.012020952999591827,0.01704615354537964,0.007241526152938604,0.0,0.07694920152425766,0.007044435944408178,0.03648557886481285,6.694812327623367e-06,0.07646381109952927,0.017018398270010948,0.008992945775389671,0.07685109227895737,0.03608965128660202,0.030744466930627823,0.009043273515999317,0.026581304147839546,0.0767039880156517,0.0,0.0015747062861919403,0.004862230736762285,0.0,0.03465937077999115,0.0761139914393425,0.01660962402820587,0.012693461962044239,0.0766511783003807,0.0,0.013844483532011509,0.0,0.021964676678180695
14,0.0015755583299323916,0.020884394645690918,0.0,0.06350938230752945,0.0771576538681984,0.007646268233656883,0.0,0.02413327246904373,0.027765855193138123,0.0034950522240251303,0.011097287759184837,0.016846833750605583,0.007531920447945595,0.0,0.07767777144908905,0.005010521970689297,0.03692638501524925,0.0010280763963237405,0.07677720487117767,0.015531467273831367,0.009300299920141697,0.07746182382106781,0.036444634199142456,0.031225135549902916,0.009803492575883865,0.026046764105558395,0.07700154930353165,0.0,0.00019774818792939186,0.004214554093778133,0.0,0.03442581743001938,0.07745760679244995,0.014862006530165672,0.012852726504206657,0.07743743062019348,0.0,0.014015757478773594,0.0,0.02265777811408043
15,0.001369226141832769,0.021169671788811684,0.0003238165518268943,0.06402861326932907,0.07685800641775131,0.008524791337549686,0.0,0.022501401603221893,0.027820823714137077,0.003924005664885044,0.011347171850502491,0.01678565703332424,0.007829469628632069,0.0,0.07719270139932632,0.004424617625772953,0.03756646066904068,0.0007115710759535432,0.07722904533147812,0.015525631606578827,0.007384421303868294,0.0771627128124237,0.03658146411180496,0.03149702399969101,0.010705194436013699,0.026568524539470673,0.07635866850614548,0.0,0.0012471023947000504,0.0028523332439363003,0.0,0.03495011106133461,0.07767002284526825,0.014843218959867954,0.012305487878620625,0.07706043124198914,0.0,0.013956187292933464,0.0,0.023724455386400223
16,0.0032186449971050024,0.021009767428040504,0.0,0.06401584297418594,0.07731359452009201,0.010371353477239609,0.0,0.020314741879701614,0.028522707521915436,0.004190591163933277,0.011431125923991203,0.01586058735847473,0.006262566894292831,0.0,0.07742349058389664,0.005279859062284231,0.03767779842019081,0.000458843307569623,0.07629512250423431,0.01598093844950199,0.004411380738019943,0.0772765576839447,0.03617347404360771,0.03327328339219093,0.01080305315554142,0.02637477219104767,0.07662831991910934,0.0,0.0002822054084390402,0.002670976798981428,0.0,0.03659595176577568,0.07812780886888504,0.01477233599871397,0.01245853491127491,0.07732623815536499,0.0,0.0130905881524086,0.0,0.02410697750747204
17,0.0041340989992022514,0.021047765389084816,0.00032234122045338154,0.06436885893344879,0.07686427980661392,0.012648004107177258,0.0,0.020632538944482803,0.028826802968978882,0.005262081511318684,0.012609181925654411,0.015142135322093964,0.0056403623893857,0.0,0.07684243470430374,0.00449962355196476,0.038152407854795456,0.0,0.0758640244603157,0.011539105325937271,0.004734703339636326,0.07692734152078629,0.03618723154067993,0.03531217202544212,0.010118836537003517,0.02716583013534546,0.07634348422288895,0.0,0.001210301648825407,0.0038611392956227064,0.0,0.03831184282898903,0.07731830328702927,0.013574104756116867,0.011956225149333477,0.07662487775087357,3.170093987137079e-05,0.011067611165344715,0.0,0.024858195334672928
18,0.004340302664786577,0.020777732133865356,0.00047557748621329665,0.06439360231161118,0.07696916908025742,0.012841320596635342,0.0,0.02077266201376915,0.02932743728160858,0.006360713858157396,0.013115163892507553,0.015474009327590466,0.006396877113729715,0.0,0.07681718468666077,0.004177598282694817,0.038586873561143875,0.0,0.07538054883480072,0.010338260792195797,0.0030111363157629967,0.07743457704782486,0.03576436638832092,0.03517135605216026,0.008127006702125072,0.027425499632954597,0.07701369374990463,0.0004717672127299011,0.0,0.00415216526016593,0.0,0.03789307549595833,0.07684280723333359,0.013842228800058365,0.011858230456709862,0.07674907892942429,0.0007283048471435905,0.011527441442012787,0.0,0.02544221840798855
19,0.003977055195719004,0.020753925666213036,0.0,0.06490447372198105,0.07638806104660034,0.014417466707527637,0.0,0.021279266104102135,0.029750540852546692,0.007133539766073227,0.013031471520662308,0.01370992511510849,0.007889699190855026,0.0,0.07606196403503418,0.003737747436389327,0.039431337267160416,0.0,0.07572880387306213,0.009349689818918705,0.0014525770675390959,0.0771699771285057,0.035359907895326614,0.034810032695531845,0.009652952663600445,0.02847449667751789,0.07690505683422089,0.001498958095908165,0.0,0.0037315331865102053,0.0,0.03775041177868843,0.07589132338762283,0.013090151362121105,0.0114922309294343,0.07637419551610947,0.0011272053234279156,0.012101559899747372,0.0,0.025572441518306732
20,0.003620722098276019,0.02011977508664131,0.0,0.06480114161968231,0.0763714611530304,0.01669750176370144,0.0,0.020513057708740234,0.03081250935792923,0.006044241599738598,0.01163286343216896,0.014313409104943275,0.009467500261962414,0.0,0.07626954466104507,0.0018035772955045104,0.03973718732595444,0.0,0.07522622495889664,0.00974772684276104,0.0012379208346828818,0.07705112546682358,0.034533534198999405,0.033900387585163116,0.011660806834697723,0.02730330266058445,0.0771804228425026,0.0007773062097840011,0.0,0.004670012276619673,0.0,0.03801079839468002,0.07574766874313354,0.012331015430390835,0.011571809649467468,0.07667499035596848,0.001946313539519906,0.011378168128430843,0.0,0.026845959946513176
21,0.004933957476168871,0.019779635593295097,0.0,0.06496109068393707,0.0757850855588913,0.015527375042438507,0.0,0.02089589461684227,0.031206568703055382,0.005947429221123457,0.011965510435402393,0.01584836095571518,0.01184551976621151,0.0,0.07661972939968109,0.0015478631248697639,0.040229856967926025,0.00024112648679874837,0.07533976435661316,0.009954463690519333,0.00011623343743849546,0.07673235237598419,0.034057553857564926,0.03345106914639473,0.01088391151279211,0.025390958413481712,0.0766303762793541,0.0005236450233496726,0.0,0.0036950353533029556,0.0,0.03686527535319328,0.07529597729444504,0.013262558728456497,0.012593268416821957,0.07628796994686127,0.0023501331452280283,0.013090094551444054,0.0,0.02614438533782959
22,0.00373847340233624,0.019770968705415726,0.00019422681361902505,0.06487718969583511,0.07639133930206299,0.015148524194955826,0.0,0.019996635615825653,0.0319722443819046,0.008111296221613884,0.012189139612019062,0.01724531687796116,0.014050357043743134,0.0,0.0775017961859703,0.0008434497285634279,0.04053360968828201,0.0010276596294716,0.07537991553544998,0.008700396865606308,0.0,0.0773673728108406,0.0335652120411396,0.032501470297575,0.011415250599384308,0.023985756561160088,0.07700159400701523,3.192443182342686e-05,0.0,0.003063037060201168,0.0,0.03464629128575325,0.07614593952894211,0.011668212711811066,0.013863353058695793,0.07691458612680435,0.0032661682926118374,0.011357365176081657,0.0,0.025533976033329964
23,0.0032071613240987062,0.020150205120444298,0.001155709964223206,0.06517935544252396,0.07638709247112274,0.01593731716275215,0.0,0.02115541324019432,0.03259287402033806,0.008831310085952282,0.011192698031663895,0.018452495336532593,0.014317135326564312,0.0,0.07688437402248383,0.00046774448128417134,0.04141634702682495,0.0,0.07652181386947632,0.008442147634923458,0.0,0.0768502801656723,0.03469724953174591,0.0349469855427742,0.01023058034479618,0.02320176362991333,0.07681009918451309,0.0010376283898949623,0.0,0.00268830475397408,0.0,0.03487086296081543,0.07630270719528198,0.005977137014269829,0.01445771288126707,0.07682902365922928,0.0036084114108234644,0.008979308418929577,0.0,0.026220792904496193
24,0.0032096842769533396,0.019765736535191536,0.00043421995360404253,0.06502941250801086,0.07738136500120163,0.015957942232489586,0.0,0.01978730969130993,0.03368194028735161,0.008397791534662247,0.00968695804476738,0.018621964380145073,0.012858079746365547,0.0,0.07681434601545334,0.0006738922675140202,0.04161668196320534,0.0,0.0765477791428566,0.008358772844076157,0.00012212824367452413,0.0766950398683548,0.034999702125787735,0.03741556406021118,0.009750690311193466,0.02226613089442253,0.07714952528476715,0.0003892327658832073,0.0,0.003891077358275652,0.0,0.035112880170345306,0.07719366997480392,0.007073430344462395,0.01372592430561781,0.07721861451864243,0.003958792891353369,0.00778073538094759,0.0,0.02643304504454136
25,0.0023078147787600756,0.020040446892380714,0.0013029080582782626,0.06513690948486328,0.07710558921098709,0.014933603815734386,0.0,0.021541861817240715,0.033926814794540405,0.008463507518172264,0.008728496730327606,0.019782455638051033,0.009942512959241867,0.00021810972248204052,0.07655380666255951,0.0,0.041877612471580505,0.0,0.07709522545337677,0.008694544434547424,0.0010329479118809104,0.07609859853982925,0.035841893404722214,0.037224527448415756,0.008252715691924095,0.02163364179432392,0.0767270028591156,0.0007298918208107352,0.0,0.005152751225978136,0.0,0.03539254888892174,0.07699695974588394,0.00790703296661377,0.014841537922620773,0.07643689215183258,0.004295859485864639,0.007844937033951283,0.0,0.025937968865036964
26,0.0032734982669353485,0.01948860101401806,0.0027692257426679134,0.06471528112888336,0.07695842534303665,0.012431193143129349,0.00027089918148703873,0.023004962131381035,0.03447367995977402,0.006731022149324417,0.008284236304461956,0.02033679373562336,0.011830953881144524,0.00068668182939291,0.07725115120410919,0.0,0.04150368645787239,0.0,0.07716788351535797,0.007825750857591629,0.00185589084867388,0.0764293521642685,0.036545295268297195,0.03656918555498123,0.008442412130534649,0.02026420831680298,0.07675568014383316,0.0005948981852270663,0.0,0.005668231286108494,0.0,0.03545086458325386,0.07702742516994476,0.006936272140592337,0.01386026106774807,0.07592512667179108,0.004677671007812023,0.0082177072763443,0.0,0.025775697082281113
27,0.0024991128593683243,0.01926051639020443,0.0033956761471927166,0.06468836218118668,0.07603486627340317,0.014259705320000648,0.0024886142928153276,0.02374238148331642,0.03454548493027687,0.006617063190788031,0.008948758244514465,0.020134104415774345,0.013668074272572994,0.0,0.07666020840406418,0.0,0.041575077921152115,0.0,0.07719870656728745,0.007965470664203167,0.0017421154771000147,0.07596684992313385,0.037016794085502625,0.03529927507042885,0.00816437415778637,0.018072502687573433,0.07633314281702042,0.0019330366048961878,0.0,0.005787215661257505,0.0,0.034733764827251434,0.07617774605751038,0.006106130313128233,0.013254823163151741,0.07484161108732224,0.004784417804330587,0.008524325676262379,0.0,0.027579648420214653
28,0.002239006105810404,0.018503697589039803,0.003700059140101075,0.06453076004981995,0.07592520117759705,0.014116487465798855,0.004005367401987314,0.0247232373803854,0.035038162022829056,0.00635283999145031,0.007743325550109148,0.018958471715450287,0.013867453671991825,0.0,0.0761759802699089,0.0,0.04125790670514107,0.0,0.07656038552522659,0.008598952554166317,0.0011826540576294065,0.0766880214214325,0.036568496376276016,0.03353511542081833,0.007241080980747938,0.01758449710905552,0.07674292474985123,0.004795159213244915,0.00015290058217942715,0.0063319080509245396,0.0,0.035007283091545105,0.0760209932923317,0.007006473373621702,0.013371499255299568,0.07459120452404022,0.005112204235047102,0.007973863743245602,0.0,0.02779645100235939
29,0.0038677440024912357,0.018284795805811882,0.0029897536151111126,0.06485184282064438,0.07550173252820969,0.013407513499259949,0.004276341293007135,0.025844471529126167,0.034775201231241226,0.007797457743436098,0.006533598992973566,0.017328616231679916,0.014662027359008789,0.00040493725100532174,0.07462979108095169,0.0,0.04135808348655701,0.0,0.07605602592229843,0.008514130488038063,0.002528943819925189,0.0765882357954979,0.036129605025053024,0.033059012144804,0.007166380528360605,0.017880983650684357,0.07676517218351364,0.004858314525336027,0.0005326239042915404,0.004583666566759348,0.0,0.03592206537723541,0.07529988139867783,0.008132564835250378,0.014320424757897854,0.0736766904592514,0.0050024185329675674,0.00775708956643939,0.0,0.02871185727417469
30,0.0038857702165842056,0.017059333622455597,0.0018968977965414524,0.0644703283905983,0.07560552656650543,0.014976168051362038,0.003955586347728968,0.026442663744091988,0.03486058861017227,0.009504077024757862,0.005882713478058577,0.01704815775156021,0.015860585495829582,0.00040898146107792854,0.07381631433963776,0.0,0.040786612778902054,0.0,0.07435043156147003,0.007366809993982315,0.0066453563049435616,0.07668447494506836,0.034683410078287125,0.033754561096429825,0.008710827678442001,0.01768617145717144,0.07677959650754929,0.003740927204489708,4.1804276406764984e-05,0.0034005548804998398,0.0,0.036293406039476395,0.07507693767547607,0.008100803941488266,0.015288137830793858,0.07335206121206284,0.004314873833209276,0.007424952462315559,0.0,0.02984367497265339
31,0.002517370507121086,0.016655035316944122,0.0019502862123772502,0.06442197412252426,0.07555001229047775,0.013263904489576817,0.004908083938062191,0.026410043239593506,0.034468211233615875,0.009143490344285965,0.0067264363169670105,0.016732363030314445,0.0158837903290987,0.0009771663462743163,0.0729069784283638,0.0,0.04077456146478653,0.0,0.07359302043914795,0.007109705824404955,0.0073098549619317055,0.07604053616523743,0.034289754927158356,0.03277420997619629,0.011582091450691223,0.017886698246002197,0.07609400153160095,0.004798617213964462,0.0007417646702378988,0.002376703079789877,0.0,0.03538864478468895,0.07462766766548157,0.00878175813704729,0.015659477561712265,0.07241452485322952,0.006315458565950394,0.007685241289436817,0.0,0.03124058246612549
32,0.003016415052115917,0.016342803835868835,0.0015792882768437266,0.06447412818670273,0.07685965299606323,0.012725348584353924,0.005559341982007027,0.02632782980799675,0.03505410626530647,0.008627405390143394,0.006520621012896299,0.0161101296544075,0.0173147264868021,0.0,0.07351836562156677,0.0,0.04081621766090393,0.0,0.07288070768117905,0.007008538581430912,0.007736636325716972,0.07679708302021027,0.03403179720044136,0.027849195525050163,0.012034453451633453,0.018485847860574722,0.07698755711317062,0.005348398815840483,0.0003145610971841961,0.003007959108799696,0.0,0.033626727759838104,0.07559549808502197,0.007102584466338158,0.01491929404437542,0.07290168851613998,0.007800191640853882,0.006946975365281105,0.0,0.03377795219421387
33,0.0024660704657435417,0.01631350815296173,0.001408260315656662,0.06460148841142654,0.07649015635251999,0.013531630858778954,0.004729877226054668,0.02605707384645939,0.03461797907948494,0.008388256654143333,0.00714348629117012,0.017651300877332687,0.017516272142529488,0.0,0.0728146955370903,0.0,0.04098551720380783,0.0,0.07216411083936691,0.006450556218624115,0.008559445850551128,0.07618564367294312,0.03378376364707947,0.028813691809773445,0.012716920115053654,0.018511226400732994,0.07631346583366394,0.006098255515098572,0.0003304782439954579,0.0014217447023838758,0.0,0.034780338406562805,0.07534540444612503,0.008078784681856632,0.01440359279513359,0.07205644994974136,0.008913938887417316,0.006579889450222254,0.0,0.03377675637602806
34,0.002240188419818878,0.015962127596139908,0.00269490503706038,0.06436440348625183,0.07690506428480148,0.012144813314080238,0.004315198864787817,0.025719279423356056,0.03459227457642555,0.008937682025134563,0.008382814936339855,0.0189059991389513,0.01922435685992241,0.0,0.07274700701236725,0.0,0.040712639689445496,0.0,0.07130733877420425,0.006470520980656147,0.007329105865210295,0.07629899680614471,0.0326354056596756,0.02762136235833168,0.014564336277544498,0.017825081944465637,0.07617515325546265,0.005268031731247902,0.0,0.0011083943536505103,0.0,0.035915445536375046,0.07580705732107162,0.007661356590688229,0.013778727501630783,0.07185211032629013,0.009029877372086048,0.006435057148337364,0.0,0.03506786376237869
