token_id,domain,question,market_id,market_slug,mean_weight,total_contribution,mean_step_contribution,contribution_share_of_total_return
54935126197359005865759470122412489520668573958432708236792605627229004170180,tennis,Will Hubert Hurkacz win the 2026 Men's US Open?,1088491,will-hubert-hurkacz-win-the-2026-mens-us-open,0.04914224106868596,0.6088253901183802,0.0004392679582383696,0.596784984881742
95140346952277551620015228752585531762813913098320669805735291271863965388665,nba-champion,Will the Orlando Magic win the 2026 NBA Finals?,553864,will-the-orlando-magic-win-the-2026-nba-finals,0.05009684095287223,0.1875755358025517,0.00013533588441742546,0.18386595748962506
16762206059532490206526748978074790856743627357242377760896424862385852889561,basketball,Will Jamal Murray win the 2025–2026 NBA Clutch Player of the Year?,643725,nba-2025-26-clutch-player-of-the-year-jamal-murray,0.05001073845106459,0.14887323420031678,0.00010741214588767445,0.14592905004217543
11843131838379676792721059608342146205696413823676149302931627463939711085828,serie-a,Will AC Milan win the 2025–26 Serie A league?,566514,will-ac-milan-win-the-202526-serie-a-league,0.050137164978042104,0.06998039367567802,5.0490904527906216e-05,0.06859642987891389
19730444129256957174015889379846911816814301308831812906398054285035177752584,ligue-1,Will Rennes win the 2025–26 French Ligue 1?,566739,will-rennes-win-the-202526-french-ligue-1,0.049918196977118925,0.0665263716694294,4.7998825158318474e-05,0.0652107161681577
57301498276970257025109591078431189727442302532145853906375186182281603517458,airdrops,MegaETH market cap (FDV) >$2B one day after launch?,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,0.05013045643766259,0.04967208614402089,3.5838445991357064e-05,0.04868974858742371
88657857917663921842097927058013051966750383205171131721194307619909198186324,la-liga,Will Real Madrid win the 2025–26 La Liga?,566227,will-real-madrid-win-the-202526-la-liga,0.049954476018739556,0.04793071931701755,3.458204856927673e-05,0.046982819815408
49662274238485451283220527378586398370959042852997899886824914466317758572224,ligue-1,Will Marseille win the 2025–26 French Ligue 1?,566733,will-marseille-win-the-202526-french-ligue-1,0.04991948345099585,-0.041499204535184714,-2.9941706013841784e-05,-0.04067849756778212
31317702573839002987249831884538721320741670016050389364356636973937868446333,new-mexico-primary,Will Duke Rodriguez win the 2026 New Mexico Governor Republican primary election?,824264,will-duke-rodriguez-win-the-2026-new-mexico-governor-republican-primary-election,0.05009519172215865,-0.03925471698212015,-2.8322306624906314e-05,-0.03847839801187752
103950812176015306889097643332505690876545410954871160290129574415932884036868,roland-garros,Will Taylor Fritz win the 2026 Men's French Open?,1087523,will-taylor-fritz-win-the-2026-mens-french-open,0.050101162509004864,-0.03829300359286692,-2.7628429720683205e-05,-0.03753570389993442
7345183309756257693783741573478340128830660331823026035095352170224920670792,primaries,Will Connie Chan receive the most votes in the CA-11 primary?,700769,will-connie-chan-receive-the-most-votes-in-the-ca-11-primary,0.050098435193102926,-0.0361313862191774,-2.606882122595772e-05,-0.03541683564539829
13894075309136465288344590624962399806634179813543146659957916315803696399619,comex-silver-futures,Will Silver (SI) hit (HIGH) $200 by end of June?,1032334,si-hit-200-high-jun-2026-446-464-464,0.05012931080214465,0.035488994986767865,2.5605335488288503e-05,0.03478714863144648
2317130722330994677503722994963086323403276367952762140016618274858179343506,la-liga,Will Villarreal win the 2025–26 La Liga?,566230,will-villarreal-win-the-202526-la-liga,0.04989815652811317,-0.03338386047257872,-2.4086479417444965e-05,-0.03272364620593147
38980554868563368105197970502286544690071489173012608306074305645705239965852,league-of-legends,Will BRION win the LCK 2026 season playoffs?,693573,will-brion-win-the-lck-2026-season-playoffs,0.05009878934515126,-0.03327697763136042,-2.4009363370389913e-05,-0.032618877127939865
115394635451048754011327777276076337527696490170069916864086987480603951060926,hockey,Will the Ottawa Senators win the Eastern Conference?,629097,will-the-ottawa-senators-win-the-eastern-conference,0.04991557642792099,-0.027954101415361976,-2.0168904340088004e-05,-0.027401268510345328
108548893345759572446077602443398325305734327289834850738242401844282632332811,epstein,Epstein client list released by June 30?,996893,epstein-client-list-released-by-june-30,0.05011075408540747,0.023440313632738245,1.691220319822384e-05,0.022976747428711856
65396033350506725313266693161572493847482432654933099338943748693899562511370,south-dakota-primary,Will Dusty Johnson win the 2026 South Dakota Governor Republican primary election?,906979,will-dusty-johnson-win-the-2026-south-dakota-governor-republican-primary-election,0.050133736426293395,0.016795564347807067,1.2118011794954593e-05,0.0164634076995991
59261866601270864198456845856841875150453626184437295894384368539724334278520,hockey,Will the Los Angeles Kings win the Western Conference?,629120,will-the-los-angeles-kings-win-the-western-conference-195,0.04990793376551802,0.015126250542793353,1.0913600680226085e-05,0.014827106996544834
24315108267836543154857233535536136482524552716493402526894829400485516895736,nba,Will the Phoenix Suns win the NBA Western Conference Finals?,564222,will-the-phoenix-suns-win-the-nba-western-conference-finals,0.05008024423372053,-0.013417848171608212,-9.680987136802462e-06,-0.013152490760416089
73768610008619570600930429495180540710817177537162503586781057110775077618432,awards,Will Nikola Jokic win the 2025–2026 NBA MVP?,564161,will-nikola-jokic-win-the-20252026-nba-mvp,0.05012110177740498,0.01315169393496291,9.488956663032403e-06,0.012891600109877199
