step,baseline_return,pm_return,combined_return,baseline_cumulative,pm_cumulative,combined_cumulative
4903,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4904,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4905,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4906,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4907,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4908,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4909,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4910,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4911,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4912,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4913,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4914,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4915,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4916,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4917,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4918,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4919,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4920,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4921,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4922,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4923,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4924,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4925,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4926,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4927,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4928,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4929,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4930,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4931,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4932,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4933,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4934,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4935,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4936,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4937,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4938,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4939,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4940,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4941,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4942,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4943,0.0,0.0,0.0,0.9968483583684453,0.9582927173037228,0.9582927173037228
4944,0.0018824567811054336,1.3171682605099718e-09,1.3171682605099718e-09,0.9987248823203897,0.9582927185659554,0.9582927185659554
4945,0.0,0.0,0.0,0.9987248823203897,0.9582927185659554,0.9582927185659554
4946,0.0,0.0,0.0,0.9987248823203897,0.9582927185659554,0.9582927185659554
4947,0.0,0.0,0.0,0.9987248823203897,0.9582927185659554,0.9582927185659554
4948,0.0,0.0,0.0,0.9987248823203897,0.9582927185659554,0.9582927185659554
4949,0.0,0.0,0.0,0.9987248823203897,0.9582927185659554,0.9582927185659554
4950,0.0,0.0,0.0,0.9987248823203897,0.9582927185659554,0.9582927185659554
4951,0.0004273504273504278,1.3874072640988818e-10,1.3874072640988818e-10,0.9991516878256548,0.9582927186989098,0.9582927186989098
4952,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4953,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4954,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4955,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4956,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4957,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4958,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4959,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4960,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4961,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4962,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4963,0.0,0.0,0.0,0.9991516878256548,0.9582927186989098,0.9582927186989098
4964,-0.0019230769230769247,-1.2413262213000901e-09,-1.2413262213000901e-09,0.997230242272144,0.9582927175093559,0.9582927175093559
4965,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4966,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4967,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4968,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4969,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4970,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4971,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4972,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4973,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4974,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4975,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4976,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4977,0.0,0.0,0.0,0.997230242272144,0.9582927175093559,0.9582927175093559
4978,0.0001288659793814434,1.694528108896214e-12,1.694528108896214e-12,0.9973587513239831,0.9582927175109796,0.9582927175109796
4979,0.0,0.0,0.0,0.9973587513239831,0.9582927175109796,0.9582927175109796
4980,0.0,0.0,0.0,0.9973587513239831,0.9582927175109796,0.9582927175109796
4981,-0.00017241379310344843,-8.72250930487538e-11,-8.72250930487538e-11,0.9971867929185825,0.9582927174273923,0.9582927174273923
4982,0.0,0.0,0.0,0.9971867929185825,0.9582927174273923,0.9582927174273923
4983,0.0,0.0,0.0,0.9971867929185825,0.9582927174273923,0.9582927174273923
4984,0.0,0.0,0.0,0.9971867929185825,0.9582927174273923,0.9582927174273923
4985,0.0,0.0,0.0,0.9971867929185825,0.9582927174273923,0.9582927174273923
4986,-0.00043859649122806574,-4.882839551792959e-11,-4.882839551792959e-11,0.9967494302901094,0.9582927173806004,0.9582927173806004
4987,0.0,0.0,0.0,0.9967494302901094,0.9582927173806004,0.9582927173806004
4988,0.0,0.0,0.0,0.9967494302901094,0.9582927173806004,0.9582927173806004
4989,0.0,0.0,0.0,0.9967494302901094,0.9582927173806004,0.9582927173806004
4990,0.0001282051282051283,1.6858382211582847e-12,1.6858382211582847e-12,0.9968772186786082,0.9582927173822159,0.9582927173822159
4991,0.0,0.0,0.0,0.9968772186786082,0.9582927173822159,0.9582927173822159
4992,0.0,0.0,0.0,0.9968772186786082,0.9582927173822159,0.9582927173822159
4993,1.8409425625918444e-05,2.5295810283608126e-12,2.5295810283608126e-12,0.9968955706156237,0.95829271738464,0.95829271738464
4994,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
4995,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
4996,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
4997,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
4998,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
4999,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5000,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5001,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5002,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5003,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5004,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5005,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5006,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5007,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5008,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5009,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5010,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5011,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5012,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5013,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5014,0.0,0.0,0.0,0.9968955706156237,0.95829271738464,0.95829271738464
5015,-0.0004464285714285718,-4.970033115217887e-11,-4.970033115217887e-11,0.9964505279501703,0.9582927173370125,0.9582927173370125
5016,0.0,0.0,0.0,0.9964505279501703,0.9582927173370125,0.9582927173370125
5017,0.0,0.0,0.0,0.9964505279501703,0.9582927173370125,0.9582927173370125
5018,0.0,0.0,0.0,0.9964505279501703,0.9582927173370125,0.9582927173370125
5019,0.0,0.0,0.0,0.9964505279501703,0.9582927173370125,0.9582927173370125
5020,-1.8395879323029618e-05,-2.5277196736673905e-12,-2.5277196736673905e-12,0.9964321973665067,0.9582927173345902,0.9582927173345902
5021,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5022,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5023,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5024,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5025,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5026,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5027,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5028,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5029,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5030,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5031,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5032,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5033,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5034,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5035,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5036,0.0,0.0,0.0,0.9964321973665067,0.9582927173345902,0.9582927173345902
5037,-0.0010869565217391315,-1.6852006505228305e-11,-1.6852006505228305e-11,0.9953491188911082,0.9582927173184411,0.9582927173184411
5038,0.0,0.0,0.0,0.9953491188911082,0.9582927173184411,0.9582927173184411
5039,0.0,0.0,0.0,0.9953491188911082,0.9582927173184411,0.9582927173184411
5040,0.0,0.0,0.0,0.9953491188911082,0.9582927173184411,0.9582927173184411
5041,0.0,0.0,0.0,0.9953491188911082,0.9582927173184411,0.9582927173184411
5042,0.0,0.0,0.0,0.9953491188911082,0.9582927173184411,0.9582927173184411
5043,0.0,0.0,0.0,0.9953491188911082,0.9582927173184411,0.9582927173184411
5044,0.0,0.0,0.0,0.9953491188911082,0.9582927173184411,0.9582927173184411
5045,0.0,0.0,0.0,0.9953491188911082,0.9582927173184411,0.9582927173184411
5046,0.0,0.0,0.0,0.9953491188911082,0.9582927173184411,0.9582927173184411
5047,1.8409425625918444e-05,2.5295810283608126e-12,2.5295810283608126e-12,0.9953674426966843,0.9582927173208652,0.9582927173208652
5048,0.0,0.0,0.0,0.9953674426966843,0.9582927173208652,0.9582927173208652
5049,0.0,0.0,0.0,0.9953674426966843,0.9582927173208652,0.9582927173208652
5050,0.0,0.0,0.0,0.9953674426966843,0.9582927173208652,0.9582927173208652
5051,0.0,0.0,0.0,0.9953674426966843,0.9582927173208652,0.9582927173208652
5052,0.002272727272727275,3.5236013601841005e-11,3.5236013601841005e-11,0.9976296414300858,0.9582927173546316,0.9582927173546316
5053,0.0,0.0,0.0,0.9976296414300858,0.9582927173546316,0.9582927173546316
5054,0.0,0.0,0.0,0.9976296414300858,0.9582927173546316,0.9582927173546316
5055,0.0,0.0,0.0,0.9976296414300858,0.9582927173546316,0.9582927173546316
5056,0.0,0.0,0.0,0.9976296414300858,0.9582927173546316,0.9582927173546316
5057,0.0,0.0,0.0,0.9976296414300858,0.9582927173546316,0.9582927173546316
5058,0.0,0.0,0.0,0.9976296414300858,0.9582927173546316,0.9582927173546316
5059,9.197939661516033e-05,1.2638598368338636e-11,1.2638598368338636e-11,0.99772140280255,0.958292717366743,0.958292717366743
5060,-0.00022321428571428592,-1.0880631713077509e-11,-1.0880631713077509e-11,0.9974986971322816,0.9582927173563162,0.9582927173563162
5061,0.0010416666666666677,1.614983956751046e-11,1.614983956751046e-11,0.9985377582751276,0.9582927173717923,0.9582927173717923
5062,0.0,0.0,0.0,0.9985377582751276,0.9582927173717923,0.9582927173717923
5063,0.0,0.0,0.0,0.9985377582751276,0.9582927173717923,0.9582927173717923
5064,0.00045454545454545487,5.060397353676394e-11,5.060397353676394e-11,0.9989916390743436,0.9582927174202858,0.9582927174202858
5065,0.0,0.0,0.0,0.9989916390743436,0.9582927174202858,0.9582927174202858
5066,0.0,0.0,0.0,0.9989916390743436,0.9582927174202858,0.9582927174202858
5067,0.0,0.0,0.0,0.9989916390743436,0.9582927174202858,0.9582927174202858
5068,0.0,0.0,0.0,0.9989916390743436,0.9582927174202858,0.9582927174202858
5069,0.0,0.0,0.0,0.9989916390743436,0.9582927174202858,0.9582927174202858
5070,0.0,0.0,0.0,0.9989916390743436,0.9582927174202858,0.9582927174202858
5071,0.00019193955685890986,9.034927670067887e-11,9.034927670067887e-11,0.9991833850868532,0.9582927175068668,0.9582927175068668
5072,0.0,0.0,0.0,0.9991833850868532,0.9582927175068668,0.9582927175068668
5073,0.0,0.0,0.0,0.9991833850868532,0.9582927175068668,0.9582927175068668
5074,0.0,0.0,0.0,0.9991833850868532,0.9582927175068668,0.9582927175068668
5075,-0.0009009009009009018,-4.3914621688817335e-11,-4.3914621688817335e-11,0.9982832198750633,0.9582927174647837,0.9582927174647837
5076,0.0,0.0,0.0,0.9982832198750633,0.9582927174647837,0.9582927174647837
5077,0.0009999999999999974,1.5503845984809987e-11,1.5503845984809987e-11,0.9992815030949382,0.958292717479641,0.958292717479641
5078,0.0,0.0,0.0,0.9992815030949382,0.958292717479641,0.958292717479641
5079,0.0,0.0,0.0,0.9992815030949382,0.958292717479641,0.958292717479641
5080,-0.0004464285714285718,-4.970033115217887e-11,-4.970033115217887e-11,0.9988353952810565,0.9582927174320135,0.9582927174320135
5081,0.0,0.0,0.0,0.9988353952810565,0.9582927174320135,0.9582927174320135
5082,0.0,0.0,0.0,0.9988353952810565,0.9582927174320135,0.9582927174320135
5083,0.0,0.0,0.0,0.9988353952810565,0.9582927174320135,0.9582927174320135
5084,-0.00023493747631678688,-1.5935053318975217e-10,-1.5935053318975217e-10,0.9986007314140333,0.9582927172793091,0.9582927172793091
5085,0.0,0.0,0.0,0.9986007314140333,0.9582927172793091,0.9582927172793091
5086,-0.0011682242990654216,-5.694536223666734e-11,-5.694536223666734e-11,0.9974341417745309,0.9582927172247387,0.9582927172247387
5087,0.0,0.0,0.0,0.9974341417745309,0.9582927172247387,0.9582927172247387
5088,0.0,0.0,0.0,0.9974341417745309,0.9582927172247387,0.9582927172247387
5089,0.0,0.0,0.0,0.9974341417745309,0.9582927172247387,0.9582927172247387
5090,0.0,0.0,0.0,0.9974341417745309,0.9582927172247387,0.9582927172247387
5091,0.0,0.0,0.0,0.9974341417745309,0.9582927172247387,0.9582927172247387
5092,0.0,0.0,0.0,0.9974341417745309,0.9582927172247387,0.9582927172247387
5093,-5.4704595185993654e-05,-7.516785637886734e-12,-7.516785637886734e-12,0.9973795775435805,0.9582927172175355,0.9582927172175355
5094,0.0,0.0,0.0,0.9973795775435805,0.9582927172175355,0.9582927172175355
5095,-0.001470588235294116,-7.168416187439285e-11,-7.168416187439285e-11,0.9959128428707223,0.958292717148841,0.958292717148841
5096,-0.0006302521008403368,-2.0461342424315444e-10,-2.0461342424315444e-10,0.9952851667092492,0.9582927169527614,0.9582927169527614
5097,0.0,0.0,0.0,0.9952851667092492,0.9582927169527614,0.9582927169527614
5098,0.0,0.0,0.0,0.9952851667092492,0.9582927169527614,0.9582927169527614
5099,0.0,0.0,0.0,0.9952851667092492,0.9582927169527614,0.9582927169527614
5100,0.0,0.0,0.0,0.9952851667092492,0.9582927169527614,0.9582927169527614
5101,0.0,0.0,0.0,0.9952851667092492,0.9582927169527614,0.9582927169527614
5102,-0.0002551020408163267,-3.3544740114884234e-12,-3.3544740114884234e-12,0.9950312674320274,0.9582927169495469,0.9582927169495469
5103,0.0,0.0,0.0,0.9950312674320274,0.9582927169495469,0.9582927169495469
5104,0.0,0.0,0.0,0.9950312674320274,0.9582927169495469,0.9582927169495469
5105,-5.482456140351085e-05,-7.533269816917746e-12,-7.533269816917746e-12,0.9949767152792077,0.9582927169423278,0.9582927169423278
5106,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5107,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5108,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5109,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5110,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5111,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5112,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5113,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5114,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5115,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5116,0.0,0.0,0.0,0.9949767152792077,0.9582927169423278,0.9582927169423278
5117,3.6630036630036664e-05,5.033217635918483e-12,5.033217635918483e-12,0.9950131613127345,0.9582927169471511,0.9582927169471511
5118,0.0,0.0,0.0,0.9950131613127345,0.9582927169471511,0.9582927169471511
5119,-0.00026041666666666693,-1.2694070331923762e-11,-1.2694070331923762e-11,0.994754043301976,0.9582927169349865,0.9582927169349865
5120,0.0,0.0,0.0,0.994754043301976,0.9582927169349865,0.9582927169349865
5121,0.0,0.0,0.0,0.994754043301976,0.9582927169349865,0.9582927169349865
5122,0.0,0.0,0.0,0.994754043301976,0.9582927169349865,0.9582927169349865
5123,0.0,0.0,0.0,0.994754043301976,0.9582927169349865,0.9582927169349865
5124,0.0,0.0,0.0,0.994754043301976,0.9582927169349865,0.9582927169349865
5125,0.0,0.0,0.0,0.994754043301976,0.9582927169349865,0.9582927169349865
5126,0.004932052483598876,2.1528325528985173e-09,2.1528325528985173e-09,0.9996602224518136,0.9582927189980303,0.9582927189980303
5127,0.0,0.0,0.0,0.9996602224518136,0.9582927189980303,0.9582927189980303
5128,0.0,0.0,0.0,0.9996602224518136,0.9582927189980303,0.9582927189980303
5129,0.0,0.0,0.0,0.9996602224518136,0.9582927189980303,0.9582927189980303
5130,3.6576444769568435e-05,5.025853747643548e-12,5.025853747643548e-12,0.9996967864687285,0.9582927190028464,0.9582927190028464
5131,0.0,0.0,0.0,0.9996967864687285,0.9582927190028464,0.9582927190028464
5132,0.0,0.0,0.0,0.9996967864687285,0.9582927190028464,0.9582927190028464
5133,0.0,0.0,0.0,0.9996967864687285,0.9582927190028464,0.9582927190028464
5134,0.0,0.0,0.0,0.9996967864687285,0.9582927190028464,0.9582927190028464
5135,0.0,0.0,0.0,0.9996967864687285,0.9582927190028464,0.9582927190028464
5136,0.0,0.0,0.0,0.9996967864687285,0.9582927190028464,0.9582927190028464
5137,0.0,0.0,0.0,0.9996967864687285,0.9582927190028464,0.9582927190028464
5138,0.0,0.0,0.0,0.9996967864687285,0.9582927190028464,0.9582927190028464
5139,0.0,0.0,0.0,0.9996967864687285,0.9582927190028464,0.9582927190028464
5140,0.0,0.0,0.0,0.9996967864687285,0.9582927190028464,0.9582927190028464
5141,0.0001269035532994925,1.668723112314038e-12,1.668723112314038e-12,0.9998236515431536,0.9582927190044455,0.9582927190044455
5142,0.0,0.0,0.0,0.9998236515431536,0.9582927190044455,0.9582927190044455
5143,0.0,0.0,0.0,0.9998236515431536,0.9582927190044455,0.9582927190044455
5144,-3.65230094959825e-05,-5.018511375477523e-12,-5.018511375477523e-12,0.9997871349744339,0.9582927189996362,0.9582927189996362
5145,0.0,0.0,0.0,0.9997871349744339,0.9582927189996362,0.9582927189996362
5146,0.0,0.0,0.0,0.9997871349744339,0.9582927189996362,0.9582927189996362
5147,0.0,0.0,0.0,0.9997871349744339,0.9582927189996362,0.9582927189996362
5148,0.0,0.0,0.0,0.9997871349744339,0.9582927189996362,0.9582927189996362
5149,0.0,0.0,0.0,0.9997871349744339,0.9582927189996362,0.9582927189996362
5150,0.0,0.0,0.0,0.9997871349744339,0.9582927189996362,0.9582927189996362
5151,0.0,0.0,0.0,0.9997871349744339,0.9582927189996362,0.9582927189996362
5152,0.0,0.0,0.0,0.9997871349744339,0.9582927189996362,0.9582927189996362
5153,0.00012626262626262637,1.6602952178074016e-12,1.6602952178074016e-12,0.9999133707237994,0.9582927190012271,0.9582927190012271
5154,0.0,0.0,0.0,0.9999133707237994,0.9582927190012271,0.9582927190012271
5155,5.486466715435468e-05,7.5387806214656e-12,7.5387806214656e-12,0.9999682306380673,0.9582927190084516,0.9582927190084516
5156,0.0,0.0,0.0,0.9999682306380673,0.9582927190084516,0.9582927190084516
5157,0.0,0.0,0.0,0.9999682306380673,0.9582927190084516,0.9582927190084516
5158,0.0,0.0,0.0,0.9999682306380673,0.9582927190084516,0.9582927190084516
5159,-0.001449275362318838,-1.1943146149989602e-11,-1.1943146149989602e-11,0.998519001318302,0.9582927189970066,0.9582927189970066
5160,0.00045454545454545487,5.060397353676394e-11,5.060397353676394e-11,0.9989728735916285,0.9582927190455001,0.9582927190455001
5161,0.0,0.0,0.0,0.9989728735916285,0.9582927190455001,0.9582927190455001
5162,0.0,0.0,0.0,0.9989728735916285,0.9582927190455001,0.9582927190455001
5163,0.0,0.0,0.0,0.9989728735916285,0.9582927190455001,0.9582927190455001
5164,0.0,0.0,0.0,0.9989728735916285,0.9582927190455001,0.9582927190455001
5165,-0.0001256281407035177,-1.6519520257581183e-12,-1.6519520257581183e-12,0.9988473744869059,0.9582927190439171,0.9582927190439171
5166,0.0,0.0,0.0,0.9988473744869059,0.9582927190439171,0.9582927190439171
5167,3.6496350364963534e-05,5.014848228488123e-12,5.014848228488123e-12,0.9988838287706463,0.9582927190487228,0.9582927190487228
5168,0.00017482517482517501,8.844502442006506e-11,8.844502442006506e-11,0.9990584588106413,0.958292719133479,0.958292719133479
5169,0.0,0.0,0.0,0.9990584588106413,0.958292719133479,0.958292719133479
5170,0.0,0.0,0.0,0.9990584588106413,0.958292719133479,0.958292719133479
5171,0.0,0.0,0.0,0.9990584588106413,0.958292719133479,0.958292719133479
5172,0.0,0.0,0.0,0.9990584588106413,0.958292719133479,0.958292719133479
5173,0.0,0.0,0.0,0.9990584588106413,0.958292719133479,0.958292719133479
5174,0.0007692307692307699,6.339054494994497e-12,6.339054494994497e-12,0.9998269653174188,0.9582927191395538,0.9582927191395538
5175,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5176,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5177,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5178,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5179,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5180,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5181,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5182,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5183,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5184,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5185,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5186,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5187,0.0,0.0,0.0,0.9998269653174188,0.9582927191395538,0.9582927191395538
5188,-5.466472303207204e-05,-7.511306931154136e-12,-7.511306931154136e-12,0.9997723100532797,0.9582927191323558,0.9582927191323558
5189,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5190,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5191,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5192,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5193,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5194,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5195,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5196,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5197,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5198,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5199,0.0,0.0,0.0,0.9997723100532797,0.9582927191323558,0.9582927191323558
5200,-0.00018656716417910464,-1.537454243518468e-12,-1.537454243518468e-12,0.9995857853685683,0.9582927191308825,0.9582927191308825
5201,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5202,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5203,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5204,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5205,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5206,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5207,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5208,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5209,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5210,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5211,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
5212,0.0,0.0,0.0,0.9995857853685683,0.9582927191308825,0.9582927191308825
