step,103367863677987537227281870345670478293273189433945337168589532296599991222509,103950812176015306889097643332505690876545410954871160290129574415932884036868,104812555872482040859204311862207595317318459151981099582262357665296846969541,108548893345759572446077602443398325305734327289834850738242401844282632332811,112756092474812837006608949040243623978128713942944679964506537771973932337876,11843131838379676792721059608342146205696413823676149302931627463939711085828,2317130722330994677503722994963086323403276367952762140016618274858179343506,24315108267836543154857233535536136482524552716493402526894829400485516895736,49662274238485451283220527378586398370959042852997899886824914466317758572224,50252300898375978140712321807178556639478099096013757990329224333771594910605,5906729942132388187374842778427213872782907171873674796265663843960406830445,59261866601270864198456845856841875150453626184437295894384368539724334278520,65396033350506725313266693161572493847482432654933099338943748693899562511370,7345183309756257693783741573478340128830660331823026035095352170224920670792,76953082602184447446392227868698611312931515419726728725776351799308439033216,77648433824716730185008177852682080573261442860361580435966309914289533557558,82402823484466457361170410951601106261368113664328436062375970009969959380598,92206458231325096769152348269441704588222763710040504959674288895806154976594,96156230578747105661476819749931380321917772151891667564189808442987244872145,98810428566585620214182469727337381592083535564740818468562839338072997379864
17,0.07812853157520294,0.07703302800655365,0.042546454817056656,0.01353179756551981,0.015002727508544922,0.07806576043367386,0.07703734934329987,0.07711032778024673,0.07806174457073212,0.0,0.011787615716457367,0.03639763593673706,0.0111389746889472,0.016693349927663803,0.07166629284620285,0.07237663865089417,0.07752247154712677,0.010484272614121437,0.07811688631772995,0.077298104763031
18,0.0780656486749649,0.07703032344579697,0.0433642715215683,0.014241445809602737,0.014959136955440044,0.07745429873466492,0.07788784056901932,0.07714361697435379,0.0781124010682106,0.0,0.009985391050577164,0.035771071910858154,0.010981268249452114,0.017084414139389992,0.07190890610218048,0.07200881093740463,0.07829825580120087,0.010790804401040077,0.07780339568853378,0.0771087110042572
19,0.07724617421627045,0.07679030299186707,0.044315237551927567,0.014720967039465904,0.01591089740395546,0.07701671123504639,0.07761417329311371,0.07646548002958298,0.07821183651685715,0.0,0.008843649178743362,0.03602844104170799,0.01142139919102192,0.01600000634789467,0.07193071395158768,0.07271696627140045,0.07780791074037552,0.010666598565876484,0.0786842554807663,0.07760835438966751
20,0.07703015953302383,0.07612080127000809,0.043301165103912354,0.014281577430665493,0.017692850902676582,0.07647983729839325,0.07792142778635025,0.07664161920547485,0.07755464315414429,0.0,0.007925772108137608,0.034392282366752625,0.011652548797428608,0.017487097531557083,0.07268356531858444,0.07320315390825272,0.07758862525224686,0.01159864105284214,0.07891181856393814,0.0775323286652565
21,0.076922707259655,0.07600761204957962,0.043165404349565506,0.012458840385079384,0.017908139154314995,0.07692547887563705,0.07740309834480286,0.07669668644666672,0.07737761735916138,0.0,0.006829128134995699,0.0330423042178154,0.012901661917567253,0.019022610038518906,0.07266314327716827,0.07467999309301376,0.07717113941907883,0.012325424700975418,0.0784880667924881,0.07801097631454468
22,0.07730688899755478,0.07554277032613754,0.043230827897787094,0.011662931181490421,0.01939469762146473,0.07659181952476501,0.07702181488275528,0.07714951038360596,0.07662177830934525,0.0,0.007094244007021189,0.03128563612699509,0.014746314845979214,0.02009744569659233,0.07342419028282166,0.07493568956851959,0.07774976640939713,0.011363810859620571,0.0776779055595398,0.07710197567939758
23,0.07671155780553818,0.07567600905895233,0.04359806701540947,0.012843205593526363,0.01966843381524086,0.07645153254270554,0.07596732676029205,0.07699564099311829,0.07599346339702606,0.0,0.007850179448723793,0.03056368976831436,0.016223030164837837,0.01967446878552437,0.073576919734478,0.0746903270483017,0.07704043388366699,0.012515677139163017,0.07729417830705643,0.07666583359241486
24,0.07676292210817337,0.07638009637594223,0.043669506907463074,0.012526960112154484,0.01920071430504322,0.07609952986240387,0.07595361024141312,0.0774596631526947,0.0752003937959671,0.0,0.007021594792604446,0.030418213456869125,0.019658397883176804,0.017965978011488914,0.0749892145395279,0.07391638308763504,0.07736992090940475,0.012877345085144043,0.07675430178642273,0.07577525824308395
25,0.07641968876123428,0.07766050845384598,0.0433596670627594,0.011939811520278454,0.020728029310703278,0.07671790570020676,0.07596423476934433,0.07679945975542068,0.0754493921995163,0.0,0.004822294227778912,0.029646841809153557,0.020102791488170624,0.01841922104358673,0.07609551399946213,0.07397138327360153,0.07716483622789383,0.012609719298779964,0.07655759155750275,0.0755712017416954
26,0.07738423347473145,0.07811661809682846,0.043048758059740067,0.012654795311391354,0.021847788244485855,0.07702512294054031,0.07702521979808807,0.07749799638986588,0.07606663554906845,0.0,0.0012183852959424257,0.02738114446401596,0.01910432055592537,0.017420673742890358,0.07788082212209702,0.07472485303878784,0.07770189642906189,0.011571488343179226,0.07697451859712601,0.07535486668348312
27,0.07717552036046982,0.07835344225168228,0.04255839064717293,0.013264918699860573,0.021742219105362892,0.07749658077955246,0.07700610905885696,0.07667990773916245,0.077171690762043,0.0,0.0027131568640470505,0.02772756852209568,0.019035330042243004,0.016262641176581383,0.07870551943778992,0.07499443739652634,0.07720044255256653,0.01096962671726942,0.07529827952384949,0.07564415782690048
28,0.07771365344524384,0.07759252190589905,0.04261940345168114,0.013543604873120785,0.022237028926610947,0.0775403156876564,0.07783649861812592,0.07643570750951767,0.07786049693822861,0.00010920328350039199,0.003165382659062743,0.02619042620062828,0.016932087019085884,0.017375700175762177,0.08030442893505096,0.07519593834877014,0.07728986442089081,0.009189652279019356,0.07489051669836044,0.0759776309132576
29,0.07782818377017975,0.07731163501739502,0.041908130049705505,0.01232769712805748,0.021441789343953133,0.07855463027954102,0.07837020605802536,0.07608146220445633,0.07900357246398926,0.001672775368206203,0.0038344403728842735,0.025312121957540512,0.01463110651820898,0.01828450709581375,0.07986394315958023,0.07642076909542084,0.07698308676481247,0.009238756261765957,0.07376383244991302,0.07716741412878036
30,0.07845725864171982,0.07702405750751495,0.042422011494636536,0.013750632293522358,0.022181224077939987,0.0782284289598465,0.07921120524406433,0.07675980031490326,0.07841235399246216,0.003207574598491192,0.0021138559095561504,0.024233652278780937,0.011123218573629856,0.019681377336382866,0.07800701260566711,0.07645917683839798,0.07745559513568878,0.011078358627855778,0.07280804216861725,0.07738518714904785
31,0.07806700468063354,0.0778883695602417,0.043011873960494995,0.01406082883477211,0.022568676620721817,0.07853616774082184,0.0787004679441452,0.0770268589258194,0.07799448817968369,0.002633550437167287,0.0,0.024473972618579865,0.01217015739530325,0.019181469455361366,0.07778725028038025,0.0768505185842514,0.07770296186208725,0.011514012701809406,0.07147656381130219,0.07835480570793152
32,0.07799506187438965,0.07805027067661285,0.04442306235432625,0.013782995752990246,0.021851014345884323,0.07792885601520538,0.07809426635503769,0.0776158943772316,0.07708211243152618,0.003247648710384965,0.0,0.024793872609734535,0.011020391248166561,0.018126435577869415,0.07777369022369385,0.0767284706234932,0.07848313450813293,0.012699886225163937,0.07182938605546951,0.07847361266613007
33,0.0773668885231018,0.07897600531578064,0.045158710330724716,0.013232861645519733,0.022888343781232834,0.07765752077102661,0.07696803659200668,0.07731358706951141,0.07708725333213806,0.00420313561335206,0.0,0.025722695514559746,0.008835751563310623,0.018589535728096962,0.07748826593160629,0.07641686499118805,0.07851171493530273,0.012988525442779064,0.07186127454042435,0.0787331610918045
34,0.07735086232423782,0.07792312651872635,0.04664338380098343,0.014249209314584732,0.02198169380426407,0.07690057903528214,0.07659944891929626,0.077580526471138,0.07703614234924316,0.0032888706773519516,0.0,0.027219686657190323,0.009480263106524944,0.01776067167520523,0.07808376103639603,0.07535973936319351,0.07862718403339386,0.014604554511606693,0.07165059447288513,0.07765966653823853
35,0.07705327868461609,0.07689043879508972,0.04735537990927696,0.015009157359600067,0.022920632734894753,0.07683185487985611,0.07607775181531906,0.07714805006980896,0.07750110328197479,0.003533245762810111,0.0,0.027688730508089066,0.009034146554768085,0.0187323447316885,0.0766587033867836,0.07599502056837082,0.0777054950594902,0.016555732116103172,0.07041055709123611,0.07689844071865082
36,0.0775996595621109,0.07590974867343903,0.04846701771020889,0.01577048934996128,0.023285306990146637,0.07659038156270981,0.07636071741580963,0.07722793519496918,0.07736779749393463,0.004280309192836285,0.0,0.02789667807519436,0.008603212423622608,0.019412098452448845,0.07605138421058655,0.07635757327079773,0.07723376899957657,0.015884222462773323,0.069718137383461,0.07598359882831573
37,0.07708735018968582,0.07539820671081543,0.04897693917155266,0.017970150336623192,0.023765530437231064,0.0769348070025444,0.07625894993543625,0.07635247707366943,0.07753049582242966,0.005077102687209845,0.0,0.028880830854177475,0.00866357795894146,0.016688689589500427,0.07509782165288925,0.07716608792543411,0.07625444233417511,0.017639800906181335,0.06858066469430923,0.07567603886127472
38,0.07693175226449966,0.07408129423856735,0.049829885363578796,0.01793025992810726,0.024681735783815384,0.07666242867708206,0.07666969299316406,0.07565931975841522,0.0770416408777237,0.0056091430597007275,0.0,0.02787541225552559,0.009724486619234085,0.017052974551916122,0.07481735199689865,0.07741992175579071,0.07591410726308823,0.018166691064834595,0.06859228014945984,0.07533963024616241
39,0.07646997272968292,0.07347848266363144,0.04996263608336449,0.019081350415945053,0.025869794189929962,0.07711466401815414,0.07667552679777145,0.07521524280309677,0.07727637887001038,0.006103206425905228,0.0,0.028376692906022072,0.007516960613429546,0.016591191291809082,0.0734463483095169,0.07807940244674683,0.0755540207028389,0.01901594176888466,0.06828851252794266,0.07588367164134979
40,0.07639143615961075,0.07251029461622238,0.04960739612579346,0.019713209941983223,0.025353161618113518,0.07680761069059372,0.07691755145788193,0.07545141130685806,0.0766090676188469,0.008528216741979122,0.00022986289695836604,0.02776886709034443,0.0076814983040094376,0.01692676544189453,0.07290901243686676,0.07739520817995071,0.07565689086914062,0.01891624554991722,0.0688989907503128,0.07572723925113678
41,0.076165109872818,0.07196644693613052,0.04931172728538513,0.01962140016257763,0.024535465985536575,0.07719310373067856,0.07647594064474106,0.07524799555540085,0.07637432962656021,0.010123126208782196,0.00014422765525523573,0.028845161199569702,0.005871991161257029,0.01735934615135193,0.07336416095495224,0.07746428996324539,0.07560072839260101,0.019675416871905327,0.06824902445077896,0.07641104608774185
42,0.07643429934978485,0.07176575064659119,0.04983694478869438,0.021160878241062164,0.023838289082050323,0.07686163485050201,0.07652077078819275,0.07539114356040955,0.07555185258388519,0.010501996614038944,0.0009037783602252603,0.029304789379239082,0.003067541867494583,0.016958000138401985,0.07324095815420151,0.07692878693342209,0.07621140033006668,0.02150958962738514,0.06759396195411682,0.07641755044460297
43,0.07624419033527374,0.07221827656030655,0.05049228295683861,0.019885774701833725,0.02450060471892357,0.07722864300012589,0.07604699581861496,0.0754382461309433,0.07558116316795349,0.010679993778467178,0.0009719681111164391,0.030163351446390152,0.0025801779702305794,0.01638062298297882,0.07299724966287613,0.07640819251537323,0.07627410441637039,0.020991763100028038,0.06810816377401352,0.07680831849575043
44,0.07637650519609451,0.07145922631025314,0.051915522664785385,0.020564664155244827,0.02287544682621956,0.07647716253995895,0.07574784010648727,0.07581689953804016,0.07483724504709244,0.009200417436659336,0.0011980084236711264,0.0318976491689682,0.0036123129539191723,0.015008468180894852,0.07392070442438126,0.07468754798173904,0.07658033072948456,0.022385194897651672,0.06926615536212921,0.07617266476154327
45,0.07601948827505112,0.07124802470207214,0.0530843585729599,0.021743085235357285,0.022747253999114037,0.07613809406757355,0.07502155005931854,0.07526722550392151,0.07484419643878937,0.010317765176296234,0.0006192346918396652,0.03252570331096649,0.002978026866912842,0.014993006363511086,0.07367942482233047,0.07405326515436172,0.07637667655944824,0.023236148059368134,0.06899277120828629,0.07611465454101562
46,0.07599453628063202,0.07088174670934677,0.05453632399439812,0.023617425933480263,0.02377971261739731,0.07520414143800735,0.07532192766666412,0.07520132511854172,0.07460679858922958,0.01084156148135662,0.00011190750228706747,0.03173397481441498,0.0035122784320265055,0.014354661107063293,0.07307645678520203,0.07282058149576187,0.07654595375061035,0.023977724835276604,0.06822194904088974,0.07565901428461075
47,0.07556778192520142,0.07113590091466904,0.055194191634655,0.023914674296975136,0.024547362700104713,0.07514262199401855,0.07566072046756744,0.07479418069124222,0.0751182958483696,0.011584160849452019,0.0012722861720249057,0.03231939300894737,0.0029519840609282255,0.013768342323601246,0.07196708768606186,0.07306941598653793,0.07634881138801575,0.02223161794245243,0.06735879927873611,0.07605236768722534
48,0.07602143287658691,0.07067936658859253,0.055449604988098145,0.022879524156451225,0.02477940358221531,0.07490798085927963,0.07661116868257523,0.07475853711366653,0.07515064626932144,0.01018042117357254,0.0013873523566871881,0.034067895263433456,0.002881360240280628,0.01571734808385372,0.07056839764118195,0.07297646999359131,0.0770067572593689,0.020809553563594818,0.06725172698497772,0.07591499388217926
49,0.07606878876686096,0.07159349322319031,0.05569146201014519,0.022948389872908592,0.02569822408258915,0.07543595135211945,0.0768953338265419,0.07440192997455597,0.0758737176656723,0.010985996574163437,0.0,0.034930258989334106,0.0014999441336840391,0.016230743378400803,0.06906965374946594,0.07398486137390137,0.07710746675729752,0.01908663474023342,0.06612725555896759,0.07636979222297668
50,0.07685232907533646,0.07191989570856094,0.05606641620397568,0.021852370351552963,0.025588076561689377,0.0754120722413063,0.07723605632781982,0.07471524924039841,0.07611629366874695,0.011383061297237873,0.0,0.03515642508864403,0.0018733314936980605,0.01599830761551857,0.0688934475183487,0.07482238113880157,0.07769253849983215,0.01612762361764908,0.06560426950454712,0.07668991386890411
51,0.07676360011100769,0.07258828729391098,0.05555187538266182,0.023348672315478325,0.025328055024147034,0.07562501728534698,0.07682505995035172,0.07447480410337448,0.0769026055932045,0.010293310508131981,0.0,0.035679299384355545,0.0007462970679625869,0.01603444665670395,0.0689036175608635,0.07604760676622391,0.07718182355165482,0.016082629561424255,0.06451719999313354,0.07710586488246918
52,0.0768294632434845,0.07198496907949448,0.05491971597075462,0.02632714807987213,0.025622617453336716,0.07539083808660507,0.07648799568414688,0.0745820477604866,0.07644510269165039,0.010570359416306019,0.0,0.03488222509622574,0.0005008840234950185,0.017462583258748055,0.06920564919710159,0.07646948844194412,0.07667572051286697,0.01581340655684471,0.06307455152273178,0.07675524055957794
53,0.07690298557281494,0.07283163070678711,0.055171899497509,0.0272058118134737,0.025320986285805702,0.07602566480636597,0.07667701691389084,0.0746534913778305,0.0768217071890831,0.009970054030418396,0.00026457617059350014,0.03323059156537056,0.0,0.01731770671904087,0.0688353031873703,0.07742173224687576,0.07614388316869736,0.015853658318519592,0.06169302016496658,0.0776582807302475
54,0.07743138819932938,0.07342103123664856,0.0566052608191967,0.026926463469862938,0.02545849420130253,0.07591907680034637,0.07734306156635284,0.07531886547803879,0.07638445496559143,0.010577517561614513,0.0,0.03200843557715416,0.0,0.014067431911826134,0.06928104907274246,0.07706831395626068,0.07615312188863754,0.017561422660946846,0.06106994301080704,0.0774046778678894
55,0.07705359905958176,0.0744658038020134,0.05675661936402321,0.02809407003223896,0.024894163012504578,0.07613316178321838,0.07684651017189026,0.07515330612659454,0.0765194222331047,0.0112583227455616,0.0,0.03164099156856537,0.0,0.014408512972295284,0.06904488801956177,0.07683035731315613,0.07542058825492859,0.01787879690527916,0.0605195127427578,0.07708139717578888
56,0.07717356085777283,0.07568971067667007,0.05732902139425278,0.028559330850839615,0.023100364953279495,0.07589537650346756,0.07660050690174103,0.0755874514579773,0.07634273171424866,0.011904049664735794,0.0,0.03198547288775444,0.0,0.014718543738126755,0.06954172998666763,0.07608023285865784,0.07542677223682404,0.017594007775187492,0.06013521924614906,0.07633605599403381
57,0.07644383609294891,0.07683225721120834,0.05731644853949547,0.027308672666549683,0.02450680173933506,0.07586285471916199,0.07585538923740387,0.07500097155570984,0.07647804915904999,0.011102480813860893,0.0,0.0326724536716938,0.0,0.015812842175364494,0.06892334669828415,0.07553344964981079,0.07526843994855881,0.01795663684606552,0.0609285868704319,0.07619655132293701
58,0.07711727917194366,0.07798857241868973,0.058784369379282,0.026580343022942543,0.022885624319314957,0.07587805390357971,0.07628466188907623,0.07558036595582962,0.07671712338924408,0.00917232409119606,0.0,0.03342568129301071,0.0,0.015939831733703613,0.06845482438802719,0.07537422329187393,0.0762590765953064,0.017688250169157982,0.05958676338195801,0.07628260552883148
59,0.07703088968992233,0.07739587873220444,0.05923852324485779,0.0257636159658432,0.024224821478128433,0.07656919956207275,0.07604952156543732,0.07599996775388718,0.07756754010915756,0.006705175619572401,0.0,0.034148167818784714,0.0,0.015304455533623695,0.06931456923484802,0.07591031491756439,0.0766238272190094,0.0167824886739254,0.0586974062025547,0.07667364925146103
60,0.07643906027078629,0.07820931077003479,0.0599333792924881,0.026293795555830002,0.023472990840673447,0.07616303861141205,0.07588652521371841,0.07702784240245819,0.07710938155651093,0.0058998772874474525,0.0,0.034533821046352386,0.0,0.01638226956129074,0.06958319246768951,0.07545778155326843,0.0765422135591507,0.01749872975051403,0.057500388473272324,0.07606646418571472
61,0.07542453706264496,0.07746049761772156,0.06099393218755722,0.025940245017409325,0.021719342097640038,0.07641509175300598,0.07540350407361984,0.07726144045591354,0.07691790163516998,0.007546200882643461,0.0,0.03442426025867462,0.0,0.01699269562959671,0.06987960636615753,0.07539687305688858,0.07603521645069122,0.01828799583017826,0.057495567947626114,0.07640514522790909
62,0.07530072331428528,0.07720379531383514,0.062129631638526917,0.02415807917714119,0.021651383489370346,0.07641435414552689,0.07606031745672226,0.07798364013433456,0.07661529630422592,0.0071166143752634525,0.0,0.03392060846090317,0.0,0.017999092116951942,0.06953929364681244,0.07513266056776047,0.07647810131311417,0.01849920116364956,0.057335179299116135,0.07646200805902481
63,0.0746125802397728,0.07659140974283218,0.06237705796957016,0.02575371228158474,0.020607030019164085,0.0768890529870987,0.07600408792495728,0.07753045111894608,0.07674150168895721,0.005441728979349136,0.0,0.03499750792980194,0.0,0.017789216712117195,0.0690552145242691,0.07513769716024399,0.07639167457818985,0.01855400949716568,0.05849966034293175,0.07702647894620895
64,0.07461404800415039,0.07642311602830887,0.062463726848363876,0.026367442682385445,0.020615017041563988,0.07684347033500671,0.076583631336689,0.07684843987226486,0.07649243623018265,0.004328293725848198,0.0,0.034130312502384186,0.0011713176500052214,0.018867740407586098,0.06866651028394699,0.07483354210853577,0.07682766765356064,0.017954161390662193,0.059077270328998566,0.07689180970191956
65,0.07429131865501404,0.0759391263127327,0.0627431869506836,0.025840237736701965,0.022159848362207413,0.07723962515592575,0.07673061639070511,0.07610424607992172,0.07709882408380508,0.0037493358831852674,9.269083966501057e-05,0.033659618347883224,0.0011866700369864702,0.018034109845757484,0.06793520599603653,0.075502410531044,0.07677474617958069,0.01739848032593727,0.06011272966861725,0.07740692049264908
66,0.07410261034965515,0.07540766149759293,0.06248334422707558,0.026599662378430367,0.021431563422083855,0.07675173878669739,0.0773865282535553,0.07613053172826767,0.07669521123170853,0.003552599111571908,0.0,0.03316661715507507,0.001101800473406911,0.018414312973618507,0.0686614066362381,0.07532338052988052,0.07730720192193985,0.018869943916797638,0.059410713613033295,0.07720315456390381
67,0.0740257054567337,0.0742073580622673,0.06193383038043976,0.027202492579817772,0.022189108654856682,0.07739821076393127,0.07786677032709122,0.07672033458948135,0.07750879973173141,0.0006873672246001661,0.0,0.03241603448987007,0.0006760784890502691,0.016964225098490715,0.06969069689512253,0.07641607522964478,0.07765810191631317,0.019980115815997124,0.058730728924274445,0.07772797346115112
68,0.07499194890260696,0.07344254851341248,0.06208833307027817,0.028686167672276497,0.0217890627682209,0.07757697999477386,0.07874447852373123,0.07839743793010712,0.07798647880554199,0.0,0.0,0.03243294358253479,6.3490442698821425e-06,0.014991586096584797,0.06823794543743134,0.07732685655355453,0.07872338593006134,0.020098326727747917,0.05721826106309891,0.07726097851991653
69,0.07489973306655884,0.07255686074495316,0.06135593354701996,0.02841375209391117,0.023038117215037346,0.07757090032100677,0.07761617004871368,0.07809913158416748,0.07807774841785431,0.0,0.0,0.03235872834920883,0.0008286615484394133,0.016695428639650345,0.06902200728654861,0.07782560586929321,0.0775407925248146,0.02097228541970253,0.05655907839536667,0.07656914740800858
70,0.0757436528801918,0.07281702756881714,0.06193885952234268,0.028353480622172356,0.02312423102557659,0.07717150449752808,0.07719895988702774,0.07836215198040009,0.07757963985204697,0.0,0.0,0.030707933008670807,0.0018897814443334937,0.018089940771460533,0.06858129799365997,0.07793658971786499,0.0770987868309021,0.021071460098028183,0.05603441223502159,0.076300248503685
71,0.07629379630088806,0.07322873920202255,0.062449079006910324,0.028721721842885017,0.02262738347053528,0.07723339647054672,0.07635123282670975,0.07813030481338501,0.07763185352087021,0.0,0.0,0.029857967048883438,0.0005097119719721377,0.018342524766921997,0.0689081996679306,0.07801990211009979,0.07645703852176666,0.021733364090323448,0.056758031249046326,0.07674578577280045
