token_id,domain,question,market_id,market_slug,mean_weight,total_contribution,mean_step_contribution,contribution_share_of_total_return
94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,Felix Protocol FDV above $300M one day after launch?,716905,felix-protocol-fdv-above-300m-one-day-after-launch-953-129,0.023300853126172576,0.07084900509882781,3.348251658734774e-05,0.8680452739304617
75712298340810272859765060308006832993211601931382911468417184675550881103879,colombia-election,Will Juan Manuel Galán win the 2026 Colombian presidential election?,569364,will-juan-manuel-galn-win-the-2026-colombian-presidential-election,0.02415637123604418,0.05392374096283123,2.5483809528748218e-05,0.660676158121669
9556122149160720922715284597610520228366807023831966638741974320131898296289,economic-policy,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,669663,will-the-fed-increase-interest-rates-by-25-bps-after-the-april-2026-meeting,0.021668260065524882,-0.016686057684280678,-7.885660531323571e-06,-0.20443834734399888
30199410412355494592582461157185905805005714926979062970059503436470906149649,congress,Will the number of Republican Senate members who retire in 2026 be exactly 5?,923035,will-the-number-of-republican-senate-members-who-retire-in-2026-be-exactly-5,0.022189136038540086,-0.014602434691810634,-6.900961574579694e-06,-0.17890970246403862
59293102456409671843831538939564589910493616612575646727452668236549896586814,fifa-world-cup,Will Oceania win the 2026 FIFA World Cup?,840932,will-oceania-win-the-2026-fifa-world-cup,0.023618971346933297,0.013469055665911289,6.3653382164042e-06,0.16502349043281117
113379015922744700109400673843380371641970914885846970213129353605968934558386,2026-fifa-world-cup,Will Haiti win the 2026 FIFA World Cup?,558977,will-haiti-win-the-2026-fifa-world-cup,0.026197170842554497,-0.011512309668446859,-5.440600032347287e-06,-0.1410493483398907
46795587673242136909437201632973334679982713622973285707845177101454063819719,california-midterm,Will Toni Atkins win the California Governor Election in 2026?,628945,will-toni-atkins-win-the-california-governor-election-in-2026,0.025569629358334185,-0.010404907906087404,-4.91725326374641e-06,-0.1274814109381234
57692461228141098196519006129212454078633070644580607609751365664388305515775,epstein,Jeffrey Epstein confirmed to be alive before 2027?,1059772,is-jeffrey-epstein-alive-498,0.02302788719670886,-0.009096674928921585,-4.298995713100938e-06,-0.11145288024182494
17988517666865803556038348708000324994436319684963570400912948173818975836974,crypto-prices,"Will Hyperliquid dip to $8 by December 31, 2026?",701744,will-hyperliquid-dip-to-8-by-december-31-2026,0.024068175436915216,-0.008676212232279424,-4.100289334725626e-06,-0.10630135191513679
92206458231325096769152348269441704588222763710040504959674288895806154976594,airdrops,MegaETH market cap (FDV) >$3B one day after launch?,666614,megaeth-market-cap-fdv-2b-one-day-after-launch-392-656-565-965-418-578-388,0.025519021699316122,0.007718499494033209,3.647684070904163e-06,0.09456741133180764
94387913280398317052582281843978069916338462525042652614881277797162415545237,colorado-midterm,Will the Republicans win the Colorado Senate race in 2026?,630667,will-the-republicans-win-the-colorado-senate-race-in-2026,0.024294301357277934,0.006546636602895792,3.093873630858125e-06,0.08020969321103263
78994096084018614649961134380557835172033452849084058029827070275341232468538,bernie-sanders,Will Bernie endorse Antonio Delgado for NY-Gov by Nov 2 2026 ET?,593975,will-bernie-endorse-antonio-delgado-for-ny-gov-by-nov-2-2026-et,0.024845772177603566,-0.005187837724436545,-2.4517191514350402e-06,-0.06356162676291145
11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,"Will Claude 5 be released by April 30, 2026?",1363116,will-claude-5-be-released-by-april-30-2026,0.021877204131398827,-0.0045322735830005245,-2.1419062301514767e-06,-0.05552962470532387
100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,1089563,will-openai-acquire-pinterest-in-2026,0.02458774998133156,-0.0037417927835089694,-1.7683330734919515e-06,-0.04584461753868449
70026524713009669538763377800911903794570186848119999786864842995489783143838,abraham-accords,Will Somaliland join the Abraham Accords before 2027?,1076686,will-somaliland-join-the-abraham-accords-before-2027,0.026040678760040906,0.003666863292411713,1.7329221608751007e-06,0.0449265779623452
30168634295384984099987626703440157654602987915064535215384295190163901851184,extended,Extended FDV above $300M one day after launch?,904737,extended-fdv-above-300m-one-day-after-launch-351-333,0.02697909554648679,0.0035224049578791703,1.6646526265969613e-06,0.043156667793586685
94559586571241563470235664821564670251180951772614764383113614156422396181162,foreign-policy,Will China invade Taiwan by end of 2026?,567621,will-china-invade-taiwan-before-2027,0.024317767341981045,-0.003254317402531143,-1.5379571845610317e-06,-0.03987204671676543
3783874556587832518151104525711027133710881159533628607061884012946071097261,fdv,Opensea FDV above $2B one day after launch?,936450,opensea-fdv-above-2b-one-day-after-launch-771-639-367-482-177-837,0.02444437216019541,0.0027876045383579493,1.3173934491294657e-06,0.03415385920710352
22056280440419108399189383402666130126211471357531451866320292446775191982898,base,Base FDV above $2B one day after launch?,1068307,base-fdv-above-2b-one-day-after-launch,0.028780746272284292,0.0027768559198828404,1.3123137617593764e-06,0.03402216663844169
63415064977569429650854303533694905713854849186055984415925532647266316927744,best-of-2025,Will Theodore rank #1 among boy names on the SSA’s official list for 2025?,651485,will-theodore-rank-1-among-boy-names-on-the-ssas-official-list-for-2025,0.023673053651569357,0.0024719410988615284,1.1682141298967525e-06,0.03028633620624721
