trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
11,0.027520243351503295,0.0006747556406447588,96,512,0.0,0.08139502950944007,0.1,16,12.293940599965108,0.07182393290102482,4.281592877924236e-05,0.2713675294175604,-0.01352556054209878
13,0.015860116719253085,0.0005261961779584665,96,512,0.0,0.08569619450718165,0.1,16,7.087445572989766,0.07777992635965347,4.699980312957856e-05,0.17570650241565905,-0.008738325317653374
14,0.010572014479287527,0.0007712056317283569,96,512,0.0,0.06813202002085746,0.1,16,12.149133578992954,0.06887036830186843,4.573447199986922e-05,0.1391885431429508,-0.00691369268514767
12,0.033050552351942056,0.0009991192920240106,24,512,0.0,0.05730339772999287,0.1,16,25.75680375848895,0.08917651459574699,3.963608691023059e-05,0.25661091965198507,-0.012790909895689024
15,0.049886472445158495,0.0006167191888624109,24,256,0.0,0.09051590752787889,0.1,8,3.023138856689088,0.09807943984866144,4.612620818505196e-05,0.337114988252001,-0.016809623204414998
16,0.035816443329520574,0.0007675553206402578,24,512,0.0,0.07901862021535636,0.1,16,2.06749105043479,0.09257815286517143,3.816201695105641e-05,0.26989424601465145,-0.013456550283781517
18,0.021814302629512974,0.0008452772914487359,96,512,0.0,0.09631499280221761,0.1,16,4.877601301878741,0.07296871334314346,4.904237515196572e-05,0.2180627908009852,-0.010854097164897296
19,0.024024720553230634,0.0005641897136411352,96,512,0.0,0.07471236647106708,0.1,16,37.57377906320918,0.08399390265345574,3.565995658904491e-05,0.21856498747969585,-0.01089258941739575
17,0.014727989937233593,0.000683077943807788,24,512,0.0,0.05140708610415459,0.1,16,17.611994064007334,0.0643654802441597,4.127836532894012e-05,0.18398818834910816,-0.009158131052126468
20,0.023289673641636324,0.0008612488805094661,96,256,0.0,0.086774663021788,0.1,16,3.8037523351685634,0.06683530043810607,4.364196163607095e-05,0.21882884440629746,-0.010897800258678801
