timestamp,spy_ret_1,spy_ret_6,spy_vol_24,spy_trend_24,qqq_ret_1,qqq_ret_6,qqq_vol_24,qqq_trend_24,xle_ret_1,xle_ret_6,xle_vol_24,xle_trend_24,tlt_ret_1,tlt_ret_6,tlt_vol_24,tlt_trend_24,btc_usd_ret_1,btc_usd_ret_6,btc_usd_vol_24,btc_usd_trend_24,risk_on_raw,energy_raw,rates_raw,datetime_utc,exog_ref_datetime_utc,exog_age_sec,exog_is_stale,is_equity_open,is_weekend,risk_on_z,energy_z,rates_z
1773950429,-0.0008030930053353202,0.005151720895457533,0.002960795906369551,-0.0005944803825830292,-0.0009439328789442314,0.005834979715603083,0.003387962495107614,-0.0005590683555726969,0.003289332714189186,0.0001684570316482618,0.005117615066240364,0.0011164871864072223,-0.0011422523585347122,0.0024030115325010103,0.001977440417487634,0.00019570989976232708,0.0062416438215642245,0.005458270614215722,0.004393503275455624,-0.0004898963326619802,-0.0029489522968745375,0.001413727377698737,0.0004929500910538417,2026-03-19T20:00:29Z,2026-03-19T19:30:00Z,1829.0,0,0,0,0.6229250536560976,0.7697576773567089,1.1748655507673451
1773950430,-0.0008030930053353202,0.005151720895457533,0.002960795906369551,-0.0005944803825830292,-0.0009439328789442314,0.005834979715603083,0.003387962495107614,-0.0005590683555726969,0.003289332714189186,0.0001684570316482618,0.005117615066240364,0.0011164871864072223,-0.0011422523585347122,0.0024030115325010103,0.001977440417487634,0.00019570989976232708,0.0062416438215642245,0.005458270614215722,0.004393503275455624,-0.0004898963326619802,-0.0029489522968745375,0.001413727377698737,0.0004929500910538417,2026-03-19T20:00:30Z,2026-03-19T19:30:00Z,1830.0,0,0,0,0.6229250536560976,0.7697576773567089,1.1748655507673451
1773950431,-0.0008030930053353202,0.005151720895457533,0.002960795906369551,-0.0005944803825830292,-0.0009439328789442314,0.005834979715603083,0.003387962495107614,-0.0005590683555726969,0.003289332714189186,0.0001684570316482618,0.005117615066240364,0.0011164871864072223,-0.0011422523585347122,0.0024030115325010103,0.001977440417487634,0.00019570989976232708,0.0062416438215642245,0.005458270614215722,0.004393503275455624,-0.0004898963326619802,-0.0029489522968745375,0.001413727377698737,0.0004929500910538417,2026-03-19T20:00:31Z,2026-03-19T19:30:00Z,1831.0,0,0,0,0.6229250536560976,0.7697576773567089,1.1748655507673451
1773950432,-0.0008030930053353202,0.005151720895457533,0.002960795906369551,-0.0005944803825830292,-0.0009439328789442314,0.005834979715603083,0.003387962495107614,-0.0005590683555726969,0.003289332714189186,0.0001684570316482618,0.005117615066240364,0.0011164871864072223,-0.0011422523585347122,0.0024030115325010103,0.001977440417487634,0.00019570989976232708,0.0062416438215642245,0.005458270614215722,0.004393503275455624,-0.0004898963326619802,-0.0029489522968745375,0.001413727377698737,0.0004929500910538417,2026-03-19T20:00:32Z,2026-03-19T19:30:00Z,1832.0,0,0,0,0.6229250536560976,0.7697576773567089,1.1748655507673451
1773950433,-0.0008030930053353202,0.005151720895457533,0.002960795906369551,-0.0005944803825830292,-0.0009439328789442314,0.005834979715603083,0.003387962495107614,-0.0005590683555726969,0.003289332714189186,0.0001684570316482618,0.005117615066240364,0.0011164871864072223,-0.0011422523585347122,0.0024030115325010103,0.001977440417487634,0.00019570989976232708,0.0062416438215642245,0.005458270614215722,0.004393503275455624,-0.0004898963326619802,-0.0029489522968745375,0.001413727377698737,0.0004929500910538417,2026-03-19T20:00:33Z,2026-03-19T19:30:00Z,1833.0,0,0,0,0.6229250536560976,0.7697576773567089,1.1748655507673451
1773950434,-0.0008030930053353202,0.005151720895457533,0.002960795906369551,-0.0005944803825830292,-0.0009439328789442314,0.005834979715603083,0.003387962495107614,-0.0005590683555726969,0.003289332714189186,0.0001684570316482618,0.005117615066240364,0.0011164871864072223,-0.0011422523585347122,0.0024030115325010103,0.001977440417487634,0.00019570989976232708,0.0062416438215642245,0.005458270614215722,0.004393503275455624,-0.0004898963326619802,-0.0029489522968745375,0.001413727377698737,0.0004929500910538417,2026-03-19T20:00:34Z,2026-03-19T19:30:00Z,1834.0,0,0,0,0.6229250536560976,0.7697576773567089,1.1748655507673451
1773950435,-0.0008030930053353202,0.005151720895457533,0.002960795906369551,-0.0005944803825830292,-0.0009439328789442314,0.005834979715603083,0.003387962495107614,-0.0005590683555726969,0.003289332714189186,0.0001684570316482618,0.005117615066240364,0.0011164871864072223,-0.0011422523585347122,0.0024030115325010103,0.001977440417487634,0.00019570989976232708,0.0062416438215642245,0.005458270614215722,0.004393503275455624,-0.0004898963326619802,-0.0029489522968745375,0.001413727377698737,0.0004929500910538417,2026-03-19T20:00:35Z,2026-03-19T19:30:00Z,1835.0,0,0,0,0.6229250536560976,0.7697576773567089,1.1748655507673451
1773950438,-0.0008030930053353202,0.005151720895457533,0.002960795906369551,-0.0005944803825830292,-0.0009439328789442314,0.005834979715603083,0.003387962495107614,-0.0005590683555726969,0.003289332714189186,0.0001684570316482618,0.005117615066240364,0.0011164871864072223,-0.0011422523585347122,0.0024030115325010103,0.001977440417487634,0.00019570989976232708,0.0062416438215642245,0.005458270614215722,0.004393503275455624,-0.0004898963326619802,-0.0029489522968745375,0.001413727377698737,0.0004929500910538417,2026-03-19T20:00:38Z,2026-03-19T19:30:00Z,1838.0,0,0,0,0.6229250536560976,0.7697576773567089,1.1748655507673451
1773950439,-0.0008030930053353202,0.005151720895457533,0.002960795906369551,-0.0005944803825830292,-0.0009439328789442314,0.005834979715603083,0.003387962495107614,-0.0005590683555726969,0.003289332714189186,0.0001684570316482618,0.005117615066240364,0.0011164871864072223,-0.0011422523585347122,0.0024030115325010103,0.001977440417487634,0.00019570989976232708,0.0062416438215642245,0.005458270614215722,0.004393503275455624,-0.0004898963326619802,-0.0029489522968745375,0.001413727377698737,0.0004929500910538417,2026-03-19T20:00:39Z,2026-03-19T19:30:00Z,1839.0,0,0,0,0.6229250536560976,0.7697576773567089,1.1748655507673451
1773950440,-0.0008030930053353202,0.005151720895457533,0.002960795906369551,-0.0005944803825830292,-0.0009439328789442314,0.005834979715603083,0.003387962495107614,-0.0005590683555726969,0.003289332714189186,0.0001684570316482618,0.005117615066240364,0.0011164871864072223,-0.0011422523585347122,0.0024030115325010103,0.001977440417487634,0.00019570989976232708,0.0062416438215642245,0.005458270614215722,0.004393503275455624,-0.0004898963326619802,-0.0029489522968745375,0.001413727377698737,0.0004929500910538417,2026-03-19T20:00:40Z,2026-03-19T19:30:00Z,1840.0,0,0,0,0.6229250536560976,0.7697576773567089,1.1748655507673451
