step,portfolio_return,cumulative_return,drawdown
0,0.0,1.0,0.0
1,0.0,1.0,0.0
2,0.0,1.0,0.0
3,0.0,1.0,0.0
4,-0.0016678218819344275,0.9983321781180656,-0.0016678218819343726
5,-0.00014987103596214788,0.9981825570402967,-0.0018174429597033193
6,3.611234738966631e-05,0.9982186037555549,-0.001781396244445066
7,0.005919577169542953,1.0041276358125595,0.0
8,0.0,1.0041276358125595,0.0
9,0.0,1.0041276358125595,0.0
10,0.005740251922915578,1.0098915814048852,0.0
11,0.004566398850427228,1.0145031491612686,0.0
12,0.0,1.0145031491612686,0.0
13,0.0,1.0145031491612686,0.0
14,0.0,1.0145031491612686,0.0
15,0.0036772408525493445,1.0182337215864044,0.0
16,0.0,1.0182337215864044,0.0
17,0.0,1.0182337215864044,0.0
18,-0.0038953057379694685,1.0142673899281147,-0.00389530573796959
19,0.0,1.0142673899281147,-0.00389530573796959
20,0.0,1.0142673899281147,-0.00389530573796959
21,-0.00021242316887604417,1.0140519360350586,-0.004106901453656997
22,0.0,1.0140519360350586,-0.004106901453656997
23,0.0,1.0140519360350586,-0.004106901453656997
24,0.0,1.0140519360350586,-0.004106901453656997
25,-0.005599426455493711,1.0083738267971794,-0.009683331616500923
26,1.6850185551686988e-05,1.0083908180832664,-0.009666644596883711
27,0.0,1.0083908180832664,-0.009666644596883711
28,0.0,1.0083908180832664,-0.009666644596883711
29,0.0,1.0083908180832664,-0.009666644596883711
30,0.0,1.0083908180832664,-0.009666644596883711
31,0.0,1.0083908180832664,-0.009666644596883711
32,0.0,1.0083908180832664,-0.009666644596883711
33,0.018785539938306263,1.027333984069791,0.0
34,1.1130612673442772e-05,1.0273454189264541,0.0
35,0.0,1.0273454189264541,0.0
36,0.0,1.0273454189264541,0.0
37,0.0,1.0273454189264541,0.0
38,0.0,1.0273454189264541,0.0
39,0.0,1.0273454189264541,0.0
40,0.0,1.0273454189264541,0.0
41,0.0,1.0273454189264541,0.0
42,0.0,1.0273454189264541,0.0
43,-0.005615012746097311,1.0215768613045375,-0.005615012746097214
44,0.0,1.0215768613045375,-0.005615012746097214
45,-0.0010221693824713288,1.0205326367150709,-0.006631442634457252
46,0.0,1.0205326367150709,-0.006631442634457252
47,0.0,1.0205326367150709,-0.006631442634457252
48,0.0,1.0205326367150709,-0.006631442634457252
49,0.0,1.0205326367150709,-0.006631442634457252
50,0.0,1.0205326367150709,-0.006631442634457252
51,0.0,1.0205326367150709,-0.006631442634457252
52,0.0,1.0205326367150709,-0.006631442634457252
53,-0.001185792165249103,1.0193224971100732,-0.007809371286986111
54,-0.0018423250906902278,1.0174445736981421,-0.009637308977011982
55,0.0012662949130410454,1.0187329585861173,-0.008383217739303839
56,-4.1860015606324795e-05,1.0186903144085722,-0.008424726833284879
57,0.0,1.0186903144085722,-0.008424726833284879
58,-0.00850402210754427,1.0100273494541003,-0.016857104877588958
59,-5.717811827723367e-05,1.00996959799085,-0.016913319138329608
60,0.0,1.00996959799085,-0.016913319138329608
61,0.0,1.00996959799085,-0.016913319138329608
62,0.012303527319667537,1.022395786531764,-0.004817885302746849
63,-0.0010425640106892472,1.0213298734800458,-0.005855426359611782
64,0.0,1.0213298734800458,-0.005855426359611782
65,0.0,1.0213298734800458,-0.005855426359611782
66,0.0,1.0213298734800458,-0.005855426359611782
67,0.0,1.0213298734800458,-0.005855426359611782
68,-0.012835949608216102,1.0082201346906903,-0.018616216010141184
69,0.0009912355830345092,1.0092195183637276,-0.017643433482837367
70,0.0,1.0092195183637276,-0.017643433482837367
71,0.0,1.0092195183637276,-0.017643433482837367
72,0.0,1.0092195183637276,-0.017643433482837367
73,0.0,1.0092195183637276,-0.017643433482837367
74,-5.955803809749625e-06,1.0092135076502753,-0.017649284205818683
75,0.0,1.0092135076502753,-0.017649284205818683
76,0.0,1.0092135076502753,-0.017649284205818683
77,0.0,1.0092135076502753,-0.017649284205818683
78,0.0,1.0092135076502753,-0.017649284205818683
79,0.01679245072131692,1.0261606757447799,-0.001153208219794588
80,0.0,1.0261606757447799,-0.001153208219794588
81,0.0,1.0261606757447799,-0.001153208219794588
82,0.00025716921644989004,1.026424572681713,-0.0008963355729988409
83,0.0006458049053968548,1.0270874427057706,-0.0002511095255119944
84,0.0,1.0270874427057706,-0.0002511095255119944
85,-0.00029182369400870963,1.0267877142541701,-0.000542859939811513
86,0.00890521190968761,1.0359314764358671,0.0
87,0.0035647277764621265,1.0396242901444295,0.0
88,0.01831338225165382,1.0586633271679489,0.0
89,0.0,1.0586633271679489,0.0
90,-0.0029686117453428997,1.0555205667805543,-0.0029686117453429084
91,0.0009728774544782945,1.0565474589427133,-0.001998622386302662
92,0.0,1.0565474589427133,-0.001998622386302662
93,0.0,1.0565474589427133,-0.001998622386302662
94,0.0,1.0565474589427133,-0.001998622386302662
95,0.0,1.0565474589427133,-0.001998622386302662
96,-0.0017279373679775743,1.0547218111073644,-0.003723106259974518
97,0.0,1.0547218111073644,-0.003723106259974518
98,0.0,1.0547218111073644,-0.003723106259974518
99,0.0,1.0547218111073644,-0.003723106259974518
100,-0.001008131859784043,1.053658512446378,-0.004727484737720555
101,0.0,1.053658512446378,-0.004727484737720555
102,0.0,1.053658512446378,-0.004727484737720555
103,0.0,1.053658512446378,-0.004727484737720555
104,0.0,1.053658512446378,-0.004727484737720555
105,0.0040498370321334414,1.057925657709306,-0.0006967932483468164
106,0.0,1.057925657709306,-0.0006967932483468164
107,0.0,1.057925657709306,-0.0006967932483468164
108,0.0,1.057925657709306,-0.0006967932483468164
109,0.0,1.057925657709306,-0.0006967932483468164
