event_id,event_slug,event_title,market_id,market_slug,question,yes_token_id,domain,market_liquidity,tag_labels,tag_slugs,event_start,event_end
43347,who-will-bernie-endorse,Who will Bernie endorse?,593972,will-bernie-endorse-james-talarico-for-tx-sen-by-nov-2-2026-et,Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?,7096166888327966243811396544854606771946352128513885963401994819079689910004,bernie-sanders,22681.0817,bernie sanders|Politics,bernie-sanders|politics,2025-09-12T20:38:46.080162Z,2026-11-04T00:00:00Z
66157,most-popular-girl-name-2025,Most popular girl name 2025,651522,will-charlotte-rank-1-among-girl-names-on-the-ssas-official-list-for-2025,Will Charlotte rank #1 among girl names on the SSA’s official list for 2025?,54629028506523833335885803700179643513606668084450837932008867003134712218517,best-of-2025,5891.63946,Culture|Best of 2025,pop-culture|best-of-2025,2025-10-27T17:55:11.702984Z,2025-12-31T00:00:00Z
57711,largest-company-end-of-june-712,Largest Company end of June?,631186,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-june-30,Will Saudi Aramco be the largest company in the world by market cap on June 30?,101572915378052466010537773686792142702472736962773444087157973880663103257016,big-tech,97541.26573,AI|Tech|Big Tech|Economy|DeepSeek|Business|Finance,ai|tech|big-tech|economy|deepseek|business|finance,2025-10-10T21:54:22.488268Z,2026-06-30T00:00:00Z
133707,will-bitcoin-outperform-gold-in-2026,Will Bitcoin outperform Gold in 2026?,1068346,will-bitcoin-outperform-gold-in-2026,Will Bitcoin outperform Gold in 2026?,47113934605305582772590235372495078183833796521066344951188393486940857661087,bitcoin,32960.2596,Crypto|Bitcoin,crypto|bitcoin,2025-12-30T20:57:35.962318Z,2027-01-01T05:00:00Z
45925,which-candidates-will-advance-to-brazils-presidential-runoff,Which candidates will advance to Brazil's presidential runoff?,601922,will-luiz-incio-lula-da-silva-qualify-for-brazils-presidential-runoff,Will Luiz Inácio Lula da Silva qualify for Brazil's presidential runoff?,89033597404049535329336367676897002196779443515433514040396661411543836790585,brazil,37508.196,Global Elections|World|Brazil|Politics,global-elections|world|brazil|politics,2025-09-18T18:02:51.714723Z,2026-10-04T00:00:00Z
40046,bundesliga-top-4-finish,Bundesliga - Top 4 Finish ,582175,will-dortmund-finish-in-the-top-4-of-the-bundesliga-202526-standings,Will Dortmund finish in the top 4 of the Bundesliga 2025–26 standings?,87886833276865662967210785680159100821597190784189125911134636193934885059882,bundesliga,13270.49504,Sports|bundesliga|Soccer,sports|bundesliga|soccer,2025-08-27T19:48:57.332979Z,2026-05-28T00:00:00Z
79041,largest-company-end-of-december-2026,Largest Company end of December 2026?,676744,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-december-31-584,Will Saudi Aramco be the largest company in the world by market cap on December 31?,73927186257882802877663040737479279251981612783026680169571204930062095676076,business,95153.34181,Economy|Business|Finance|AI|Tech|Big Tech,economy|business|finance|ai|tech|big-tech,2025-11-12T21:22:24.034809Z,2026-12-31T00:00:00Z
57096,california-governor-election-2026,California Governor Election Winner,628943,will-butch-ware-win-the-california-governor-election-in-2026,Will Butch Ware win the California Governor Election in 2026?,5596862834696125721576904607560330168562395965947471642144909672400781563525,california-midterm,133407.16756,Elections|US Election|Politics|Governor midterms|California Midterm,elections|us-presidential-election|politics|governor-midterms|california-midterm,2025-10-09T23:36:09.952693Z,2026-11-03T00:00:00Z
85704,who-will-announce-presidential-run-before-2027,Who will announce Presidential run before 2027?,692286,will-bernie-sanders-announce-a-presidential-run-before-2027,Will Bernie Sanders announce a Presidential run before 2027?,57955640188079704627338459527408392992687219573092607243447477832343715648687,celebrities,28505.3898,Politics|Celebrities|President|Elections,politics|celebrities|president|elections,2025-11-20T00:00:47.357612Z,2026-12-31T00:00:00Z
33506,uefa-champions-league-winner,UEFA Champions League Winner ,566170,will-club-brugge-win-the-202526-champions-league,Will Club Brugge win the 2025–26 Champions League?,43478780997313571844864646081201368302664941062507392308569466005072068318763,champions-league,795675.07789,Soccer|Champions League|Sports|UCL,soccer|champions-league|sports|ucl,2025-07-28T16:48:06.450445Z,2026-05-31T00:00:00Z
36308,claude-5-released-by,Claude 5 released by…?,1748641,will-claude-5-be-released-by-may-31-2026,"Will Claude 5 be released by May 31, 2026?",37486578038105453175288714027461169500971706842986129918617327827942330885334,claude-5,37306.2486,AI|Tech|Claude 5,ai|tech|claude-5,2025-08-07T20:45:08.401678Z,2026-04-30T00:00:00Z
98374,spacex-ipo-closing-market-cap-lowest-strikes,SpaceX IPO Closing Market Cap (Lowest Strikes),842092,will-spacexs-market-cap-be-greater-than-1t-at-market-close-on-ipo-day,Will SpaceX's market cap be greater than $1T at market close on IPO day?,40038032174932089944326455754347610383156323563247452223458301854361022157497,climate-science,65427.1361,Tech|Big Tech|Elon Musk|SpaceX|IPOs|IPO|Climate & Science,tech|big-tech|elon-musk|spacex|ipos|ipo|climate-science,2025-12-06T01:34:37.744882Z,2027-12-31T00:00:00Z
34584,colombia-presidential-election,Colombia Presidential Election,569369,will-daniel-quintero-win-the-2026-colombian-presidential-election,Will Daniel Quintero win the 2026 Colombian presidential election?,36553834009124167357981460132800746681781045509640776189348736916365216865880,colombia-election,116629.54343,Politics|Global Elections|Elections|World|World Elections|Colombia Election|Colombia,politics|global-elections|elections|world|world-elections|colombia-election|colombia,2025-07-29T17:32:52.057619Z,2026-06-21T14:00:00Z
57640,colorado-senate-election-winner,Colorado Senate Election Winner,630667,will-the-republicans-win-the-colorado-senate-race-in-2026,Will the Republicans win the Colorado Senate race in 2026?,94387913280398317052582281843978069916338462525042652614881277797162415545237,colorado-midterm,34419.4978,Elections|Midterms|US Election|Politics|Senate midterms|Colorado Midterm,elections|midterms|us-presidential-election|politics|senate-midterms|colorado-midterm,2025-10-13T22:42:36.765917Z,2026-11-03T00:00:00Z
125865,gc-hit-jun-2026,What will Gold (GC) hit__ by end of June?,1032267,gc-hit-8000-high-jun-2026-342-647-753,"Will Gold (GC) hit (HIGH) $8,000 by end of June?",13516120433742364095801101793558742894298506681439248699088928599069619128824,comex-gold-futures,147039.47163,COMEX Gold Futures|Commodities|Hide From New|Finance|Gold,comex-gold-futures|commodities|hide-from-new|finance|gold,2025-12-26T23:34:31.882421Z,2026-06-30T17:30:00Z
125871,si-hit-jun-2026,Will Silver (SI) hit__ by end of June?,1294089,will-silver-si-hit-high-250-by-end-of-june-218,Will Silver (SI) hit (HIGH) $250 by end of June?,107870429546933970357003646744953533078588414978993746450690176970570179686431,comex-silver-futures,46063.45624,COMEX Silver Futures|Commodities|Hide From New|Silver|Finance,comex-silver-futures|commodities|hide-from-new|silver|finance,2025-12-26T23:44:25.280646Z,2026-06-30T17:30:00Z
106981,bitcoin-vs-gold-vs-sp-500-in-2026,Bitcoin vs. Gold vs. S&P 500 in 2026,950852,will-bitcoin-have-the-best-performance-in-2026-749,Will Bitcoin have the best performance in 2026?,108251591904413063139495882252154135107497878738832930637657538583440424739851,commodities,28314.9815,Finance|Crypto|Bitcoin|Commodities|SPX|S&P 500,finance|crypto|bitcoin|commodities|spx|sp-500,2025-12-22T17:42:16.778437Z,2026-12-31T00:00:00Z
101979,how-many-democratic-house-members-not-running-in-2026,How many Democratic House members not running in 2026?,909072,will-the-number-of-democratic-house-members-who-retire-in-2026-be-between-24-and-27-inclusive,Will the number of Democratic House members who retire in 2026 be between 24 and 27 inclusive?,35772478648141184011258957985537045975935629101627518451751092071575033100741,congress,18566.3223,Politics|Congress|Midterms|US Election|Elections,politics|congress|midterms|us-presidential-election|elections,2025-12-12T23:43:04.679289Z,2026-08-31T00:00:00Z
97540,connecticut-governor-republican-primary-winner,Connecticut Governor Republican Primary Winner,826143,will-erin-stewart-win-the-2026-connecticut-governor-republican-primary-election,Will Erin Stewart win the 2026 Connecticut Governor Republican primary election?,105553217293060706571503179519164863553151391260530944399118771327258349812919,connecticut-primary,22833.2163,Politics|Elections|Primaries|primary elections|Republican Primary|Governor Primary|Connecticut Primary,politics|elections|primaries|primary-elections|republican-primary|governor-primary|connecticut-primary,2025-12-05T15:24:11.20621Z,2026-08-11T00:00:00Z
89502,what-price-will-bitcoin-hit-before-2027,What price will Bitcoin hit in 2026?,1057883,will-bitcoin-reach-250000-by-december-31-2026-579-442,"Will Bitcoin reach $250,000 by December 31, 2026?",13433573766910980267981622064090484781359464703732825845886677588040916221533,crypto-prices,140592.83786,Bitcoin|Yearly|Hit Price|Crypto Prices|Crypto,bitcoin|yearly|hit-price|crypto-prices|crypto,2025-11-24T19:13:13.705699Z,2027-01-01T05:00:00Z
57641,delaware-senate-election-winner,Delaware Senate Election Winner,630680,will-the-republicans-win-the-delaware-senate-race-in-2026,Will the Republicans win the Delaware Senate race in 2026?,18791277393217683755628516529477058015186638022373024614300661393042993809537,delaware-midterm,38648.4231,Midterms|US Election|Elections|Politics|Senate midterms|Delaware Midterm,midterms|us-presidential-election|elections|politics|senate-midterms|delaware-midterm,2025-10-13T22:42:36.7631Z,2026-11-03T00:00:00Z
45018,maine-democratic-senate-primary-winner,Maine Democratic Senate Primary Winner,599324,will-janet-mills-be-the-democratic-nominee-for-senate-in-maine,Will Janet Mills be the Democratic nominee for Senate in Maine?,36538842701383075131399258783814730353525125143988435459349182813934073807848,democratic-primary,133015.4715,Politics|Elections|US Election|Primaries|primary elections|Senate Primary|Democratic Primary|Maine Primary,politics|elections|us-presidential-election|primaries|primary-elections|senate-primary|democratic-primary|maine-primary,2025-09-15T19:58:35.795828Z,2026-06-09T00:00:00Z
75478,fed-decision-in-april,Fed decision in April?,669663,will-the-fed-increase-interest-rates-by-25-bps-after-the-april-2026-meeting,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,9556122149160720922715284597610520228366807023831966638741974320131898296289,economic-policy,2011641.43377,Economic Policy|Economy|Jerome Powell|Fed|Fed Rates|Politics|fomc,economic-policy|economy|jerome-powell|fed|fed-rates|politics|fomc,2025-11-13T00:40:50.267805Z,2026-04-29T00:00:00Z
84575,epstein-client-list-released-in-2025-372,Epstein client list released by...?,996893,epstein-client-list-released-by-june-30,Epstein client list released by June 30?,108548893345759572446077602443398325305734327289834850738242401844282632332811,epstein,84072.75645,Politics|Epstein|Trump,politics|epstein|trump,2025-11-19T02:12:37.487517Z,2026-06-30T00:00:00Z
91926,extended-fdv-above-one-day-after-launch,Extended FDV above ___ one day after launch?,904737,extended-fdv-above-300m-one-day-after-launch-351-333,Extended FDV above $300M one day after launch?,30168634295384984099987626703440157654602987915064535215384295190163901851184,extended,46088.7034,Crypto|Pre-Market|Extended|fdv,crypto|pre-market|extended|fdv,2025-11-27T17:34:31.814033Z,2027-01-01T05:00:00Z
52130,opensea-fdv-above-one-day-after-launch,Opensea FDV above ___ one day after launch?,618455,opensea-fdv-above-1b-one-day-after-launch-426-422-754-756-879-328-494,Opensea FDV above $1B one day after launch?,55736535775539231856682158017890031261644294952589300517957218393676136917293,fdv,34527.7285,Crypto|Pre-Market|fdv,crypto|pre-market|fdv,2025-09-30T17:29:40.007286Z,2027-01-01T05:00:00Z
98349,which-continent-will-win-the-2026-fifa-world-cup,Which continent will win the 2026 Fifa World Cup?,840930,will-north-america-win-the-2026-fifa-world-cup,Will North America win the 2026 FIFA World Cup?,96570915933183650323624717300751327226821728969018565701035634346205052779472,fifa-world-cup,51280.4166,Sports|World|world cup|Soccer|FIFA World Cup,sports|world|world-cup|soccer|fifa-world-cup,2025-12-08T20:40:01.474834Z,
118172,will-trump-acquire-greenland-before-2027,Will Trump acquire Greenland before 2027?,997488,will-trump-acquire-greenland-before-2027,Will Trump acquire Greenland before 2027?,5161623255678193352839985156330393796378434470119114669671615782853260939535,foreign-policy,251451.15756,Denmark|Foreign Policy|Greenland|Politics|Trump|Davos|Parent For Derivative,denmark|foreign-policy|greenland|politics|trump|davos|parent-for-derivative,2025-12-23T01:07:54.235662Z,2026-12-31T00:00:00Z
100371,2026-f1-drivers-champion,F1 Drivers' Champion,898429,will-valtteri-bottas-be-the-2026-f1-drivers-champion,Will Valtteri Bottas be the 2026 F1 Drivers' Champion?,47163454224938970320488874259309764809542500890687165913620315329004602524782,formula1,795129.47475,Sports|Formula 1|f1,sports|formula1|f1,2025-12-09T00:59:52.484997Z,2026-12-06T00:00:00Z
79987,next-french-presidential-election,Next French Presidential Election,679041,will-franois-bayrou-win-the-2027-french-presidential-election,Will François Bayrou win the 2027 French presidential election?,63931284508031754808359645663279593286333277328858705756576520335090573316938,france,215614.65107,Elections|Global Elections|World|France|Politics,elections|global-elections|world|france|politics,2025-11-13T23:10:18.574088Z,2027-04-30T00:00:00Z
