category,2025-predictions,2026-fifa-world-cup,2026-nfl-draft,abraham-accords,acquisitions,airdrops,anthropic,awards,base,basketball,bernie-sanders,best-of-2025,big-tech,bitcoin,brazil,bundesliga,business,california-midterm,celebrities,champions-league,claude-5,climate-science,colombia-election,colorado-midterm,comex-gold-futures,comex-silver-futures,commodities,congress,connecticut-primary,crypto-prices,delaware-midterm,democratic-primary,economic-policy,elon-musk,epstein,extended,fdv,felix,fifa-world-cup,foreign-policy
bernie-sanders,-1.6208594805278922e-05,1.2448808327717303e-05,0.0,4.7783315054552054e-05,9.586298037136958e-06,2.8235261285872885e-05,2.927228762555477e-05,0.0,-0.001817546629941708,4.587025247727226e-05,0.9999999999999998,0.007942471181525659,2.3421781491896676e-05,7.904980656741893e-06,9.263121758925073e-06,4.300988376046313e-05,8.413317506908498e-06,4.2803347561097134e-05,1.5851928817040784e-05,5.703172560695256e-06,1.8656002656571746e-05,-1.681455348768921e-05,2.2954769155253734e-05,2.7041741512022283e-05,8.325120133904713e-07,0.03676275962789951,-0.03013243006459775,3.611890917976648e-06,5.474837995829704e-06,-4.41829853529617e-05,-3.7745523589863515e-05,7.001535650462801e-05,-4.490536363962737e-05,2.5514971754121296e-05,-4.539864163992832e-05,-8.52791359449421e-06,1.0648884237209568e-05,7.864372382138766e-05,2.3162777734481447e-05,-2.1710664540623105e-05
best-of-2025,8.752367415103988e-05,-6.722146223859775e-05,0.0,-0.000258021830203874,-5.176439017674519e-05,-0.0001524656417192495,-0.0001580654087891762,0.0,-0.00011549177435301632,-0.0002476916154224055,0.007942471181525659,1.0,-0.00012647366387775685,-4.268556031430843e-05,-0.00012714470770720614,-0.0011601297636491803,-4.5430493441909956e-05,-0.00023113084690667228,-8.559773805908995e-05,-3.0796168503570636e-05,-0.00010073926315579639,-0.0017364086345045503,-0.00012395187614304317,-0.0011972214204949078,-4.495424252514748e-06,0.00014683317437054632,-9.136574306351253e-05,-1.950360087175369e-05,-2.9563200421337924e-05,0.00023858065794779958,0.00020381945178020244,-0.013826485060170857,0.0002424813786787141,-0.00013777653773251478,0.00024514499656063554,4.6049292958433614e-05,-0.004629360758301853,0.011165842938947321,-0.00012507508733609635,0.00011723392136604145
big-tech,0.007140020409420683,-2.0544756115853978e-05,0.0,-7.885867693995698e-05,0.006887191931597637,-4.65977579311102e-05,-4.830920312920544e-05,0.0,-3.529751151571734e-05,0.00022191000957296492,2.3421781491896676e-05,-0.00012647366387775685,0.9999999999999999,-1.3045899287543483e-05,-1.528729275917144e-05,-7.098089625676814e-05,-1.3884827507531688e-05,-7.064004147505515e-05,-2.6161059190453837e-05,-9.412169121862528e-06,-5.607545338174507e-05,2.7749716399156402e-05,-3.788315488322277e-05,-4.462804548733724e-05,-1.3739271927369676e-06,4.487631861461714e-05,-2.7923922599619413e-05,-5.960845092433791e-06,-9.035339643529998e-06,0.01146476177646177,6.229291641453174e-05,-0.00011554908597553569,7.410908096447395e-05,-4.210835753846942e-05,7.492315697453848e-05,1.407394992064584e-05,-1.757427086995359e-05,-0.0001297888186097119,-3.822643959110408e-05,3.582996029484781e-05
bitcoin,9.028164467141594e-06,-6.93396869702268e-06,0.0,-2.661523915430272e-05,-5.339554498711364e-06,-1.5727000750153046e-05,-1.630462296009002e-05,0.0,-1.191310515211581e-05,0.023605215923640805,7.904980656741893e-06,-4.268556031430843e-05,-1.3045899287543483e-05,0.9999999999999999,-5.159545767131478e-06,-2.3956444649700078e-05,-4.686205996209508e-06,-2.3841404277677786e-05,-8.829502014267221e-06,-3.1766590800133194e-06,-1.0391367191688072e-05,9.365682599391959e-06,-1.2785774074096183e-05,-1.5062211917897561e-05,-4.6370801837270776e-07,0.004939522436019941,-9.424478154522395e-06,-2.011818151827228e-06,-3.049477049126933e-06,2.4609860583711373e-05,2.1024203452641504e-05,-3.8998454915003794e-05,2.501222427148873e-05,-1.4211803314104879e-05,2.528697942258249e-05,4.75003585551945e-06,-5.931413514868361e-06,-4.380444335228211e-05,-1.2901634559623613e-05,0.0015679296722955626
brazil,1.0579277843951148e-05,-8.125281907972953e-06,0.0,0.007911095958997387,-6.256934154264916e-06,-1.842902964311912e-05,-1.910589212939693e-05,0.0,-1.395987521573769e-05,-2.993931007339312e-05,9.263121758925073e-06,-0.00012714470770720614,-1.528729275917144e-05,-5.159545767131478e-06,1.0,-0.005310065415419971,-5.49133497161393e-06,-0.0007917320087714818,-1.0346483537448551e-05,0.006327130654152452,0.012602603166432897,-0.08869511403028497,-1.4982475881134459e-05,-0.1276797181301638,0.013131475105200493,1.7748214565290215e-05,-1.104368150290217e-05,-2.3574651610682527e-06,-3.573402445079779e-06,2.883803831482927e-05,2.46363356120474e-05,-0.02316465877429728,2.9309531414317597e-05,-1.665350874706852e-05,2.96314917743708e-05,0.0043916657086339244,-0.04778833263806828,-0.044338209906707386,-1.5118242156991707e-05,1.4170454324472484e-05
bundesliga,4.91209683063417e-05,-3.772674477113303e-05,0.0,-0.0001448097588078387,-2.905176221099549e-05,-8.556839080787123e-05,-8.871115170579731e-05,0.0,-6.481752328915281e-05,-0.0001390121256782875,4.300988376046313e-05,-0.0011601297636491803,-7.098089625676814e-05,-2.3956444649700078e-05,-0.005310065415419971,0.9999999999999998,-2.549698524596185e-05,-0.00012971771484281562,-4.80400739466101e-05,-1.7283753586601016e-05,-5.653796187920878e-05,-0.026825276660346075,-6.95655916938135e-05,-0.01281333609781011,-2.5229698635625776e-06,8.24072775113175e-05,-5.127725512943459e-05,-1.0946018543822612e-05,-1.6591774111589525e-05,0.00013389877711641486,0.00011438972287467741,0.054578028545986264,0.00013608798113753858,-7.732441546772008e-05,0.00013758288512582257,2.5844274499227905e-05,-0.022516436589615062,-0.02764354973945938,-7.0195972238854e-05,6.579526958513479e-05
business,-0.0003234016561909991,-7.379863754791173e-06,0.0,-2.8326755908814824e-05,-5.6829193256497835e-06,0.0007368465546792501,-1.735310631995733e-05,0.0,-1.2679188032224787e-05,-2.7192660114017515e-05,8.413317506908498e-06,-4.5430493441909956e-05,-1.3884827507531688e-05,-4.686205996209508e-06,-5.49133497161393e-06,-2.549698524596185e-05,1.0,-2.5374547099947544e-05,-0.1173223777350745,-3.3809369828824557e-06,0.003482258615476678,9.967951194212606e-06,-1.3607974709617831e-05,-1.603080092466841e-05,-4.93527177165378e-07,1.6119982896114135e-05,-1.0030527650093107e-05,-2.141189917149936e-06,-3.2455763977677923e-06,2.619241967593312e-05,2.2376183656570397e-05,-4.150628543270959e-05,2.662065772046227e-05,-1.512570603513185e-05,2.691308124724625e-05,5.055491158931079e-06,-6.312838365113235e-06,-4.662132725419679e-05,-1.3731285707275215e-05,1.2870448489358341e-05
california-midterm,4.888508629002154e-05,-3.754557854146327e-05,0.0,-0.00014411437312901118,-2.8912253799738974e-05,-0.005398610299764772,-8.828515510890657e-05,0.0,-6.450626541673425e-05,-0.00013834458060276307,4.2803347561097134e-05,-0.00023113084690667228,-7.064004147505515e-05,-2.3841404277677786e-05,-0.0007917320087714818,-0.00012971771484281562,-2.5374547099947544e-05,1.0,-4.7809382453802856e-05,-1.7200755901779045e-05,-0.006324198812768972,-0.0031999977980780195,-6.923153329469977e-05,-0.00011357617158118962,0.014416790145397169,8.20115525195466e-05,-5.103101848653872e-05,-1.0893455066069046e-05,-1.6512099356251664e-05,0.00013325578666614123,0.00011384041614460887,-0.00021116616125417618,0.0001354344779902136,-7.695309870299935e-05,0.00013692220335439966,0.023526522420420123,-0.019496964512399913,-0.00023718929810773648,-6.985888671224663e-05,6.547931651276683e-05
celebrities,1.810425941518127e-05,-1.3904749799868777e-05,0.0,-5.337177848280691e-05,-1.0707456666082007e-05,-0.0003593499562509624,-3.269580708355016e-05,0.0,-2.3889456921088782e-05,-5.123497504039899e-05,1.5851928817040784e-05,-8.559773805908995e-05,-2.6161059190453837e-05,-8.829502014267221e-06,-1.0346483537448551e-05,-4.80400739466101e-05,-0.1173223777350745,-4.7809382453802856e-05,1.0,-6.3701830275091676e-06,-2.0837902100857847e-05,1.878108756179285e-05,-2.5639427760077644e-05,-3.020438904503098e-05,-9.298778603416421e-07,3.0372421008875545e-05,-1.889899081736727e-05,-0.05735650647239693,-6.115143756958887e-06,4.935037479662718e-05,4.2160024298353514e-05,-7.820395243598393e-05,5.0157238319023574e-05,-2.8499057022337613e-05,5.070820729495978e-05,9.525289628111627e-06,-1.189431687501352e-05,-8.78414442795819e-05,-2.587176383388078e-05,2.42498197802707e-05
champions-league,6.513511177099279e-06,-5.002620718098335e-06,0.0,-1.9201982678059796e-05,-3.85230553061672e-06,-1.1346491918838792e-05,-1.1763226542391484e-05,0.0,-8.594896985394484e-06,-1.8433208171121015e-05,5.703172560695256e-06,-3.0796168503570636e-05,-9.412169121862528e-06,-3.1766590800133194e-06,0.006327130654152452,-1.7283753586601016e-05,-3.3809369828824557e-06,-1.7200755901779045e-05,-6.3701830275091676e-06,1.0,-7.497015212199542e-06,-0.0009614972004543763,-9.224497697465504e-06,0.006385623981521033,-3.345494393213436e-07,1.0927323740786482e-05,-6.7994379168909105e-06,-1.451457831313221e-06,-2.2000931547149973e-06,1.7755170783859448e-05,1.5168242080304612e-05,0.006739246000898266,1.804546239154269e-05,-1.0253328909776492e-05,1.824368881443472e-05,3.426988038283663e-06,-4.279311521816916e-06,-3.160340426009434e-05,-9.308087066071398e-06,8.724547553100915e-06
claude-5,0.017109788202146262,-1.63643839307712e-05,0.0,-6.281280042658162e-05,-0.030269102017506513,-3.7116215777771304e-05,-3.847942233715524e-05,0.0,-2.8115302366532214e-05,-0.0010693143827687221,1.8656002656571746e-05,-0.00010073926315579639,-5.607545338174507e-05,-1.0391367191688072e-05,0.012602603166432897,-5.653796187920878e-05,0.003482258615476678,-0.006324198812768972,-2.0837902100857847e-05,-7.497015212199542e-06,0.9999999999999998,2.2103305123943305e-05,0.08353634455622494,-3.554729325168592e-05,0.0005882767863405477,3.574504866681809e-05,-2.2242064480902414e-05,-4.747954032374344e-06,-7.196861624341615e-06,-0.018171458417985068,4.961778054829575e-05,0.017310860223965843,5.902963495016717e-05,-3.3540302234195754e-05,5.9678065737198386e-05,1.121023382439303e-05,-0.004713281862731651,-0.00045331378914031695,-3.044826281936058e-05,2.8539410406369895e-05
climate-science,0.002055473649008411,1.4749130023311354e-05,0.0,-0.0062815917361123625,1.1357677977671921e-05,3.345264293453093e-05,3.468129357472848e-05,0.0,2.534016874714093e-05,5.434627156104025e-05,-1.681455348768921e-05,-0.0017364086345045503,2.7749716399156402e-05,9.365682599391959e-06,-0.08869511403028497,-0.026825276660346075,9.967951194212606e-06,-0.0031999977980780195,1.878108756179285e-05,-0.0009614972004543763,2.2103305123943305e-05,1.0,2.7196408364014613e-05,0.08672214291446978,0.032981083269535,-3.221681749260193e-05,2.0046651459874518e-05,4.27930508502254e-06,6.486492146984851e-06,-5.234722703040044e-05,-4.472023510759182e-05,0.012430882552493422,-5.3203088169520295e-05,3.022969155246766e-05,-0.000841469483058596,-0.001815057748271213,0.05828054790954469,0.037908452080079445,2.7442853284703694e-05,-2.5722415011341304e-05
colombia-election,2.621631098643033e-05,-2.0135109455854028e-05,0.0,-7.728629547977475e-05,-1.550519175594297e-05,-4.5668634421809314e-05,-4.7345954716927925e-05,0.0,-3.459370624213512e-05,-7.419204554232003e-05,2.2954769155253734e-05,-0.00012395187614304317,-3.788315488322277e-05,-1.2785774074096183e-05,-1.4982475881134459e-05,-6.95655916938135e-05,-1.3607974709617831e-05,-6.923153329469977e-05,-2.5639427760077644e-05,-9.224497697465504e-06,0.08353634455622494,2.7196408364014613e-05,1.0,-4.373819653156471e-05,-1.346532139595585e-06,4.398151928334285e-05,-2.736714102662104e-05,-5.841990418805678e-06,-8.855181909554002e-06,7.146300455020956e-05,6.10508434978685e-05,-0.00011324512593486963,7.263140280067881e-05,-4.126874922544995e-05,7.34292467602573e-05,1.3793326167044126e-05,-1.7223853404630134e-05,-0.00012720092923545386,-3.7464233740913275e-05,3.511553840149528e-05
colorado-midterm,3.0883983206234604e-05,-0.049165877711327986,0.0,-9.104670191412003e-05,-1.8265807193384266e-05,-5.379968750236889e-05,-5.577564559398104e-05,0.0,-4.0752928326815246e-05,-8.740153752948419e-05,2.7041741512022283e-05,-0.0011972214204949078,-4.462804548733724e-05,-1.5062211917897561e-05,-0.1276797181301638,-0.01281333609781011,-1.603080092466841e-05,-0.00011357617158118962,-3.020438904503098e-05,0.006385623981521033,-3.554729325168592e-05,0.08672214291446978,-4.373819653156471e-05,1.0,-1.5862748960911754e-06,5.181219064858108e-05,-3.223971230377267e-05,-6.8821251807229486e-06,-1.0431799101113802e-05,8.418660556544695e-05,7.192061561562043e-05,0.021670723141718987,8.556303079798299e-05,-4.861642657049915e-05,8.650292655454047e-05,1.6249153205484784e-05,0.20757841808074606,0.26535742643183113,-4.413453770393899e-05,4.136766987662614e-05
comex-gold-futures,0.007419011681607148,-7.302500146944059e-07,0.0,-2.8029804622381913e-06,-5.623344900331628e-07,-0.0012037701643119155,-1.7171192539858935e-06,0.0,-1.2546271251743211e-06,-2.6907597630053515e-06,8.325120133904713e-07,-4.495424252514748e-06,-1.3739271927369676e-06,-4.6370801837270776e-07,0.013131475105200493,-2.5229698635625776e-06,-4.93527177165378e-07,0.014416790145397169,-9.298778603416421e-07,-3.345494393213436e-07,0.0005882767863405477,0.032981083269535,-1.346532139595585e-06,-1.5862748960911754e-06,0.9999999999999999,1.595099603176782e-06,-9.925376954446153e-07,0.0014889880562410514,-3.211552802208476e-07,2.5917842779723103e-06,2.2141612619079866e-06,0.005112821008798145,2.6341591576033425e-06,-1.496714224196202e-06,2.6630949607330904e-06,-0.0009742779126005767,0.02174962433653471,-0.0005733269142940335,-1.358733971614383e-06,1.273552671264031e-06
comex-silver-futures,-3.105579586371882e-05,2.385201523121472e-05,0.0,9.155320963063912e-05,1.8367422870806533e-05,5.409898397652251e-05,5.60859346466674e-05,0.0,4.097964354257e-05,8.788776659944456e-05,0.03676275962789951,0.00014683317437054632,4.487631861461714e-05,0.004939522436019941,1.7748214565290215e-05,8.24072775113175e-05,1.6119982896114135e-05,8.20115525195466e-05,3.0372421008875545e-05,1.0927323740786482e-05,3.574504866681809e-05,-3.221681749260193e-05,4.398151928334285e-05,5.181219064858108e-05,1.595099603176782e-06,1.0,-0.07381858923535548,6.9204115704208255e-06,1.0489832908280258e-05,-8.465494944227509e-05,-7.232072178114287e-05,0.00013414997691378464,-8.603903195383935e-05,4.8886887715051315e-05,-8.698415650445007e-05,-1.633954990643378e-05,2.0403346435647016e-05,0.0001506819969467063,-0.005487843300705909,-4.1597805000322276e-05
commodities,1.9324215237334486e-05,-1.4841721596666223e-05,0.0,-5.696823666458457e-05,-1.1428978811818889e-05,-3.36626507680261e-05,-3.48990145883048e-05,0.0,-2.549924837350719e-05,-5.4687444686630895e-05,-0.03013243006459775,-9.136574306351253e-05,-2.7923922599619413e-05,-9.424478154522395e-06,-1.104368150290217e-05,-5.127725512943459e-05,-1.0030527650093107e-05,-5.103101848653872e-05,-1.889899081736727e-05,-6.7994379168909105e-06,-2.2242064480902414e-05,2.0046651459874518e-05,-2.736714102662104e-05,-3.223971230377267e-05,-9.925376954446153e-07,-0.07381858923535548,1.0,-4.30616955703213e-06,-6.527212820848057e-06,5.267585062404392e-05,4.500097823771735e-05,-8.347372707307933e-05,5.353708465833528e-05,-3.0419466454335306e-05,5.412518068789295e-05,1.0167151428310874e-05,-1.2695815615691272e-05,-9.376064146504274e-05,-0.04443956966938058,2.5883894289954938e-05
congress,4.125088556296696e-06,-3.1682226244231373e-06,0.0,-1.216085715519483e-05,-2.4397135473685002e-06,-0.004710472773556395,-7.449799328777329e-06,0.0,-5.443256368645577e-06,-1.167398259019689e-05,3.611890917976648e-06,-1.950360087175369e-05,-5.960845092433791e-06,-2.011818151827228e-06,-2.3574651610682527e-06,-1.0946018543822612e-05,-2.141189917149936e-06,-1.0893455066069046e-05,-0.05735650647239693,-1.451457831313221e-06,-4.747954032374344e-06,4.27930508502254e-06,-5.841990418805678e-06,-6.8821251807229486e-06,0.0014889880562410514,6.9204115704208255e-06,-4.30616955703213e-06,1.0,-1.3933466679552717e-06,1.1244572984396608e-05,9.606238497690183e-06,-1.7818913320489005e-05,1.1428418310869479e-05,-6.493562166342079e-06,1.1553957597806642e-05,2.170354629771536e-06,-2.7101418125358616e-06,-2.0014833429882354e-05,-5.894928617340636e-06,5.5253657039362605e-06
connecticut-primary,6.25273356173805e-06,-4.802333735248011e-06,0.0,-1.8433204193330824e-05,-3.6980730402438958e-06,-1.0892219096569629e-05,-1.1292269161143577e-05,0.0,-8.250788150821524e-06,-1.76952086590874e-05,5.474837995829704e-06,-2.9563200421337924e-05,-9.035339643529998e-06,-3.049477049126933e-06,-3.573402445079779e-06,-1.6591774111589525e-05,-3.2455763977677923e-06,-1.6512099356251664e-05,-6.115143756958887e-06,-2.2000931547149973e-06,-7.196861624341615e-06,6.486492146984851e-06,-8.855181909554002e-06,-1.0431799101113802e-05,-3.211552802208476e-07,1.0489832908280258e-05,-6.527212820848057e-06,-1.3933466679552717e-06,0.9999999999999998,1.7044317455839087e-05,1.4560960095000231e-05,-2.7009581935564805e-05,1.7322986829189502e-05,-9.842822411837006e-06,1.7513276977399973e-05,3.2897837341541087e-06,-4.107983243764448e-06,-3.0338117354740732e-05,-8.935424659779309e-06,8.37524797501708e-06
crypto-prices,-0.004545223361536061,3.8755747886261836e-05,0.0,0.00014875946859112794,0.010708854130170345,8.790228261942115e-05,9.113076283327965e-05,0.0,-0.00021385867243750405,-0.0013794834163497127,-4.41829853529617e-05,0.00023858065794779958,0.01146476177646177,2.4609860583711373e-05,2.883803831482927e-05,0.00013389877711641486,2.619241967593312e-05,0.00013325578666614123,4.935037479662718e-05,1.7755170783859448e-05,-0.018171458417985068,-5.234722703040044e-05,7.146300455020956e-05,8.418660556544695e-05,2.5917842779723103e-06,-8.465494944227509e-05,5.267585062404392e-05,1.1244572984396608e-05,1.7044317455839087e-05,1.0,-0.00011750972121778125,0.00021797247041056698,-0.00013979980301274893,7.943345150765605e-05,-0.00014133548075107055,-2.6549181300204365e-05,3.315220717539781e-05,0.0002448343851894951,7.211057882740324e-05,-6.758984629125071e-05
delaware-midterm,-4.310861843500712e-05,3.310903471997952e-05,0.0,0.00012708521133340136,2.5495860020675615e-05,7.509491845579277e-05,7.78530090442394e-05,0.0,5.688393319016884e-05,0.00012199720181271456,-3.7745523589863515e-05,0.00020381945178020244,6.229291641453174e-05,2.1024203452641504e-05,2.46363356120474e-05,0.00011438972287467741,2.2376183656570397e-05,0.00011384041614460887,4.2160024298353514e-05,1.5168242080304612e-05,4.961778054829575e-05,-4.472023510759182e-05,6.10508434978685e-05,7.192061561562043e-05,2.2141612619079866e-06,-7.232072178114287e-05,4.500097823771735e-05,9.606238497690183e-06,1.4560960095000231e-05,-0.00011750972121778125,1.0,0.00018621387753896975,-0.00011943096919144899,6.785999618980375e-05,-0.00012074289865558719,-2.268096510574842e-05,2.832192999179019e-05,0.00020916201084995113,6.160406619119138e-05,-5.774200446712146e-05
