token_a,token_b,corr,abs_corr
19063193541024384703688685779087142926481547676681055667364352656903314720497,9556122149160720922715284597610520228366807023831966638741974320131898296289,-0.2491978834451481,0.2491978834451481
35772478648141184011258957985537045975935629101627518451751092071575033100741,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.1430049065406607,0.1430049065406607
57301498276970257025109591078431189727442302532145853906375186182281603517458,37486578038105453175288714027461169500971706842986129918617327827942330885334,-0.0628139544682144,0.0628139544682144
70026524713009669538763377800911903794570186848119999786864842995489783143838,108251591904413063139495882252154135107497878738832930637657538583440424739851,0.029738624026736826,0.029738624026736826
94559586571241563470235664821564670251180951772614764383113614156422396181162,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.011071167723829517,0.011071167723829517
108251591904413063139495882252154135107497878738832930637657538583440424739851,107870429546933970357003646744953533078588414978993746450690176970570179686431,0.005763354738067471,0.005763354738067471
47113934605305582772590235372495078183833796521066344951188393486940857661087,94559586571241563470235664821564670251180951772614764383113614156422396181162,0.0042368162994635685,0.0042368162994635685
57692461228141098196519006129212454078633070644580607609751365664388305515775,96570915933183650323624717300751327226821728969018565701035634346205052779472,0.004181370151480575,0.004181370151480575
19063193541024384703688685779087142926481547676681055667364352656903314720497,30168634295384984099987626703440157654602987915064535215384295190163901851184,-0.0033272172334876467,0.0033272172334876467
47113934605305582772590235372495078183833796521066344951188393486940857661087,7096166888327966243811396544854606771946352128513885963401994819079689910004,-0.0032256980940924486,0.0032256980940924486
9556122149160720922715284597610520228366807023831966638741974320131898296289,57301498276970257025109591078431189727442302532145853906375186182281603517458,0.0011782537630421297,0.0011782537630421297
9556122149160720922715284597610520228366807023831966638741974320131898296289,17988517666865803556038348708000324994436319684963570400912948173818975836974,-0.001022844356873617,0.001022844356873617
9556122149160720922715284597610520228366807023831966638741974320131898296289,57692461228141098196519006129212454078633070644580607609751365664388305515775,-0.0010075173386125025,0.0010075173386125025
9556122149160720922715284597610520228366807023831966638741974320131898296289,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.0009153105250701887,0.0009153105250701887
9556122149160720922715284597610520228366807023831966638741974320131898296289,94559586571241563470235664821564670251180951772614764383113614156422396181162,-0.000828429420053404,0.000828429420053404
57301498276970257025109591078431189727442302532145853906375186182281603517458,17988517666865803556038348708000324994436319684963570400912948173818975836974,0.0008186937100008649,0.0008186937100008649
9556122149160720922715284597610520228366807023831966638741974320131898296289,35772478648141184011258957985537045975935629101627518451751092071575033100741,0.0008155752678017787,0.0008155752678017787
57301498276970257025109591078431189727442302532145853906375186182281603517458,57692461228141098196519006129212454078633070644580607609751365664388305515775,0.0008064258284222706,0.0008064258284222706
57301498276970257025109591078431189727442302532145853906375186182281603517458,70026524713009669538763377800911903794570186848119999786864842995489783143838,-0.0007326226757148109,0.0007326226757148109
57692461228141098196519006129212454078633070644580607609751365664388305515775,17988517666865803556038348708000324994436319684963570400912948173818975836974,-0.0007000598119960032,0.0007000598119960032
9556122149160720922715284597610520228366807023831966638741974320131898296289,2505045451674943447519228800725933725750838307553383437231238252001926532847,-0.0006922521490670402,0.0006922521490670402
9556122149160720922715284597610520228366807023831966638741974320131898296289,30168634295384984099987626703440157654602987915064535215384295190163901851184,0.0006638594843060997,0.0006638594843060997
57301498276970257025109591078431189727442302532145853906375186182281603517458,94559586571241563470235664821564670251180951772614764383113614156422396181162,0.0006630822674237742,0.0006630822674237742
57301498276970257025109591078431189727442302532145853906375186182281603517458,35772478648141184011258957985537045975935629101627518451751092071575033100741,-0.0006527936897676822,0.0006527936897676822
70026524713009669538763377800911903794570186848119999786864842995489783143838,17988517666865803556038348708000324994436319684963570400912948173818975836974,0.0006359911532450976,0.0006359911532450976
57692461228141098196519006129212454078633070644580607609751365664388305515775,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.0006264610151021933,0.0006264610151021933
9556122149160720922715284597610520228366807023831966638741974320131898296289,47113934605305582772590235372495078183833796521066344951188393486940857661087,0.0006220965438078469,0.0006220965438078469
9556122149160720922715284597610520228366807023831966638741974320131898296289,107870429546933970357003646744953533078588414978993746450690176970570179686431,0.0006172186394555143,0.0006172186394555143
94559586571241563470235664821564670251180951772614764383113614156422396181162,17988517666865803556038348708000324994436319684963570400912948173818975836974,-0.0005756229911171712,0.0005756229911171712
57692461228141098196519006129212454078633070644580607609751365664388305515775,94559586571241563470235664821564670251180951772614764383113614156422396181162,-0.0005669974519165207,0.0005669974519165207
35772478648141184011258957985537045975935629101627518451751092071575033100741,17988517666865803556038348708000324994436319684963570400912948173818975836974,0.0005666914570742762,0.0005666914570742762
57692461228141098196519006129212454078633070644580607609751365664388305515775,35772478648141184011258957985537045975935629101627518451751092071575033100741,0.0005581997542529826,0.0005581997542529826
57301498276970257025109591078431189727442302532145853906375186182281603517458,2505045451674943447519228800725933725750838307553383437231238252001926532847,0.0005540847699527235,0.0005540847699527235
9556122149160720922715284597610520228366807023831966638741974320131898296289,94387913280398317052582281843978069916338462525042652614881277797162415545237,0.0005429315658479418,0.0005429315658479418
9556122149160720922715284597610520228366807023831966638741974320131898296289,36553834009124167357981460132800746681781045509640776189348736916365216865880,0.0005411661506751138,0.0005411661506751138
9556122149160720922715284597610520228366807023831966638741974320131898296289,108251591904413063139495882252154135107497878738832930637657538583440424739851,-0.0005337556015492184,0.0005337556015492184
57301498276970257025109591078431189727442302532145853906375186182281603517458,30168634295384984099987626703440157654602987915064535215384295190163901851184,-0.0005313590288429199,0.0005313590288429199
9556122149160720922715284597610520228366807023831966638741974320131898296289,47252200832793247423089215877857667425039333476763845614656878203768571431091,0.0005167389150246219,0.0005167389150246219
57301498276970257025109591078431189727442302532145853906375186182281603517458,47113934605305582772590235372495078183833796521066344951188393486940857661087,-0.0004979316002538986,0.0004979316002538986
57301498276970257025109591078431189727442302532145853906375186182281603517458,107870429546933970357003646744953533078588414978993746450690176970570179686431,-0.000494027282275903,0.000494027282275903
2505045451674943447519228800725933725750838307553383437231238252001926532847,17988517666865803556038348708000324994436319684963570400912948173818975836974,-0.00048100205401635336,0.00048100205401635336
57692461228141098196519006129212454078633070644580607609751365664388305515775,2505045451674943447519228800725933725750838307553383437231238252001926532847,-0.00047379438139637204,0.00047379438139637204
9556122149160720922715284597610520228366807023831966638741974320131898296289,96570915933183650323624717300751327226821728969018565701035634346205052779472,-0.00046746204175235687,0.00046746204175235687
17988517666865803556038348708000324994436319684963570400912948173818975836974,30168634295384984099987626703440157654602987915064535215384295190163901851184,0.00046127379446900805,0.00046127379446900805
35772478648141184011258957985537045975935629101627518451751092071575033100741,94559586571241563470235664821564670251180951772614764383113614156422396181162,0.0004589787996369195,0.0004589787996369195
57692461228141098196519006129212454078633070644580607609751365664388305515775,30168634295384984099987626703440157654602987915064535215384295190163901851184,0.0004543617439466585,0.0004543617439466585
57301498276970257025109591078431189727442302532145853906375186182281603517458,94387913280398317052582281843978069916338462525042652614881277797162415545237,-0.00043456724860784353,0.00043456724860784353
57301498276970257025109591078431189727442302532145853906375186182281603517458,36553834009124167357981460132800746681781045509640776189348736916365216865880,-0.0004331541946198881,0.0004331541946198881
47113934605305582772590235372495078183833796521066344951188393486940857661087,17988517666865803556038348708000324994436319684963570400912948173818975836974,0.0004322553794471046,0.0004322553794471046
70026524713009669538763377800911903794570186848119999786864842995489783143838,2505045451674943447519228800725933725750838307553383437231238252001926532847,0.0004304332713603223,0.0004304332713603223
17988517666865803556038348708000324994436319684963570400912948173818975836974,107870429546933970357003646744953533078588414978993746450690176970570179686431,0.00042886603350440625,0.00042886603350440625
57301498276970257025109591078431189727442302532145853906375186182281603517458,108251591904413063139495882252154135107497878738832930637657538583440424739851,0.00042722272526558093,0.00042722272526558093
57692461228141098196519006129212454078633070644580607609751365664388305515775,47113934605305582772590235372495078183833796521066344951188393486940857661087,0.0004257781612371896,0.0004257781612371896
57692461228141098196519006129212454078633070644580607609751365664388305515775,107870429546933970357003646744953533078588414978993746450690176970570179686431,0.0004224396036346697,0.0004224396036346697
47252200832793247423089215877857667425039333476763845614656878203768571431091,57301498276970257025109591078431189727442302532145853906375186182281603517458,-0.00041360241819821017,0.00041360241819821017
70026524713009669538763377800911903794570186848119999786864842995489783143838,30168634295384984099987626703440157654602987915064535215384295190163901851184,-0.00041277908626005986,0.00041277908626005986
94559586571241563470235664821564670251180951772614764383113614156422396181162,2505045451674943447519228800725933725750838307553383437231238252001926532847,-0.0003895766251976331,0.0003895766251976331
47113934605305582772590235372495078183833796521066344951188393486940857661087,70026524713009669538763377800911903794570186848119999786864842995489783143838,-0.00038681143975361084,0.00038681143975361084
70026524713009669538763377800911903794570186848119999786864842995489783143838,107870429546933970357003646744953533078588414978993746450690176970570179686431,-0.0003837784230550162,0.0003837784230550162
35772478648141184011258957985537045975935629101627518451751092071575033100741,2505045451674943447519228800725933725750838307553383437231238252001926532847,0.0003835318407745501,0.0003835318407745501
94387913280398317052582281843978069916338462525042652614881277797162415545237,17988517666865803556038348708000324994436319684963570400912948173818975836974,0.0003772486639660631,0.0003772486639660631
36553834009124167357981460132800746681781045509640776189348736916365216865880,17988517666865803556038348708000324994436319684963570400912948173818975836974,0.00037602198908253835,0.00037602198908253835
57301498276970257025109591078431189727442302532145853906375186182281603517458,96570915933183650323624717300751327226821728969018565701035634346205052779472,0.00037416077106450755,0.00037416077106450755
94559586571241563470235664821564670251180951772614764383113614156422396181162,30168634295384984099987626703440157654602987915064535215384295190163901851184,0.00037359817206772893,0.00037359817206772893
57692461228141098196519006129212454078633070644580607609751365664388305515775,94387913280398317052582281843978069916338462525042652614881277797162415545237,0.0003715957050161167,0.0003715957050161167
108251591904413063139495882252154135107497878738832930637657538583440424739851,17988517666865803556038348708000324994436319684963570400912948173818975836974,-0.0003708728691328979,0.0003708728691328979
57692461228141098196519006129212454078633070644580607609751365664388305515775,36553834009124167357981460132800746681781045509640776189348736916365216865880,0.0003703874114906321,0.0003703874114906321
35772478648141184011258957985537045975935629101627518451751092071575033100741,30168634295384984099987626703440157654602987915064535215384295190163901851184,-0.000367801313978873,0.000367801313978873
57692461228141098196519006129212454078633070644580607609751365664388305515775,108251591904413063139495882252154135107497878738832930637657538583440424739851,-0.0003653154495709172,0.0003653154495709172
47252200832793247423089215877857667425039333476763845614656878203768571431091,17988517666865803556038348708000324994436319684963570400912948173818975836974,0.0003590490543828642,0.0003590490543828642
9556122149160720922715284597610520228366807023831966638741974320131898296289,7096166888327966243811396544854606771946352128513885963401994819079689910004,-0.0003572645339843409,0.0003572645339843409
19063193541024384703688685779087142926481547676681055667364352656903314720497,57301498276970257025109591078431189727442302532145853906375186182281603517458,-0.00035376203953041484,0.00035376203953041484
47252200832793247423089215877857667425039333476763845614656878203768571431091,57692461228141098196519006129212454078633070644580607609751365664388305515775,0.00035366881116581205,0.00035366881116581205
94559586571241563470235664821564670251180951772614764383113614156422396181162,107870429546933970357003646744953533078588414978993746450690176970570179686431,0.0003473502464271307,0.0003473502464271307
47113934605305582772590235372495078183833796521066344951188393486940857661087,35772478648141184011258957985537045975935629101627518451751092071575033100741,-0.00034466318798382874,0.00034466318798382874
35772478648141184011258957985537045975935629101627518451751092071575033100741,107870429546933970357003646744953533078588414978993746450690176970570179686431,-0.0003419606588000779,0.0003419606588000779
94387913280398317052582281843978069916338462525042652614881277797162415545237,70026524713009669538763377800911903794570186848119999786864842995489783143838,-0.00033758769882861973,0.00033758769882861973
9556122149160720922715284597610520228366807023831966638741974320131898296289,101572915378052466010537773686792142702472736962773444087157973880663103257016,-0.00033736332500497993,0.00033736332500497993
36553834009124167357981460132800746681781045509640776189348736916365216865880,70026524713009669538763377800911903794570186848119999786864842995489783143838,-0.00033648998691948915,0.00033648998691948915
96570915933183650323624717300751327226821728969018565701035634346205052779472,17988517666865803556038348708000324994436319684963570400912948173818975836974,-0.0003248096846800621,0.0003248096846800621
47252200832793247423089215877857667425039333476763845614656878203768571431091,70026524713009669538763377800911903794570186848119999786864842995489783143838,-0.000321301453427038,0.000321301453427038
2505045451674943447519228800725933725750838307553383437231238252001926532847,30168634295384984099987626703440157654602987915064535215384295190163901851184,0.00031218608518845194,0.00031218608518845194
19063193541024384703688685779087142926481547676681055667364352656903314720497,17988517666865803556038348708000324994436319684963570400912948173818975836974,0.0003071015066190341,0.0003071015066190341
94559586571241563470235664821564670251180951772614764383113614156422396181162,94387913280398317052582281843978069916338462525042652614881277797162415545237,0.0003055439371641782,0.0003055439371641782
36553834009124167357981460132800746681781045509640776189348736916365216865880,94559586571241563470235664821564670251180951772614764383113614156422396181162,0.0003045504198655597,0.0003045504198655597
9556122149160720922715284597610520228366807023831966638741974320131898296289,37486578038105453175288714027461169500971706842986129918617327827942330885334,-0.00030421030817470685,0.00030421030817470685
