token_a,token_b,corr,abs_corr
94195159380649683762164114216519545499991614727769221572315275622082093227806,94387913280398317052582281843978069916338462525042652614881277797162415545237,0.8456675709078586,0.8456675709078586
94195159380649683762164114216519545499991614727769221572315275622082093227806,3783874556587832518151104525711027133710881159533628607061884012946071097261,0.7528561167664932,0.7528561167664932
94387913280398317052582281843978069916338462525042652614881277797162415545237,3783874556587832518151104525711027133710881159533628607061884012946071097261,0.7340652690772901,0.7340652690772901
94195159380649683762164114216519545499991614727769221572315275622082093227806,106675477628507501040585426713979928715996831915977868937330396914038840931958,0.14765427255325378,0.14765427255325378
94387913280398317052582281843978069916338462525042652614881277797162415545237,106675477628507501040585426713979928715996831915977868937330396914038840931958,0.13221801783459114,0.13221801783459114
36553834009124167357981460132800746681781045509640776189348736916365216865880,30199410412355494592582461157185905805005714926979062970059503436470906149649,-0.10058011990824291,0.10058011990824291
36553834009124167357981460132800746681781045509640776189348736916365216865880,11966409881281293602137861492007400834690026843003461391578987664208256196909,0.09773259416583441,0.09773259416583441
11966409881281293602137861492007400834690026843003461391578987664208256196909,30199410412355494592582461157185905805005714926979062970059503436470906149649,0.08133554305564838,0.08133554305564838
106675477628507501040585426713979928715996831915977868937330396914038840931958,3783874556587832518151104525711027133710881159533628607061884012946071097261,0.070630037864804,0.070630037864804
107870429546933970357003646744953533078588414978993746450690176970570179686431,78994096084018614649961134380557835172033452849084058029827070275341232468538,0.03801919426483095,0.03801919426483095
11966409881281293602137861492007400834690026843003461391578987664208256196909,100075392620587674415757008337155597840247947392028754376271407831307492671931,-0.021709976455619305,0.021709976455619305
30199410412355494592582461157185905805005714926979062970059503436470906149649,3783874556587832518151104525711027133710881159533628607061884012946071097261,-0.01966192727250828,0.01966192727250828
11966409881281293602137861492007400834690026843003461391578987664208256196909,3783874556587832518151104525711027133710881159533628607061884012946071097261,-0.015717632192195186,0.015717632192195186
30199410412355494592582461157185905805005714926979062970059503436470906149649,100075392620587674415757008337155597840247947392028754376271407831307492671931,-0.012654864670848599,0.012654864670848599
43730668550917761725713780192382120243054780302570603837017194778854370301083,94387913280398317052582281843978069916338462525042652614881277797162415545237,-0.009722388761297884,0.009722388761297884
43730668550917761725713780192382120243054780302570603837017194778854370301083,94195159380649683762164114216519545499991614727769221572315275622082093227806,-0.007367065488012774,0.007367065488012774
43730668550917761725713780192382120243054780302570603837017194778854370301083,106675477628507501040585426713979928715996831915977868937330396914038840931958,-0.002945356964474792,0.002945356964474792
94195159380649683762164114216519545499991614727769221572315275622082093227806,30199410412355494592582461157185905805005714926979062970059503436470906149649,0.0017437249299438907,0.0017437249299438907
57301498276970257025109591078431189727442302532145853906375186182281603517458,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.0015450274510415867,0.0015450274510415867
17988517666865803556038348708000324994436319684963570400912948173818975836974,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0014687215424450584,0.0014687215424450584
70026524713009669538763377800911903794570186848119999786864842995489783143838,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.0013401234254354264,0.0013401234254354264
100075392620587674415757008337155597840247947392028754376271407831307492671931,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0013021416511875316,0.0013021416511875316
9556122149160720922715284597610520228366807023831966638741974320131898296289,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0011930635069898482,0.0011930635069898482
43730668550917761725713780192382120243054780302570603837017194778854370301083,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.0011756696439133396,0.0011756696439133396
94195159380649683762164114216519545499991614727769221572315275622082093227806,11966409881281293602137861492007400834690026843003461391578987664208256196909,-0.0011716885977917407,0.0011716885977917407
57301498276970257025109591078431189727442302532145853906375186182281603517458,17988517666865803556038348708000324994436319684963570400912948173818975836974,0.0010940187841446355,0.0010940187841446355
113379015922744700109400673843380371641970914885846970213129353605968934558386,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0010388402101595918,0.0010388402101595918
97079880955117270083666806029014143818118511996487378321036003805764596740938,22056280440419108399189383402666130126211471357531451866320292446775191982898,0.0010388402101595918,0.0010388402101595918
57301498276970257025109591078431189727442302532145853906375186182281603517458,70026524713009669538763377800911903794570186848119999786864842995489783143838,-0.0009982288392515117,0.0009982288392515117
57301498276970257025109591078431189727442302532145853906375186182281603517458,100075392620587674415757008337155597840247947392028754376271407831307492671931,0.0009699370403764464,0.0009699370403764464
17988517666865803556038348708000324994436319684963570400912948173818975836974,70026524713009669538763377800911903794570186848119999786864842995489783143838,0.0009489282533525315,0.0009489282533525315
94195159380649683762164114216519545499991614727769221572315275622082093227806,22056280440419108399189383402666130126211471357531451866320292446775191982898,-0.0009235304320147189,0.0009235304320147189
17988517666865803556038348708000324994436319684963570400912948173818975836974,100075392620587674415757008337155597840247947392028754376271407831307492671931,-0.0009220337315404313,0.0009220337315404313
57301498276970257025109591078431189727442302532145853906375186182281603517458,9556122149160720922715284597610520228366807023831966638741974320131898296289,0.0008886870993608955,0.0008886870993608955
43730668550917761725713780192382120243054780302570603837017194778854370301083,57301498276970257025109591078431189727442302532145853906375186182281603517458,-0.0008757307884574355,0.0008757307884574355
9556122149160720922715284597610520228366807023831966638741974320131898296289,17988517666865803556038348708000324994436319684963570400912948173818975836974,-0.0008447965674942717,0.0008447965674942717
