token_id,timestamp,datetime_utc,price
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774213226,2026-03-22T21:00:26+00:00,0.0155
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774216825,2026-03-22T22:00:25+00:00,0.0155
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774220429,2026-03-22T23:00:29+00:00,0.0155
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774224028,2026-03-23T00:00:28+00:00,0.0155
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774227626,2026-03-23T01:00:26+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774231227,2026-03-23T02:00:27+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774234830,2026-03-23T03:00:30+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774238423,2026-03-23T04:00:23+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774242030,2026-03-23T05:00:30+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774245630,2026-03-23T06:00:30+00:00,0.0165
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774249228,2026-03-23T07:00:28+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774252829,2026-03-23T08:00:29+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774256438,2026-03-23T09:00:38+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774260025,2026-03-23T10:00:25+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774263623,2026-03-23T11:00:23+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774267227,2026-03-23T12:00:27+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774270828,2026-03-23T13:00:28+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774274425,2026-03-23T14:00:25+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774278022,2026-03-23T15:00:22+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774281624,2026-03-23T16:00:24+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774285230,2026-03-23T17:00:30+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774288824,2026-03-23T18:00:24+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774292440,2026-03-23T19:00:40+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774296024,2026-03-23T20:00:24+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774299625,2026-03-23T21:00:25+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774303226,2026-03-23T22:00:26+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774306824,2026-03-23T23:00:24+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774310425,2026-03-24T00:00:25+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774314023,2026-03-24T01:00:23+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774317625,2026-03-24T02:00:25+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774321224,2026-03-24T03:00:24+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774324826,2026-03-24T04:00:26+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774328427,2026-03-24T05:00:27+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774332026,2026-03-24T06:00:26+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774335623,2026-03-24T07:00:23+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774339223,2026-03-24T08:00:23+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774342826,2026-03-24T09:00:26+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774346422,2026-03-24T10:00:22+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774350044,2026-03-24T11:00:44+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774353630,2026-03-24T12:00:30+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774357243,2026-03-24T13:00:43+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774360832,2026-03-24T14:00:32+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774364436,2026-03-24T15:00:36+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774368031,2026-03-24T16:00:31+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774371632,2026-03-24T17:00:32+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774375240,2026-03-24T18:00:40+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774378832,2026-03-24T19:00:32+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774382435,2026-03-24T20:00:35+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774386046,2026-03-24T21:00:46+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774389630,2026-03-24T22:00:30+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774393234,2026-03-24T23:00:34+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774396841,2026-03-25T00:00:41+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774400432,2026-03-25T01:00:32+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774404033,2026-03-25T02:00:33+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774407635,2026-03-25T03:00:35+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774411235,2026-03-25T04:00:35+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774414835,2026-03-25T05:00:35+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774418439,2026-03-25T06:00:39+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774422032,2026-03-25T07:00:32+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774425631,2026-03-25T08:00:31+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774429238,2026-03-25T09:00:38+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774432836,2026-03-25T10:00:36+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774436437,2026-03-25T11:00:37+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774440043,2026-03-25T12:00:43+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774443636,2026-03-25T13:00:36+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774447246,2026-03-25T14:00:46+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774450841,2026-03-25T15:00:41+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774454436,2026-03-25T16:00:36+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774458033,2026-03-25T17:00:33+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774461641,2026-03-25T18:00:41+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774465236,2026-03-25T19:00:36+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774468836,2026-03-25T20:00:36+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774472437,2026-03-25T21:00:37+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774476033,2026-03-25T22:00:33+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774479633,2026-03-25T23:00:33+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774483245,2026-03-26T00:00:45+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774486837,2026-03-26T01:00:37+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774490435,2026-03-26T02:00:35+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774494041,2026-03-26T03:00:41+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774497637,2026-03-26T04:00:37+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774501233,2026-03-26T05:00:33+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774504843,2026-03-26T06:00:43+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774508447,2026-03-26T07:00:47+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774512038,2026-03-26T08:00:38+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774515636,2026-03-26T09:00:36+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774519239,2026-03-26T10:00:39+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774522831,2026-03-26T11:00:31+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774526456,2026-03-26T12:00:56+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774530047,2026-03-26T13:00:47+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774533637,2026-03-26T14:00:37+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774537241,2026-03-26T15:00:41+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774540839,2026-03-26T16:00:39+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774548040,2026-03-26T18:00:40+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774551645,2026-03-26T19:00:45+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774555239,2026-03-26T20:00:39+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774558845,2026-03-26T21:00:45+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774562439,2026-03-26T22:00:39+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774566036,2026-03-26T23:00:36+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774569652,2026-03-27T00:00:52+00:00,0.0145
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774573245,2026-03-27T01:00:45+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774576845,2026-03-27T02:00:45+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774580450,2026-03-27T03:00:50+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774584040,2026-03-27T04:00:40+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774587643,2026-03-27T05:00:43+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774591248,2026-03-27T06:00:48+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774594840,2026-03-27T07:00:40+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774598436,2026-03-27T08:00:36+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774602045,2026-03-27T09:00:45+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774605637,2026-03-27T10:00:37+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774609241,2026-03-27T11:00:41+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774612851,2026-03-27T12:00:51+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774616449,2026-03-27T13:00:49+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774620043,2026-03-27T14:00:43+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774623647,2026-03-27T15:00:47+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774627241,2026-03-27T16:00:41+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774630859,2026-03-27T17:00:59+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774634455,2026-03-27T18:00:55+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774638043,2026-03-27T19:00:43+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774641653,2026-03-27T20:00:53+00:00,0.0135
104812555872482040859204311862207595317318459151981099582262357665296846969541,1774645253,2026-03-27T21:00:53+00:00,0.0135
